farm_id,theta_deg,L_geo,L_energy
3,125.0,0.25162578212952347,0.1555974777879896
3,130.0,0.25038993361282535,0.15514881579368067
3,135.0,0.24064862027141398,0.14876353961946986
3,140.0,0.22716602641598294,0.1399858151530422
3,145.0,0.2210801273134162,0.1362122867560689
3,150.0,0.22013391867917287,0.1350503101655659
3,155.0,0.2396063306819891,0.14595562877214507
3,160.0,0.27189957579312596,0.16736820543115116
3,165.0,0.321628786877046,0.20171766303657568
3,170.0,0.3866336807577816,0.24954330478009323
3,175.0,0.4579060712202243,0.3028448504286021
3,180.0,0.50993037137593,0.33774639911726534
3,185.0,0.5265329985290796,0.3441428174710315
3,190.0,0.558028631308717,0.3635170395474828
3,195.0,0.6197999336684871,0.4108361301598321
3,200.0,0.598975489077666,0.39893022273799494
3,205.0,0.49164896038267913,0.3222574006675004
3,210.0,0.35595056692838367,0.2252352774933042
3,215.0,0.2679030700527285,0.16466677351708503
3,220.0,0.21467467416469033,0.12991048271214645
3,225.0,0.19085153820131995,0.11601897276052464
3,230.0,0.19559691725018957,0.1197184381012858
3,235.0,0.20236639694944014,0.12419970934500424
3,240.0,0.21553971952654305,0.13296151201301143
3,245.0,0.22377004101560494,0.1382846461197519
3,250.0,0.22483777714577002,0.1387912152861649
3,255.0,0.2334035523483755,0.14433356261844343
3,260.0,0.24002426482553418,0.14839611541464692
3,265.0,0.23835778918381434,0.14719524048142862
3,270.0,0.24384196628684118,0.15073793309234118
3,275.0,0.2540539566162058,0.15738794909935272
3,280.0,0.25520835379892925,0.15807443361937612
3,285.0,0.26374197732808236,0.16336147660302736
3,290.0,0.270831049286256,0.16810046686524138
3,295.0,0.27648469379967855,0.17152413027755242
3,300.0,0.2669083063396118,0.16524065108877561
3,305.0,0.2561905649282882,0.15809678700435437
3,310.0,0.2602619868859052,0.1609855714912164
3,315.0,0.25109235187964374,0.15495833648351887
3,320.0,0.23785661055306107,0.1462426981395537
3,325.0,0.23413068758650113,0.14383161253475685
3,330.0,0.2247810256995736,0.13767180639375376
3,335.0,0.22667521860929019,0.13893581978479075
