farm_id,ws_bin_ms,weibull_weight,free_power_kw,bad_power_kw,good_power_kw,recovered_power_kw,weighted_recovered_power_kw,recovery_pct_of_free_at_ws
34,21.0,0.006275032894375948,1250000.0,1250000.0,1250000.0,0.0,0.0,0.0
34,22.0,0.003959777345088361,1250000.0,1250000.0,1250000.0,0.0,0.0,0.0
34,23.0,0.002405687283179938,1250000.0,1250000.0,1250000.0,0.0,0.0,0.0
34,24.0,0.0014065159825228908,1250000.0,1250000.0,1250000.0,0.0,0.0,0.0
34,25.0,0.0007910511438368427,1250000.0,1250000.0,1250000.0,0.0,0.0,0.0
35,3.0,0.06079905656523666,4272.1872,260.6394007664335,1599.0395705867845,1338.400169820351,81.37346763182987,31.328219180572216
35,4.0,0.08672735739967012,49687.272000000004,11111.985171536719,35914.98268488628,24802.99751334956,2151.0984299233965,49.9182114754651
35,5.0,0.10821378394768767,121188.82320000001,36068.07546439691,94466.1299099432,58398.054445546295,6319.474446735649,48.187656999664874
35,6.0,0.12187476478957905,222602.79119999998,79613.22163194149,179987.89555972867,100374.67392778718,12233.139775779755,45.09138155307515
35,7.0,0.12578053048300333,355561.7304,141968.892673987,292125.85423733684,150156.96156334985,18886.822281154084,42.230912026000716
35,8.0,0.11987782695636605,532831.7808,224467.24927178855,439515.65025610675,215048.4009843182,25779.535000441316,40.35952973027284
35,9.0,0.10592501659339257,759699.4272,350635.69879236916,637590.6085719058,286954.9097795366,30395.703579952882,37.77216350381586
35,10.0,0.08693139430294959,1021719.3888000001,534102.2979311873,883997.6054522581,349895.3075210708,30416.88694286601,34.24573433337891
35,11.0,0.06629892271396547,1200000.0,834436.752330326,1143438.8129195387,309002.0605892127,20486.503733460286,25.75017171576772
35,12.0,0.04697619866545577,1200000.0,1122994.1508315154,1199713.200986179,76719.05015466362,3603.9693414905437,6.393254179555302
35,13.0,0.030900067662443513,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,14.0,0.018848371688308514,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,15.0,0.01064746250034109,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,16.0,0.005562057573726439,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,17.0,0.002682605681785273,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,18.0,0.001192602487625455,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,19.0,0.00048788632201285517,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,20.0,0.00018334989407868522,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,21.0,6.318742113421497e-05,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,22.0,1.9934948412521108e-05,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,23.0,5.747529827634468e-06,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,24.0,1.5117455905223606e-06,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
35,25.0,3.6212740707415794e-07,1200000.0,1200000.0,1200000.0,0.0,0.0,0.0
36,3.0,0.05590245991002231,4129.78096,534.0233999999999,1542.1460226895795,1008.1226226895795,56.35653449929077,24.411043405303985
36,4.0,0.0718048353434656,48031.0296,6559.12192387105,28147.880847033444,21588.758923162393,1550.1772797474493,44.94752476253891
36,5.0,0.08401818645987966,117149.19576,18810.599852084288,78804.82010103953,59994.220248955244,5040.605583391809,51.21180718292217
36,6.0,0.09188829475705888,215182.69816,51890.607216805285,154881.94703336374,102991.33981655847,9463.698590488339,47.86227735650885
36,7.0,0.09521468879222257,343709.67272,98164.09605946683,255326.66542688984,157162.569367423,14964.185132105275,45.725384486183515
36,8.0,0.09422576837643912,515070.72144,162829.24599493694,386911.0419884315,224081.79599349454,21114.279406659498,43.50505409568258
36,9.0,0.08950634987797625,734376.1129599999,266877.6060734784,565998.0454698325,299120.4393963541,26773.178704264057,40.73123214625128
36,10.0,0.0818890016686457,987662.0758400001,422832.26180335024,795611.7715852204,372779.5097818701,30526.541898564486,37.743629010441005
36,11.0,0.07232824264001149,1160000.0,707747.2275885601,1052928.198154348,345180.97056578787,24966.33299379697,29.756980221188613
36,12.0,0.061778251257397644,1160000.0,1062840.0428509987,1160000.0,97159.9571490013,6002.372244908991,8.375858374913905
36,13.0,0.051091569978687475,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,14.0,0.04095002126798464,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,15.0,0.031831613915075406,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,16.0,0.02401044192471212,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,17.0,0.017581776862539283,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,18.0,0.01250230708755499,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,19.0,0.00863564442078629,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,20.0,0.005795147123443745,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,21.0,0.0037789214964002275,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,22.0,0.0023947382118355725,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,23.0,0.001474944170361984,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,24.0,0.0008829801217771218,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
36,25.0,0.0005138143357219728,1160000.0,1160000.0,1160000.0,0.0,0.0,0.0
37,3.0,0.08756498394495044,4058.57784,686.8907282604382,1926.0667436890371,1239.176015428599,108.50842789597291,30.532271753314433
37,4.0,0.11693981382160562,47202.9084,15090.747913378727,37977.65194329292,22886.904029914193,2676.390296211121,48.48621579833456
37,5.0,0.13602192100460092,115129.38204000001,46722.00636488158,97420.7253479426,50698.71898306102,6896.137148548388,44.036299061734304
37,6.0,0.14182215078562058,211472.65164,99546.92222753611,183308.3144706154,83761.3922430793,11879.220800711502,39.6086168086029
37,7.0,0.13438092654230796,337783.64388,170363.13951999933,295913.93156522384,125550.79204522452,16871.631763157897,37.168996877133374
37,8.0,0.11652644461819363,506190.19175999996,264745.21686093346,444672.7373244363,179927.52046350285,20966.314248579267,35.54543793863393
37,9.0,0.09279799678442159,721714.45584,402088.5834922187,641096.7871686576,239008.20367643895,22179.48251621656,33.1167266697268
37,10.0,0.06797954573808375,970633.41936,591664.9787121923,879119.7177704744,287454.7390582821,19541.04258144142,29.615170189361418
37,11.0,0.045829777119566234,1140000.0,867912.4323064103,1103184.8082142815,235272.37590787117,10782.48055024854,20.63792771121677
37,12.0,0.02842800365334498,1140000.0,1097281.5755564282,1139903.5165968293,42621.941040401114,1211.6566956091772,3.7387667579299224
37,13.0,0.01621359328407254,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,14.0,0.008494259415570627,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,15.0,0.004083017981848162,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,16.0,0.0017984083256575448,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,17.0,0.000724857824079161,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,18.0,0.00026696771462608233,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,19.0,8.971737747994199e-05,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,20.0,2.747070896567336e-05,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,21.0,7.652436682645143e-06,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,22.0,1.9365471948792425e-06,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,23.0,4.445492203668127e-07,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,24.0,9.24367633260173e-08,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
37,25.0,1.7385143500201823e-08,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
38,3.0,0.06453306825841204,4094.1794,835.5872627336371,1781.935091853547,946.3478291199099,61.0707290527952,23.114469022044073
38,4.0,0.0873222652285278,47616.969000000005,14353.794930912198,35481.51885034127,21127.723919429074,1844.9207117674966,44.370157032525675
38,5.0,0.10492191731452365,116139.2889,44646.8234305958,92655.53748425646,48008.71405366066,5037.166326314793,41.337186156700035
38,6.0,0.11525431649574101,213327.67489999998,93294.42795273665,175975.53727941858,82681.10932668194,9529.354742556365,38.757798005082904
38,7.0,0.11745455913347382,340746.6583,159289.04192549508,285401.1683677898,126112.12644229474,14812.444212664635,37.01052479031597
38,8.0,0.11194904279050841,510630.4566,248805.97872816576,429677.44470427255,180871.4659761068,20248.387484141163,35.42120600882834
38,9.0,0.1002648434169776,728045.2844,380102.7391251823,622039.6482448379,241936.90911965555,24257.7663096698,33.23102481448551
38,10.0,0.08461773599750666,979147.7476000001,563655.1353331301,859291.9735357515,295636.8382026213,25016.119926167,30.19328175214211
38,11.0,0.06740058027938069,1150000.0,835206.3669031569,1094419.2571068525,259212.89020369563,17471.09921562448,22.540251322060488
38,12.0,0.05071585154697842,1150000.0,1080278.6279849596,1149911.495039698,69632.86705473834,3531.490148338594,6.055031917803333
38,13.0,0.03606471030016169,1150000.0,1149952.4813061475,1150000.0,47.51869385247119,1.7137479276314476,0.004132060334997495
38,14.0,0.024239333656243027,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,15.0,0.01539582129354833,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,16.0,0.009238595228063124,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,17.0,0.005235510500911024,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,18.0,0.0028006393541361446,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,19.0,0.0014134195865134224,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,20.0,0.0006725958831243944,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,21.0,0.00030161140072962556,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,22.0,0.00012737514129732038,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,23.0,5.0628190714403204e-05,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,24.0,1.892757621042931e-05,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
38,25.0,6.651426316953518e-06,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0
39,3.0,0.0825351011549082,4058.57784,598.169642402162,1546.8685926113517,948.6989502091897,78.30096382107068,23.375157200611675
39,4.0,0.09013945193211996,47202.9084,12655.046954002777,37579.4205350923,24924.373581089523,2246.66937435082,52.802622605113726
39,5.0,0.09297392121373868,115129.38204000001,46997.56031832832,96563.33342369732,49565.773105369,4608.324283596625,43.05223586464496
39,6.0,0.09205867158181794,211472.65164,102402.41458245227,181850.53796995198,79448.12338749971,7313.888698721585,37.568982452987846
39,7.0,0.08829386485175471,337783.64388,175653.4647534249,293598.3083660513,117944.8436126264,10413.80608189458,34.917274933101005
39,8.0,0.08248453892703846,506190.19175999996,272555.8903284834,440979.8641078196,168423.9737793362,13892.373821448162,33.27286393948761
39,9.0,0.07533672556361204,721714.45584,412987.6162755456,636374.6231163716,223387.00684082595,16829.24562884403,30.95226997785806
39,10.0,0.06744972731856315,970633.41936,608109.2142449776,874200.0161228944,266090.8018779168,17947.7520286433,27.414139732935144
39,11.0,0.05931228979025946,1140000.0,893862.6340258335,1104693.9240260124,210831.29000017897,12504.886569344846,18.493972807033245
39,12.0,0.051304519062489985,1140000.0,1129308.6574879994,1139874.0989157944,10565.441427794984,542.0548911359291,0.9267931077013144
39,13.0,0.04370509526955206,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,14.0,0.03670245144182296,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,15.0,0.030408361184162465,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,16.0,0.02487248095433183,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,17.0,0.02009665275393981,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,18.0,0.01604809152142451,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,19.0,0.012670897861725506,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,20.0,0.009895615576335646,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,21.0,0.0076467770659366776,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,22.0,0.005848542824945734,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,23.0,0.00442864702608297,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,24.0,0.003320917677349069,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
39,25.0,0.0024666574460882242,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,3.0,0.04218218635162186,4058.57784,708.1642884909501,2086.5626184057705,1378.3983299148204,58.1438552192313,33.962594392789086
40,4.0,0.056677775769863464,47202.9084,16930.83760492461,42109.00315967784,25178.165554753232,1427.0424216088036,53.340284334584
40,5.0,0.0691686398395297,115129.38204000001,52343.768514938565,105229.05930555711,52885.29079061854,3658.0036315050907,45.935529100854836
40,6.0,0.07882611967230935,211472.65164,110965.73975276023,195629.2352927498,84663.49553998957,6673.694831311246,40.03519834995794
40,7.0,0.08511465178244082,337783.64388,188435.45135744655,314090.78879785456,125655.33744040801,10695.110290845427,37.199947278989015
40,8.0,0.08781894420772825,506190.19175999996,291116.10365913453,471031.0601375299,179914.95647839538,15799.941525112059,35.54295587056702
40,9.0,0.08704096950538179,721714.45584,437727.0659945069,675778.2751098281,238051.20911532122,20720.208033325936,32.98412650447116
40,10.0,0.08316236559457182,970633.41936,636317.6452734484,918699.4175824613,282381.7723090128,23483.53618600526,29.092525218759206
40,11.0,0.07677732761532909,1140000.0,912646.5953002698,1127958.5976073358,215312.002307066,16531.080140642098,18.88701774623386
40,12.0,0.06860697349798844,1140000.0,1126624.138397008,1140000.0,13375.861602992052,917.677382509237,1.1733211932449168
40,13.0,0.05940886557029524,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,14.0,0.049894975747110125,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,15.0,0.04066842570461496,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,16.0,0.03218479365395293,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,17.0,0.02473884204356398,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,18.0,0.018473276504554385,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,19.0,0.013403342027743249,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,20.0,0.009449978288415395,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,21.0,0.00647472983300091,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,22.0,0.004311168133817666,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,23.0,0.002789638749543683,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,24.0,0.0017541560778120224,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
40,25.0,0.0010718538288108294,1140000.0,1140000.0,1140000.0,0.0,0.0,0.0
41,3.0,0.06370555261387137,3631.35912,385.2246824144709,1734.5889788585364,1349.3642964440655,85.96199818239694,37.158657457268106
41,4.0,0.08523865205706409,42234.1812,5705.984504202713,34485.85351491549,28779.86901071278,2453.157240852028,68.14354675049977
41,5.0,0.10176018727320627,103010.49972,15173.359705703602,87922.68724443318,72749.32753872959,7402.985194340945,70.62321582409035
41,6.0,0.11153186878047167,189212.37252,34995.834882853356,165132.72938623963,130136.89450338628,14514.411041249763,68.77821612306597
41,7.0,0.11387136321113195,302227.47084,70255.05970788053,266305.8617717562,196050.80206387566,22324.572089649322,64.868624125722
41,8.0,0.10918623727331853,452907.01368,118610.36359613542,399957.4098400481,281347.0462439127,30719.225347335174,62.12026701858443
41,9.0,0.0988022104694577,645744.51312,200020.73060847397,576446.2495442415,376425.51893576747,37191.673347966534,58.29325860114828
41,10.0,0.08462629042271667,868461.48048,326760.6683841923,789800.3284744306,463039.6600902383,39185.32875203252,53.31723634240123
41,11.0,0.06873644703231854,1020000.0,567397.0302158564,989430.4956167685,422033.4654009121,29009.080940395634,41.37582994126589
41,12.0,0.053003368997975524,1020000.0,885187.2843461882,1019622.0439459708,134434.75959978264,7125.495169221412,13.179878392135553
41,13.0,0.038827590882973266,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,14.0,0.027029893627098116,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,15.0,0.01788398960091021,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,16.0,0.011245561497584187,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,17.0,0.006719324584727825,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,18.0,0.0038141085909082773,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,19.0,0.0020561389950029953,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,20.0,0.0010523342696823024,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,21.0,0.0005111314530721712,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,22.0,0.0002355129465923983,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,23.0,0.00010290076312769173,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,24.0,4.261448825873806e-05,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
41,25.0,1.672016852977591e-05,1020000.0,1020000.0,1020000.0,0.0,0.0,0.0
42,3.0,0.05211769961798439,3951.7731599999997,177.8411349118652,2567.854521819968,2390.013386908103,124.56199978183801,60.47951869049343
42,4.0,0.06101535462663572,45960.7266,2385.3532352026245,41544.09348938699,39158.74025418437,2389.284423341375,85.20043774543889
42,5.0,0.06722742158933667,112099.66146,6344.787166191863,103515.6593767713,97170.87221057944,6532.547192304183,86.6825741889082
42,6.0,0.07101236794755181,205907.58186,13639.806584493574,192170.6641272966,178530.85754280302,12677.898945821482,86.70436315656852
42,7.0,0.07263614978662973,328894.60062,26096.90271898055,308351.8847067883,282254.9819878077,20501.915149688877,85.81928114834606
42,8.0,0.07238481014139113,492869.39723999996,52754.63339537459,462384.9305021813,409630.2971068067,29651.011284237844,83.1113271387267
42,9.0,0.07055988556508977,702721.97016,109584.77148976059,662893.3421788584,553308.5706890977,39041.38943000612,78.73790690834913
42,10.0,0.06746802179934412,945090.4346400001,213868.2150547506,900094.8574535107,686226.6423987602,46298.354068650275,72.60962731679268
42,11.0,0.06340940539587074,1110000.0,458441.56677807285,1099598.7188509903,641157.1520729174,40655.393778253565,57.761905592154726
42,12.0,0.05866717401889184,1110000.0,841579.5007239169,1110000.0,268420.4992760831,15747.472141267797,24.182026961809285
42,13.0,0.05349885522238657,1110000.0,1105391.4873406969,1110000.0,4608.5126593031455,246.5501515505947,0.41518132065794106
42,14.0,0.04813027079111648,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,15.0,0.04275196380746231,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,16.0,0.03751796080460103,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,17.0,0.03254653009996849,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,18.0,0.027922517238306237,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,19.0,0.02370081347362198,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,20.0,0.019910529744085588,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,21.0,0.016559494216870283,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,22.0,0.01363875501351657,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,23.0,0.011126841545221927,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,24.0,0.008993610218955093,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
42,25.0,0.007203567335161577,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,3.0,0.04205397634862611,3951.7731599999997,550.7892109005165,1440.8388729691933,890.0496620686768,37.43012743773879,22.52279232719615
43,4.0,0.058623198555151926,45960.7266,16129.737928610373,32487.837360597394,16358.09943198702,958.964110986293,35.591472637830364
43,5.0,0.0733972444316791,112099.66146,47140.52524353504,86099.37807809786,38958.852834562815,2859.472444276221,34.753764933058534
43,6.0,0.0850549921756689,205907.58186,100188.24829122322,164591.66422931975,64403.41593809653,5477.83203870115,31.277826370611976
43,7.0,0.09265142223358319,328894.60062,170740.0702065529,267621.1196024221,96881.04939586922,8976.16701400931,29.456564265037656
43,8.0,0.09571104777995133,492869.39723999996,264106.72277221887,403082.1609819749,138975.43820975604,13301.484806733635,28.19721390453519
43,9.0,0.09426460520327161,702721.97016,400311.5856863138,585136.0981257855,184824.51243947167,17422.40969699396,26.301228691823837
43,10.0,0.08881242977399546,945090.4346400001,586947.5171371625,812110.6208423293,225163.10370516684,19997.282335509986,23.82450350277167
43,11.0,0.08021925957361704,1110000.0,858114.6011084405,1051139.534730229,193024.9336217885,15484.317254386453,17.38963365962059
43,12.0,0.06956200239984718,1110000.0,1070621.3729163967,1110000.0,39378.62708360329,2739.256151692299,3.547624061585882
43,13.0,0.05796179825987255,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,14.0,0.04643274934447138,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,15.0,0.03577253729013252,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,16.0,0.02650767306325094,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,17.0,0.018892440947244217,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,18.0,0.012949594294135076,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,19.0,0.008534974845289764,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,20.0,0.0054079127506366405,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,21.0,0.003293247994950452,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,22.0,0.0019269008792345377,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,23.0,0.001082922634699455,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,24.0,0.000584378328644188,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
43,25.0,0.0003026908920463076,1110000.0,1110000.0,1110000.0,0.0,0.0,0.0
44,3.0,0.08321409573437029,3844.96848,232.890115551916,2018.9389366766995,1786.0488211247834,148.62443758733693,46.451585504929376
44,4.0,0.10259381029793786,44718.5448,9725.899495227728,35954.189762552276,26228.290267324548,2690.8602361251446,58.65193150767407
44,5.0,0.11422061568579925,109069.94088000001,31794.098381317282,91929.87203992516,60135.77365860788,6868.745092028061,55.135056619100894
44,6.0,0.11775122453064363,200342.51208,75430.5573316167,172730.13004798946,97299.57271637276,11457.143833661296,48.56661309982949
44,7.0,0.11389882765051995,320005.55736,133264.73193574062,278842.66378352017,145577.93184777955,16581.15576924938,45.49231364879305
44,8.0,0.10417714300741258,479548.60271999997,209948.31799179933,419029.18312117044,209080.86512937112,21781.447186696038,43.59951503214988
44,9.0,0.09054260937515565,683729.48448,326867.1135324893,604472.0413995198,277604.9278670305,25135.074544482803,40.60157330763038
44,10.0,0.0750204466944917,919547.44992,494007.357594532,829687.3448504551,335679.98725592304,25182.86259034063,36.504911985251766
44,11.0,0.05939316575014888,1080000.0,766286.8148200489,1041751.3121494354,275464.49732938653,16360.708548165698,25.505971974943197
44,12.0,0.045001513808436235,1080000.0,1034299.3612309236,1078022.2819294813,43722.92069855775,1967.5976195613089,4.048418583199791
44,13.0,0.032671311353377995,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,14.0,0.02274775565024947,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,15.0,0.015199629188909323,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,16.0,0.00975149249997796,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,17.0,0.006009284514508354,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,18.0,0.0035581068501635226,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,19.0,0.00202470007639405,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,20.0,0.0011074533224950402,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,21.0,0.0005823340913273289,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,22.0,0.00029440512049012734,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,23.0,0.000143112420564648,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,24.0,6.689459067534587e-05,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
44,25.0,3.006778595067368e-05,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0
45,3.0,0.03182982904711075,3773.76536,605.692804752375,1282.764214621986,677.071409869611,21.551067228835972,17.94153439019354
45,4.0,0.045966952132001554,43890.4236,13060.965916231396,22731.540436075345,9670.574519843949,444.52683604262074,22.033449957051563
45,5.0,0.05954847410284774,107050.12716,38392.22050925841,64989.05212267836,26596.83161341995,1583.8007385495398,24.84521253642941
45,6.0,0.07144574568286234,196632.46555999998,81181.13774077989,129286.66605683116,48105.52831605128,3436.9353420083326,24.46469263305477
45,7.0,0.08070504844095289,314079.52852,139155.1607153453,213778.28088283198,74623.12016748669,6022.462527932062,23.759307242698828
45,8.0,0.08663696368353294,470668.07304,218071.35468663252,325368.80739090417,107297.45270427165,9295.925513275575,22.79684109679411
45,9.0,0.08888754012868982,671067.82736,335191.3550553087,479340.69091914274,144149.335863834,12813.079876120533,21.480591079879602
45,10.0,0.08746974186306182,902518.79344,499485.48995177017,679264.4439655269,179778.9540137567,15725.21869999456,19.91969090510784
45,11.0,0.08274522219659994,1060000.0,749771.3974664286,916938.0961824758,167166.69871604722,13832.245629131405,15.770443275098794
45,12.0,0.07535806118756452,1060000.0,985441.6751835142,1049030.019806284,63588.34462276974,4791.8943648986215,5.998900436110353
45,13.0,0.06613257337527986,1060000.0,1059497.917746406,1060000.0,502.08225359395146,33.20399147622787,0.04736625033905203
45,14.0,0.055954493094612236,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,15.0,0.04565717100587709,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,16.0,0.03593155839830049,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,17.0,0.027271854307756933,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,18.0,0.019959927803472628,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,19.0,0.014083475964004128,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,20.0,0.009577302936468364,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,21.0,0.006275032894375948,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,22.0,0.003959777345088361,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,23.0,0.002405687283179938,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,24.0,0.0014065159825228908,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
45,25.0,0.0007910511438368427,1060000.0,1060000.0,1060000.0,0.0,0.0,0.0
46,3.0,0.025391178142003867,3738.1638,794.1573545971712,2241.0087239644645,1446.8513693672933,36.73726086460718,38.704868132511834
46,4.0,0.038894051257417205,43476.363000000005,21218.729006425117,37637.08320692788,16418.35420050276,638.5763098367854,37.76386309154415
46,5.0,0.05287936410541499,106040.2203,56376.74465608556,94614.1219172376,38237.37726115204,2021.9681946285743,36.05931518528922
46,6.0,0.06612004977805687,194777.4423,108931.05430530262,176554.93831862608,67623.88401332346,4471.294577146491,34.71853989599465
46,7.0,0.07742309966044349,311116.5141,181278.87084191552,283970.9670651725,102692.09622325699,7950.740400233078,33.007600551300015
