farm_id,theta_deg,rose_probability,best_rotation_direction_contribution_kw
155,200.0,0.028931276809345624,55.73646947246271
155,205.0,0.02163000821392717,65.10581097030324
155,210.0,0.01743177877156156,61.02494814728284
155,215.0,0.016610386054576983,47.49290645940177
155,220.0,0.012320890754768641,28.885788077315574
155,225.0,0.012503422469654102,23.522023172601088
155,230.0,0.009856712603814913,16.95968584071003
155,235.0,0.00812266131240303,-2.1720200510733556
155,240.0,0.006936205165647531,-13.47300716940691
155,245.0,0.007483800310303915,-27.327694574765104
155,250.0,0.00547595144656384,-29.998976856393323
155,255.0,0.0052021538742356484,-35.99288545569871
155,260.0,0.005293419731678379,-32.7054629408763
155,265.0,0.00547595144656384,-22.746707461770207
155,270.0,0.004654558729579265,-12.901626524672475
155,275.0,0.0037419001551519575,-9.814476153144268
155,280.0,0.005293419731678379,-12.558789071664771
155,285.0,0.004654558729579265,-5.195795984948165
155,290.0,0.004654558729579265,0.3234480606284469
155,295.0,0.004380761157251073,0.9041672168038388
155,300.0,0.0063886100209911475,-1.7379050715582975
155,305.0,0.00821392716984576,-4.776707219275766
155,310.0,0.00812266131240303,-5.664593738067768
155,315.0,0.011225700465455873,-7.288430452965486
155,320.0,0.015606461622706945,0.5785482310763378
155,325.0,0.016701651912019715,17.97675995754598
155,330.0,0.022451400930911747,45.88611149387006
155,335.0,0.026649630373277357,65.60691350248545
155,340.0,0.03550241854522223,97.45441817515628
155,345.0,0.041069635849228806,126.28017304744643
155,350.0,0.04444647257460984,142.99235793477106
155,355.0,0.039974445559916034,104.99837658661808
157,0.0,0.007666332025189376,-61.426673829004756
157,5.0,0.007027471023090262,-29.510564019002988
157,10.0,0.007848863740074838,-5.382682277679394
157,15.0,0.006571141735876609,12.420801235567247
157,20.0,0.008031395454960299,21.807408784352294
157,25.0,0.006023546591220224,16.35555658826422
157,30.0,0.007483800310303915,20.320540003601
157,35.0,0.005567217304006571,15.116499270971476
157,40.0,0.0063886100209911475,17.346802442098415
157,45.0,0.00538468558912111,14.620876344054379
157,50.0,0.0063886100209911475,17.346802442098415
157,55.0,0.006023546591220224,16.35555658826422
157,60.0,0.00538468558912111,14.620876344054379
157,65.0,0.005110888016792918,13.877441953678733
157,70.0,0.006571141735876609,17.842425369015515
157,75.0,0.006206078306105686,16.851179515181318
157,80.0,0.006479875878433878,17.594613905556965
157,85.0,0.007027471023090262,19.081482686308256
157,90.0,0.01095190289312768,29.737375615025854
157,95.0,0.011590763895226796,31.4720558592357
157,100.0,0.013781144473852331,37.419530982240865
157,105.0,0.016336588482248792,44.35825195908024
157,110.0,0.016884183626905174,45.84512073983153
157,115.0,0.014054942046180524,38.16296537261651
157,120.0,0.01597152505247787,43.36700610524604
157,125.0,0.015697727480149675,42.623571714870394
157,130.0,0.014511271333394178,39.40202268990926
157,135.0,0.013963676188737794,37.915153909157965
157,140.0,0.01350734690152414,36.60705972330939
157,145.0,0.012503422469654102,14.781539876395753
157,150.0,0.011043168750570412,-20.273314260086718
157,155.0,0.010313041891028565,-55.12502518269643
157,160.0,0.013416081044081409,-126.16744971777518
157,165.0,0.010860637035684951,-152.9183580702722
157,170.0,0.012320890754768641,-182.0159350469196
157,175.0,0.012320890754768641,-155.48050242436088
157,180.0,0.011864561467554987,-95.05723258369544
157,185.0,0.014420005475951446,-60.55414436157543
157,190.0,0.0148763347631651,-10.202060596066854
157,195.0,0.014420005475951446,27.256758266939254
157,200.0,0.017340512914118828,47.08417805712427
157,205.0,0.015515195765264214,42.127948787953294
157,210.0,0.022633932645797206,61.457242937720096
157,215.0,0.02190380578625536,59.47475123005171
157,220.0,0.021995071643698093,59.72256269351026
157,225.0,0.024915579081865473,67.65252952418382
157,230.0,0.022086337501140824,59.97037415696881
157,235.0,0.026284566943506435,71.36970147606206
157,240.0,0.027471023090261934,74.5912505010232
157,245.0,0.023181527790453592,62.9441117184714
157,250.0,0.026649630373277357,72.36094732989625
157,255.0,0.02336405950533905,63.43973464538849
157,260.0,0.02455051565209455,66.66128367034962
157,265.0,0.02336405950533905,63.43973464538849
157,270.0,0.023637857077667246,64.18316903576414
157,275.0,0.02299899607556813,62.4484887915543
157,280.0,0.023911654649995437,64.92660342613979
157,285.0,0.02181253992881263,59.22693976659316
157,290.0,0.02062608378205713,56.00539074163203
157,295.0,0.01916583006297344,52.040407326295245
157,300.0,0.017157981199233365,46.58855513020717
157,305.0,0.014785068905722369,40.145457080284906
157,310.0,0.012959751756867756,35.18922781111393
157,315.0,0.012868485899425025,34.94141634765538
157,320.0,0.011955827324997718,32.4021947550914
157,325.0,0.009400383316601259,11.113128520209937
157,330.0,0.00958291503148672,-17.592545432306693
157,335.0,0.009400383316601259,-50.246555363449346
157,340.0,0.008852788171944875,-83.23849992900476
157,345.0,0.009217851601715798,-129.56144747240853
157,350.0,0.008487724742173953,-125.40062683161665
157,355.0,0.009126585744273068,-115.29332491821903
159,0.0,0.0018253171488546134,-2.7297360180925576
159,5.0,0.0017340512914118828,-0.41918243168780944
159,10.0,0.0016427854339691522,0.28359934559348426
159,15.0,0.0006388610020991147,0.47088601183601747
