farm_id,n_turb,L_geo_mean,L_geo_range,Lw_mean,Lw_range,Lw_cv,kappa,WCI,theta_energy,A_pred,amp_pred,theta_opt_pred,flat_frac_within_1pct,penalty_flatness,A,wake_pool,WCI_train,spacing_D,aspect_ratio,pc1_share,ws_mean,ws_std,weibull_A,weibull_k,frac_below_rated,wd_entropy_norm,orient_sensitivity,lat,lon,country
128,27,43.60865358684529,59.85405488885858,23.599843183694837,36.66548597334801,0.38926802537226457,0.6802659813911297,0.32186363636363635,234.5457552686296,0.5990537191782325,1.2041801488885784,190.0,0.7222222222222222,0.5025215124737462,2.553429982489692,0.2692910348948922,0.3218636363636363,6.1,1.01,0.524,8.494350777643275,3.994011081145214,9.581278749114686,2.250196127438785,0.7472256814722568,0.0715238650647377,0.3097837934402605,54.6456,-1.0941,United Kingdom
129,22,4.3269208534650865,14.8220073440812,1.5559109305508991,5.6531114411995205,0.7723262026410312,0.5831317516401329,0.2798363636363636,235.90478328823497,0.02425311770885026,0.049714802934705676,170.0,1.0,0.5121550066140689,0.0326720066576643,0.015526291482914,0.2798363636363636,3.1,1.22,0.665,9.980678689846528,4.653763664012118,11.262926550034244,2.271039822758373,0.6168976283154927,0.0657776356007628,0.2557845622521721,54.7288,1.7951,United Kingdom
130,26,25.11491104270565,89.20804058414124,25.198437969769866,85.87773204852338,1.0920720606388765,0.3911877821647407,0.19194545454545456,91.18403737813763,0.7570957983508848,1.516329546629167,110.0,0.5833333333333334,0.500704975357155,21.76443598800899,0.0885193652804006,0.1919454545454545,3.8,1.23,0.659,5.593621787633331,2.333313417778682,6.293070235618762,2.5784993342162403,0.9871423759263418,0.2676469721236069,0.5376662577423208,9.1406,105.7125,Vietnam
131,25,19.655669751901264,57.983589109354526,14.183682911620027,43.976294550681935,0.7609512440653173,0.36312952021415074,0.17863636363636365,60.56145327548921,0.03713172949711782,0.07874362434356924,45.0,1.0,0.5284477974356445,1.4480198555351598,0.1167982028606551,0.1786363636363636,3.6,2.57,0.913,6.7307918660995645,3.253915041101652,7.59477019226882,2.176459545777499,0.8943583885112069,0.0384215744496192,0.4767518816428664,34.4035,120.1958,China
132,24,19.306221299805635,41.9402401932992,13.719932229735427,30.667288109243028,0.5336253343739177,0.3913994361611565,0.19204545454545452,116.35075451403316,0.18386354434145014,0.36571154485940477,320.0,1.0,0.4972443530265319,0.9017742204162158,0.1249665393613827,0.1920454545454545,5.9,1.26,0.804,6.76855533897434,3.326806117794717,7.6401150200933134,2.137696196814637,0.8874089253187614,0.0278699203142497,0.5015726443307378,38.6684,118.0399,China
133,24,23.28713456889043,80.83174474923072,21.93185516307434,75.2721188826233,0.9530885808718073,0.3463270760143946,0.1706181818181818,81.67236980617047,0.33181812853076936,0.6571495724439659,135.0,1.0,0.4950645295305761,15.936344766939069,0.0784134419712825,0.1706181818181818,4.6,1.42,0.672,5.866900958303384,2.554274151077274,6.609615307601853,2.456052381486729,0.9727148676298126,0.2879034955409558,0.5405896201500235,8.6706,105.1538,Vietnam
134,24,19.76824974346829,54.78991534903091,12.718018205404272,36.88519668697033,0.6688888325334703,0.513084391088566,0.24845454545454546,230.59853038667367,0.29329859648320994,0.5972046226112459,65.0,1.0,0.5088809004846907,1.7574431074225252,0.151113918507971,0.2484545454545454,5.8,2.97,0.903,7.54692163717232,3.4337255322755738,8.515973993757049,2.3224542794028755,0.8476100693664695,0.0985407509966903,0.5140040839929909,52.6039,5.5748,Netherlands
135,23,26.75136677559814,38.987033293051155,21.754971619986975,31.97098852576029,0.4135810346426943,0.49822784717930907,0.24169090909090907,271.41828807267535,0.45605925064418873,1.0272925440554852,70.0,0.9444444444444444,0.5560570810299269,4.90681138568711,0.0905690914566984,0.241690909090909,5.1,1.16,0.863,5.760834182036104,3.1334386710765623,6.500832901705367,1.92486533122934,0.934033617231274,0.1216042120976674,0.4879752919602463,40.2006,139.9778,Japan
136,21,8.543058438098686,76.76406169636373,3.507559486458827,33.53902632315481,2.4484918908280715,0.5072840078772282,0.24581818181818182,250.16863308589004,0.21649883195292266,0.43513148354991527,290.0,1.0,0.5024519251361119,1.7127009312499133,0.0273748567725705,0.2458181818181818,3.7,2.16,0.835,9.807760936200058,4.669850605637875,11.062236197355167,2.2137456014860355,0.6212598560271477,0.0741653510885776,0.4231153902111888,56.5932,8.0257,Denmark
137,21,23.285619033251876,54.31411628205159,12.90234699693327,32.1955093805978,0.6059207596357952,0.5873948740234559,0.2817181818181818,246.93765336270548,0.3195407397678176,0.6415604606239005,80.0,1.0,0.5019319933509072,3.3738029926840127,0.1323351908811656,0.2817181818181818,5.5,1.14,0.745,8.31360014872977,3.772176043990688,9.372924993670578,2.334821819264457,0.7726660269889554,0.1104792029057052,0.408608063602196,54.6098,12.6507,Germany
138,10,2.587847818730662,16.442099390095976,1.1080986218587914,7.411284351657221,1.455092316977506,0.5163700775119706,0.24994545454545455,263.44699477960035,0.02323746913411998,0.04717092577038946,10.0,1.0,0.5073772932243477,0.112929071984023,0.0149935552773975,0.2499454545454545,4.2,1.1,0.845,9.014145748183994,4.34165613742891,10.167497092762986,2.177782972245669,0.707308743169399,0.0400983707203327,0.280570651141057,41.1238,-70.9609,United States of America
139,20,23.958338235198642,52.21180740562497,15.89385637508525,36.18365908253265,0.624435723502021,0.5036300573832664,0.24415454545454549,319.22011375766584,0.08686885540005032,0.1730459051821911,335.0,1.0,0.4980010922039223,2.082809985127802,0.1218253842748535,0.2441545454545454,3.9,1.04,0.523,6.572297382224862,3.701790661146588,7.404674072295137,1.8490201552671683,0.8656459362601991,0.1105116045743991,0.4102355614188741,35.4818,126.3176,South Korea
140,20,8.865800735834872,77.72362226419519,3.695774545885408,34.49204281903242,2.4162207615514877,0.510882797840983,0.24745454545454545,246.78697154379944,0.23052124832662035,0.46331258989503254,290.0,1.0,0.5024498505882787,1.5130227549191977,0.0308326295611066,0.2474545454545454,4.0,6.04,0.999,9.749399279108824,4.620643427123695,11.000006854642466,2.228746525627788,0.6254753349801632,0.0683488679118781,0.3917186840303585,56.0791,7.9536,Denmark
141,18,19.500310534635748,52.09369129004041,18.668541921717882,49.420270364449,0.9939666638274219,0.41780447202414905,0.20447272727272728,89.70975845357796,0.7691605807850588,1.623181618775785,125.0,0.6388888888888888,0.5261401608495445,20.21248478125245,0.0596035382822926,0.2044727272727272,5.4,2.28,0.892,5.945593567900898,2.4752417483478726,6.6892139233059975,2.580983562112356,0.9752847643286674,0.3180174507518598,0.553893515735028,9.7455,106.585,Vietnam
142,18,32.47273959144939,30.51036402298627,17.711593632792123,18.07223914980487,0.25260979044944243,0.48947885000293756,0.23769090909090906,241.8096089105105,0.1119668286394636,0.22832754930249324,150.0,1.0,0.5096219051029871,1.042652220512075,0.2075889195271107,0.237690909090909,2.7,3.61,0.981,8.433749674590256,3.841014529509865,9.509833144456032,2.323954400068672,0.7629207178958283,0.0814402151684875,0.4492929504135244,53.8357,8.1683,Germany
143,16,16.462202051580476,89.63790022119571,14.250492500759881,77.82484399024335,1.7147231696422032,0.3562815531270743,0.17537272727272726,80.63629742840396,0.4681915906570223,0.9383602119323691,100.0,1.0,0.5010534497270788,16.983714071815605,0.0208768792385906,0.1753727272727272,2.4,2.33,0.861,6.243507162234476,2.80145830134983,7.04033800046491,2.377956256027541,0.9475949422361952,0.2754286328144505,0.5536501753943113,8.5498,104.9308,Vietnam
144,16,18.165935822369917,46.70748093966195,9.77154165025241,25.669333551288776,1.0173674621145825,0.5473619288235226,0.26391818181818183,233.00433913334277,0.5541735619938126,1.105494738635423,160.0,0.8333333333333334,0.49870990550541244,4.55961234130064,0.0929551009234661,0.2639181818181818,4.2,1.0,0.751,8.762081175438086,3.860764083221021,9.86930876860729,2.4114629948332973,0.7218365725523821,0.0461159532589736,0.3625916290866148,56.9863,17.0187,Sweden
145,14,20.302908137176754,64.87842186860848,12.191636360978912,41.55834549870728,0.9195691916824936,0.4924981649466501,0.23907272727272727,268.80933208279953,0.2925627677030682,0.5745899621221189,45.0,1.0,0.49083209420758933,6.747238396323528,0.0989577297822343,0.2390727272727272,3.5,2.09,0.946,7.431121968450297,3.845228614554946,8.378403976815289,2.0133980701567644,0.8147425580757043,0.2010719169875905,0.5218771797395441,43.2114,141.2564,Japan
146,12,5.68735511070427,27.907788493845086,2.578076313421981,13.119972107663624,1.197652272034417,0.5255068605832025,0.2540818181818182,263.77896118909086,0.022310305263313596,0.04439065827667949,175.0,1.0,0.49740990268171603,0.1879872772573962,0.0243872856812401,0.2540818181818182,5.5,1.29,0.826,8.770612584051506,4.20377512375596,9.892308524831048,2.1901121876886083,0.7235660416198817,0.0421205681422144,0.2722357963662174,41.093,-71.1478,United States of America
147,12,8.244659261885323,56.64983725232915,6.461112711212022,44.708466629330914,1.9321404307056067,0.3927273761553285,0.1926727272727273,101.32342349171478,0.2420043060196127,0.49938878921410795,345.0,1.0,0.5153990012461964,1.5039594819069615,0.0596084480384705,0.1926727272727273,4.4,2.27,0.852,6.39358334749052,3.125915815867459,7.219158176222363,2.1541135789451387,0.915662427951194,0.0275839563752995,0.5180945368064007,38.6666,117.6375,China
148,11,19.027539090905293,30.34729401607079,11.218551790627046,18.686939679559977,0.43178911096276623,0.3821370337818366,0.1876636363636364,227.27434809739677,0.026079315566591845,0.05883396797753753,155.0,1.0,0.556730296067355,0.70836068990599,0.1117169151135501,0.1876636363636364,5.5,1.14,0.749,7.9026086488839615,3.687423074385421,8.917948497673308,2.268285621293939,0.8008596645901085,0.0484364996746528,0.4270316618314853,61.6279,21.3546,Finland
149,11,28.5692911199518,78.9420089379079,20.471401993709705,60.30189237471465,0.8836117170030576,0.5509343850929214,0.2655181818181818,236.1064726602127,1.0554197838078576,2.1608507540324995,305.0,0.4722222222222222,0.5115721056448378,7.6607559058296735,0.1602086520340931,0.2655181818181818,5.0,1.09,0.696,7.32821982473721,3.20318784558402,8.256105057619111,2.430079947314498,0.8698887312378217,0.0764857615291456,0.4998438675813692,55.6945,12.6698,Sweden
150,11,15.672715247141936,43.35348507063054,8.229093870553807,23.604977143653894,0.8043478486241682,0.6481389213361087,0.30816363636363636,213.52348273380963,0.19243935146846533,0.3959389970847745,295.0,1.0,0.5139671694746838,1.0798246132961045,0.095555978229749,0.3081636363636363,4.3,1.05,0.598,8.267194670288012,4.029549508217627,9.326510871682972,2.159157078861717,0.7647790503281183,0.084995786369966,0.3347774392933529,57.2233,-1.9953,United Kingdom
151,10,8.12558372961871,53.369882138779126,5.128275481570918,35.248681656926564,1.6726563520280977,0.47794745459872373,0.2324,330.5741674627025,0.1291321617488028,0.25976409502055475,310.0,1.0,0.502886795272484,1.746786108780275,0.0346541053099366,0.2324,2.8,1.51,0.843,6.899965975507821,3.722269919697395,7.778126845708502,1.928602262932785,0.8484744990892532,0.1025840576644738,0.4189548993714096,34.9712,125.9495,South Korea
152,10,18.289653482119657,54.38836597020932,9.031522740275367,29.079040861038674,0.8560010124367688,0.5103426779567838,0.2472090909090909,250.93254765334171,0.30192632259979457,0.5671969731565434,120.0,1.0,0.46768699959814775,3.086733774190097,0.0778826326886452,0.2472090909090909,4.2,1.28,0.621,8.956948039842608,4.022689092373191,10.096751705085968,2.360029336227116,0.7088507464040812,0.0834670173253127,0.4746484503809733,56.6648,8.2313,Denmark
153,10,48.03852679891849,45.02377364180623,30.400328736761455,32.58000024290945,0.30899211809115257,0.6260907999108756,0.29864545454545455,235.8404885231601,0.8155852708805632,1.600815119856847,305.0,0.5833333333333334,0.4905187608713274,5.618593257702317,0.3322357111654386,0.2986454545454545,3.1,1.13,0.748,8.044913080125758,3.501793906558707,9.059174532137192,2.4448235431534555,0.8030275526429804,0.0779668417552916,0.4154576663010932,55.9692,10.3553,Denmark
154,10,20.854249128810164,87.42997981760247,10.798351101145427,49.68217917919059,1.470557294888381,0.6258602962425693,0.2985454545454545,235.03030225581202,0.9488299797928913,1.9075632913571148,125.0,0.5277777777777778,0.5025958068642318,6.127237617192064,0.0890026756108912,0.2985454545454545,4.9,1.87,0.81,8.916379184478808,4.002327002461405,10.043652182442749,2.3623769219829027,0.7030711051680062,0.0799916321824598,0.3352792951504363,55.7218,10.5833,Denmark
155,9,19.784281977818413,52.31685113604002,16.068100673075218,42.96027076653341,0.6840733242903999,0.35388100095506064,0.17422727272727273,316.7895120541098,0.2339104681922823,0.4888528468894522,30.0,1.0,0.521511494347169,8.831550045377583,0.1569334796354993,0.1742272727272727,5.4,1.54,0.837,5.138395715034058,3.208383638607542,5.752032307648369,1.6508612818310215,0.9424467275494672,0.1678422091519779,0.5375175337283326,40.4919,17.1398,Italy
156,6,2.430225627257755,13.106080479765858,1.151483702716188,6.514249547630335,1.5326683699141586,0.545293801823913,0.2629909090909091,258.90107202515196,0.02926608163985226,0.05881299112444078,230.0,1.0,0.5023874643965238,0.1017914265580548,0.0157318931934902,0.2629909090909091,5.4,1.53,0.841,8.516374175907137,4.088589704730787,9.609937553665628,2.187849110604571,0.7612704918032787,0.0466480974601638,0.287939011091281,41.1929,-71.1658,United States of America
157,7,12.571097453593996,76.35446355522451,7.204362233728909,46.40479912705139,1.9092453536145286,0.6235984035887306,0.29756363636363636,232.1203770757606,0.655609167417535,1.3198759519056318,230.0,0.6666666666666666,0.5032797086188461,3.1077508042763875,0.1196093231972831,0.2975636363636363,8.3,1.62,0.735,8.39016294974241,3.7033552360294366,9.452750034953382,2.4113607753929047,0.7625733531134385,0.078285856830963,0.3849409722165308,55.3441,10.9604,Denmark
158,7,8.90058359955464,65.09022645431192,4.691457874695575,35.58323909528972,2.098011734970661,0.6702591062502727,0.31761818181818186,221.5796297764309,0.48413809034630495,0.9815235504093224,305.0,1.0,0.5067483707911031,2.504956427036779,0.0617659983020843,0.3176181818181818,3.0,1.75,0.949,8.42493169247804,4.100129043814473,9.507962253888811,2.1649477358055886,0.7520058262844025,0.1049195655054524,0.4538076117537402,52.7915,-5.9468,Ireland
159,7,17.62897875195564,45.036936844857614,16.320510853409655,41.656028225514305,0.7891054045055288,0.3743728098712557,0.1839818181818182,84.10885646498271,0.4005057152585174,0.7738289943407127,75.0,1.0,0.4824364062505151,17.441987407623184,0.0903744680831737,0.1839818181818182,5.2,1.01,0.648,6.190157003117624,2.581403548732861,6.96538845125776,2.580432662940704,0.96296387267011,0.3077874202927237,0.5570018978807252,9.2966,106.1245,Vietnam
160,5,5.926039099422739,42.52455256329119,3.432704605750164,24.784343877462224,2.0570823585810745,0.533262511670427,0.2575818181818182,262.10180511635986,0.2300546485441526,0.45992124203237994,225.0,1.0,0.4997955573272661,,,,,,,,,,,,,,,,
161,5,5.515239368371959,36.56095272041817,3.1001251733511244,21.503067806549158,1.7676107137421144,0.6436569964198628,0.30623636363636364,215.56724937499274,0.13796690619779384,0.27747209646135634,340.0,1.0,0.5027719617312102,,,,,,,,,,,,,,,,
162,5,4.715563745247601,40.924174749288966,2.653241306959232,23.218523963696946,2.2764595839936064,0.6681650752228935,0.31672727272727275,241.81739067623096,0.27162175845225356,0.5473571275241095,320.0,1.0,0.5037577026156659,0.7850838073991377,0.0307201261092764,0.3167272727272727,1.9,2.36,0.936,8.144659809002773,3.7822058550413455,9.183335044132392,2.279487044458273,0.7830309466776455,0.0780749361649889,0.3324815809048516,55.1313,-1.4019,United Kingdom
163,5,21.60804729891614,30.691224147181362,11.642539789488199,17.95542265714949,0.4144051116381294,0.5501626371554245,0.2651727272727273,237.25736505979248,0.03630364766601351,0.08321994057311688,220.0,1.0,0.5637626340994206,0.7596667599992822,0.1410270666156637,0.2651727272727273,5.0,1.32,0.832,8.576265730347682,3.875912018155989,9.665028326272722,2.3446048075866845,0.7374377051448687,0.0701919584809617,0.4123147992205751,57.0371,18.1467,Sweden
164,5,5.8582762511539554,30.316680859411026,2.2347366406814753,11.896278342449929,1.4638033446431775,0.5847578546334549,0.28055454545454545,219.89618029379733,0.03470531171475016,0.06962955053138195,200.0,1.0,0.5015720846982001,0.2540924551184806,0.0284127291956341,0.2805545454545454,2.3,1.64,0.962,9.85416073310549,4.732458706913191,11.106168884021926,2.1916143387379905,0.6082837802854505,0.07178486730236,0.2082098465864166,57.4875,-1.3561,United Kingdom
165,4,10.420310516580582,35.473576261131214,8.763600254286581,30.289492088913594,0.918074489598267,0.2517369191180273,0.12488181818181818,20.784840787809888,0.04235364400990407,0.08682069133978439,320.0,1.0,0.5121710809217892,0.9048320542725524,0.0975279224462172,0.1248818181818181,4.8,1.21,0.634,6.044365740194343,2.9348192338392285,6.823018623162364,2.167465875714171,0.939527574192407,0.0302655631346585,0.5024900189580872,38.0457,118.4427,China
166,4,4.971771141784107,16.63248031580936,3.2545206424986977,11.275868833897306,1.1759724735106825,0.39950970423059745,0.19587272727272725,278.0815201191085,0.012302695529995696,0.03080657675999969,325.0,1.0,0.600647107731013,1.1860388908990014,0.0399837032010738,0.1958727272727272,1.9,679.07,1.0,6.7089469485570845,3.66960904099672,7.565164436598617,1.906365911366641,0.8651023862398217,0.1463676001863463,0.5000863161747588,39.7726,140.0107,Japan
167,3,4.23527547287061,42.97507981728407,2.0334946409177204,21.18525987961063,2.6920902116692207,0.5263317086058067,0.25445454545454543,328.8983901511963,0.13352472906089066,0.26879634824243936,180.0,1.0,0.5032494677328361,2.088953463125656,0.0077842416725534,0.2544545454545454,2.9,1.03,0.576,8.247599900592583,4.6799205366002665,9.259791404749317,1.7987815025552265,0.6981371796791177,0.2105775238982621,0.4036209663139667,43.1903,4.794,France
168,3,6.473485568745227,30.895537183108047,5.774317238992246,27.488454430301267,1.5539414348685596,0.3564530786371346,0.17545454545454545,168.08367847473616,0.1767876585199014,0.34507378720333903,120.0,1.0,0.4876815768804846,1.1804868421454666,0.0709256603123253,0.1754545454545454,3.2,1.02,0.607,5.797295937502711,2.7784220875491865,6.54302828194327,2.197262897591202,0.953870900788709,0.0384544591386187,0.5097790457061717,38.6193,117.5806,China
169,3,6.177555622047495,21.629585687753284,4.733270674912499,16.92328452166585,1.3031094385981412,0.38505534620393933,0.18904545454545454,55.53940927731356,0.013495075902095156,0.026664143893799834,155.0,1.0,0.4938867733439657,0.8920766568127971,0.056005326558201,0.1890454545454545,4.3,1.87,0.791,6.494951376785905,3.1354795029618345,7.328246998952651,2.1779598738711634,0.9131811036482044,0.0406564780175883,0.4867099621879847,34.4617,119.888,China
170,3,6.884568186113153,50.75344356407135,3.93618418077257,30.109985423816845,2.1853168947977473,0.5108427853018799,0.24743636363636365,296.2899272629117,0.244175915704773,0.49103541409129686,335.0,1.0,0.5027325754973552,3.2898912233191275,0.0180169077636501,0.2474363636363636,5.6,1.19,0.955,7.408736794884,4.155393382183747,8.331892898268203,1.8391656028141703,0.7940802080994087,0.136858964992623,0.5540612891207173,41.6868,-9.0573,Portugal
