farm_id,max,mean,A,wake_pool,WCI,spacing_D,aspect_ratio,n_turb_x,pc1_share,axis_deg,ws_mean,ws_std,weibull_A,weibull_k,frac_below_rated,orient_sensitivity,gain_proxy_raw,wd_entropy_norm,exp_wake_loss,lat,lon,country,n_turb_y,n_turb,WCI_x_pool,log_n,WCI_density,ws_x_WCI,pool_density
135,356779975.4233394,340092288.299229,4.90681138568711,0.09056909145669845,0.24169090909090907,5.1,1.16,92,0.863,129.1,5.7608341820361035,3.1334386710765623,6.500832901705367,1.9248653312293398,0.9340336172312741,0.4879752919602463,0.1009922424315661,0.1216042120976674,0.1620328000537095,40.2006,139.9778,Japan,23,92,0.021889726049707132,1.9637878273455553,0.0473903743315508,1.3923412505782895,0.017758645383666363
136,1013342288.2845588,996279008.429342,1.7127009312499133,0.02737485677257055,0.24581818181818182,3.7,2.16,129,0.835,82.5,9.807760936200058,4.669850605637875,11.062236197355167,2.2137456014860355,0.6212598560271477,0.4231153902111888,0.0360647854381232,0.0741653510885776,0.0590643895488945,56.5932,8.0257,Denmark,21,129,0.006729237519366433,2.110589710299249,0.06643734643734643,2.410925961044087,0.00739860993853258
137,740050454.0455089,715897483.3284249,3.3738029926840127,0.1323351908811656,0.2817181818181818,5.5,1.14,67,0.745,127.3,8.31360014872977,3.7721760439906875,9.372924993670578,2.334821819264457,0.7726660269889554,0.408608063602196,0.0781457954604483,0.1104792029057052,0.1082570978679223,54.6098,12.6507,Germany,21,67,0.037281229365604004,1.8260748027008264,0.05122148760330578,2.342092318263517,0.024060943796575564
138,431636358.2885957,431149465.1986827,0.11292907198402309,0.0149935552773975,0.24994545454545455,4.2,1.1,88,0.845,139.1,9.014145748183994,4.34165613742891,10.167497092762986,2.177782972245669,0.707308743169399,0.280570651141057,0.0438149381392294,0.0400983707203327,0.0690626135328247,41.1238,-70.9609,United States of America,20,88,0.003747570989061517,1.9444826721501687,0.05951082251082251,2.253044756368825,0.003569894113666071
139,501405242.0000345,491175000.05444896,2.082809985127802,0.12182538427485358,0.24415454545454549,3.9,1.04,89,0.523,102.6,6.572297382224862,3.701790661146588,7.404674072295137,1.8490201552671683,0.8656459362601991,0.4102355614188741,0.0736534928126601,0.1105116045743991,0.1236894576885199,35.4818,126.3176,South Korea,20,89,0.02974422132245221,1.9493900066449128,0.06260372960372962,1.6046562799492103,0.031237278019193227
140,946429927.8913356,932323658.7844319,1.5130227549191977,0.030832629561106648,0.24745454545454545,4.0,6.04,7,0.999,80.8,9.749399279108825,4.620643427123695,11.000006854642466,2.2287465256277876,0.6254753349801632,0.3917186840303585,0.0387714974317342,0.0683488679118781,0.060998591205434,56.0791,7.9536,Denmark,20,7,0.007629674333212027,0.8450980400142568,0.061863636363636364,2.4125331670667474,0.007708157390276662
141,356783451.0040448,296794007.4221695,20.212484781252446,0.0596035382822926,0.20447272727272728,5.4,2.28,129,0.892,74.9,5.945593567900898,2.4752417483478726,6.6892139233059975,2.5809835621123556,0.9752847643286674,0.553893515735028,0.1199688868751383,0.3180174507518598,0.2074885537042847,9.7455,106.585,Vietnam,18,129,0.012187298027684774,2.110589710299249,0.037865319865319866,1.215711732083882,0.011037692274498629
142,590493242.9489737,584399983.5438812,1.042652220512075,0.20758891952711073,0.23769090909090906,2.7,3.61,48,0.981,76.5,8.433749674590256,3.841014529509865,9.509833144456033,2.3239544000686716,0.7629207178958283,0.4492929504135244,0.0706632244156389,0.0814402151684875,0.0959295598523488,53.8357,8.1683,Germany,18,48,0.04934199899959851,1.6812412373755872,0.08803367003367002,2.0046256271985166,0.076884785010041
143,389021337.46422935,332543158.29416347,16.983714071815605,0.020876879238590624,0.17537272727272726,2.4,2.33,30,0.861,81.3,6.243507162234476,2.8014583013498306,7.04033800046491,2.377956256027541,0.9475949422361953,0.5536501753943113,0.1036763060907501,0.2754286328144505,0.181164108032517,8.5498,104.9308,Vietnam,16,30,0.0036612352490150153,1.4771212547196624,0.07307196969696969,1.094940878787866,0.008698699682746093
144,628214858.3788407,600819804.4271997,4.55961234130064,0.0929551009234661,0.26391818181818183,4.2,1.0,36,0.751,134.8,8.762081175438086,3.860764083221021,9.86930876860729,2.4114629948332973,0.7218365725523821,0.3625916290866148,0.0523041147868823,0.0461159532589736,0.0932641155243324,56.9863,17.0187,Sweden,16,36,0.024532541226446766,1.5563025007672873,0.06283766233766233,2.312472532764937,0.022132166886539545
145,248867570.64318183,233137244.93668312,6.747238396323528,0.0989577297822343,0.23907272727272727,3.5,2.09,24,0.946,22.6,7.431121968450297,3.845228614554946,8.378403976815289,2.0133980701567644,0.8147425580757043,0.5218771797395441,0.0862293366022914,0.2010719169875905,0.1565646632909786,43.2114,141.2564,Japan,14,24,0.02365809434375634,1.380211241711606,0.06830649350649351,1.7765785956936901,0.028273637080638372
146,510096834.3787077,509139716.4882454,0.18798727725739628,0.02438728568124015,0.2540818181818182,5.5,1.29,182,0.826,56.4,8.770612584051506,4.20377512375596,9.892308524831048,2.1901121876886083,0.7235660416198817,0.2722357963662174,0.042631459508447,0.0421205681422144,0.0699107127299011,41.093,-71.1478,United States of America,12,182,0.006196365886408917,2.2600713879850747,0.04619669421487604,2.228453191924141,0.004434051942043663
147,316881699.0085171,312186539.9398544,1.5039594819069615,0.059608448038470575,0.1926727272727273,4.4,2.27,102,0.852,81.5,6.39358334749052,3.125915815867459,7.219158176222363,2.1541135789451387,0.915662427951194,0.5180945368064007,0.1047892799475203,0.0275839563752995,0.1546224565978905,38.6666,117.6375,China,12,102,0.011484922252066777,2.0086001717619175,0.04378925619834711,1.2318691406064919,0.013547374554197857
148,361018514.3887772,358479188.7342896,0.70836068990599,0.11171691511355014,0.1876636363636364,5.5,1.14,140,0.749,37.5,7.9026086488839615,3.6874230743854204,8.917948497673308,2.268285621293939,0.8008596645901085,0.4270316618314853,0.0688670530767027,0.0484364996746528,0.1096458786862997,61.6279,21.3546,Finland,11,140,0.02096520253353651,2.146128035678238,0.0341206611570248,1.4830322758082877,0.020312166384281845
149,299874189.9482116,278536210.7344946,7.6607559058296735,0.16020865203409318,0.2655181818181818,5.0,1.09,56,0.696,51.2,7.32821982473721,3.20318784558402,8.256105057619111,2.430079947314498,0.8698887312378217,0.4998438675813692,0.0973931737640678,0.0764857615291456,0.1495047798941884,55.6945,12.6698,Sweden,11,56,0.04253830999963418,1.7481880270062005,0.05310363636363637,1.945775603828179,0.03204173040681864
150,427179061.9100505,422615555.12618005,1.0798246132961045,0.09555597822974904,0.30816363636363636,4.3,1.05,572,0.598,127.5,8.267194670288012,4.029549508217627,9.326510871682972,2.159157078861717,0.7647790503281183,0.3347774392933529,0.0634946308504131,0.084995786369966,0.0923914382176334,57.2233,-1.9953,United Kingdom,11,572,0.029446877727563936,2.7573960287930244,0.07166596194503172,2.5476487721220273,0.02222232051854629
151,314972960.4884081,309565513.1078655,1.746786108780275,0.0346541053099366,0.2324,2.8,1.51,50,0.843,27.7,6.899965975507821,3.722269919697395,7.778126845708502,1.928602262932785,0.8484744990892532,0.4189548993714096,0.0732522485465486,0.1025840576644738,0.1170811303882448,34.9712,125.9495,South Korea,10,50,0.008053614074029266,1.6989700043360187,0.083,1.6035520927080176,0.012376466182120216
152,413025577.8982436,400658322.14935607,3.0867337741900975,0.0778826326886452,0.2472090909090909,4.2,1.28,175,0.621,92.1,8.956948039842608,4.022689092373191,10.096751705085968,2.360029336227116,0.7088507464040812,0.4746484503809733,0.0542508207498712,0.0834670173253127,0.0839031239834333,56.6648,8.2313,Denmark,10,175,0.019253294824566627,2.2430380486862944,0.058859307359307354,2.214238982249455,0.018543483973486954
153,253517219.96591023,240030862.12987626,5.618593257702317,0.3322357111654386,0.29864545454545455,3.1,1.13,101,0.748,142.2,8.044913080125758,3.501793906558707,9.059174532137193,2.4448235431534555,0.8030275526429804,0.4154576663010932,0.0670973708004865,0.0779668417552916,0.1236179917239782,55.9692,10.3553,Denmark,10,101,0.09922068497723475,2.0043213737826426,0.09633724340175953,2.40257672359283,0.10717281005336729
154,392210448.2363544,369566246.1799706,6.127237617192064,0.08900267561089126,0.2985454545454545,4.9,1.87,117,0.81,13.0,8.916379184478808,4.002327002461405,10.043652182442749,2.3623769219829027,0.7030711051680062,0.3352792951504363,0.0489758582555411,0.0799916321824598,0.0882299635127538,55.7218,10.5833,Denmark,10,117,0.026571344246015167,2.0681858617461617,0.06092764378478663,2.6619444765298548,0.01816381134916148
155,160050644.1335389,147062725.89778,8.831550045377583,0.15693347963549936,0.17422727272727273,5.4,1.54,71,0.837,63.5,5.138395715034058,3.208383638607542,5.752032307648369,1.6508612818310215,0.9424467275494672,0.5375175337283326,0.1064994169100322,0.1678422091519779,0.1477141969730463,40.4919,17.1398,Italy,9,71,0.02734209215649405,1.8512583487190752,0.032264309764309766,0.8952486716238883,0.029061755488055434
156,239516069.82679915,239272510.92456776,0.10179142655805488,0.0157318931934902,0.2629909090909091,5.4,1.53,62,0.841,116.9,8.516374175907137,4.088589704730787,9.609937553665628,2.187849110604571,0.7612704918032787,0.287939011091281,0.0492629082633092,0.0466480974601638,0.080758022070675,41.1929,-71.1658,United States of America,8,62,0.004137344892677073,1.792391689498254,0.048702020202020205,2.2397289866801597,0.0029133135543500366
157,268717730.16139555,260618360.95279318,3.1077508042763875,0.1196093231972831,0.29756363636363636,8.3,1.62,33,0.735,98.6,8.39016294974241,3.7033552360294366,9.452750034953382,2.4113607753929047,0.7625733531134385,0.3849409722165308,0.0642558330066735,0.078285856830963,0.1080457420160058,55.3441,10.9604,Denmark,7,33,0.035591385153577,1.5185139398778875,0.03585104052573932,2.496607397008805,0.014410761830997963
158,283397463.8361247,276471961.6634807,2.504956427036779,0.06176599830208433,0.31761818181818186,3.0,1.75,9,0.949,62.2,8.42493169247804,4.100129043814473,9.507962253888813,2.1649477358055886,0.7520058262844025,0.4538076117537402,0.0630090315564254,0.1049195655054524,0.0844429288957693,52.7915,-5.9468,Ireland,7,9,0.019618004078892932,0.9542425094393249,0.10587272727272729,2.675911486107253,0.020588666100694777
159,149304470.89448255,127130402.15870118,17.441987407623184,0.09037446808317375,0.1839818181818182,5.2,1.01,3,0.648,135.9,6.190157003117624,2.581403548732861,6.96538845125776,2.580432662940704,0.9629638726701101,0.5570018978807252,0.0959643390060365,0.3077874202927237,0.1883230191331192,9.2966,106.1245,Vietnam,7,3,0.016627258955157004,0.47712125471966244,0.03538111888111888,1.1388763402644952,0.017379705400610335
162,196249126.8982257,194720408.5013799,0.7850838073991377,0.03072012610927645,0.31672727272727275,1.9,2.36,7,0.936,71.4,8.144659809002773,3.7822058550413464,9.183335044132392,2.2794870444582735,0.7830309466776455,0.3324815809048516,0.06094789716225,0.0780749361649889,0.1039872987813267,55.1313,-1.4019,United Kingdom,5,7,0.009729901760429014,0.8450980400142568,0.16669856459330146,2.5796358885968784,0.016168487425934974
163,176817314.34688002,175484219.06559438,0.7596667599992822,0.14102706661566372,0.2651727272727273,5.0,1.32,11,0.832,57.0,8.576265730347682,3.875912018155989,9.665028326272722,2.3446048075866845,0.7374377051448687,0.4123147992205751,0.0545769618941819,0.0701919584809617,0.0937586469042349,57.0371,18.1467,Sweden,5,11,0.03739653187374814,1.0413926851582251,0.05303454545454546,2.274191773531923,0.028205413323132745
164,245259799.01406989,244638191.82630098,0.2540924551184806,0.02841272919563414,0.28055454545454545,2.3,1.64,16,0.962,120.1,9.85416073310549,4.7324587069131905,11.106168884021926,2.1916143387379905,0.6082837802854505,0.2082098465864166,0.0388783066078832,0.07178486730236,0.054971699919428,57.4875,-1.3561,United Kingdom,5,16,0.007971320324604228,1.2041199826559248,0.1219802371541502,2.764629585312441,0.012353360519840931
165,86619215.26434334,85842484.94438247,0.9048320542725523,0.09752792244621723,0.12488181818181818,4.8,1.21,51,0.634,112.0,6.044365740194343,2.9348192338392285,6.823018623162364,2.167465875714171,0.939527574192407,0.5024900189580872,0.1000980606911625,0.0302655631346585,0.1683633462029983,38.0457,118.4427,China,4,51,0.012179464278578965,1.7075701760979363,0.026017045454545456,0.7548313833913608,0.02031831717629526
166,111359282.67969212,110053999.44528131,1.1860388908990014,0.0399837032010738,0.19587272727272725,1.9,679.07,10,1.0,90.1,6.7089469485570845,3.6696090409967197,7.565164436598617,1.9063659113666411,0.8651023862398217,0.5000863161747588,0.0667920247133488,0.1463676001863463,0.1107196575283208,39.7726,140.0107,Japan,4,10,0.0078317169924576,1.0,0.10309090909090908,1.3140997359419175,0.021044054316354633
167,114965684.92942873,112613246.61434023,2.0889534631256557,0.0077842416725534,0.25445454545454543,2.9,1.03,58,0.576,51.2,8.247599900592583,4.6799205366002665,9.259791404749317,1.7987815025552263,0.6981371796791177,0.4036209663139667,0.0464213450882768,0.2105775238982621,0.0639150585560047,43.1903,4.794,France,3,58,0.001980735676497906,1.7634279935629373,0.08774294670846394,2.0986392837962398,0.0026842212663977243
168,62694746.363447145,61963278.01946534,1.1804868421454666,0.07092566031232538,0.17545454545454545,3.2,1.02,30,0.607,138.0,5.797295937502711,2.7784220875491865,6.54302828194327,2.197262897591202,0.953870900788709,0.5097790457061717,0.1108329635460285,0.0384544591386187,0.1825499767094858,38.6193,117.5806,China,3,30,0.012444229491162542,1.4771212547196624,0.05482954545454545,1.017161923580021,0.022164268847601677
169,87368971.31844738,86596464.47325628,0.8920766568127971,0.05600532655820101,0.18904545454545454,4.3,1.87,45,0.791,171.3,6.494951376785905,3.1354795029618345,7.328246998952651,2.1779598738711634,0.9131811036482045,0.4867099621879847,0.1098193692950007,0.0406564780175883,0.1630032907692203,34.4617,119.888,China,3,45,0.010587552416161727,1.6532125137753437,0.04396405919661734,1.2278410352751172,0.01302449454841884
170,90602465.432242,87716682.00942712,3.2898912233191275,0.018016907763650142,0.24743636363636365,5.6,1.19,4,0.955,140.5,7.408736794884,4.155393382183747,8.331892898268203,1.8391656028141703,0.7940802080994087,0.5540612891207173,0.0862938805794752,0.136858964992623,0.1103287210778131,41.6868,-9.0573,Portugal,3,4,0.00445803814100936,0.6020599913279624,0.04418506493506494,1.8331908916650246,0.0032173049577946685
