farm_id,theta_deg,state,upstream_turbine_index,downstream_turbine_index,upstream_alongwind_D,upstream_crosswind_D,downstream_alongwind_D,downstream_crosswind_D,pair_velocity_deficit_pct
2,140.0,bad,29,18,-4.363839985989298,-60.37692443249528,18.82318222456915,-61.53690766641546,5.302886315316668
2,140.0,bad,206,19,-23.02157964169832,-53.17151691761822,18.77866939674792,-54.23167200963914,2.1767031541989503
2,140.0,bad,24,20,-11.334312718994926,-62.49554530813422,10.149661808013363,-62.945137723237416,5.892285712350848
2,140.0,bad,34,20,-16.843516510772066,-63.68733661543132,10.149661808013363,-62.945137723237416,4.267952822628428
2,140.0,bad,199,21,-27.729849302822807,-47.613848533174995,-2.2316879904608626,-48.257977181829574,4.635015435230607
2,140.0,bad,217,21,-34.54194196898187,-48.74578364217883,-2.2316879904608626,-48.257977181829574,3.2626586387561884
2,140.0,bad,227,21,-44.140386211150044,-46.92950510576456,-2.2316879904608626,-48.257977181829574,2.1676173904778375
2,140.0,bad,34,22,-16.843516510772066,-63.68733661543132,-0.03088101534987686,-65.09838399649882,3.034979473618962
2,140.0,bad,203,22,-22.33164497481251,-65.3348185895259,-0.03088101534987686,-65.09838399649882,5.598056967892524
2,140.0,bad,208,22,-27.632347989835104,-66.53230424329642,-0.03088101534987686,-65.09838399649882,4.0316675020869335
2,140.0,bad,30,23,-10.423109376644433,-76.67391260283036,3.507324243399246,-76.08480862910483,10.19909802221245
2,140.0,bad,37,23,-3.8922475381107944,-75.29403446525222,3.507324243399246,-76.08480862910483,10.356207937105118
2,140.0,bad,473,23,-29.75604564057376,-76.32145549661205,3.507324243399246,-76.08480862910483,3.120485815071619
2,140.0,bad,211,25,-40.34553617976927,-57.53113997534166,3.184618267630011,-58.679189662889364,2.038289696408603
2,140.0,bad,23,26,3.507324243399246,-76.08480862910483,12.186792213404303,-77.21053923046492,3.7315507479269296
2,140.0,bad,27,26,-17.18007900476449,-78.34768656776397,12.186792213404303,-77.21053923046492,3.7687827458668
2,140.0,bad,30,26,-10.423109376644433,-76.67391260283036,12.186792213404303,-77.21053923046492,5.49242234814492
2,140.0,bad,473,26,-29.75604564057376,-76.32145549661205,12.186792213404303,-77.21053923046492,2.164768976839431
2,140.0,bad,473,30,-29.75604564057376,-76.32145549661205,-10.423109376644433,-76.67391260283036,6.788156163185745
2,140.0,bad,476,32,-38.051331058846046,-69.3088940628567,-7.570614294091765,-68.75745732267141,3.564236510864735
2,140.0,bad,477,32,-32.621247714417194,-67.87823836296104,-7.570614294091765,-68.75745732267141,4.7541311742605625
2,140.0,bad,471,33,-21.512219324174247,-83.1477610232276,-10.14830198041058,-83.87095743498796,11.211728489657789
2,140.0,bad,31,35,-15.559133874842292,-71.0802544745537,3.8851454254157147,-69.61917882254298,3.2193035000272077
2,140.0,bad,32,35,-7.570614294091765,-68.75745732267141,3.8851454254157147,-69.61917882254298,9.095918132295894
2,140.0,bad,476,35,-38.051331058846046,-69.3088940628567,3.8851454254157147,-69.61917882254298,2.165299306969589
2,140.0,bad,477,35,-32.621247714417194,-67.87823836296104,3.8851454254157147,-69.61917882254298,2.700458980554827
2,140.0,bad,31,36,-15.559133874842292,-71.0802544745537,12.283623827896786,-69.80582110598297,4.078470710885824
2,140.0,bad,32,36,-7.570614294091765,-68.75745732267141,12.283623827896786,-69.80582110598297,6.380397341165681
