farm_id,year,P11_kWh,P10_kWh,P01_kWh,P00_kWh
113,2019,1340232820.368107,1342067094.116443,1302137001.925360,1294317601.120498
15,2019,1649272208.231226,1644333146.973250,1572278390.254906,1574905388.245613
102,2019,1282362534.871437,1274410986.143793,1314420420.775138,1292538754.587242
99,2019,998242586.259933,1002545494.877132,971610254.057736,952104587.558036
100,2019,1504946655.724261,1524936122.309698,1507934429.356732,1511373389.901417
96,2019,1556335185.600702,1565682040.691967,1547631420.845949,1548261502.798240
87,2019,2320976243.610303,2316998361.153102,2225084375.908567,2219339372.127767
84,2019,1907826561.411762,1912155443.879583,1936064083.886842,1948193340.530945
83,2019,1383302777.780488,1400715828.975729,1472264355.127660,1547632879.365294
48,2019,2613374282.441893,2607374429.830468,2495188204.552213,2475642501.730403
31,2019,2115064727.532188,2125343165.838917,2037510626.216972,2019962558.477158
80,2019,2689904314.823471,2689826319.825672,2564040965.858063,2588944822.939120
73,2019,2884457858.384964,2879334835.977114,2783300214.710387,2739786499.166384
68,2019,3611785816.842671,3601526385.807411,3434905719.462591,3389700614.938035
67,2019,2364955279.293710,2377587834.550147,2377001945.016017,2357274814.396903
23,2019,3269890473.342262,3269605161.990290,3217711570.999625,3161649437.224654
65,2019,3217296122.823495,3228503008.261279,3162618545.774275,3127545292.601998
25,2019,3347498135.774442,3326756151.589141,3041337383.038379,3055238750.889182
59,2019,3206381753.408400,3186642866.302811,3044502829.631161,2985430141.580451
60,2019,3970702827.083457,3964861840.119967,3758669639.485743,3700706856.236305
61,2019,3539861077.605140,3539944138.568808,3394124217.808816,3334113836.997945
10,2019,3950761273.687680,3948522865.533861,3797595139.955642,3815104991.158919
55,2019,3379689250.788707,3390132101.932376,3282602547.420015,3253008090.159319
51,2019,3689684515.970809,3694965443.277774,3566745110.385075,3538433186.456046
49,2019,3276054626.601125,3256785194.124327,3183454114.491229,3153463410.170342
43,2019,4772215396.033033,4757175020.010832,4447546873.662737,4408484602.479586
36,2019,4013273231.179458,4019051722.110205,3857714135.011446,3885670202.089849
30,2019,4623052845.906060,4626332625.888548,4558474939.171216,4525751451.603375
29,2019,5672805057.091562,5676725900.712886,5143920083.348916,5151497180.512073
27,2019,6457862827.534456,6445181779.538865,6110065415.192801,6013973239.031043
26,2019,5691460125.278431,5673440384.290422,5483590817.226954,5458507611.066092
18,2019,6837510000.312078,6833776626.578984,6637458555.443534,6543099057.798824
22,2019,5787352578.348051,5812567206.705257,5236348650.841559,5183626253.385221
20,2019,7581344478.197730,7611449341.820154,7392566053.559581,7300353519.429955
5,2019,8353592217.216793,8360404648.436769,8034648065.370939,7921210165.100945
17,2019,6157419401.119192,6155417779.448751,5998394023.449264,5988429094.041090
16,2019,8356010924.108507,8357027596.325627,8175275271.180429,8062154467.576343
11,2019,9293279834.800732,9293830812.019642,8917172324.847250,8747497699.614325
13,2019,6746586465.631087,6727940799.770697,6816273101.035751,6744174150.842385
9,2019,10463113434.222515,10468206031.321232,10013956102.319227,10201850238.918005
7,2019,11771455683.223249,11802894702.007706,11489025745.452066,11315348501.898142
2,2019,11721432539.447220,11711959258.765610,11069108040.090755,11060647630.792500
58,2020,77204455.236428,77201255.856458,66537837.500545,66356954.444377
170,2020,104830526.313665,104300746.242792,93225105.436344,92697667.680164
162,2020,206902809.660438,205197993.513487,200733971.213972,195134008.076909
163,2020,206832400.912043,206990713.935883,177071477.302548,174812125.749578
164,2020,241464699.696800,241735603.030215,244653618.413128,242862975.451969
157,2020,270068515.801809,272950526.695328,260007160.785422,257566747.568138
158,2020,295562096.358275,291508138.971368,276488307.794995,273615299.935080
152,2020,437183747.983260,435571040.242222,418554825.659259,412571816.222505
153,2020,271165723.367250,271772905.090288,264249146.543196,258424515.762352
154,2020,416706358.861120,423469394.096067,401593154.145879,396405419.597673
148,2020,420651366.127230,419841938.983234,362537898.664579,359456082.298466
149,2020,315803535.120804,313510794.349288,300208450.362337,301005463.950127
150,2020,405219499.348943,408019196.843856,413663209.595407,413739470.214846
144,2020,711052869.686226,695966436.541496,641261696.823365,613204518.179049
142,2020,632286389.315103,628096531.661794,600439611.669172,589381338.545795
137,2020,770286385.046163,773806871.389568,723034617.788505,728364677.086029
128,2020,921943197.276712,901742355.474546,865929497.147189,842636694.357398
121,2020,1234179283.218207,1234421822.805421,1156451702.019317,1134131468.117882
122,2020,1041762389.157933,1036332836.418638,947539568.895668,907226443.147387
123,2020,1142167493.238256,1137561109.509617,1028640088.077115,1027856449.513074
116,2020,1563622690.803991,1559353593.883622,1456963667.187913,1424817204.542636
113,2020,1448676309.399679,1441465743.500597,1302347935.783580,1280099454.163372
15,2020,1798083616.451900,1796670441.154006,1579542667.321435,1560098085.402204
102,2020,1522226109.935355,1519275564.807563,1359493344.030925,1308293481.124757
99,2020,1061121967.742611,1042037254.052881,979743646.525643,951871865.959898
100,2020,1601655043.201281,1637865364.958149,1498785436.660953,1499707738.432758
96,2020,1810447284.127043,1823975575.272280,1600412035.587948,1552959606.242606
87,2020,2571120115.652087,2566525395.751349,2286378533.390055,2239685369.038384
84,2020,2152546876.987047,2138955113.393667,1994699511.123737,1981418989.554859
83,2020,1696281370.721265,1702654414.798016,1527727258.142343,1541126915.971464
31,2020,2289923336.741902,2283122354.414256,2060322069.335613,2009223214.517644
80,2020,2820215887.983245,2825201121.946224,2578923521.940372,2575032086.365968
73,2020,3081540328.007839,3062825675.416959,2800840310.978664,2753428597.400785
68,2020,3456856331.450074,3463543690.199370,3391076906.492184,3357217514.654853
67,2020,2650451993.069395,2657590198.721032,2429736656.134804,2368539177.763368
23,2020,3310495211.788774,3305707323.311920,3161037252.590478,3137015429.747565
65,2020,3276704717.701836,3273585606.471788,3121875449.132699,3095146282.815410
25,2020,3237062733.072706,3233178884.776396,2995203758.817741,3055236164.344308
59,2020,3132266468.213071,3153982223.659785,2965576507.916833,2945555387.979474
60,2020,3819363623.111300,3820682576.144251,3703499469.499127,3658512341.678153
61,2020,3480480364.983350,3474763548.250693,3341546488.649991,3283869031.426894
10,2020,3890959640.507780,3888855407.884700,3811864833.878312,3794413685.321581
55,2020,3691095239.442708,3681912303.117748,3320909195.072252,3250098245.925420
51,2020,3998533878.656731,3993902106.037907,3628152425.868981,3558196297.199053
49,2020,3810521171.014424,3772094257.292164,3268196975.151824,3178250537.469176
48,2020,4756372562.201773,4745748030.569968,4298820449.054740,4169439792.309329
43,2020,5013448981.787352,4997167656.734502,4461204999.657758,4327882327.984884
36,2020,4698370113.124269,4710027099.335061,3980721946.675344,3900535511.100514
30,2020,5133701609.321654,5136742585.754627,4622301069.766291,4547971652.900764
29,2020,5545889230.211810,5556341174.025572,5176402202.273351,5168059755.506393
27,2020,6266257202.929502,6270178257.947702,6034476179.563595,5973591710.738263
26,2020,6265097210.292790,6252558948.304597,5604954141.409868,5484643917.803837
18,2020,6884488316.172193,6886586627.265747,6483309451.503650,6441514676.390036
22,2020,5814768089.862300,5781891372.881665,5314176253.247297,5259892991.251000
20,2020,7593279867.797956,7585562758.597116,7309457736.105342,7219803538.740973
5,2020,8520016711.795334,8514285619.584956,8049183420.823224,7958100409.301036
17,2020,7086104826.237043,7045710531.088259,6241239884.146605,6021273683.929654
16,2020,8327040069.520033,8340360424.278165,8021655072.110693,7948245439.298254
11,2020,9144590349.403679,9180838774.443829,8728868551.372681,8630971440.301289
13,2020,7656070713.646170,7597651407.851595,7003698093.657331,6845603675.074676
9,2020,11322235168.023449,11274049833.146265,10232003827.866478,10272113907.936325
7,2020,12578992482.191376,12598603175.072750,11851760280.935333,11741819456.524729
2,2020,24605657778.324760,24552710931.614002,21370643977.922958,20848615477.821907
58,2021,69377748.652105,69374129.193886,63824526.217756,66709149.296191
93,2021,82602316.838269,82598450.642734,85547234.094307,86701535.620037
155,2021,34608777.010929,34409045.211779,36977512.653500,37992581.882455
170,2021,99201471.215556,98616484.339932,91416052.568370,92439619.112550
40,2021,226073423.398490,225931596.654014,229355422.425565,230742747.324662
161,2021,211448757.822812,211173444.350546,220626936.551500,219947862.920962
162,2021,173182440.614853,172332722.288206,185399687.841417,186829974.045293
163,2021,183507985.520826,184356147.642493,169684126.748606,171777601.622391
164,2021,226893967.087959,226632734.256641,234621570.777512,235050640.576246
157,2021,238900611.785627,242583386.266940,248581444.807998,254695545.384288
158,2021,237203291.765858,238169214.571225,260511259.359857,265248412.421812
152,2021,385776910.528230,385002343.686745,398609415.890361,405150982.150975
153,2021,230435456.924217,229445190.330137,250664832.100222,256293452.083487
154,2021,374657741.782100,377244733.698948,383436388.596629,392643816.881686
148,2021,371665841.389139,370616584.132253,340627496.056551,348035753.277725
149,2021,260075258.139924,259698916.525236,282467476.205788,296378920.876149
150,2021,378177638.656217,378009084.134464,403402468.685681,399243713.387442
144,2021,644633923.442921,639701303.383713,605295148.771646,608642681.017578
142,2021,555787309.893925,557064102.687789,567823213.952644,585691245.483639
137,2021,703534345.507651,705074025.864252,703084196.259357,723661919.435374
128,2021,728116868.003745,727072746.753142,798184534.280844,812945200.339623
121,2021,1109313138.753416,1088846063.874346,1131905946.063088,1136837195.090046
122,2021,897473586.530532,901068005.032590,904562165.226543,905298861.699385
123,2021,861632129.104409,860542017.300779,915691097.331324,966435147.854111
116,2021,1323079348.984319,1322126681.180046,1373561713.855222,1384399023.786991
113,2021,1241938718.839801,1235946247.613803,1256694639.531066,1274098816.800196
15,2021,1536965749.033245,1542329596.734955,1530945507.422953,1550004856.749602
102,2021,1285230201.187812,1270576434.791444,1319553907.965166,1309026130.823557
99,2021,848483580.484666,844218376.148109,908862628.242024,943129131.073756
100,2021,1337249927.261918,1384748075.777764,1422042679.339792,1474559840.797495
96,2021,1545328846.821254,1550616533.232754,1552916546.857414,1565418366.904311
87,2021,2295032019.006539,2297393295.083180,2230804216.368344,2257210597.296137
84,2021,1662027545.017613,1654510328.995261,1802771389.772666,1867589799.526288
83,2021,1207539990.807817,1214837495.848906,1337589892.130941,1412255697.599964
31,2021,1956354800.902354,1950461881.237598,1966968205.736130,2004736313.702756
80,2021,2262164480.501967,2262222493.636853,2382267656.187610,2459099323.380558
73,2021,2717556894.152357,2711042687.114236,2694613986.270712,2709735716.797559
68,2021,3151460864.571331,3174005017.983611,3229904937.918946,3295932175.433313
67,2021,2187550123.987823,2192707230.062150,2281536126.139967,2314210860.535829
23,2021,2924587639.202563,2935680425.374467,3007683850.399189,3078992876.829242
65,2021,2904153949.769415,2898949112.914725,2983029816.788060,3033606037.722085
59,2021,2822428496.522111,2818942186.440934,2836583320.581949,2891701318.573173
60,2021,3490190492.425705,3497181010.972034,3548000126.199435,3620909630.197351
61,2021,3166449564.913385,3171626074.571112,3151708930.545275,3238778308.307652
55,2021,3224520955.915470,3215868001.525005,3179410570.241131,3231320955.855176
54,2021,2890759581.434748,2875404484.797101,2966838681.663078,2987284287.137395
53,2021,3675502075.112844,3672610220.768154,3690772337.678131,3732997103.663054
51,2021,3486171756.528878,3488016916.272110,3477632394.536649,3519865959.062695
49,2021,3284483025.188650,3241772770.306824,3188408357.192112,3216330609.793773
48,2021,4289163197.607294,4271040344.908277,4204854679.140263,4224951044.780420
43,2021,4281092011.516526,4274183795.498035,4235655703.363557,4311765361.615084
36,2021,3802912795.694042,3822944027.139098,3846484111.047085,3871375733.482736
30,2021,4378635042.040028,4385599742.962505,4411443108.741950,4474450334.090010
29,2021,5092354277.008609,5098215665.173903,5005864690.220480,5071630598.377250
27,2021,5701153758.025275,5697713100.726187,5808977879.053876,5899447674.195618
26,2021,5589335563.399986,5590954448.390189,5484963461.085472,5520355806.385916
18,2021,6222874816.633360,6207761175.863538,6284851675.300897,6427670551.363871
25,2021,6074634913.019321,6065939180.962496,6015861238.728004,6191690199.111330
22,2021,5181503298.802356,5173745629.681752,4999309366.419338,5160818047.890467
20,2021,6793449116.906526,6799479521.372931,6939652918.095135,7100564444.043913
17,2021,6110117146.091569,6106574784.692357,6033193749.318156,6063777092.385994
16,2021,7469097288.471281,7469182920.263163,7644373755.042924,7778203237.722507
10,2021,7688559569.505647,7691572278.909964,7887587137.051700,7976596369.320282
11,2021,8413650407.123350,8424147764.405443,8358485596.443785,8562689322.843264
13,2021,5869949294.557840,5851485363.994432,6359686005.078352,6542864801.631735
9,2021,8775133426.874964,8787581685.885757,9287644712.800035,9667731171.137096
7,2021,11212477935.503593,11238667988.401667,11440862109.852377,11733501161.394783
5,2021,14155154792.079172,14160016785.141647,14673198079.649935,14851710792.042871
2,2021,21254596830.770130,21235479635.190666,20601984417.290112,20881809216.080887
93,2022,98820425.742238,98818204.620723,91728187.495893,90468268.929112
170,2022,95518494.313793,94889676.082899,91927499.720619,91768579.243179
161,2022,246409072.042509,246415205.056522,230610243.670487,228136761.556597
162,2022,201288107.499312,200931900.474746,195497337.348375,191488669.414918
163,2022,176305326.241706,176717970.283956,171243972.479005,170870603.057535
164,2022,255436230.813647,256140517.416798,246463476.506048,245100824.654394
157,2022,254068332.357058,255356016.382559,249693944.412399,247867111.726573
158,2022,272051557.631255,268151437.797659,270992410.290817,266501896.124665
127,2022,402722345.826677,404085282.854652,387167540.210413,391799202.847770
155,2022,131527746.474466,129011024.078643,139260545.574802,134422442.732930
152,2022,426060723.587254,424385255.336482,414495085.645003,409542194.610980
153,2022,260970970.192195,255821021.369361,259836363.553636,251512878.941454
154,2022,411353127.003797,402902715.735201,397017705.454091,387569353.229147
148,2022,368412427.695308,368499657.501256,355838173.537287,355160620.628802
149,2022,291354099.146254,283016013.741190,293701791.702907,289956823.458591
150,2022,427215115.293826,427904901.975536,414224487.975697,412418597.916514
144,2022,623872323.847934,615040277.740365,612947523.820669,605130308.380915
142,2022,596449813.692908,597218537.695749,586332080.571910,591475677.504479
137,2022,728537732.892734,724936086.720517,702015469.717152,707701439.009312
128,2022,846670951.669425,840222019.105977,850587368.057328,838250137.283616
121,2022,1170713864.279522,1154122642.182315,1160777045.441220,1141662255.126899
122,2022,936535429.049205,930859558.659758,918394672.222785,903283769.195128
123,2022,1021569947.538939,1029386581.601939,979934931.513129,1000279505.228577
116,2022,1469036791.696596,1470811674.131732,1414992168.572180,1394412888.911798
113,2022,1249543223.323846,1256857034.240673,1250031147.345836,1268925299.748559
102,2022,1274537442.740271,1264677580.065974,1300751136.672972,1292828026.507799
99,2022,920052387.675429,920392772.690064,926246541.066687,921258750.895535
100,2022,1438810851.106595,1443658873.964017,1437793707.537715,1478819727.118295
96,2022,1543049893.889894,1555724930.068219,1523507347.139596,1540092036.061769
87,2022,2276782288.810594,2273269016.148187,2187797797.569542,2213630750.595262
84,2022,1906876144.545469,1902394468.983743,1923436078.987196,1921195022.668175
83,2022,1524435866.931520,1526552191.823145,1498612751.544604,1518341597.629723
31,2022,2004894307.048461,2005683806.693089,1978665391.741520,1974818960.669751
80,2022,2622717572.925851,2621660226.816011,2514744062.980434,2530959806.949330
73,2022,2863490622.398721,2860584301.587190,2752185483.111928,2721800316.891311
68,2022,3507387969.357886,3496686097.429153,3401325453.190696,3362158115.252093
40,2022,3801666276.316767,3799076533.110044,3457711603.063113,3425370022.354919
67,2022,2434525229.784510,2426649949.089708,2380900319.172557,2326364610.975462
23,2022,3156143149.191817,3150884294.103928,3146850380.880498,3131455660.208053
65,2022,3104085237.959176,3115524953.628791,3093381475.258518,3091403916.654035
59,2022,3186642612.984074,3152732818.882826,3013362496.493176,2945592189.085705
60,2022,3881265331.471054,3869693675.666566,3710405776.147200,3649871703.741316
61,2022,3469487852.766140,3466505625.887883,3305685046.179495,3275337356.357774
58,2022,2360075607.164348,2360751237.494858,2220260196.754538,2344823358.717573
55,2022,3373379838.955700,3399699185.565618,3238854777.966811,3251881928.660653
54,2022,2992501995.894091,2987507420.805501,2990032984.913661,2997785523.197828
53,2022,3960140396.664081,3967757000.103223,3765706584.525067,3742389355.409888
51,2022,3688651270.562133,3693166409.080190,3515203440.752888,3507905015.878581
49,2022,3193710773.827048,3207948524.399761,3068717784.313099,3121274538.766475
48,2022,4270042130.832966,4263229093.925799,4154416331.083947,4159405977.555508
43,2022,4634094995.064331,4618509184.813403,4339521177.996569,4284549580.395284
36,2022,3884990993.996905,3863520529.049658,3838107533.209652,3898784896.771833
30,2022,4636362427.698270,4628098144.603617,4487650452.761761,4489573566.060174
29,2022,5198307588.834542,5192461944.786281,4949512187.187783,4990059885.747720
15,2022,5061538365.605189,5052334213.020889,5015406818.204019,5047318983.310187
27,2022,6382178983.636505,6367427509.639903,6063516714.404494,5975040188.170207
26,2022,5582261340.830072,5579024976.196615,5376763172.053553,5425461700.253612
18,2022,6544807850.604874,6541376738.359297,6452151862.896331,6439632304.076994
25,2022,6228796470.566017,6211219035.454041,6001657498.690854,6082387571.321631
22,2022,5336791005.070319,5373243677.200640,5038851511.241374,5075446350.478865
20,2022,7406601516.018530,7407454946.358974,7228858145.062120,7186932038.131378
17,2022,6114138934.153371,6110152204.889683,5932415070.348471,5977228145.023529
16,2022,8087497527.001479,8084702241.251848,7971937242.860821,7912181448.954231
10,2022,8907111701.993082,8921110652.231779,8425343432.988358,8324970240.424932
13,2022,6666365833.681780,6646163378.544406,6757933080.693348,6719575100.156421
11,2022,10487268245.124035,10459091625.021181,10131125929.772882,10016419767.316042
9,2022,10360290791.351206,10369054147.892889,9879330415.593889,9959103926.342463
7,2022,11953117101.427572,11965430176.007973,11782579429.754585,11777938092.560003
5,2022,15787189115.258036,15796785851.087347,15441675930.419117,15239421808.687012
2,2022,20886145847.024372,20908694221.603237,20208513337.430904,20424179783.738369
95,2023,146524592.754006,146486429.016580,138172549.696085,136447548.011945
167,2023,117248184.576495,116971223.040817,109721653.667880,107285782.346266
170,2023,99021554.351208,98973917.554360,87358547.158160,88748067.236819
129,2023,239898031.710280,239954149.573315,243362970.851277,243019939.342298
161,2023,216680817.887412,216839682.327994,220713410.121533,224542875.564018
162,2023,181477782.709446,180341911.567519,192221530.407341,191136712.641245
163,2023,185004987.475452,184335054.359688,171618539.494677,173078054.000040
164,2023,228632320.862720,228699652.622234,235632333.569965,238843127.860077
157,2023,256478781.037610,261600504.134406,250190715.620099,253445051.220603
158,2023,280899271.913244,276057413.618686,279152041.587343,272915617.258309
155,2023,129552032.871193,127807919.522271,132064065.534248,137474768.537986
152,2023,400618882.374239,399650390.787734,399239670.404338,402037004.568865
153,2023,266608377.083444,262719228.767317,261481111.787836,256228134.106120
154,2023,409472213.899355,404738081.219228,399294228.124239,392442846.400829
148,2023,346717144.673876,346472582.432096,336116870.724770,348072517.104653
149,2023,313840368.975681,303660633.813190,304379854.664850,294823508.759536
150,2023,375434415.603392,375110983.729768,400262056.417632,405589985.194472
144,2023,657987445.082425,650402456.118215,616669093.355631,612148274.280272
142,2023,618445627.060753,617842185.629785,580228052.508045,585467009.446108
134,2023,592658495.119176,598795866.995875,550139610.625111,553461103.040625
140,2023,938542876.947609,931930877.684629,925247774.146693,922542615.607281
136,2023,993892698.324324,987228573.460176,985458611.949256,988610384.600979
137,2023,765080433.339747,766559812.615832,719041299.424317,721530106.372183
127,2023,1253315132.776787,1248810455.878828,1177313404.052313,1153965231.570093
128,2023,774450232.310454,772775952.020475,835564622.215279,836483409.528232
121,2023,1198458351.590605,1189802270.533103,1151509737.739339,1148667928.805424
122,2023,968073453.810526,965019461.477631,940002592.034889,910869877.909769
123,2023,1015927461.763512,1020549228.987527,1005740532.215719,1024832839.378585
93,2023,1314090761.670906,1313760368.699688,1322293006.959328,1344316615.017264
116,2023,1422830977.896338,1427246234.124868,1439798570.101839,1419072318.624436
113,2023,1438639206.774549,1432230927.781679,1298404513.801429,1286667366.196853
69,2023,1913360122.917968,1904888080.888008,1684440595.547193,1631823839.618001
102,2023,1429753165.913869,1420409002.573668,1354397842.992970,1307730939.660789
99,2023,1033760324.927129,1030999198.311740,959699775.423023,934962877.353190
100,2023,1609557398.970111,1620054032.749070,1506830772.540606,1511990694.823911
96,2023,1719066369.517853,1721825861.821520,1602740916.589611,1577815632.410629
87,2023,2533601947.757852,2529617136.204272,2276937901.395461,2259389214.443018
84,2023,1930259951.665615,1931230445.418842,1971084944.647242,1956110230.713458
83,2023,1441832176.079193,1439361063.171707,1470862920.532121,1523166624.416404
80,2023,2649650823.781312,2645834201.747255,2568907808.397780,2591175507.178216
75,2023,2411648906.533496,2415058816.961278,2210801001.331393,2081718117.115119
73,2023,2894058513.141513,2879226677.810829,2765840460.584560,2725233190.184505
68,2023,3260899124.640560,3267573073.973454,3320034653.903829,3326627777.322012
67,2023,2387274935.351417,2368327308.074851,2431423410.509773,2387637678.556036
23,2023,3156232953.563555,3147269379.227230,3101297154.269231,3108855810.603507
65,2023,3119865493.708090,3111828116.543295,3063454931.619024,3083974841.724332
59,2023,3005208057.907200,2994341888.301614,2951110405.548394,2961412914.964004
60,2023,3625978052.327077,3620224223.631190,3644710844.117685,3638250524.329732
61,2023,3292907996.693825,3302434196.580383,3245711315.985485,3258281145.715984
58,2023,2640617453.744072,2653170519.013162,2382989460.448903,2365100068.206651
55,2023,3434648067.188142,3431288517.863428,3284824899.014836,3242638461.300920
54,2023,3279668815.365841,3276381531.946229,3058795992.036655,3045068149.561820
53,2023,3935906095.868982,3928665099.116723,3846548890.176116,3801607848.670743
51,2023,3712185931.621820,3706789774.907182,3615318444.001638,3589444164.096457
49,2023,3676177588.952686,3652273046.706187,3256197944.401137,3198090759.939843
48,2023,4686079391.869922,4657043774.251280,4309590775.548879,4266286555.750719
43,2023,4616912471.279832,4605973902.698053,4377356282.319920,4362430615.392276
40,2023,5084984651.091147,5096073392.129013,5063198196.944474,5178586204.670063
36,2023,4424965440.879217,4427831161.147416,4046098096.118528,3971127935.789957
30,2023,4683619005.124683,4669777853.121409,4617348248.824120,4547437050.865825
31,2023,5394115566.522240,5402699779.877592,5011331283.164834,4993325982.878902
29,2023,5551873702.479394,5546754661.122140,5173091337.955379,5086078494.440935
27,2023,5977637789.652102,5973382741.349195,5947531397.657087,5939760426.912485
26,2023,6157621205.442255,6131906307.858974,5605014416.661448,5502786344.338015
18,2023,6568146450.528038,6565524447.444139,6410857817.076892,6483402579.073946
25,2023,6630140262.622079,6629933489.619604,6160918648.098071,6134311214.974573
22,2023,5712224038.465780,5697895611.823051,5160861469.751995,5117437871.766625
20,2023,7124795214.279951,7116519791.499150,7171815506.534049,7226068188.502428
17,2023,6765995672.319674,6791654854.927676,6150904407.704297,6090121623.152565
16,2023,7889082500.229739,7896506461.323549,7854061457.834496,7923760309.501831
15,2023,7971220709.984590,7967669519.503967,7117150193.142329,7043813939.470881
10,2023,7855332728.942688,7852436948.414118,8066608796.260020,8119873594.363963
13,2023,6885977529.655709,6824183770.365896,6988103876.914849,6838721962.201506
11,2023,10227019558.506889,10236437766.812504,10011462438.905994,10054738594.254726
9,2023,10350247385.406301,10342571723.255529,10091927048.558691,10180322851.092232
7,2023,11995371734.961544,12000544812.805939,11701119926.254757,11823838912.083284
5,2023,15494101816.488630,15477596342.157726,15367299015.757111,15314998944.661541
2,2023,24274673734.974377,24231751533.266769,21167058793.761871,20930502886.164555
167,2024,122160011.352305,121842208.381874,115883524.963087,109873750.990652
170,2024,110029355.500970,109449724.840463,93572312.525064,95711568.236322
161,2024,242622667.367335,242768225.217126,229752749.404602,230912483.727055
162,2024,195894054.750198,195595192.668574,196959159.578569,193444178.352440
163,2024,191546256.538605,191934046.412823,168477049.332743,170805706.655083
164,2024,256609148.472535,256597236.287823,242479612.696031,244573804.885327
157,2024,261278391.198536,265635512.859155,255015603.643814,257462949.108908
158,2024,271505865.726316,266660701.465425,275842596.209081,273746107.520279
155,2024,121576326.640151,119148842.138944,138460056.835082,136231853.311070
152,2024,420999454.397087,417528619.011986,409475268.618888,408525890.672040
153,2024,263752723.387604,258580573.438830,264617525.099384,263140422.569452
154,2024,415595438.318365,408426469.120097,404744234.023431,395967522.772665
148,2024,377832349.331865,377546992.165372,354624075.538153,349127267.666730
149,2024,309910501.665289,298803865.168387,304301145.220433,296285080.693689
150,2024,423131137.245455,423796758.775628,406950430.469587,408860956.358210
144,2024,661368325.467050,657370928.101205,607417911.007318,611012403.923046
142,2024,607959191.740602,603948484.707972,592213342.418866,592080457.914640
140,2024,974542383.497530,973997752.266129,946025263.948846,940895034.649500
136,2024,1037928997.069822,1034412354.958020,1008882587.673571,1003220228.473813
137,2024,747684774.489749,747760804.387532,704831824.930268,711827952.632015
129,2024,1143914331.538176,1143618008.896666,1094019032.321994,1086288958.057760
134,2024,670106554.486636,673867627.534548,686195683.835263,671001231.345176
127,2024,1237989563.270977,1237487948.315350,1162387655.829665,1159939283.648959
128,2024,834683117.332659,832442402.849100,844156454.022180,833683447.514712
121,2024,1197374981.804840,1198265162.104364,1160214121.575363,1148513938.889503
122,2024,973333689.052617,973457696.243950,942304262.498525,914600490.963867
123,2024,1008586633.337331,1011826593.308116,993671388.946542,1015791601.250901
116,2024,1497151653.217775,1502179287.971603,1453593755.814277,1441821890.061195
113,2024,1370098686.980215,1370872852.596735,1317372164.614303,1301538857.452519
93,2024,1758705419.514466,1758459127.200141,1674306572.923042,1676591935.335866
102,2024,1348917739.565937,1340433829.563182,1308870034.421912,1274557699.055424
99,2024,1003295062.621045,990757593.460621,954011913.112275,945552326.541720
100,2024,1515798887.509363,1517271182.504066,1518586736.173136,1498389517.592959
95,2024,2222500675.414966,2221988960.141211,2080310708.593206,2089855862.635251
96,2024,1640301603.422094,1643614530.144727,1544730494.675133,1532460804.424312
87,2024,2412640492.944299,2412125225.412270,2239691319.199445,2225796400.972878
84,2024,1885789668.909211,1881868983.562576,1931216637.016413,1932312418.418062
83,2024,1530618087.830369,1521605733.885582,1499886706.736625,1534504250.866246
80,2024,2615552945.963579,2613430401.164313,2545832455.769459,2571216963.371637
75,2024,2052979665.470125,2057287743.631543,2113169478.322963,2033879300.376194
73,2024,3027048547.860901,3022936913.662860,2799337100.384938,2781484968.537952
69,2024,2646094703.073493,2645261759.996149,2575603487.764547,2561534462.175940
68,2024,3497721319.547566,3490838514.322006,3385387620.228359,3365566714.398891
67,2024,2497089985.043908,2492083141.773189,2447984296.504218,2407672877.793983
65,2024,3217626380.001822,3214119379.431564,3130412090.947876,3092135104.390932
59,2024,3121987506.322865,3132050108.117118,2963955582.453706,2964969990.661348
60,2024,3843458356.216071,3841352402.182216,3723861678.978885,3700116288.300612
61,2024,3477155883.335148,3476553137.486063,3326877143.484395,3299725064.979675
58,2024,2238516201.627719,2240007644.285092,2303395157.881426,2314971332.499744
55,2024,3605496206.822798,3586591097.325991,3342983168.939841,3300882267.769225
54,2024,3144741075.605950,3149597968.239807,3073126833.727606,3025393839.002289
53,2024,4131964491.130331,4136003091.716624,3894343902.465390,3852709183.164671
51,2024,3874463939.053480,3872491116.244711,3626787699.166544,3614968527.593648
49,2024,3406536506.704241,3407983224.012697,3148332060.685922,3130872087.178981
48,2024,4584817629.946016,4574781133.313707,4276777773.680423,4228970760.125016
43,2024,4716632372.022358,4693678842.287080,4474284083.827332,4403642700.896961
40,2024,5662348534.210602,5665931957.272943,5332662989.106461,5375947404.555105
36,2024,3999329274.896146,3986017986.774999,3898814869.543488,3900814247.579845
30,2024,4861434956.826488,4855370195.649726,4637589450.405776,4586914428.480592
31,2024,5316734627.078483,5320700501.572734,5052293499.117034,4971563237.731332
29,2024,5491015947.827104,5492088119.388117,5101532886.867573,5103886048.919558
27,2024,6243316204.801466,6251583258.155937,6033042966.582229,5995529194.750669
26,2024,5936384015.643139,5923050563.244299,5529805049.617835,5466965198.756196
25,2024,6575457762.743865,6578535160.051439,6128612855.832505,6178248455.577822
23,2024,6945391206.028647,6930808002.284801,6759249423.304720,6672045637.997437
22,2024,5611294898.297874,5604968778.707460,5119653252.092864,5093879566.162097
20,2024,7527184539.368542,7527172257.815021,7302427837.483507,7229982099.917738
