farm_id,n_years,country,G_mean,G_ew_mean,M_S_rms,M_S_mae,M_S_std,M_S_mean,M_D_rms,M_D_mae,R_i,H_i,P11_median_err
26,11,United Kingdom,0.3756860810891478,0.35977955990824917,6.857512493364616,6.087014917780125,3.3122650386271015,6.087014917780125,0.71585905754344,0.5941415071350646,0.054784600312819655,0,0.0
27,11,Denmark,0.04654960183440857,0.017965357008542595,4.754921318431787,4.1959137636455095,3.1292937602240536,3.7022996515860487,0.7690385229190522,0.6623892986658749,0.009789773314221952,0,0.0
28,4,China,1.2569403029785535,1.2585593363403142,4.332098522384801,3.779765869905053,2.4441624540523703,3.779765869905053,2.0908511613112015,1.775689189786473,0.2901458257432736,0,0.0
29,8,Sweden,0.0,0.0,7.021008760222397,6.040598177541591,3.8255886820351286,6.040598177541591,0.8728285198653778,0.6202369891942632,0.0,0,0.0
30,11,United Kingdom,0.13225799725690382,0.1306537361063288,5.333562595024394,4.451819559464095,3.751260780574474,3.956539064599431,0.860228175673478,0.7526078994483556,0.024797308534502897,0,0.0
31,11,Netherlands,-0.23577181989492074,-0.1494701600874456,5.756768100039085,5.018372188371551,3.904448041202433,4.391075903252875,0.8889526273311323,0.7196753540331602,-0.04095558754456689,0,1.189182782670247e-14
32,6,China,0.07593998692466201,0.11918995661768535,5.774303437611404,5.011216380507959,5.806814259541366,2.2898333969090583,4.666515032899634,4.324839968638893,0.013151367562366158,0,0.0
33,1,China,0.017540658548759826,0.017540658548759826,3.8812244756157246,3.8812244756157246,,3.8812244756157246,3.823463507150529,3.823463507150529,0.00451936203612061,0,0.0
34,11,China,1.303691988176232,1.2687586448162944,3.2101982087448064,2.537085525815712,3.00516886623542,-1.4475276347748376,0.5223314592784044,0.39399339194791866,0.40610949960188847,0,1.8583783341555585e-14
35,4,China,1.1215998931594051,1.1115090424615401,4.636534132482022,3.8654174072716536,5.081598957834929,1.459610491010885,0.627865667541153,0.5050547460071612,0.24190480671798528,0,6.295701609720099e-15
36,8,United Kingdom,0.8431741565573316,0.8527075688901212,7.025152431176931,4.911056643597188,5.668271609613067,4.6086469295194235,0.6498325564769968,0.6078578803958056,0.12002218668101894,0,1.1941223460382504e-14
37,4,China,0.20469149146382581,0.20538615167925833,7.983806642326069,7.576474501128143,2.9070495089935924,-7.576474501128143,1.6185266630480055,1.220144811783881,0.02563833276956583,0,0.0
38,11,China,-0.2589005601969235,-0.19315356195352665,6.9340022596388,4.638860687276682,6.220776912267103,-3.591702644878271,1.3497638569877894,1.1424414894370851,-0.03733782460728675,0,0.0
39,5,Taiwan,1.3141990504194545,1.0742314659120549,3.658943225168137,2.3496597432026074,3.4581086456690406,1.9547514422051298,2.1851214237623418,2.025114988821669,0.359174485512566,0,4.6098925768198567e-14
40,4,United Kingdom,0.0,0.0,5.5360622629773815,4.324417819698736,5.272002059440694,3.1308914215446793,0.7079615959230338,0.5980922866545116,0.0,0,0.0
41,4,China,1.1835380735306886,1.124544309325145,7.762224169817391,7.0355327669553915,5.374535394112127,-6.211916051877576,4.227900093155839,4.09493007528771,0.15247409088399616,0,1.7654920942354986e-14
42,3,Taiwan,0.11206089648398039,0.11238008404823968,3.063880103527607,2.587848749140569,3.7469366469475798,0.16634842339646871,1.3531629014434245,1.2494446473047798,0.03657483083458741,0,0.0
43,11,Denmark,-0.0601280193012623,-0.062228857766970104,8.870722370668963,7.739593285836804,4.546124972110677,7.739593285836804,1.0258051689859378,0.8270176228123975,-0.0067782551170889474,0,0.0
44,3,China,0.0,0.0,4.19740815647477,3.5095599274023166,2.819900090786757,3.5095599274023166,1.7623784667446323,1.6360709089313719,0.0,0,0.0
45,11,China,0.0,0.0,3.1630199559633985,2.581718138523253,3.0635242747798217,-1.213553678566958,0.7024438590150021,0.5240551902855789,0.0,0,0.0
46,11,China,0.08284374378491645,0.3297442596737996,3.03930151409009,2.689447052944321,3.187644801509588,0.0029668339787713386,1.1044097508128292,0.916525886439305,0.027257494329159478,0,8.484550204110405e-14
47,4,China,1.2595650523824835,1.3198611126721669,4.703004517167687,3.9365060744840688,5.418987540837696,0.3068908807443326,2.7085662397595014,2.562313785739339,0.26782135713129984,0,1.600868817857859e-14
48,6,United Kingdom,0.665656627751931,0.6405108654224179,6.6802786839514665,5.842739520287129,3.547706559454648,5.842739520287129,0.7527331601461957,0.5679237259934367,0.09964503866449281,0,0.0
49,11,France,-0.40791603993148423,-0.3989837385378287,7.817881193188428,6.505972444206338,4.546509407956926,6.505972444206338,1.0875858043831694,0.9603522879792791,-0.05217731375694143,0,1.2971004437763631e-14
50,8,China,0.0,0.0,9.489754941063872,7.333048095480683,8.598288838187656,-5.03648679782411,1.1345636655272673,0.9283515584023669,0.0,0,0.0
51,8,United Kingdom,0.0,0.0,5.841476869271856,5.131039945873407,3.1434268414579036,5.047460871080613,0.7137769902438695,0.5924165817699796,0.0,0,0.0
52,6,China,0.0,0.0,4.470620577347334,4.03272466095008,3.869676876761084,2.7400332852878324,0.7030675292477776,0.5128278211224081,0.0,0,0.0
