farm_id,year,n_turb,capacity_kW,n_hours,wake_model,turbine_type,country,region,TI,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,Volatility_kW,CV,P5_kW,P95_kW,RampFreq,low_hours,high_hours,precompute_time_s
51,2018,91,910000.0,8196,jensen,iea_10MW,United Kingdom,europe,0.06,3572340502.827507,4258238790.829406,0.4789713157889277,0.16107558117197598,323346.9622385038,0.7929029685068808,0.0,838565.0,0.13677360429272747,0.2519406392694064,0.23778538812785388,12.0960998999999
51,2019,91,910000.0,8227,jensen,iea_10MW,United Kingdom,europe,0.06,3568255664.51406,4290339559.9266815,0.47662089107749744,0.16830460277716605,319003.50415516994,0.7831475541929396,0.0,838565.0,0.1380294554172851,0.25011415525114156,0.22751141552511417,11.984627899999396
51,2020,91,910000.0,8264,jensen,iea_10MW,United Kingdom,europe,0.06,3909766845.6585536,4523050851.754856,0.5198992114159326,0.1355907829022882,331390.3309635428,0.7445284545333157,0.0,838565.0,0.12387566890584083,0.2316712204007286,0.31090619307832423,11.909917099999802
51,2021,91,910000.0,8160,jensen,iea_10MW,United Kingdom,europe,0.06,3380217783.4761677,4038360835.860215,0.455211401567034,0.16297281969946992,323219.4597377929,0.8376390660815032,0.0,838565.0,0.1339193971914602,0.2805936073059361,0.22248858447488584,11.748821700000008
51,2022,91,910000.0,8146,jensen,iea_10MW,United Kingdom,europe,0.06,3568325493.8998933,4274739559.1099997,0.4813696055098698,0.16525312371478876,321740.81343738874,0.7898521394782253,0.0,838565.0,0.16280397305628497,0.25376712328767126,0.24006849315068493,12.046534000000065
51,2023,91,910000.0,8297,jensen,iea_10MW,United Kingdom,europe,0.06,3615165942.1110735,4274928074.691136,0.47881280300056467,0.15433292000538051,321762.37049897097,0.7796705353793646,112.84788324948704,838565.0,0.1253567758876584,0.23436073059360732,0.25536529680365294,11.628888199999892
51,2024,91,910000.0,8354,jensen,iea_10MW,United Kingdom,europe,0.06,3764648329.689858,4478823801.410614,0.4952090239971716,0.15945603207159548,316801.4974823747,0.7391883942887257,884.3622664530466,838565.0,0.1439143800523739,0.21379781420765026,0.25455373406193077,13.861858700000084
32,2020,92,920000.0,7939,jensen,iea_10MW,China,east_asia,0.09,2598202507.5175815,3055322697.500307,0.3557290792726033,0.14961437309280476,271908.254652211,0.9192671094552315,0.0,847780.0,0.09062962541272913,0.30396174863387976,0.06033697632058288,13.807401000000027
35,2021,95,950000.0,8129,jensen,iea_10MW,China,east_asia,0.07,2605099026.214623,3213527254.6534786,0.33733663442964085,0.18933345829191162,274480.4432684719,0.9229778441572846,0.0,875425.0,0.09875556570384747,0.3115296803652968,0.05821917808219178,11.874665600000299
35,2022,95,950000.0,8087,jensen,iea_10MW,China,east_asia,0.07,2780172039.8186617,3430215804.3942094,0.36187670137500233,0.18950520948064611,270717.131714447,0.8529983180369072,0.0,875425.0,0.11017239410891655,0.2714611872146119,0.053082191780821915,12.377255000000332
19,2019,96,960000.0,7639,jensen,iea_10MW,China,east_asia,0.08,2012095634.7391348,2554760286.3388557,0.27437268658898617,0.21241313891621358,263845.2984224006,1.1486953076561313,0.0,804632.8615056649,0.09133462724055258,0.4492009132420091,0.046917808219178084,12.909410199999911
45,2021,96,960000.0,8190,jensen,iea_10MW,China,east_asia,0.1,4541617731.654539,5267362675.709249,0.5776375828823945,0.1377814646030593,339171.2627186643,0.6542030696918859,0.0,884640.0,0.10514898961068615,0.18573059360730593,0.33858447488584476,10.83582430000024
35,2023,97,970000.0,8037,jensen,iea_10MW,China,east_asia,0.07,2775878641.8183904,3400433293.707669,0.356069498391895,0.1836691380022027,290369.38176633575,0.9163353707015252,0.0,893855.0,0.09612969517068158,0.3113013698630137,0.05730593607305936,10.800792300000467
46,2022,98,980000.0,8374,jensen,iea_10MW,China,east_asia,0.1,5456245875.952895,5840493591.717509,0.6648671880349887,0.06579028120320542,335050.90471081476,0.5379240584084112,3622.800304057439,903070.0,0.09453133919397191,0.12945205479452054,0.4334474885844749,10.964464200000293
50,2018,99,990000.0,7808,jensen,iea_10MW,China,east_asia,0.08,2531894313.4239216,3041079288.3868394,0.32754469818884563,0.16743561304283466,295581.61544849025,1.0226710244580586,0.0,912285.0,0.10651900901929444,0.3773972602739726,0.06860730593607306,11.253539300000739
50,2019,100,1000000.0,7545,jensen,iea_10MW,China,east_asia,0.08,2167830380.238231,2630804557.5474787,0.2873201299189173,0.17598197326404477,281641.9421172886,1.1380887708918996,0.0,909348.447257964,0.09521634889827606,0.4384703196347032,0.05171232876712329,11.219129099999918
50,2020,100,1000000.0,7607,jensen,iea_10MW,China,east_asia,0.08,2156016852.892638,2620516798.7387996,0.28342537832162984,0.17725509184666,282783.7194635142,1.1521116768799218,0.0,862257.3392967739,0.09723329158601844,0.45229963570127507,0.04929417122040073,11.199411599999621
50,2021,100,1000000.0,7790,jensen,iea_10MW,China,east_asia,0.08,2772729237.693851,3303027973.694439,0.35593443359356236,0.1605492718269196,312717.3184638529,0.9879809656502135,0.0,921500.0,0.1219317273661377,0.3538812785388128,0.07979452054794521,12.42345959999966
50,2022,100,1000000.0,7582,jensen,iea_10MW,China,east_asia,0.08,2394936455.392408,2858052060.283548,0.3158713341324727,0.1620388975158116,294714.7195093994,1.077983065934553,0.0,921500.0,0.11667998629980592,0.41221461187214614,0.06164383561643835,12.519725000000108
50,2023,100,1000000.0,7696,jensen,iea_10MW,China,east_asia,0.08,2599423755.2991757,3056520764.196972,0.3377629619671486,0.14954814449555606,316981.2890395443,1.0682198646241203,0.0,921500.0,0.10982988925676447,0.4019406392694064,0.08995433789954338,12.399941599999693
50,2024,100,1000000.0,7770,jensen,iea_10MW,China,east_asia,0.08,2587763419.427669,3068430447.190728,0.33304548512582616,0.15664915207810207,310649.80584980495,1.0544812072458303,0.0,921500.0,0.11089604918592735,0.3998178506375228,0.0778688524590164,12.576759100000345
18,2016,101,1010000.0,8180,jensen,iea_10MW,Germany,europe,0.06,4148807371.5333185,4800540253.394476,0.5021674903209129,0.13576240328373773,359644.5952920373,0.7614521095197792,0.0,930715.0,0.12433109415917112,0.23303734061930784,0.26366120218579236,12.714679400000023
49,2014,101,1010000.0,8114,jensen,iea_10MW,France,europe,0.06,3206954319.7695446,4505305690.616479,0.3913239212227667,0.2881827471887431,351703.7828963651,0.9607012856963791,0.0,930715.0,0.10766069185980134,0.3375570776255708,0.21278538812785389,12.65663029999996
49,2015,101,1010000.0,8264,jensen,iea_10MW,France,europe,0.06,3626214849.3002477,4996779723.308339,0.43445204888437117,0.27428963250368144,358656.5307514451,0.8664216931296664,0.0,930715.0,0.12387258819499943,0.27808219178082194,0.25901826484018264,12.759329900000012
49,2016,101,1010000.0,8154,jensen,iea_10MW,France,europe,0.06,3204086869.446636,4570240476.146949,0.38905607518713237,0.29892379051617896,346747.6927286,0.950608350220559,0.0,930715.0,0.11283160651258112,0.33287795992714025,0.19717668488160292,12.868092300000171
49,2017,101,1010000.0,8236,jensen,iea_10MW,France,europe,0.06,3137418271.3067546,4579692251.589076,0.37716788781764127,0.3149281438685922,340249.8290308045,0.9500131141482813,0.0,930715.0,0.11987669825322525,0.3367579908675799,0.1795662100456621,12.755888300000152
49,2018,101,1010000.0,8081,jensen,iea_10MW,France,europe,0.06,3141845501.843688,4468139195.222875,0.3849446999922429,0.29683356659908844,348885.8697443378,0.9727531850840361,0.0,930715.0,0.11702249115195798,0.3493150684931507,0.20136986301369864,12.843944600000214
49,2019,101,1010000.0,8231,jensen,iea_10MW,France,europe,0.06,3173136811.415046,4536169284.892951,0.38169355063326715,0.30048095383417134,347964.47154278366,0.9606168759409612,0.0,930715.0,0.12615595387601325,0.3321917808219178,0.2047945205479452,12.798839400000361
49,2020,101,1010000.0,8241,jensen,iea_10MW,France,europe,0.06,3770974139.3040304,4944604807.888544,0.45305639627316574,0.23735580783162324,372467.24452934274,0.8676146149730902,0.0,930715.0,0.12262324945918252,0.30145719489981787,0.28654371584699456,12.700057600000036
49,2021,101,1010000.0,8320,jensen,iea_10MW,France,europe,0.06,3194049982.2647443,4521763222.720759,0.38009924579502385,0.2936273252399815,346118.6348418491,0.9492648073918856,376.292863458637,930715.0,0.12158922251398561,0.31495433789954336,0.20353881278538813,12.558403900000485
49,2022,101,1010000.0,8110,jensen,iea_10MW,France,europe,0.06,3105654421.026979,4472041271.050889,0.37914986033951226,0.30553985690360624,346852.56898706895,0.9783537034110754,0.0,930715.0,0.13757278228108233,0.3418949771689498,0.20034246575342465,12.685927900000024
49,2023,101,1010000.0,8302,jensen,iea_10MW,France,europe,0.06,3648170416.0243254,4930305793.660474,0.435081897959018,0.2600518976499904,361378.45331382984,0.8677432493625159,131.63606193904226,930715.0,0.11770750085626214,0.2950913242009132,0.2541095890410959,13.050864400000137
49,2024,101,1010000.0,8121,jensen,iea_10MW,France,europe,0.06,3338970424.352838,4645620581.967688,0.407081801655022,0.281264932114066,357248.653568229,0.9398322758583726,0.0,930715.0,0.1173858590458841,0.3360655737704918,0.22290528233151183,12.832985300000473
26,2014,102,1020000.0,8089,jensen,iea_10MW,United Kingdom,europe,0.06,3990384971.3932714,4684985210.937456,0.48363730112707787,0.14826092469248084,366217.7128113978,0.8039492899121774,0.0,939930.0,0.12718346843246947,0.2569634703196347,0.23687214611872145,12.99994820000029
26,2015,102,1020000.0,8300,jensen,iea_10MW,United Kingdom,europe,0.06,4407380169.049796,5129328110.494816,0.520597704825159,0.14074902714214843,357301.75666168483,0.7101641492912466,176.87173922568826,939930.0,0.14328119648361684,0.19246575342465752,0.267351598173516,12.944717299999866
26,2016,102,1020000.0,8224,jensen,iea_10MW,United Kingdom,europe,0.06,3971248377.6456294,4684345433.905436,0.47341692149777187,0.15222981872736965,357594.6675514215,0.7909632591739092,0.0,939930.0,0.13583058180576113,0.2447632058287796,0.21960382513661203,12.890204000000267
41,2024,102,1020000.0,8077,jensen,iea_10MW,China,east_asia,0.09,3215243611.614023,3797554174.864988,0.39026861696538745,0.1533383163050379,336465.37949388224,0.9192186504308523,0.0,939930.0,0.11465330752590232,0.31864754098360654,0.12226775956284153,12.905908899998394
48,2020,102,1020000.0,8231,jensen,iea_10MW,United Kingdom,europe,0.06,4555588125.451018,5180210665.100568,0.542614854585012,0.12057859805927858,377796.4363159333,0.7284600374777317,0.0,939930.0,0.1345781623591028,0.232695810564663,0.32809653916211295,13.021268499998769
48,2021,102,1020000.0,8330,jensen,iea_10MW,United Kingdom,europe,0.06,4049702874.237421,4768159164.702825,0.47662628277633656,0.15067791691684884,362775.18442064634,0.7847268587879495,699.0067858315274,939930.0,0.1462495718689348,0.24269406392694065,0.2410958904109589,12.939525699999649
48,2022,102,1020000.0,8173,jensen,iea_10MW,United Kingdom,europe,0.06,4064700769.3292437,4731357664.103896,0.4875811518713271,0.14090181763946505,371859.43879526225,0.8014092226483986,0.0,939930.0,0.1662290215778057,0.2595890410958904,0.26529680365296804,12.9323013000012
48,2023,102,1020000.0,8343,jensen,iea_10MW,United Kingdom,europe,0.06,4469910896.70069,5128374505.064201,0.5252625656239575,0.1283961628998208,369968.53884444624,0.7250534686652311,1189.5630656047722,939930.0,0.13620276287247401,0.2202054794520548,0.2970319634703196,13.003918799999155
48,2024,102,1020000.0,8299,jensen,iea_10MW,United Kingdom,europe,0.06,4385005361.430376,5053921814.797829,0.5180172146219336,0.13235591643085423,370957.5763321524,0.7430986012383612,0.0,939930.0,0.13913241489240577,0.22950819672131148,0.2829007285974499,12.876521099999081
45,2022,103,1030000.0,8318,jensen,iea_10MW,China,east_asia,0.1,5141614485.980217,5901930271.202114,0.6001272811075544,0.12882493528122196,365391.3335369773,0.6225336595172019,500.9088558898667,949145.0,0.08825208357118393,0.16963470319634702,0.40947488584474884,13.442118400000254
47,2023,104,1040000.0,7810,jensen,iea_10MW,China,east_asia,0.09,2857226769.3621063,3397595353.8349504,0.35177124610485894,0.15904442059673665,312773.4266392214,0.9589351628436821,0.0,958360.0,0.1070898504395479,0.3408675799086758,0.06187214611872146,13.15511080000033
47,2024,104,1040000.0,8014,jensen,iea_10MW,China,east_asia,0.09,2983711723.192195,3554972812.1390185,0.3579927102561137,0.1606935183853339,310611.67266661994,0.9144358389236518,0.0,958360.0,0.13082090401912785,0.3069216757741348,0.06568761384335155,13.27209700000094
45,2023,105,1050000.0,8096,jensen,iea_10MW,China,east_asia,0.1,4654697105.169061,5480738898.754151,0.5475598890891517,0.15071723153475922,382689.4503587308,0.7202100393212852,0.0,967575.0,0.08231533280054801,0.2319634703196347,0.33493150684931505,13.499641999998858
46,2023,105,1050000.0,8182,jensen,iea_10MW,China,east_asia,0.1,5137788469.832666,5615363505.839041,0.5980361618224286,0.08504792886689812,376427.2708533468,0.6418136737308523,0.0,967575.0,0.08870875670738669,0.18515981735159817,0.32831050228310504,13.371239699999933
46,2024,105,1050000.0,8236,jensen,iea_10MW,China,east_asia,0.1,5564945937.751669,6028295871.580335,0.6435100184730994,0.07686250703338442,369145.5871219224,0.5826785872764508,0.0,967575.0,0.09951041785266992,0.16438979963570127,0.36361566484517305,13.52502640000057
45,2024,106,1060000.0,8136,jensen,iea_10MW,China,east_asia,0.1,4961503494.011217,5826801510.578967,0.5753028114055417,0.1485030878427454,379169.45362395496,0.671293386098196,0.0,976790.0,0.09711943527268586,0.19694899817850636,0.3540528233151184,13.700297499999579
22,2014,108,1080000.0,8165,jensen,iea_10MW,Germany,europe,0.06,3999355759.167932,5022081465.366498,0.45353425406181896,0.2036457817842129,365828.50028242817,0.8012934721118187,0.0,995220.0,0.12353008334284736,0.2614155251141553,0.1730593607305936,12.071412799999962
22,2015,108,1080000.0,8180,jensen,iea_10MW,Germany,europe,0.06,4226813273.9491134,5180513948.652952,0.4784493880681329,0.18409383396252066,382763.8607126917,0.7932717161906845,0.0,995220.0,0.1229592419225939,0.25525114155251144,0.23333333333333334,13.581624500000544
44,2023,108,1080000.0,7648,jensen,iea_10MW,China,east_asia,0.07,3039691815.436426,3496095295.558304,0.36800855893533363,0.13054663604328123,352885.09356581885,1.0169693532542348,0.0,995220.0,0.13917113825779198,0.3635844748858447,0.10034246575342466,13.452593199999683
44,2024,108,1080000.0,7826,jensen,iea_10MW,China,east_asia,0.07,3192421451.53773,3677056900.9546046,0.3777083808408972,0.13179982319312428,353623.5462017477,0.9730009890579889,0.0,995220.0,0.14254810429238302,0.34073315118397085,0.10177595628415301,13.065302200000588
33,2024,109,1090000.0,7764,jensen,iea_10MW,China,east_asia,0.07,2961927919.29671,3345656689.3268824,0.34999550020285464,0.11469460427733705,325990.1556398111,0.9667681338511502,0.0,1004435.0,0.11305931913924627,0.3463114754098361,0.05760473588342441,12.177894399999786
34,2021,110,1100000.0,8190,jensen,iea_10MW,China,east_asia,0.1,5478082556.57047,6035519732.583512,0.608067771847094,0.09235943227948502,389857.28120862454,0.6234206491268345,0.0,1013650.0,0.1167941545838566,0.17374429223744292,0.33858447488584476,12.44905209999888
43,2014,111,1110000.0,8221,jensen,iea_10MW,Denmark,europe,0.06,4819901988.427674,5454673842.4053135,0.5281904930821719,0.11637210075565725,396639.71579177416,0.7208785404097806,0.0,1022865.0,0.11485329375499487,0.2202054794520548,0.24406392694063928,12.410316900000907
43,2015,111,1110000.0,8257,jensen,iea_10MW,Denmark,europe,0.06,5243031757.400296,5840396932.980809,0.5720542610747197,0.10228160558868574,396096.44936360174,0.6617936066337349,0.0,1022865.0,0.12718346843246947,0.18915525114155252,0.30057077625570777,12.400734700000612
43,2016,111,1110000.0,8250,jensen,iea_10MW,Denmark,europe,0.06,4489581269.232125,5165045656.101385,0.4902627648629129,0.1307760728254831,385553.1509063288,0.7543462684974261,0.0,1022865.0,0.1169304337925538,0.2252959927140255,0.2073087431693989,12.314999399999579
43,2017,111,1110000.0,8277,jensen,iea_10MW,Denmark,europe,0.06,5068441138.414281,5721994630.129808,0.5516688640522669,0.1142177743883519,386980.6133477087,0.6688348705942578,0.0,1022865.0,0.13140769494234503,0.18687214611872147,0.26187214611872145,12.48330850000093
43,2018,111,1110000.0,8112,jensen,iea_10MW,Denmark,europe,0.06,4408120963.716789,5085806972.2195,0.4895562311997785,0.13325043836788816,387828.9947819916,0.7707097927334735,0.0,1022865.0,0.12067587624158009,0.23687214611872145,0.1969178082191781,12.418487999999343
43,2019,111,1110000.0,8253,jensen,iea_10MW,Denmark,europe,0.06,4656337688.308044,5361762996.1108465,0.5082877521259586,0.1315659249232915,380964.68121253245,0.716711465279149,0.0,1022865.0,0.15412718346843246,0.2019406392694064,0.21084474885844748,12.486080700000457
43,2020,111,1110000.0,8167,jensen,iea_10MW,Denmark,europe,0.06,4916286201.308257,5544576531.601929,0.5423150076950259,0.11331619767761546,398517.6607359225,0.7120372957483263,0.0,1022865.0,0.12638050779915747,0.2163023679417122,0.2526183970856102,12.632083499998771
43,2021,111,1110000.0,8110,jensen,iea_10MW,Denmark,europe,0.06,4177004737.4484158,4824083203.492024,0.4640033700412588,0.13413501358666574,393446.0231020836,0.8251336493526819,0.0,1022865.0,0.1379152871332344,0.27705479452054793,0.1863013698630137,12.547501699998975
43,2022,111,1110000.0,8048,jensen,iea_10MW,Denmark,europe,0.06,4533633578.395233,5150856726.567586,0.5074993259357407,0.11982922083403712,401720.74235363916,0.7762148488990861,0.0,1022865.0,0.13677360429272747,0.2589041095890411,0.22100456621004566,12.412782999999763
43,2023,111,1110000.0,8183,jensen,iea_10MW,Denmark,europe,0.06,4521607561.370028,5144125823.79681,0.497802801608039,0.12101536466060044,394449.8534617172,0.7641929710675017,0.0,1022865.0,0.12010503482132663,0.23333333333333334,0.23150684931506849,12.63031410000076
43,2024,111,1110000.0,8238,jensen,iea_10MW,Denmark,europe,0.06,4611984479.325355,5234993201.900923,0.5043628274296169,0.11900850651522188,399388.63493291824,0.7606768376991462,0.0,1022865.0,0.1287714903791415,0.24726775956284153,0.23303734061930784,12.435237399999096
37,2021,113,1130000.0,7854,jensen,iea_10MW,China,east_asia,0.08,2415163270.5045853,2923341559.0371156,0.2721304594811713,0.17383472928832616,300063.3168458906,1.0883548485816588,0.0,992516.4433867718,0.09761388286334056,0.4047945205479452,0.04029680365296804,12.851355700000568
37,2022,113,1130000.0,7954,jensen,iea_10MW,China,east_asia,0.08,2484987211.3655047,2999964904.3515253,0.2764777127070817,0.17166123918284254,297690.8486309912,1.0494105652054877,0.0,992581.7093172083,0.1143966206187921,0.38162100456621006,0.03344748858447488,12.610866299999543
37,2023,113,1130000.0,7861,jensen,iea_10MW,China,east_asia,0.08,2418697137.7160506,2911374032.034279,0.2722859616946267,0.16922487076453646,301289.966202688,1.091207354066582,0.0,984836.6972811586,0.10971572097271377,0.40308219178082194,0.03584474885844749,12.951935200000662
37,2024,114,1140000.0,8071,jensen,iea_10MW,China,east_asia,0.08,2625591980.6673594,3179245943.2046137,0.285361276203014,0.1741463140719408,303821.4160040057,1.016444039222291,0.0,992234.1232481777,0.11624729591255835,0.367827868852459,0.034380692167577415,12.903407899999365
39,2024,114,1140000.0,7393,jensen,iea_10MW,Taiwan,east_asia,0.1,3860108429.694143,4223720899.8961096,0.45800893088698685,0.08608818594308883,438387.7719522719,0.9975880882532298,0.0,1050510.0,0.0899464875327337,0.3990209471766849,0.24055100182149364,13.00932400000056
40,2023,114,1140000.0,8037,jensen,iea_10MW,United Kingdom,europe,0.06,4939406076.506855,5411856944.8296795,0.5391081681987098,0.08729921598799639,414064.16860840935,0.7343397284668729,0.0,1050510.0,0.13917113825779198,0.23184931506849316,0.245662100456621,12.997680100001162
40,2024,114,1140000.0,8340,jensen,iea_10MW,United Kingdom,europe,0.06,5519363869.892112,5955799207.773645,0.5805212535121494,0.0732790550278942,413745.556134976,0.6584709852008127,297.14213193124056,1050510.0,0.12660822042582262,0.18567850637522768,0.32593351548269583,13.098308300001008
38,2021,115,1150000.0,8030,jensen,iea_10MW,China,east_asia,0.08,3143038628.1361914,4011925319.295535,0.3403582899059171,0.21657598833667072,353393.8579308757,0.9849481860521154,0.0,1059725.0,0.10891654298435895,0.351027397260274,0.10422374429223745,12.975791999999274
38,2022,115,1150000.0,8182,jensen,iea_10MW,China,east_asia,0.08,3443391754.6311107,4302388755.830639,0.36595620871171186,0.1996558307371474,362012.58747275017,0.9209612185416365,0.0,1059725.0,0.11907752026487042,0.3156392694063927,0.11860730593607306,12.975211000000854
38,2023,115,1150000.0,8030,jensen,iea_10MW,China,east_asia,0.08,3350807275.199754,4186794748.3069496,0.36285746658722773,0.19967242804182145,365569.84580486105,0.9557075612651211,0.0,1059725.0,0.11622331316360315,0.33493150684931505,0.12191780821917808,12.922069199999896
38,2024,115,1150000.0,8314,jensen,iea_10MW,China,east_asia,0.08,3497745976.239562,4379934020.795177,0.36583091655139705,0.20141582963741864,365910.2132848342,0.9189218814996771,337.5316944743969,1059725.0,0.12592508254582715,0.3057832422586521,0.1261384335154827,13.003041199999643
6,2021,116,1160000.0,7679,jensen,iea_10MW,China,east_asia,0.07,2909596916.9931026,3467721785.8269424,0.326640604805886,0.1609485718015134,359553.5367780038,1.082517294330354,0.0,1068940.0,0.12364425162689804,0.40205479452054793,0.07910958904109588,13.121073000000251
6,2022,116,1160000.0,7682,jensen,iea_10MW,China,east_asia,0.07,2820922885.4120483,3332527310.240125,0.3165621027897782,0.15351844927302732,350931.2035823564,1.0897700746372598,0.0,1068940.0,0.12067587624158009,0.39908675799086757,0.07796803652968036,13.111625999999887
36,2017,116,1160000.0,8101,jensen,iea_10MW,United Kingdom,europe,0.07,3571173914.600215,4907369336.354885,0.3800269352230051,0.27228344356635986,391208.7253543672,0.959625186578991,0.0,1068940.0,0.15469802488868592,0.34315068493150686,0.17579908675799086,13.092574299998887
36,2018,116,1160000.0,7962,jensen,iea_10MW,United Kingdom,europe,0.07,3595350825.114366,4855698638.307805,0.38927912163751593,0.25956055082377727,397521.3782962375,0.9685528459560747,0.0,1068940.0,0.1537846786162804,0.3552511415525114,0.18127853881278538,13.281785899998795
36,2019,116,1160000.0,8051,jensen,iea_10MW,United Kingdom,europe,0.07,3634130073.277376,4892585711.370894,0.38912815213331564,0.2572168812840074,400984.37196921674,0.9665650451753207,0.0,1068940.0,0.15778056855805458,0.35684931506849316,0.18618721461187215,13.037567999999737
36,2020,116,1160000.0,8061,jensen,iea_10MW,United Kingdom,europe,0.07,4340761280.610648,5535318539.26898,0.4642148104122711,0.21580641659261957,425665.9522371442,0.8613810994750383,0.0,1068940.0,0.15427530456563818,0.29906648451730417,0.2679872495446266,13.569999400000597
36,2021,116,1160000.0,8005,jensen,iea_10MW,United Kingdom,europe,0.07,3436478883.409713,4675338309.4581585,0.37007892517712127,0.26497749340240184,393038.1258314156,1.001901684571681,0.0,1068940.0,0.13814362370133576,0.3675799086757991,0.17317351598173517,13.124928499999442
36,2022,116,1160000.0,8039,jensen,iea_10MW,United Kingdom,europe,0.07,3507705621.29316,4780288337.503474,0.37615177961030066,0.2662146352608776,389700.81133133115,0.9732228059673742,0.0,1068940.0,0.1720516040643909,0.3445205479452055,0.16906392694063926,13.271591599999738
36,2023,116,1160000.0,8193,jensen,iea_10MW,United Kingdom,europe,0.07,4008801975.4999127,5385809552.701335,0.4218068805056369,0.2556732769191148,398943.2576851253,0.8717674154722721,0.0,1068940.0,0.15572553944514214,0.2891552511415525,0.2023972602739726,13.085832099999607
36,2024,116,1160000.0,8028,jensen,iea_10MW,United Kingdom,europe,0.07,3599478734.9724464,4884176711.2385845,0.3865220365544352,0.2630326567239108,395341.0311537547,0.9647718109608902,0.0,1068940.0,0.1518843219856541,0.3501821493624772,0.17577413479052822,13.20808020000004
35,2024,120,1200000.0,8052,jensen,iea_10MW,China,east_asia,0.07,3598831855.9324594,4501489736.853431,0.3724573455800277,0.2005242561214712,356794.78206492163,0.8708618493781305,0.0,1105800.0,0.11055448024592963,0.28005464480874315,0.06432149362477231,13.596249899999748
34,2022,125,1250000.0,8318,jensen,iea_10MW,China,east_asia,0.1,6520210835.121241,7162536736.89577,0.6270940933033172,0.08967854900705365,440688.89566252084,0.5920720700026105,733.0595418268175,1151875.0,0.09932640712410093,0.15776255707762557,0.40947488584474884,14.353039900001022
34,2023,125,1250000.0,8096,jensen,iea_10MW,China,east_asia,0.1,5859757784.419359,6524689165.183513,0.5790274490532964,0.10191004719616428,458405.93048063683,0.6852904332816696,0.0,1151875.0,0.09053544925219774,0.21952054794520548,0.33493150684931505,14.30928970000059
34,2024,125,1250000.0,8136,jensen,iea_10MW,China,east_asia,0.1,6194680875.328498,6871228196.437461,0.6091131637491148,0.0984609012781345,449132.63194107404,0.6368659045347813,0.0,1151875.0,0.10679722190595468,0.18920765027322403,0.3541666666666667,14.388134799999534
21,2022,126,1260000.0,8142,jensen,iea_10MW,China,east_asia,0.09,5295824427.827626,5834925775.810377,0.5162165635201001,0.09239215179354675,456818.9638486242,0.7556395001099913,0.0,1161090.0,0.08391368877725768,0.22899543378995435,0.25079908675799084,14.675452200001018
32,2021,128,1280000.0,7957,jensen,iea_10MW,China,east_asia,0.09,3071688150.624115,3740998645.42808,0.30159059540971345,0.1789122526472811,352366.29192229937,1.0048965148406004,0.0,1179520.0,0.07535106747345588,0.36050228310502286,0.0547945205479452,14.738991399999577
32,2022,128,1280000.0,8064,jensen,iea_10MW,China,east_asia,0.09,3472442021.4233193,4219293094.5582595,0.33641435134387004,0.17700857854558028,366757.973471214,0.9252277871844611,0.0,1179520.0,0.08083114510788902,0.3055936073059361,0.0639269406392694,14.728781799998615
32,2023,128,1280000.0,7992,jensen,iea_10MW,China,east_asia,0.09,3056081106.3426867,3789073385.9639916,0.29874416470598397,0.193448953070309,342920.01958005317,0.9829514554724063,0.0,1068269.9888686093,0.07786276972257107,0.34726027397260273,0.039269406392694065,14.736748299999817
32,2024,128,1280000.0,8086,jensen,iea_10MW,China,east_asia,0.09,3381679100.073585,4184494239.849839,0.3267297547529667,0.1918547603987294,353324.78504884074,0.9177703797505455,0.0,1084737.1172597134,0.09575315951269497,0.29815573770491804,0.04553734061930783,14.725212700001066
30,2014,129,1290000.0,8153,jensen,iea_10MW,United Kingdom,europe,0.06,4579039622.42809,5924613364.591444,0.4353787707790151,0.2271158739581555,451031.6029301128,0.8628527305847387,0.0,1188735.0,0.12387258819499943,0.2884703196347032,0.2288812785388128,15.18384320000041
30,2015,129,1290000.0,8241,jensen,iea_10MW,United Kingdom,europe,0.06,4820652255.291643,6178796309.635067,0.45345707229513643,0.21980722235908093,451303.47471639956,0.8201003161296239,0.0,1188735.0,0.1242150930471515,0.2613013698630137,0.24737442922374428,14.834323400000358
30,2016,129,1290000.0,8186,jensen,iea_10MW,United Kingdom,europe,0.06,4210209110.5060067,5634183311.025429,0.39869630987543553,0.2527383512234814,432822.48304017144,0.9030222944360905,0.0,1188735.0,0.13161789821245587,0.302367941712204,0.18909380692167577,15.056703799999013
30,2017,129,1290000.0,8341,jensen,iea_10MW,United Kingdom,europe,0.06,4691824006.128487,6192911631.789976,0.4360475809816352,0.24238802600637477,431212.78679808066,0.8051077805597767,1244.2258015729922,1188735.0,0.13985614796209614,0.23059360730593606,0.21484018264840182,14.85116079999898
30,2018,129,1290000.0,8207,jensen,iea_10MW,United Kingdom,europe,0.06,4394759309.881779,5808323149.933271,0.4151078545996166,0.24336866313433891,440058.9871859941,0.8771621961369729,0.0,1188735.0,0.13814362370133576,0.2873287671232877,0.20525114155251142,15.097696499999074
30,2019,129,1290000.0,8240,jensen,iea_10MW,United Kingdom,europe,0.06,4396734771.607174,5865585857.041824,0.41363125344389007,0.2504184784323372,432307.17673294037,0.861323474100818,0.0,1188735.0,0.1342619020436123,0.2779680365296804,0.19098173515981734,14.894128100000671
