id,lon,lat,first_year,active_2014,active_2015,active_2016,active_2017,active_2018,active_2019,active_2020,active_2021,active_2022,active_2023,active_2024
8235,7.582255,55.586367,2014,True,True,True,True,True,True,True,True,True,True,True
8236,7.573694,55.587097,2014,True,True,True,True,True,True,True,True,True,True,True
8237,7.54686,55.556812,2014,True,True,True,True,True,True,True,True,True,True,True
8238,7.584427,55.593109,2014,True,True,True,True,True,True,True,True,True,True,True
8239,7.589764,55.559488,2014,True,True,True,True,True,True,True,True,True,True,True
8240,7.571508,55.572826,2014,True,True,True,True,True,True,True,True,True,True,True
8241,7.57078,55.602524,2014,True,True,True,True,True,True,True,True,True,True,True
8242,7.597514,55.566271,2014,True,True,True,True,True,True,True,True,True,True,True
8243,7.572117,55.579905,2014,True,True,True,True,True,True,True,True,True,True,True
8244,7.554287,55.572926,2014,True,True,True,True,True,True,True,True,True,True,True
8245,7.590812,55.585524,2014,True,True,True,True,True,True,True,True,True,True,True
8246,7.554947,55.580679,2014,True,True,True,True,True,True,True,True,True,True,True
8247,7.567584,55.595118,2016,False,False,True,True,True,True,True,True,True,True,True
8248,7.57168,55.565546,2014,True,True,True,True,True,True,True,True,True,True,True
8249,7.57598,55.594038,2014,True,True,True,True,True,True,True,True,True,True,True
8250,7.556636,55.588432,2014,True,True,True,True,True,True,True,True,True,True,True
8251,7.562475,55.603821,2014,True,True,True,True,True,True,True,True,True,True,True
8252,7.58894,55.566044,2014,True,True,True,True,True,True,True,True,True,True,True
8253,7.563008,55.565397,2014,True,True,True,True,True,True,True,True,True,True,True
8254,7.58026,55.565802,2014,True,True,True,True,True,True,True,True,True,True,True
8255,7.581235,55.558943,2014,True,True,True,True,True,True,True,True,True,True,True
8256,7.546347,55.581102,2016,False,False,True,True,True,True,True,True,True,True,True
8257,7.58948,55.579046,2014,True,True,True,True,True,True,True,True,True,True,True
8258,7.580762,55.579433,2014,True,True,True,True,True,True,True,True,True,True,True
8259,7.564006,55.55794,2016,False,False,True,True,True,True,True,True,True,True,True
8260,7.579152,55.601032,2014,True,True,True,True,True,True,True,True,True,True,True
8261,7.550607,55.597263,2014,True,True,True,True,True,True,True,True,True,True,True
8262,7.56361,55.580236,2014,True,True,True,True,True,True,True,True,True,True,True
8263,7.548073,55.589159,2014,True,True,True,True,True,True,True,True,True,True,True
8264,7.555465,55.557364,2014,True,True,True,True,True,True,True,True,True,True,True
8265,7.565186,55.587648,2014,True,True,True,True,True,True,True,True,True,True,True
8266,7.559123,55.596157,2014,True,True,True,True,True,True,True,True,True,True,True
8267,7.61327,55.630676,2014,True,True,True,True,True,True,True,True,True,True,True
8268,7.620431,55.636187,2016,False,False,True,True,True,True,True,True,True,True,True
8269,7.627284,55.633099,2014,True,True,True,True,True,True,True,True,True,True,True
8270,7.634056,55.630104,2014,True,True,True,True,True,True,True,True,True,True,True
8271,7.558578,55.612919,2014,True,True,True,True,True,True,True,True,True,True,True
8272,7.60744,55.60293,2016,False,False,True,True,True,True,True,True,True,True,True
8273,7.599356,55.584892,2014,True,True,True,True,True,True,True,True,True,True,True
8274,7.603985,55.597033,2016,False,False,True,True,True,True,True,True,True,True,True
8275,7.603523,55.610775,2014,True,True,True,True,True,True,True,True,True,True,True
8276,7.582962,55.607916,2014,True,True,True,True,True,True,True,True,True,True,True
8277,7.597387,55.572399,2014,True,True,True,True,True,True,True,True,True,True,True
8278,7.595745,55.598351,9999,False,False,False,False,False,False,False,False,False,False,False
8279,7.571813,55.618519,2014,True,True,True,True,True,True,True,True,True,True,True
8280,7.599209,55.627396,2014,True,True,True,True,True,True,True,True,True,True,True
8281,7.608521,55.616602,2014,True,True,True,True,True,True,True,True,True,True,True
8282,7.593098,55.621151,2014,True,True,True,True,True,True,True,True,True,True,True
8283,7.601331,55.591015,2014,True,True,True,True,True,True,True,True,True,True,True
8284,7.566696,55.611275,2014,True,True,True,True,True,True,True,True,True,True,True
8285,7.587404,55.599722,2014,True,True,True,True,True,True,True,True,True,True,True
8286,7.57492,55.609556,2014,True,True,True,True,True,True,True,True,True,True,True
8287,7.585338,55.623407,9999,False,False,False,False,False,False,False,False,False,False,False
8288,7.563909,55.620455,2014,True,True,True,True,True,True,True,True,True,True,True
8289,7.577671,55.62557,2014,True,True,True,True,True,True,True,True,True,True,True
8290,7.579697,55.61659,2014,True,True,True,True,True,True,True,True,True,True,True
8291,7.614074,55.622318,2014,True,True,True,True,True,True,True,True,True,True,True
8292,7.591158,55.606281,2014,True,True,True,True,True,True,True,True,True,True,True
8293,7.599331,55.604622,2014,True,True,True,True,True,True,True,True,True,True,True
8294,7.611524,55.608751,2014,True,True,True,True,True,True,True,True,True,True,True
8295,7.598385,55.559977,2014,True,True,True,True,True,True,True,True,True,True,True
8296,7.587684,55.614557,2014,True,True,True,True,True,True,True,True,True,True,True
8297,7.598036,55.578569,2014,True,True,True,True,True,True,True,True,True,True,True
8298,7.59567,55.612581,2014,True,True,True,True,True,True,True,True,True,True,True
8299,7.600834,55.618755,2014,True,True,True,True,True,True,True,True,True,True,True
8300,7.592905,55.591997,2014,True,True,True,True,True,True,True,True,True,True,True
8301,7.606673,55.624775,2014,True,True,True,True,True,True,True,True,True,True,True
8302,7.61623,55.614395,2014,True,True,True,True,True,True,True,True,True,True,True
8303,7.62153,55.619934,2014,True,True,True,True,True,True,True,True,True,True,True
8304,7.620344,55.627863,2014,True,True,True,True,True,True,True,True,True,True,True
8305,7.627557,55.625008,2014,True,True,True,True,True,True,True,True,True,True,True
8306,7.622814,55.599949,9999,False,False,False,False,False,False,False,False,False,False,False
8307,7.853226,55.489145,2014,True,True,True,True,True,True,True,True,True,True,True
8308,7.855661,55.479141,2014,True,True,True,True,True,True,True,True,True,True,True
8309,7.849573,55.504049,2014,True,True,True,True,True,True,True,True,True,True,True
8310,7.844405,55.489042,2014,True,True,True,True,True,True,True,True,True,True,True
8311,7.869747,55.494272,2014,True,True,True,True,True,True,True,True,True,True,True
8312,7.875859,55.469364,2014,True,True,True,True,True,True,True,True,True,True,True
8313,7.831588,55.468868,2014,True,True,True,True,True,True,True,True,True,True,True
8314,7.835499,55.48896,2014,True,True,True,True,True,True,True,True,True,True,True
8315,7.879752,55.48929,2014,True,True,True,True,True,True,True,True,True,True,True
8316,7.881024,55.484312,2014,True,True,True,True,True,True,True,True,True,True,True
8317,7.862061,55.489172,2014,True,True,True,True,True,True,True,True,True,True,True
8318,7.854454,55.484169,2014,True,True,True,True,True,True,True,True,True,True,True
8319,7.840406,55.468954,2014,True,True,True,True,True,True,True,True,True,True,True
8320,7.849291,55.469095,2016,False,False,True,True,True,True,True,True,True,True,True
8321,7.868479,55.499174,2014,True,True,True,True,True,True,True,True,True,True,True
8322,7.863326,55.484098,2016,False,False,True,True,True,True,True,True,True,True,True
8323,7.873345,55.479227,2014,True,True,True,True,True,True,True,True,True,True,True
8324,7.864464,55.479183,2014,True,True,True,True,True,True,True,True,True,True,True
8325,7.84679,55.479017,2014,True,True,True,True,True,True,True,True,True,True,True
8326,7.859646,55.499113,2014,True,True,True,True,True,True,True,True,True,True,True
8327,7.85845,55.504147,2014,True,True,True,True,True,True,True,True,True,True,True
8328,7.841887,55.498911,2014,True,True,True,True,True,True,True,True,True,True,True
8329,7.872142,55.48424,2014,True,True,True,True,True,True,True,True,True,True,True
8330,7.856935,55.474133,2014,True,True,True,True,True,True,True,True,True,True,True
8331,7.830384,55.473875,2014,True,True,True,True,True,True,True,True,True,True,True
8332,7.848055,55.474037,2014,True,True,True,True,True,True,True,True,True,True,True
8333,7.870915,55.489267,2014,True,True,True,True,True,True,True,True,True,True,True
8334,7.851995,55.494034,2014,True,True,True,True,True,True,True,True,True,True,True
8335,7.865771,55.47426,2014,True,True,True,True,True,True,True,True,True,True,True
8336,7.845636,55.484058,2014,True,True,True,True,True,True,True,True,True,True,True
8337,7.837938,55.47887,2014,True,True,True,True,True,True,True,True,True,True,True
8338,7.860891,55.494184,2014,True,True,True,True,True,True,True,True,True,True,True
8339,7.839204,55.473898,2014,True,True,True,True,True,True,True,True,True,True,True
8340,7.858112,55.469114,2014,True,True,True,True,True,True,True,True,True,True,True
8341,7.850786,55.49905,2014,True,True,True,True,True,True,True,True,True,True,True
8342,7.874625,55.474283,2014,True,True,True,True,True,True,True,True,True,True,True
8343,7.843052,55.493996,2014,True,True,True,True,True,True,True,True,True,True,True
8344,7.834316,55.49382,2016,False,False,True,True,True,True,True,True,True,True,True
8345,7.836794,55.483946,2014,True,True,True,True,True,True,True,True,True,True,True
8346,7.867047,55.469152,2016,False,False,True,True,True,True,True,True,True,True,True
8347,7.797549,55.498543,2014,True,True,True,True,True,True,True,True,True,True,True
8348,7.798878,55.493603,2014,True,True,True,True,True,True,True,True,True,True,True
8349,7.805202,55.503622,2014,True,True,True,True,True,True,True,True,True,True,True
8350,7.822973,55.503746,2014,True,True,True,True,True,True,True,True,True,True,True
8351,7.824198,55.498865,2014,True,True,True,True,True,True,True,True,True,True,True
8352,7.814093,55.503645,2014,True,True,True,True,True,True,True,True,True,True,True
8353,7.826664,55.488922,2014,True,True,True,True,True,True,True,True,True,True,True
8354,7.883493,55.474401,2014,True,True,True,True,True,True,True,True,True,True,True
8355,7.800078,55.488615,2014,True,True,True,True,True,True,True,True,True,True,True
8356,7.806493,55.498692,2014,True,True,True,True,True,True,True,True,True,True,True
8357,7.808885,55.488665,2014,True,True,True,True,True,True,True,True,True,True,True
8358,7.829089,55.478836,2016,False,False,True,True,True,True,True,True,True,True,True
8359,7.884696,55.469465,2014,True,True,True,True,True,True,True,True,True,True,True
8360,7.811385,55.478735,2014,True,True,True,True,True,True,True,True,True,True,True
8361,7.802629,55.478558,2014,True,True,True,True,True,True,True,True,True,True,True
8362,7.817792,55.488752,2016,False,False,True,True,True,True,True,True,True,True,True
8363,7.822752,55.468832,2014,True,True,True,True,True,True,True,True,True,True,True
8364,7.813855,55.468699,2014,True,True,True,True,True,True,True,True,True,True,True
8365,7.801219,55.483549,2014,True,True,True,True,True,True,True,True,True,True,True
8366,7.815303,55.49873,2014,True,True,True,True,True,True,True,True,True,True,True
8367,7.84062,55.503969,2014,True,True,True,True,True,True,True,True,True,True,True
8368,7.867359,55.504133,2014,True,True,True,True,True,True,True,True,True,True,True
8369,7.821463,55.473751,2014,True,True,True,True,True,True,True,True,True,True,True
8370,7.87738,55.499258,2014,True,True,True,True,True,True,True,True,True,True,True
8371,7.805001,55.468616,2014,True,True,True,True,True,True,True,True,True,True,True
8372,7.878676,55.494265,2016,False,False,True,True,True,True,True,True,True,True,True
8373,7.820249,55.478743,2014,True,True,True,True,True,True,True,True,True,True,True
8374,7.831874,55.503866,2014,True,True,True,True,True,True,True,True,True,True,True
8375,7.810193,55.483633,2014,True,True,True,True,True,True,True,True,True,True,True
8376,7.833029,55.498856,2014,True,True,True,True,True,True,True,True,True,True,True
8377,7.876155,55.504314,2014,True,True,True,True,True,True,True,True,True,True,True
8378,7.882219,55.479391,2014,True,True,True,True,True,True,True,True,True,True,True
8379,7.812641,55.473688,2014,True,True,True,True,True,True,True,True,True,True,True
8380,7.818978,55.483747,2014,True,True,True,True,True,True,True,True,True,True,True
8381,7.807621,55.493618,2014,True,True,True,True,True,True,True,True,True,True,True
8382,7.803819,55.473568,2014,True,True,True,True,True,True,True,True,True,True,True
8383,7.816522,55.493704,2014,True,True,True,True,True,True,True,True,True,True,True
8384,7.82543,55.493761,2014,True,True,True,True,True,True,True,True,True,True,True
8385,7.82783,55.483873,2014,True,True,True,True,True,True,True,True,True,True,True
8386,7.87482,55.509296,9999,False,False,False,False,False,False,False,False,False,False,False
8387,12.793706,55.509342,2016,False,False,True,True,True,True,True,True,True,True,True
8388,12.789656,55.506605,2016,False,False,True,True,True,True,True,True,True,True,True
8389,12.776538,55.514578,2016,False,False,True,True,True,True,True,True,True,True,True
8390,12.773156,55.499651,2014,True,True,True,True,True,True,True,True,True,True,True
8391,12.788491,55.522644,2016,False,False,True,True,True,True,True,True,True,True,True
8392,12.781248,55.50518,2014,True,True,True,True,True,True,True,True,True,True,True
8393,12.797276,55.520222,2014,True,True,True,True,True,True,True,True,True,True,True
8394,12.768815,55.500912,2016,False,False,True,True,True,True,True,True,True,True,True
8395,12.797717,55.512138,2016,False,False,True,True,True,True,True,True,True,True,True
8396,12.776266,55.51857,2014,True,True,True,True,True,True,True,True,True,True,True
8397,12.781536,55.501078,2014,True,True,True,True,True,True,True,True,True,True,True
8398,12.776958,55.506443,2016,False,False,True,True,True,True,True,True,True,True,True
8399,12.793414,55.513401,2016,False,False,True,True,True,True,True,True,True,True,True
8400,12.789096,55.514685,2016,False,False,True,True,True,True,True,True,True,True,True
8401,12.772684,55.507738,2016,False,False,True,True,True,True,True,True,True,True,True
8402,12.784639,55.520029,2016,False,False,True,True,True,True,True,True,True,True,True
8403,12.788934,55.518728,2014,True,True,True,True,True,True,True,True,True,True,True
8404,12.768384,55.509064,2016,False,False,True,True,True,True,True,True,True,True,True
8405,12.772223,55.515823,2014,True,True,True,True,True,True,True,True,True,True,True
8406,12.797524,55.51615,2016,False,False,True,True,True,True,True,True,True,True,True
8407,12.785536,55.503836,2016,False,False,True,True,True,True,True,True,True,True,True
8408,12.771947,55.519833,2016,False,False,True,True,True,True,True,True,True,True,True
8409,12.801826,55.514832,2016,False,False,True,True,True,True,True,True,True,True,True
8410,12.785094,55.511929,2014,True,True,True,True,True,True,True,True,True,True,True
8411,12.789358,55.510656,2016,False,False,True,True,True,True,True,True,True,True,True
8412,12.77605,55.5226,2016,False,False,True,True,True,True,True,True,True,True,True
8413,12.772897,55.503666,2014,True,True,True,True,True,True,True,True,True,True,True
8414,12.781009,55.509174,2016,False,False,True,True,True,True,True,True,True,True,True
8415,12.768587,55.504986,2016,False,False,True,True,True,True,True,True,True,True,True
8416,12.780809,55.51322,2016,False,False,True,True,True,True,True,True,True,True,True
8417,12.780331,55.52133,2016,False,False,True,True,True,True,True,True,True,True,True
8418,12.777215,55.502382,2016,False,False,True,True,True,True,True,True,True,True,True
8419,12.784822,55.516001,2016,False,False,True,True,True,True,True,True,True,True,True
8420,12.793232,55.517431,2016,False,False,True,True,True,True,True,True,True,True,True
8421,12.792998,55.521465,2014,True,True,True,True,True,True,True,True,True,True,True
8422,12.768154,55.513014,2016,False,False,True,True,True,True,True,True,True,True,True
8423,12.767935,55.517056,2016,False,False,True,True,True,True,True,True,True,True,True
8424,12.801563,55.518896,2016,False,False,True,True,True,True,True,True,True,True,True
8425,12.785281,55.507833,2014,True,True,True,True,True,True,True,True,True,True,True
8426,12.780537,55.517269,2016,False,False,True,True,True,True,True,True,True,True,True
8427,6.850241,55.277086,2016,False,False,True,True,True,True,True,True,True,True,True
8428,6.819211,55.273479,2014,True,True,True,True,True,True,True,True,True,True,True
8429,6.81629,55.282139,2016,False,False,True,True,True,True,True,True,True,True,True
8430,6.803826,55.27125,2014,True,True,True,True,True,True,True,True,True,True,True
8431,6.800371,55.280233,2016,False,False,True,True,True,True,True,True,True,True,True
8432,6.835276,55.275169,2016,False,False,True,True,True,True,True,True,True,True,True
8433,6.838144,55.266376,2016,False,False,True,True,True,True,True,True,True,True,True
8434,6.847347,55.285776,2016,False,False,True,True,True,True,True,True,True,True,True
8435,6.812929,55.29088,2016,False,False,True,True,True,True,True,True,True,True,True
8436,6.831425,55.284092,2016,False,False,True,True,True,True,True,True,True,True,True
8437,6.822645,55.264412,2014,True,True,True,True,True,True,True,True,True,True,True
8438,6.843938,55.294559,2016,False,False,True,True,True,True,True,True,True,True,True
8439,6.828515,55.292896,2016,False,False,True,True,True,True,True,True,True,True,True
8440,6.807213,55.262705,2014,True,True,True,True,True,True,True,True,True,True,True
8441,6.853794,55.268141,2016,False,False,True,True,True,True,True,True,True,True,True
8442,6.823706,55.218727,2014,True,True,True,True,True,True,True,True,True,True,True
8443,6.810099,55.253672,2014,True,True,True,True,True,True,True,True,True,True,True
8444,6.828987,55.24696,2014,True,True,True,True,True,True,True,True,True,True,True
8445,6.841097,55.257635,2016,False,False,True,True,True,True,True,True,True,True,True
8446,6.845673,55.202843,2014,True,True,True,True,True,True,True,True,True,True,True
8447,6.864668,55.195948,2014,True,True,True,True,True,True,True,True,True,True,True
8448,6.816996,55.236179,2014,True,True,True,True,True,True,True,True,True,True,True
8449,6.826642,55.209747,2014,True,True,True,True,True,True,True,True,True,True,True
8450,6.861182,55.204699,2014,True,True,True,True,True,True,True,True,True,True,True
8451,6.813555,55.244987,2014,True,True,True,True,True,True,True,True,True,True,True
8452,6.835757,55.229156,2014,True,True,True,True,True,True,True,True,True,True,True
8453,6.833534,55.192228,2014,True,True,True,True,True,True,True,True,True,True,True
8454,6.830169,55.200994,2014,True,True,True,True,True,True,True,True,True,True,True
8455,6.820354,55.227543,2014,True,True,True,True,True,True,True,True,True,True,True
8456,6.858175,55.213549,2014,True,True,True,True,True,True,True,True,True,True,True
8457,6.8486,55.193823,2014,True,True,True,True,True,True,True,True,True,True,True
8458,6.825586,55.255598,2014,True,True,True,True,True,True,True,True,True,True,True
8459,6.851431,55.230999,2016,False,False,True,True,True,True,True,True,True,True,True
8460,6.857124,55.259176,2016,False,False,True,True,True,True,True,True,True,True,True
8461,6.837008,55.1833,2014,True,True,True,True,True,True,True,True,True,True,True
8462,6.848468,55.239815,2016,False,False,True,True,True,True,True,True,True,True,True
8463,6.83239,55.238127,2014,True,True,True,True,True,True,True,True,True,True,True
8464,6.839192,55.22048,2014,True,True,True,True,True,True,True,True,True,True,True
8465,6.845208,55.248875,2016,False,False,True,True,True,True,True,True,True,True,True
8466,6.855092,55.199507,9999,False,False,False,False,False,False,False,False,False,False,False
8467,10.93957,55.341434,2014,True,True,True,True,True,True,True,True,True,True,True
8468,10.953446,55.343178,2014,True,True,True,True,True,True,True,True,True,True,True
8469,10.974192,55.345812,2014,True,True,True,True,True,True,True,True,True,True,True
8470,10.960365,55.344036,2014,True,True,True,True,True,True,True,True,True,True,True
8471,10.946518,55.342335,2014,True,True,True,True,True,True,True,True,True,True,True
8472,10.98111,55.346716,2014,True,True,True,True,True,True,True,True,True,True,True
8473,10.967278,55.344908,2014,True,True,True,True,True,True,True,True,True,True,True
8474,7.219472,55.180174,2014,True,True,True,True,True,True,True,True,True,True,True
8475,7.200439,55.18248,2014,True,True,True,True,True,True,True,True,True,True,True
8476,7.194935,55.199682,2014,True,True,True,True,True,True,True,True,True,True,True
8477,7.217405,55.188751,2014,True,True,True,True,True,True,True,True,True,True,True
8478,7.202719,55.173935,2014,True,True,True,True,True,True,True,True,True,True,True
8479,7.180369,55.177137,2014,True,True,True,True,True,True,True,True,True,True,True
8480,7.176416,55.19173,2014,True,True,True,True,True,True,True,True,True,True,True
8481,7.189524,55.217573,2014,True,True,True,True,True,True,True,True,True,True,True
8482,7.197773,55.190826,2014,True,True,True,True,True,True,True,True,True,True,True
8483,7.215065,55.197256,2014,True,True,True,True,True,True,True,True,True,True,True
8484,7.170537,55.234768,2014,True,True,True,True,True,True,True,True,True,True,True
8485,7.21086,55.214369,2014,True,True,True,True,True,True,True,True,True,True,True
8486,7.170678,55.213705,2014,True,True,True,True,True,True,True,True,True,True,True
8487,7.212982,55.205788,2014,True,True,True,True,True,True,True,True,True,True,True
8488,7.178436,55.184458,2014,True,True,True,True,True,True,True,True,True,True,True
8489,7.221592,55.171782,2014,True,True,True,True,True,True,True,True,True,True,True
8490,7.208549,55.223072,2014,True,True,True,True,True,True,True,True,True,True,True
8491,7.174619,55.199097,2014,True,True,True,True,True,True,True,True,True,True,True
8492,7.168695,55.22093,2014,True,True,True,True,True,True,True,True,True,True,True
8493,7.172492,55.206308,2014,True,True,True,True,True,True,True,True,True,True,True
8494,7.19371,55.208996,2014,True,True,True,True,True,True,True,True,True,True,True
8495,7.198834,55.229555,2014,True,True,True,True,True,True,True,True,True,True,True
8496,7.184402,55.225475,2014,True,True,True,True,True,True,True,True,True,True,True
8497,7.167123,55.229549,2014,True,True,True,True,True,True,True,True,True,True,True
8498,7.185653,55.232229,2014,True,True,True,True,True,True,True,True,True,True,True
8499,7.182487,55.169773,2014,True,True,True,True,True,True,True,True,True,True,True
8500,7.211274,55.137741,2014,True,True,True,True,True,True,True,True,True,True,True
8501,7.228209,55.146381,2014,True,True,True,True,True,True,True,True,True,True,True
8502,7.207854,55.156199,2014,True,True,True,True,True,True,True,True,True,True,True
8503,7.188745,55.138313,2014,True,True,True,True,True,True,True,True,True,True,True
8504,7.229973,55.138269,2014,True,True,True,True,True,True,True,True,True,True,True
8505,7.183342,55.161234,2014,True,True,True,True,True,True,True,True,True,True,True
8506,7.205709,55.165598,2014,True,True,True,True,True,True,True,True,True,True,True
8507,7.186948,55.146221,2014,True,True,True,True,True,True,True,True,True,True,True
8508,7.168426,55.154005,2014,True,True,True,True,True,True,True,True,True,True,True
8509,7.223802,55.163361,2014,True,True,True,True,True,True,True,True,True,True,True
8510,7.185304,55.153423,2014,True,True,True,True,True,True,True,True,True,True,True
8511,7.22616,55.154858,2014,True,True,True,True,True,True,True,True,True,True,True
8512,7.209932,55.147011,2014,True,True,True,True,True,True,True,True,True,True,True
8513,7.168285,55.159971,2014,True,True,True,True,True,True,True,True,True,True,True
8514,-1.413063,55.148195,2017,False,False,False,True,True,True,True,True,True,True,True
8515,-1.400552,55.131786,2017,False,False,False,True,True,True,True,True,True,True,True
8516,-1.406248,55.140051,2017,False,False,False,True,True,True,True,True,True,True,True
8517,-1.393478,55.11371,2017,False,False,False,True,True,True,True,True,True,True,True
8518,-1.396177,55.122782,2017,False,False,False,True,True,True,True,True,True,True,True
8519,6.867866,55.187101,2014,True,True,True,True,True,True,True,True,True,True,True
8520,6.870868,55.178318,2014,True,True,True,True,True,True,True,True,True,True,True
8521,6.840325,55.174501,2014,True,True,True,True,True,True,True,True,True,True,True
8522,6.855784,55.176424,2014,True,True,True,True,True,True,True,True,True,True,True
8523,6.852438,55.18512,2014,True,True,True,True,True,True,True,True,True,True,True
8524,6.8743,55.169561,2014,True,True,True,True,True,True,True,True,True,True,True
8525,6.889766,55.171104,2016,False,False,True,True,True,True,True,True,True,True,True
8526,6.886802,55.180269,2016,False,False,True,True,True,True,True,True,True,True,True
8527,6.865557,55.149996,2016,False,False,True,True,True,True,True,True,True,True,True
8528,6.850068,55.148233,2014,True,True,True,True,True,True,True,True,True,True,True
8529,6.852945,55.139189,2016,False,False,True,True,True,True,True,True,True,True,True
8530,6.846706,55.156942,2014,True,True,True,True,True,True,True,True,True,True,True
8531,6.875312,55.123611,2016,False,False,True,True,True,True,True,True,True,True,True
8532,6.85643,55.130421,2016,False,False,True,True,True,True,True,True,True,True,True
8533,6.87192,55.13249,2016,False,False,True,True,True,True,True,True,True,True,True
8534,6.859792,55.121681,2016,False,False,True,True,True,True,True,True,True,True,True
8535,6.842872,55.165949,2014,True,True,True,True,True,True,True,True,True,True,True
8536,6.862088,55.15867,2016,False,False,True,True,True,True,True,True,True,True,True
8537,6.869054,55.141068,2016,False,False,True,True,True,True,True,True,True,True,True
8538,6.859244,55.167582,2016,False,False,True,True,True,True,True,True,True,True,True
8539,6.878672,55.114626,2016,False,False,True,True,True,True,True,True,True,True,True
8540,6.878139,55.160822,2014,True,True,True,True,True,True,True,True,True,True,True
8541,6.909541,55.118702,2016,False,False,True,True,True,True,True,True,True,True,True
8542,6.893126,55.16247,2016,False,False,True,True,True,True,True,True,True,True,True
8543,6.896598,55.153692,2016,False,False,True,True,True,True,True,True,True,True,True
8544,6.906754,55.12722,2016,False,False,True,True,True,True,True,True,True,True,True
8545,6.903323,55.136311,2016,False,False,True,True,True,True,True,True,True,True,True
8546,6.899942,55.144987,2016,False,False,True,True,True,True,True,True,True,True,True
8547,6.884051,55.142847,2014,True,True,True,True,True,True,True,True,True,True,True
8548,6.894206,55.116804,2014,True,True,True,True,True,True,True,True,True,True,True
8549,6.881091,55.151697,2014,True,True,True,True,True,True,True,True,True,True,True
8550,6.890811,55.125605,2016,False,False,True,True,True,True,True,True,True,True,True
8551,6.887434,55.134314,2014,True,True,True,True,True,True,True,True,True,True,True
8552,7.215801,55.119425,2014,True,True,True,True,True,True,True,True,True,True,True
8553,7.170512,55.093977,2014,True,True,True,True,True,True,True,True,True,True,True
8554,7.188416,55.079233,2014,True,True,True,True,True,True,True,True,True,True,True
8555,7.169054,55.136869,2014,True,True,True,True,True,True,True,True,True,True,True
8556,7.190285,55.131207,2014,True,True,True,True,True,True,True,True,True,True,True
8557,7.242059,55.091293,2014,True,True,True,True,True,True,True,True,True,True,True
8558,7.217084,55.110294,2014,True,True,True,True,True,True,True,True,True,True,True
8559,7.22584,55.082304,2014,True,True,True,True,True,True,True,True,True,True,True
8560,7.20595,55.092443,2014,True,True,True,True,True,True,True,True,True,True,True
8561,7.18211,55.083338,2014,True,True,True,True,True,True,True,True,True,True,True
8562,7.239852,55.101076,2014,True,True,True,True,True,True,True,True,True,True,True
8563,7.225732,55.091862,2014,True,True,True,True,True,True,True,True,True,True,True
8564,7.168864,55.145422,2014,True,True,True,True,True,True,True,True,True,True,True
8565,7.186503,55.124462,2014,True,True,True,True,True,True,True,True,True,True,True
8566,7.21717,55.1019,2014,True,True,True,True,True,True,True,True,True,True,True
8567,7.213274,55.128288,2014,True,True,True,True,True,True,True,True,True,True,True
8568,7.235915,55.11515,2014,True,True,True,True,True,True,True,True,True,True,True
8569,7.170428,55.103697,2014,True,True,True,True,True,True,True,True,True,True,True
8570,7.188567,55.093113,2014,True,True,True,True,True,True,True,True,True,True,True
8571,7.170023,55.119604,2014,True,True,True,True,True,True,True,True,True,True,True
8572,7.206366,55.082968,2014,True,True,True,True,True,True,True,True,True,True,True
8573,7.19356,55.116512,2014,True,True,True,True,True,True,True,True,True,True,True
8574,7.237772,55.107853,2014,True,True,True,True,True,True,True,True,True,True,True
8575,7.194047,55.10269,2014,True,True,True,True,True,True,True,True,True,True,True
8576,7.244157,55.082045,2014,True,True,True,True,True,True,True,True,True,True,True
8577,7.169484,55.128098,2014,True,True,True,True,True,True,True,True,True,True,True
8578,7.192861,55.109749,2014,True,True,True,True,True,True,True,True,True,True,True
8579,7.170121,55.111433,2014,True,True,True,True,True,True,True,True,True,True,True
8580,7.227645,55.066721,2014,True,True,True,True,True,True,True,True,True,True,True
8581,7.213999,55.06595,2014,True,True,True,True,True,True,True,True,True,True,True
8582,7.19188,55.074116,2014,True,True,True,True,True,True,True,True,True,True,True
8583,7.174513,55.067881,2014,True,True,True,True,True,True,True,True,True,True,True
8584,7.207566,55.07197,2014,True,True,True,True,True,True,True,True,True,True,True
8585,7.186059,55.064529,2014,True,True,True,True,True,True,True,True,True,True,True
8586,7.199991,55.065201,2014,True,True,True,True,True,True,True,True,True,True,True
8587,7.175115,55.07593,2014,True,True,True,True,True,True,True,True,True,True,True
8588,7.240811,55.067451,2014,True,True,True,True,True,True,True,True,True,True,True
8589,7.22633,55.074423,2014,True,True,True,True,True,True,True,True,True,True,True
8590,7.246374,55.074593,2014,True,True,True,True,True,True,True,True,True,True,True
8591,7.240811,55.062962,9999,False,False,False,False,False,False,False,False,False,False,False
8592,2.128186,55.031109,9999,False,False,False,False,False,False,False,False,False,False,False
8593,2.160184,55.050198,9999,False,False,False,False,False,False,False,False,False,False,False
8594,7.791043,55.021997,2014,True,True,True,True,True,True,True,True,True,True,True
8595,7.767835,55.058035,2014,True,True,True,True,True,True,True,True,True,True,True
8596,7.780792,55.033697,2014,True,True,True,True,True,True,True,True,True,True,True
8597,7.790912,55.043081,2014,True,True,True,True,True,True,True,True,True,True,True
8598,7.758863,55.031496,2014,True,True,True,True,True,True,True,True,True,True,True
8599,7.770406,55.026114,2014,True,True,True,True,True,True,True,True,True,True,True
8600,7.778705,55.059263,2014,True,True,True,True,True,True,True,True,True,True,True
