farm_id,paradigm,target_year,n_target,n_actual,turbine_id,x_m,y_m,utm_epsg
73,A,2040,166,57,73_2040_4,389252.4,5906220.3,32631
73,A,2040,166,57,73_2040_5,390200.0,5906506.9,32631
73,A,2040,166,57,73_2040_6,391141.8,5906812.4,32631
73,A,2040,166,57,73_2040_7,388606.7,5904970.1,32631
73,A,2040,166,57,73_2040_8,389548.4,5905275.6,32631
73,A,2040,166,57,73_2040_9,390496.1,5905562.2,32631
73,A,2040,166,57,73_2040_10,391437.8,5905867.7,32631
73,A,2040,166,57,73_2040_11,392385.5,5906154.3,32631
73,A,2040,166,57,73_2040_12,387955.1,5903738.8,32631
73,A,2040,166,57,73_2040_13,388902.7,5904025.4,32631
73,A,2040,166,57,73_2040_14,389844.5,5904330.9,32631
73,A,2040,166,57,73_2040_15,390792.1,5904617.5,32631
73,A,2040,166,57,73_2040_16,391733.9,5904923.0,32631
73,A,2040,166,57,73_2040_17,392681.5,5905209.6,32631
73,A,2040,166,57,73_2040_18,388251.1,5902794.1,32631
73,A,2040,166,57,73_2040_19,389198.8,5903080.7,32631
73,A,2040,166,57,73_2040_20,390140.5,5903386.2,32631
73,A,2040,166,57,73_2040_21,391088.2,5903672.8,32631
73,A,2040,166,57,73_2040_22,392029.9,5903978.3,32631
73,A,2040,166,57,73_2040_23,392977.6,5904264.9,32631
73,A,2040,166,57,73_2040_24,393919.3,5904570.4,32631
73,A,2040,166,57,73_2040_25,389494.8,5902136.0,32631
73,A,2040,166,57,73_2040_26,390436.6,5902441.5,32631
73,A,2040,166,57,73_2040_27,391384.2,5902728.1,32631
73,A,2040,166,57,73_2040_28,392326.0,5903033.6,32631
73,A,2040,166,57,73_2040_29,393273.6,5903320.2,32631
73,A,2040,166,57,73_2040_30,394215.4,5903625.7,32631
73,A,2040,166,57,73_2040_31,395163.0,5903912.3,32631
73,A,2040,166,57,73_2040_32,389790.9,5901191.3,32631
73,A,2040,166,57,73_2040_33,390732.6,5901496.8,32631
73,A,2040,166,57,73_2040_34,391680.3,5901783.4,32631
73,A,2040,166,57,73_2040_35,392622.0,5902088.9,32631
73,A,2040,166,57,73_2040_36,393569.7,5902375.5,32631
73,A,2040,166,57,73_2040_37,394511.4,5902681.0,32631
73,A,2040,166,57,73_2040_38,395459.1,5902967.6,32631
73,A,2040,166,57,73_2040_39,391028.7,5900552.1,32631
73,A,2040,166,57,73_2040_40,391976.3,5900838.7,32631
73,A,2040,166,57,73_2040_41,392918.1,5901144.2,32631
73,A,2040,166,57,73_2040_42,393865.7,5901430.8,32631
73,A,2040,166,57,73_2040_43,394807.5,5901736.3,32631
73,A,2040,166,57,73_2040_44,395755.1,5902022.9,32631
73,A,2040,166,57,73_2040_45,392272.4,5899894.0,32631
73,A,2040,166,57,73_2040_46,393214.1,5900199.5,32631
73,A,2040,166,57,73_2040_47,394161.8,5900486.1,32631
73,A,2040,166,57,73_2040_48,395103.5,5900791.6,32631
73,A,2040,166,57,73_2040_49,396051.2,5901078.2,32631
73,A,2040,166,57,73_2040_50,392568.4,5898949.3,32631
73,A,2040,166,57,73_2040_51,393510.2,5899254.8,32631
73,A,2040,166,57,73_2040_52,394457.8,5899541.4,32631
73,A,2040,166,57,73_2040_53,395399.6,5899846.9,32631
73,A,2040,166,57,73_2040_54,393806.2,5898310.1,32631
73,A,2040,166,57,73_2040_55,394753.9,5898596.7,32631
73,A,2040,166,57,73_2040_56,395049.9,5897652.0,32631
153,A,2030,121,4,153_2030_0,584462.5,6203093.4,32632
153,A,2030,121,4,153_2030_1,584629.7,6203506.4,32632
153,A,2030,121,4,153_2030_2,584797.0,6203919.3,32632
153,A,2030,121,4,153_2030_3,584875.4,6202926.2,32632
153,A,2035,151,4,153_2035_0,584462.5,6203093.4,32632
153,A,2035,151,4,153_2035_1,584629.7,6203506.4,32632
153,A,2035,151,4,153_2035_2,584797.0,6203919.3,32632
153,A,2035,151,4,153_2035_3,584875.4,6202926.2,32632
153,A,2040,202,4,153_2040_0,584462.5,6203093.4,32632
153,A,2040,202,4,153_2040_1,584629.7,6203506.4,32632
153,A,2040,202,4,153_2040_2,584797.0,6203919.3,32632
153,A,2040,202,4,153_2040_3,584875.4,6202926.2,32632
