farm_id,year,country,P00_kWh,P10_kWh,P01_kWh,P11_kWh,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,P11_err_pct
66,2022,China,2072308907.2,1995961706.3,1936037119.0,1789557405.9343078,1789557405.9343078,2309228741.895922,0.3033898907075832,0.2250410825628967,0.0
63,2022,China,1879501653.0,1912425789.2,1936151383.3,1845919691.4896235,1845919691.4896235,2231047309.059408,0.3125366673421584,0.1726218964546078,0.0
52,2022,China,3625996341.5,3884381811.8,3556407355.9,3871926798.615017,3871926798.615017,4196364612.106234,0.6132210549462498,0.0773140190333403,0.0
57,2022,Vietnam,620540595.2,711835087.3,603965968.8,664331629.1715443,664331629.1715443,1231355669.6660705,0.1197097459188442,0.4604876190226147,0.0
42,2022,Taiwan,3990757239.9,4108758495.1,3928915625.9,4114562185.778101,4114562185.778101,4166084604.9779983,0.6450774780161327,0.0123671082287512,0.0
35,2022,China,2872533326.8,2985048450.9,2877308692.3,2898207780.04548,2898207780.04548,3430215804.3942094,0.3772406370256981,0.1550946222296601,0.0
46,2022,China,5322920195.8,5586345089.0,5451600464.6,5631912117.487315,5631912117.487315,5840493591.717509,0.6862728802814488,0.0357129874307176,0.0
50,2022,China,2619472380.8,2523042120.7,2693884361.1,2514929659.409096,2514929659.409096,2858052060.283548,0.3316973963873775,0.1200546363876977,0.0
45,2022,China,5217277004.4,5423519183.2,5284739987.5,5401049358.479355,5401049358.479355,5901930271.202114,0.6304084204426655,0.0848673043744278,0.0
37,2022,China,2814129160.4,2624926698.6,2784716624.5,2606768541.834592,2606768541.834592,2999964904.3515253,0.2900270072646246,0.1310669874659507,0.0
38,2022,China,3623697301.8,3683923176.5,3694561619.8,3677311744.425354,3677311744.425354,4302388755.830639,0.3908167179732131,0.14528603686921,0.0
6,2022,China,2896513822.9,2982294375.2,2881544421.8,2907681678.636681,2907681678.636681,3332527310.240125,0.3262981172553709,0.127484516120239,0.0
34,2022,China,6429351416.2,6560502456.2,6541924771.6,6666771170.433104,6666771170.433104,7162536736.89577,0.6411898216333833,0.0692164779984822,0.0
21,2022,China,5007204012.1,5430340492.1,5875723972.0,5476853052.098877,5476853052.098877,5834925775.810377,0.5338625364169792,0.0613671428685431,0.0
32,2022,China,3215118078.6,3676105342.0,3609130295.0,3732566476.176553,3732566476.176553,4219293094.55826,0.361615520772933,0.1153573851054461,0.0
28,2022,China,4246256608.7,4413750921.3,4344228205.7,4395707324.837428,4395707324.837428,4932030337.748781,0.4032426061001778,0.1087428454781478,0.0
14,2022,China,4028272036.5,3977436457.5,3979215402.4,3945811076.673752,3945811076.673752,4513256043.028887,0.3714396731507379,0.1257285119534937,0.0
24,2022,China,3654897766.8,3478418471.0,3621940224.3,3487950330.4651384,3487950330.4651384,4400402608.60357,0.2806056220446802,0.2073565442294814,0.0
19,2022,China,4222064828.4,4117829040.8,4281353299.4,4191262656.8250375,4191262656.8250375,4966080219.954556,0.3202287422870308,0.1560219587303824,0.0
12,2022,China,7418127338.4,8482062960.1,8164529530.5,8717644268.079163,8717644268.079163,9773222689.578302,0.4504260191358351,0.1080072003909987,0.0
4,2022,China,9663513587.5,10503438789.7,10986501384.8,10852608997.516132,10852608997.516132,13065725601.7291,0.374799012616678,0.1693833677266333,0.0
3,2022,China,13118406318.0,12949629214.2,13265448165.3,12993115531.620388,12993115531.620388,15267155630.363531,0.3660115025583784,0.1489498210275987,0.0
1,2022,China,17306468503.8,17043370016.9,17368185121.1,17075589079.648085,17075589079.648085,19540393215.80372,0.3659750155311241,0.1261389220234408,0.0
0,2022,China,28047438395.6,27142587280.3,28195264907.6,27178061979.953987,27178061979.953987,31289003182.25677,0.3642624965146517,0.1313861351976211,0.0
168,2023,China,57204675.5,62705098.2,58778118.5,60691057.01439111,60691057.01439111,64995399.57389166,0.2718767952980832,0.0662253419121926,0.0
169,2023,China,80406734.8,83027467.3,80456446.9,81735190.32741314,81735190.32741314,86080907.67086895,0.3580166023977799,0.0504841022363715,0.0
165,2023,China,80300524.3,90150374.0,82424015.7,87788611.97713195,87788611.97713195,96240561.2777635,0.2927848585149811,0.0878210724087327,0.0
166,2023,Japan,110482549.3,112592297.3,111138953.0,111028058.08423468,111028058.08423468,115638775.55175738,0.373078152164767,0.0398717250811692,0.0
159,2023,Vietnam,132493934.3,167182327.5,132503673.5,158258589.7205695,158258589.7205695,177018676.09453154,0.2829583224040219,0.1059780063203262,0.0
56,2023,Vietnam,221553612.5,239537140.9,216278466.8,226970801.3824684,226970801.3824684,250144210.44556504,0.3463193893351466,0.0926401975157426,0.0
147,2023,China,296928708.6,308752050.8,303266187.0,302135522.2416829,302135522.2416829,317911181.57935697,0.3280515985251714,0.0496228514495837,0.0
143,2023,Vietnam,312453366.0,336137986.5,306113905.1,330710435.53785896,330710435.53785896,339285062.407799,0.3259772459269989,0.0252726330156966,0.0
145,2023,Japan,268524512.9,464179053.6,256292326.3,445800148.3696848,445800148.3696848,495167830.6325162,0.4165188716898858,0.0996988883542176,0.0
141,2023,Vietnam,323546192.0,376400781.8,350099922.4,384126253.5607151,384126253.5607151,405289800.0874599,0.2682296055811931,0.0522183053266521,0.0
133,2023,Vietnam,358057707.3,398979924.9,356464117.0,400523525.1920541,400523525.1920541,443372827.4214823,0.2578366970465135,0.0966439519503852,0.0
139,2023,South Korea,464313732.6,498170118.7,465413102.9,485810467.3894012,485810467.3894012,561129552.2768247,0.3413508062039075,0.1342276210222946,0.0
119,2023,China,507341023.7,563404116.5,563581721.5,544105323.5141356,544105323.5141356,634420409.994766,0.342454446963908,0.1423584188935149,0.0
125,2023,China,1058194895.4,1047446130.6,1149632536.3,1050822945.5576698,1050822945.5576698,1097870019.4182324,0.5817898147801005,0.0428530454684364,0.0
135,2023,Japan,357494476.5,411994005.5,355723470.3,384934032.0735577,384934032.0735577,485368474.27894247,0.2370239663513345,0.2069241154456702,0.0
104,2023,China,768861267.5,746489427.5,773048407.1,728084936.4163523,728084936.4163523,823545881.8666135,0.3828962810889984,0.1159145441100301,0.0
131,2023,China,663619180.0,696609951.6,660588605.7,669674425.3765231,669674425.3765231,764130191.049243,0.3480636306530785,0.1236121367525351,0.0
126,2023,Vietnam,584700084.5,720139930.6,639441097.8,712796469.3201863,712796469.3201863,813590426.6944549,0.3386689168623491,0.1238878360255361,0.0
130,2023,Vietnam,385521080.8,449049379.5,383400703.8,442103987.0240887,442103987.0240887,496169131.9396636,0.2178603395378153,0.1089651520726796,0.0
124,2023,China,1285212019.0,1223308803.7,1236733895.1,1203803265.2195542,1203803265.2195542,1314320582.2959614,0.5226042732136968,0.0840870321632996,0.0
118,2023,China,975948452.4,931944113.6,979927442.7,945340258.529236,945340258.529236,1031137867.0778364,0.3708496494983508,0.0832067284966889,0.0
120,2023,China,761660846.3,793839314.0,739294058.7,772313096.5070775,772313096.5070775,901945466.4131708,0.3020623812997017,0.1437252857665678,0.0
114,2023,China,1113250077.1,1147401922.1,1123722446.6,1139667061.715654,1139667061.715654,1252908772.2988255,0.4266754004865722,0.0903830455072932,0.0
62,2023,Taiwan,1192548250.7,1129300007.9,1081194845.4,1155420562.794948,1155420562.794948,1218595536.1402657,0.4541479719336313,0.0518424460550835,0.0
115,2023,Vietnam,662861089.3,719177003.0,699145387.6,714508916.2606938,714508916.2606938,831619326.1197759,0.2574667734215065,0.1408221360192572,0.0
111,2023,China,881035054.2,873381135.6,914293045.6,867936082.49407,867936082.49407,989121339.330936,0.310887628946941,0.1225180895590002,0.0
112,2023,Vietnam,644762552.3,768571151.3,687541813.4,765486963.9823328,765486963.9823328,810579600.1749197,0.2672640369191431,0.0556301147757186,0.0
108,2023,China,1060068706.6,1044873041.3,1067869839.9,1038149495.4529692,1038149495.4529692,1124206424.1136303,0.3609900048170166,0.0765490454553417,0.0
109,2023,China,1066185859.4,1078085061.7,1075152447.2,1075415007.0783305,1075415007.0783305,1200977121.2514024,0.3590964969307696,0.1045499634849313,0.0
110,2023,China,945530843.4,1004135179.2,1022894228.0,1008123248.5998136,1008123248.5998136,1108559017.9847388,0.3512453220399749,0.090600290787863,0.0
107,2023,Vietnam,646977958.1,738177715.6,637074043.3,722150920.8272358,722150920.8272358,824739157.759129,0.237667697055852,0.1243887063767316,0.0
105,2023,China,885059797.0,964584564.7,976538456.2,935886431.9881554,935886431.9881554,1117638766.0713503,0.3213454305686565,0.162621716068492,0.0
79,2023,China,1065964843.8,1170485748.0,1077786179.3,1152387370.0510266,1152387370.0510266,1260914056.2277098,0.3685198508671141,0.0860698519781464,0.0
103,2023,China,1217291271.3,1258672742.5,1333192484.3,1259087210.347857,1259087210.347857,1411229150.4162142,0.4038590762075983,0.1078081047457714,0.0
97,2023,China,997914591.6,1042583950.8,1015531201.2,1003373710.699057,1003373710.699057,1282424371.8516965,0.2697886619914595,0.2175961930212829,0.0
101,2023,China,2209477896.3,2093351214.0,2098877062.6,2082060260.197937,2082060260.197937,2208210275.497431,0.5530481207527657,0.057127718632265,0.0
98,2023,China,929488026.0,956062276.5,945307230.7,963693532.2197905,963693532.2197905,1121746584.9439502,0.2713834629347431,0.1408990718987187,0.0
94,2023,China,1344027147.1,1318060805.9,1340846806.4,1306431919.2016337,1306431919.2016337,1479218979.0968823,0.3452515642710448,0.1168096558636244,0.0
85,2023,China,1607801612.7,1632522096.6,1763250434.3,1665753299.4599748,1665753299.4599748,1858692051.7676969,0.4056717954146879,0.1038035064088366,0.0
92,2023,China,1755317435.2,1779853592.3,1799197400.9,1698815504.8042002,1698815504.8042002,1986893097.551164,0.3921658736632132,0.1449889745462492,0.0
88,2023,China,1350191309.7,1378569528.1,1357893953.2,1387333772.2693577,1387333772.2693577,1578149973.965931,0.3314618975676401,0.1209113232863713,0.0
89,2023,China,1637948923.6,1699155788.6,1671042561.6,1668234625.7897084,1668234625.7897084,1952032946.6939592,0.3778218566357993,0.1453860301819715,0.0
90,2023,China,1340682002.1,1294569622.7,1390014815.5,1322629475.888224,1322629475.888224,1511157601.7555962,0.3100942443908854,0.1247574214948517,0.0
91,2023,China,1216351216.6,1171747092.0,1220952854.3,1176360381.3568203,1176360381.3568203,1471135922.650238,0.2699188613089854,0.2003727437790943,0.0
86,2023,Vietnam,980900954.6,1113329613.6,955359121.7,1079403680.5151792,1079403680.5151792,1184240841.9105444,0.2474016907134558,0.0885268922377568,0.0
82,2023,China,1743574693.6,1828525822.4,1750075548.5,1792313111.102924,1792313111.102924,1997379038.393964,0.3968912174599245,0.1026675074431177,0.0
81,2023,China,2640574644.2,2495822381.3,2523926129.0,2507040396.0472174,2507040396.0472174,2772008643.709541,0.5304895143882049,0.0955870928698617,0.0
78,2023,China,1519817168.2,1584853741.0,1507948775.2,1553570408.0918565,1553570408.0918565,1811114612.246236,0.3469494859287723,0.1422020464154722,0.0
76,2023,China,1501883403.6,1624822444.8,1547949945.1,1593383953.235472,1593383953.235472,1737354629.9304748,0.3453794580681775,0.082867754351778,0.0
74,2023,China,2048990747.5,2106416098.1,2215293223.9,2138686307.7068343,2138686307.7068343,2323524192.695977,0.4388110984211223,0.079550660832447,0.0
72,2023,China,2021782716.1,2078103439.7,1984759431.4,2041848799.6010544,2041848799.6010544,2383808906.929087,0.3736118978403293,0.1434511408754483,0.0
71,2023,Taiwan,2426249243.4,2444576453.9,2217874115.6,2461800447.266106,2461800447.266106,2641458117.0952044,0.5229117302020034,0.0680145820470803,0.0
70,2023,China,1507043060.3,1716867346.9,1517743100.9,1688010635.4100137,1688010635.4100137,1984511860.6611896,0.321354446278178,0.1494076357661018,0.0
39,2023,Taiwan,2513919127.9,2374229754.2,2443342449.0,2445090243.261455,2445090243.261455,2623345495.108961,0.4697011203757192,0.0679495903912962,0.0
66,2023,China,2042621691.8,1897978552.4,1964914203.5,1753182822.712735,1753182822.712735,2197242340.0746155,0.3029624011047098,0.2020985620306228,0.0
63,2023,China,1868769043.2,1995191846.3,1929771735.6,1928313106.960029,1928313106.960029,2311257109.0224576,0.3304735401816673,0.1656864571957526,0.0
64,2023,Vietnam,1014099765.7,972891484.1,978307252.9,976186276.2301328,976186276.2301328,1120258490.135154,0.1753916859776549,0.1286062236293691,0.0
57,2023,Vietnam,709057668.8,875848142.1,700591580.7,818734948.8717072,818734948.8717072,1507590823.9705162,0.1327832611149469,0.4569249587793199,0.0
52,2023,China,3715554724.2,3532463037.0,3587833778.4,3522306255.1244106,3522306255.1244106,3880348906.719506,0.5437000270320466,0.0922707365245123,0.0
41,2023,China,3072199675.2,2943081495.5,3247719380.6,2937536508.227604,2937536508.227604,3217115421.8838773,0.4298917795802265,0.0869036005840777,0.0
35,2023,China,2916232497.9,2994728163.6,2880033116.7,2906928522.956235,2906928522.956235,3400433293.707669,0.3728796228469405,0.1451299667206057,0.0
50,2023,China,2670521512.7,2736484378.9,2671384627.1,2717666969.891796,2717666969.891796,3056520764.196972,0.3531272050275202,0.1108625854188173,0.0
47,2023,China,3051574680.2,3003622324.5,3216320603.1,3072975266.032423,3072975266.032423,3397595353.8349504,0.3783334071250397,0.0955440698481414,0.0
45,2023,China,5131322254.9,4965615067.8,5147312923.8,4935074393.714637,4935074393.714637,5480738898.754151,0.5805423482160075,0.0995603905093073,0.0
46,2023,China,5548524114.7,5303337986.9,5545142176.2,5344437198.088957,5344437198.088957,5615363505.839041,0.6220899766140491,0.0482473320682384,0.0
42,2023,Taiwan,5047601574.7,4939016489.4,4923789070.8,4962935691.135066,4962935691.135066,5079793193.474575,0.6087751220982304,0.0230043818495647,0.0
44,2023,China,2911030821.7,3120868964.0,2970285161.4,3117575238.060308,3117575238.060308,3496095295.558304,0.3774377273724803,0.1082693764036968,0.0
37,2023,China,2779266401.1,2552234142.0,2761135254.0,2532595508.196229,2532595508.196229,2911374032.034279,0.2851081240307228,0.1301030096683881,0.0
38,2023,China,3538709002.2,3594147156.8,3616351190.7,3571623616.634044,3571623616.634044,4186794748.3069496,0.386769572433163,0.1469312848263383,0.0
34,2023,China,6252755853.1,5897615000.0,6267907452.0,6027218760.973142,6027218760.973142,6524689165.183513,0.5955749763807452,0.0762443070644545,0.0
32,2023,China,3192300511.3,3261441553.8,3363510003.3,3298101048.722153,3298101048.722153,3789073385.963992,0.3224025831223951,0.1295758321970131,0.0
28,2023,China,4087711152.9,4366377645.9,4154748273.2,4303056118.735255,4303056118.735255,4866732292.465241,0.4060230003165914,0.1158223094791302,0.0
14,2023,China,4024760372.4,4061208929.9,3962766783.3,4030636703.099143,4030636703.099143,4586629661.7683325,0.3808502014595826,0.121220373055982,0.0
24,2023,China,3590869444.0,3547932433.0,3555638026.7,3548864882.247769,3548864882.247769,4413218054.440149,0.2905752185536163,0.1958555325229743,0.0
21,2023,China,6135821789.9,5814563473.0,6768859818.7,5855784650.768397,5855784650.768397,6310258403.645514,0.4635396105655769,0.0720214171601215,0.0
19,2023,China,4225999517.4,4421756614.0,4231421200.8,4444092370.449623,4444092370.449623,5216602886.491398,0.3368175773928878,0.1480868934919738,0.0
8,2023,China,6337096737.3,6553126798.2,6623661651.6,6504665683.325333,6504665683.325333,7521097421.282316,0.3967846701683925,0.1351440728690476,0.0
6,2023,China,5903340130.3,6472683910.7,5921435420.3,6460349692.151358,6460349692.151358,7240644824.023195,0.357502338976401,0.1077659726220729,0.0
12,2023,China,7373503472.8,7230523115.2,7881394369.3,7475141835.017373,7475141835.017373,8431612919.815652,0.3872071182089756,0.1134386853256056,0.0
4,2023,China,9667257515.7,9781665527.6,10361278607.2,10048144781.483685,10048144781.483685,12170630639.826672,0.3480976426661402,0.1743940738286356,0.0
3,2023,China,12716027106.6,12914918121.3,12874144076.9,12920336198.11332,12920336198.11332,15088149636.099264,0.3744504010489358,0.14367656009981,0.0
1,2023,China,16992775828.7,17676803300.9,17050714945.2,17600943241.60112,17600943241.60112,20042233550.46633,0.3852455204826062,0.1218072977105095,0.0
0,2023,China,27269005816.4,27286422160.6,27472394388.3,27252010380.175705,27252010380.175705,31129127753.892952,0.375001794098825,0.1245495024585898,0.0
168,2024,China,56907939.2,59904991.0,58415334.4,57735638.43439558,57735638.43439558,62155096.904294856,0.2601759201225523,0.0711037177965351,0.0
169,2024,China,81114409.4,82675898.3,82713265.2,81274509.71605958,81274509.71605958,85862651.40984425,0.3533520704145888,0.0534358259202165,0.0
165,2024,China,80951351.6,88496570.2,83188758.5,85691776.80718413,85691776.80718413,94984096.51938148,0.2816584828003685,0.0978302689893065,0.0
166,2024,Japan,106816330.3,106343763.9,104402431.6,104634323.42123128,104634323.42123128,109237465.1307547,0.3633640902251398,0.042138855053196,0.0
159,2024,Vietnam,131110134.0,169539080.5,127015393.3,162967093.5338387,162967093.5338387,177791288.69541654,0.2932856306623451,0.0833797610127791,0.0
151,2024,South Korea,294959771.7,297162188.7,287229096.6,293220047.4429233,293220047.4429233,303746096.6642069,0.3932144930171963,0.0346541053099366,0.0
147,2024,China,292450544.4,302318544.9,299485063.8,293787163.8557868,293787163.8557868,311458999.4535365,0.3243113479222267,0.0567388825776601,0.0
145,2024,Japan,265173545.8,448597125.5,261563914.3,431846313.9934036,431846313.9934036,478880294.5436345,0.4071563527619207,0.098216571210251,0.0
143,2024,Vietnam,379504158.9,420289373.2,357569667.1,415292166.4552246,415292166.4552246,424428621.9287788,0.3343091242072583,0.0215264829031426,0.0
141,2024,Vietnam,318327844.8,390854598.8,331037005.6,394892425.0117403,394892425.0117403,419874636.2691686,0.2803638090250198,0.0594992150023869,0.0
139,2024,South Korea,456185509.7,457415375.2,439726452.4,444807130.72796106,444807130.72796106,517257218.20467705,0.3178101820005438,0.1400658800435487,0.0
135,2024,Japan,335969977.7,382521354.7,327096149.5,355466761.2463072,355466761.2463072,453794474.3303028,0.2290998603013104,0.2166789563251181,0.0
132,2024,China,592194188.4,618746265.0,615896443.9,608122396.3199265,608122396.3199265,694970448.1884686,0.3311780575087824,0.1249665393613827,0.0
133,2024,Vietnam,424074937.6,497439754.3,407002671.4,497839866.79450375,497839866.79450375,547401077.9020219,0.2678286350303979,0.0905391185882702,0.0
131,2024,China,671092679.1,696117478.8,687278749.2,680825741.4973792,680825741.4973792,767107611.797682,0.350489442212293,0.1124768793495676,0.0
130,2024,Vietnam,384249177.8,477477393.2,367717603.6,468578745.4849439,468578745.4849439,522378477.905788,0.2326053102959294,0.1029899482775913,0.0
126,2024,Vietnam,601972434.7,728819375.9,620759503.5,720016640.906385,720016640.906385,815363775.4812058,0.3316413754076953,0.1169381537934396,0.0
125,2024,China,1292117815.3,1236511116.2,1412515190.1,1247007357.0111237,1247007357.0111237,1311866984.254366,0.563675193470593,0.0494407039903568,0.0
124,2024,China,1293261597.1,1303997272.3,1266714610.7,1282763568.6980674,1282763568.6980674,1396620052.6088555,0.5553449655596976,0.0815228763886832,0.0
118,2024,China,1004792080.2,989786701.9,992907712.7,1003927552.2135668,1003927552.2135668,1095974266.6823592,0.3828277731137762,0.0839862004674878,0.0
119,2024,China,748554796.4,857855276.1,864391457.2,837825624.543976,837825624.543976,1000501091.0259516,0.3453640781822879,0.1625939920916649,0.0
120,2024,China,750210184.8,829997259.3,734335009.3,809726363.3652045,809726363.3652045,941682206.7843952,0.319898215615204,0.1401277867081999,0.0
114,2024,China,1086393379.2,1154111571.1,1093706554.0,1145467733.8338346,1145467733.8338346,1262982338.2850718,0.4379904766731802,0.093045326833947,0.0
115,2024,Vietnam,652731197.2,760762652.5,677541882.2,752791517.8147697,752791517.8147697,867390030.8276186,0.2749722459782919,0.1321187804101286,0.0
111,2024,China,906742318.7,914502610.4,926758335.3,915629562.111047,915629562.111047,1038506984.9425596,0.3202487346145132,0.1183212290462438,0.0
112,2024,Vietnam,635751772.8,800501610.2,658440299.6,797355322.216868,797355322.216868,839749272.5383372,0.2830512325938473,0.0504840572154634,0.0
106,2024,China,1078736076.4,1179694867.7,1131180260.3,1180568030.011565,1180568030.011565,1284878469.1360693,0.4052742798725596,0.0811831170263448,0.0
108,2024,China,1062952739.1,1071831794.1,1088191421.1,1064336514.0092916,1064336514.0092916,1153790207.224722,0.3689745176106371,0.0775302933369479,0.0
109,2024,China,1094906927.2,1156414158.0,1095595162.5,1151903573.8849115,1151903573.8849115,1286975808.5049343,0.3757685873848987,0.1049532040364727,0.0
110,2024,China,991157751.0,1083515618.8,1055718231.6,1082321569.0721252,1082321569.0721252,1192440444.731743,0.3601687728190391,0.0923474846447285,0.0
104,2024,China,1292086454.2,1293521568.3,1264738893.7,1273765378.2709093,1273765378.2709093,1446880979.8436556,0.398592271477851,0.1196474374771672,0.0
107,2024,Vietnam,641054356.7,774920793.7,614543454.5,761292241.0223707,761292241.0223707,857248168.8044894,0.2512913732282245,0.1119348296957437,0.0
105,2024,China,934558423.4,1061270737.1,1060277519.3,1028187175.4566787,1028187175.4566787,1222515343.586587,0.3347835293880825,0.1589576516559642,0.0
103,2024,China,1274278163.9,1379559676.4,1407056758.6,1371575000.7872782,1371575000.7872782,1535841060.27395,0.4210048930240336,0.1069551164736874,0.0
101,2024,China,2214487319.8,2258146662.4,2156689862.9,2246937344.6548285,2246937344.6548285,2373161511.8953795,0.5939517647639138,0.0531881907775165,0.0
98,2024,China,941208466.4,938735324.3,987575826.5,951269533.7154384,951269533.7154384,1108056049.66542,0.264700351085058,0.1414969179558414,0.0
97,2024,China,1034021875.0,1196204606.3,1069942107.7,1148930393.2917938,1148930393.2917938,1466691792.8318102,0.2974823527882682,0.2166517881214155,0.0
94,2024,China,1343999297.0,1350553984.8,1367948779.0,1335894045.7386222,1335894045.7386222,1518145009.5062134,0.3519678687231253,0.1200484555996858,0.0
92,2024,China,1813285884.4,1892713251.5,1832856219.6,1821036523.547133,1821036523.547133,2106235866.2879283,0.4068391673809406,0.1354071247696661,0.0
88,2024,China,1356778418.0,1363429891.5,1390099338.0,1363992887.4604006,1363992887.4604006,1574148609.1804774,0.3234625105138671,0.1335043721377022,0.0
89,2024,China,1707382775.0,1774428868.4,1709095076.1,1748213099.9789872,1748213099.9789872,2032257551.8062117,0.38259139054996,0.1397679401288354,0.0
90,2024,China,1364060125.5,1354793705.7,1406070445.4,1386686579.4443784,1386686579.4443784,1586607893.6622443,0.3174576084440325,0.1260054957601421,0.0
91,2024,China,1211929042.0,1326486921.2,1297579344.3,1390022806.4953446,1390022806.4953446,1651938079.575838,0.3183817326313806,0.1585502969625498,0.0
85,2024,China,1747499358.4,1858395439.7,1931472633.1,1882209012.7800465,1882209012.7800465,2097734131.105883,0.4229911304834522,0.1027418656778092,0.0
86,2024,Vietnam,977468948.3,1167331268.1,925753295.1,1145774800.402711,1145774800.402711,1230920447.5141385,0.2633916618551177,0.0691723395150195,0.0
82,2024,China,1787309461.6,1879576899.1,1797897833.6,1844022825.751512,1844022825.751512,2056732384.408733,0.3972697362953357,0.1034211160721187,0.0
81,2024,China,2660641550.9,2695945681.5,2586232888.2,2703814893.6538525,2703814893.6538525,2979075089.4005837,0.5693548400904318,0.0923978709788465,0.0
77,2024,China,1499331450.4,1476830798.5,1325748090.9,1461354443.6920023,1461354443.6920023,1677534997.5571153,0.3149199301120599,0.1288679843817997,0.0
78,2024,China,1523536402.0,1572968825.1,1528581328.0,1538518387.446516,1538518387.446516,1799982071.6596274,0.3440028591911537,0.1452590491482148,0.0
79,2024,China,1564021077.6,1757314476.8,1634188235.2,1726620121.1820512,1726620121.1820512,1923714765.6053157,0.3719400545392381,0.1024552329415876,0.0
76,2024,China,1514994768.2,1644643027.9,1581554927.7,1614278135.6008525,1614278135.6008525,1762104580.99868,0.3450720562453592,0.0838919817767264,0.0
74,2024,China,2141845584.7,2274686014.4,2271693634.5,2289655754.500377,2289655754.500377,2499678719.9466567,0.4501454354485572,0.084019983756457,0.0
72,2024,China,2016730904.3,2228272142.3,2008976411.0,2201937543.992584,2201937543.992584,2550844184.2169447,0.4021539303338199,0.1367808517600487,0.0
71,2024,Taiwan,2561028735.3,2507709166.2,2242522287.3,2527709889.9834538,2527709889.9834538,2712324428.6669984,0.5119267281501798,0.0680650650535472,0.0
70,2024,China,1523742142.7,1654113353.6,1515267117.3,1616996214.1727233,1616996214.1727233,1943657792.255448,0.3068536917740859,0.1680653762119625,0.0
66,2024,China,2091306640.5,2112079898.4,1950276211.7,1927870233.1458712,1927870233.1458712,2428368605.4796724,0.3237114866788914,0.2061047779996886,0.0
63,2024,China,1880462870.8,2034791113.5,1978050667.2,1956804233.1553936,1956804233.1553936,2365050592.1775074,0.3300116760528533,0.1726163323407979,0.0
64,2024,Vietnam,1001397003.5,1141358240.4,996404778.3,1142678416.1416996,1142678416.1416996,1299373946.7388194,0.2054438000973929,0.1205930986921784,0.0
62,2024,Taiwan,2667859950.4,2526247956.4,2431976592.1,2637094043.585196,2637094043.585196,2855560741.5716,0.4446641436069282,0.0765057086007449,0.0
57,2024,Vietnam,720896179.3,970514463.3,692513659.1,906819552.7500324,906819552.7500324,1607318393.5562704,0.1462989727591043,0.4358183441529278,0.0
56,2024,Vietnam,2004662616.7,2251329722.1,2018625697.2,2242914186.983403,2242914186.983403,2568722357.21764,0.3590627490536267,0.1268366623270029,0.0
52,2024,China,4179852893.1,4343344964.6,4148538982.4,4320893692.146549,4320893692.146549,4728273438.017221,0.5910369310936776,0.086158245966736,0.0
50,2024,China,2682680675.8,2727633581.2,2738708836.5,2709461100.1194787,2709461100.1194787,3068430447.190728,0.3487079922933692,0.1169879367478902,0.0
41,2024,China,3660581489.8,3401650936.3,3862127864.3,3419223807.056012,3419223807.056012,3797554174.864988,0.4150278820101634,0.0996247453987741,0.0
47,2024,China,3139425753.1,3137550000.7,3179024461.4,3199856052.7517595,3199856052.7517595,3554972812.1390185,0.383926212391747,0.0998929606928797,0.0
46,2024,China,5575069616.5,5721060743.8,5713819628.4,5773152545.350171,5773152545.350171,6028295871.580335,0.6675862699588533,0.0423242872721303,0.0
45,2024,China,5194837561.8,5288319523.2,5274477937.8,5255945520.622913,5255945520.622913,5826801510.578967,0.6094443424777501,0.0979707286956016,0.0
44,2024,China,2978181936.1,3279330887.2,3096736129.3,3271432670.462076,3271432670.462076,3677056900.9546046,0.3870565198699108,0.1103121984289186,0.0
33,2024,China,3019843908.0,3017010259.5,2782178548.0,3043924151.226089,3043924151.226089,3345656689.3268824,0.3596845652276668,0.0901863419110999,0.0
42,2024,Taiwan,5375101867.7,5065327668.4,5179695798.6,5094973706.42637,5094973706.42637,5215156585.08283,0.5877165687818078,0.0230449223711184,0.0
37,2024,China,2866242567.6,2787900305.5,2763658907.4,2748721048.265079,2748721048.265079,3179245943.2046137,0.2987435031926171,0.1354172978846596,0.0
39,2024,Taiwan,4091159992.5,3831976159.9,3858342993.7,3960265637.468684,3960265637.468684,4223720899.8961096,0.4698927669213746,0.0623751589348401,0.0
38,2024,China,3689048091.4,3767532629.7,3670364312.0,3739361030.0783806,3739361030.0783806,4379934020.795177,0.391101550039052,0.146251744358583,0.0
35,2024,China,3528896241.0,3893043931.8,3523000559.9,3787005704.5502567,3787005704.5502567,4501489736.853431,0.3919322015803793,0.158721684169073,0.0
34,2024,China,6280430804.6,6234695090.0,6361462711.2,6351240561.795858,6351240561.795858,6871228196.437461,0.6245074298717658,0.075676082903374,0.0
32,2024,China,3241080937.8,3615033793.8,3504638475.2,3642446993.688354,3642446993.688354,4184494239.849839,0.351924525577421,0.1295370993702064,0.0
28,2024,China,4251896361.8,4569142554.8,4212780232.2,4464817596.688716,4464817596.688716,5086767921.292409,0.4091298416459618,0.1222682721577107,0.0
24,2024,China,3616041903.9,3805590779.7,3640998175.0,3808755826.5827503,3808755826.5827503,4739800494.453391,0.3079992614160909,0.1964311934563844,0.0
21,2024,China,6203132832.4,6463476453.8,7141156545.1,6517039579.142111,6517039579.142111,6962901020.783141,0.5099979637096912,0.0640338617926932,0.0
