config_hash,ws_bin_m_s,wd_sector_deg,wake_efficiency,p_noWake_kW,n_turbines
9960d5f4fb45,3.0,110,0.65377151,1837.19,56
9960d5f4fb45,4.0,110,0.93501042,21367.18,56
9960d5f4fb45,5.0,110,0.94786926,52115.23,56
9960d5f4fb45,6.0,110,0.95347879,95726.62,56
9960d5f4fb45,7.0,110,0.95613439,152903.40,56
9960d5f4fb45,8.0,110,0.95614798,229135.43,56
9960d5f4fb45,9.0,110,0.95793700,326696.08,56
9960d5f4fb45,10.0,110,0.96196120,439373.39,56
9960d5f4fb45,11.0,110,0.99140223,516040.00,56
9960d5f4fb45,12.0,110,1.00000000,516040.00,56
9960d5f4fb45,13.0,110,1.00000000,516040.00,56
9960d5f4fb45,14.0,110,1.00000000,516040.00,56
9960d5f4fb45,16.0,110,1.00000000,516040.00,56
9960d5f4fb45,18.0,110,1.00000000,516040.00,56
9960d5f4fb45,20.0,110,1.00000000,516040.00,56
9960d5f4fb45,22.0,110,1.00000000,516040.00,56
9960d5f4fb45,25.0,110,1.00000000,516040.00,56
9960d5f4fb45,30.0,110,1.00000000,0.00,56
9960d5f4fb45,0.0,120,1.00000000,0.00,56
9960d5f4fb45,3.0,120,0.55277599,1837.19,56
9960d5f4fb45,4.0,120,0.88288371,21367.18,56
9960d5f4fb45,5.0,120,0.90574640,52115.23,56
9960d5f4fb45,6.0,120,0.91397566,95726.62,56
9960d5f4fb45,7.0,120,0.91817038,152903.40,56
9960d5f4fb45,8.0,120,0.91744431,229135.43,56
9960d5f4fb45,9.0,120,0.91921890,326696.08,56
9960d5f4fb45,10.0,120,0.92634574,439373.39,56
9960d5f4fb45,11.0,120,0.97236487,516040.00,56
9960d5f4fb45,12.0,120,1.00000000,516040.00,56
9960d5f4fb45,13.0,120,1.00000000,516040.00,56
9960d5f4fb45,14.0,120,1.00000000,516040.00,56
9960d5f4fb45,16.0,120,1.00000000,516040.00,56
9960d5f4fb45,18.0,120,1.00000000,516040.00,56
9960d5f4fb45,20.0,120,1.00000000,516040.00,56
9960d5f4fb45,22.0,120,1.00000000,516040.00,56
9960d5f4fb45,25.0,120,1.00000000,516040.00,56
9960d5f4fb45,30.0,120,1.00000000,0.00,56
9960d5f4fb45,0.0,130,1.00000000,0.00,56
9960d5f4fb45,3.0,130,0.46178006,1837.19,56
9960d5f4fb45,4.0,130,0.82001544,21367.18,56
9960d5f4fb45,5.0,130,0.85493872,52115.23,56
9960d5f4fb45,6.0,130,0.86687826,95726.62,56
9960d5f4fb45,7.0,130,0.87328094,152903.40,56
9960d5f4fb45,8.0,130,0.87190662,229135.43,56
9960d5f4fb45,9.0,130,0.87393276,326696.08,56
9960d5f4fb45,10.0,130,0.88472896,439373.39,56
9960d5f4fb45,11.0,130,0.94112047,516040.00,56
9960d5f4fb45,12.0,130,0.99993399,516040.00,56
9960d5f4fb45,13.0,130,1.00000000,516040.00,56
9960d5f4fb45,14.0,130,1.00000000,516040.00,56
9960d5f4fb45,16.0,130,1.00000000,516040.00,56
9960d5f4fb45,18.0,130,1.00000000,516040.00,56
9960d5f4fb45,20.0,130,1.00000000,516040.00,56
9960d5f4fb45,22.0,130,1.00000000,516040.00,56
9960d5f4fb45,25.0,130,1.00000000,516040.00,56
9960d5f4fb45,30.0,130,1.00000000,0.00,56
9960d5f4fb45,0.0,140,1.00000000,0.00,56
9960d5f4fb45,3.0,140,0.38882272,1837.19,56
9960d5f4fb45,4.0,140,0.79587776,21367.18,56
9960d5f4fb45,5.0,140,0.83622333,52115.23,56
9960d5f4fb45,6.0,140,0.84937177,95726.62,56
9960d5f4fb45,7.0,140,0.85654907,152903.40,56
9960d5f4fb45,8.0,140,0.85495020,229135.43,56
9960d5f4fb45,9.0,140,0.85643431,326696.08,56
9960d5f4fb45,10.0,140,0.86770765,439373.39,56
9960d5f4fb45,11.0,140,0.92996780,516040.00,56
9960d5f4fb45,12.0,140,0.99924341,516040.00,56
9960d5f4fb45,13.0,140,1.00000000,516040.00,56
9960d5f4fb45,14.0,140,1.00000000,516040.00,56
9960d5f4fb45,16.0,140,1.00000000,516040.00,56
9960d5f4fb45,18.0,140,1.00000000,516040.00,56
9960d5f4fb45,20.0,140,1.00000000,516040.00,56
9960d5f4fb45,22.0,140,1.00000000,516040.00,56
9960d5f4fb45,25.0,140,1.00000000,516040.00,56
9960d5f4fb45,30.0,140,1.00000000,0.00,56
9960d5f4fb45,0.0,150,1.00000000,0.00,56
9960d5f4fb45,3.0,150,0.35876584,1837.19,56
9960d5f4fb45,4.0,150,0.83665338,21367.18,56
9960d5f4fb45,5.0,150,0.86867261,52115.23,56
9960d5f4fb45,6.0,150,0.88034464,95726.62,56
9960d5f4fb45,7.0,150,0.88676304,152903.40,56
9960d5f4fb45,8.0,150,0.88622140,229135.43,56
9960d5f4fb45,9.0,150,0.88896811,326696.08,56
9960d5f4fb45,10.0,150,0.89878344,439373.39,56
9960d5f4fb45,11.0,150,0.96346651,516040.00,56
9960d5f4fb45,12.0,150,0.99978179,516040.00,56
9960d5f4fb45,13.0,150,1.00000000,516040.00,56
9960d5f4fb45,14.0,150,1.00000000,516040.00,56
9960d5f4fb45,16.0,150,1.00000000,516040.00,56
9960d5f4fb45,18.0,150,1.00000000,516040.00,56
9960d5f4fb45,20.0,150,1.00000000,516040.00,56
9960d5f4fb45,22.0,150,1.00000000,516040.00,56
9960d5f4fb45,25.0,150,1.00000000,516040.00,56
9960d5f4fb45,30.0,150,1.00000000,0.00,56
9960d5f4fb45,0.0,160,1.00000000,0.00,56
9960d5f4fb45,3.0,160,0.32281708,1837.19,56
9960d5f4fb45,4.0,160,0.74037546,21367.18,56
9960d5f4fb45,5.0,160,0.79067281,52115.23,56
9960d5f4fb45,6.0,160,0.80763399,95726.62,56
9960d5f4fb45,7.0,160,0.81731015,152903.40,56
9960d5f4fb45,8.0,160,0.81682231,229135.43,56
9960d5f4fb45,9.0,160,0.81883743,326696.08,56
9960d5f4fb45,10.0,160,0.83114599,439373.39,56
9960d5f4fb45,11.0,160,0.90312344,516040.00,56
9960d5f4fb45,12.0,160,0.99273464,516040.00,56
9960d5f4fb45,13.0,160,1.00000000,516040.00,56
9960d5f4fb45,14.0,160,1.00000000,516040.00,56
9960d5f4fb45,16.0,160,1.00000000,516040.00,56
9960d5f4fb45,18.0,160,1.00000000,516040.00,56
9960d5f4fb45,20.0,160,1.00000000,516040.00,56
9960d5f4fb45,22.0,160,1.00000000,516040.00,56
9960d5f4fb45,25.0,160,1.00000000,516040.00,56
9960d5f4fb45,30.0,160,1.00000000,0.00,56
9960d5f4fb45,0.0,170,1.00000000,0.00,56
9960d5f4fb45,3.0,170,0.30194819,1837.19,56
9960d5f4fb45,4.0,170,0.74437817,21367.18,56
9960d5f4fb45,5.0,170,0.79471201,52115.23,56
9960d5f4fb45,6.0,170,0.81240023,95726.62,56
9960d5f4fb45,7.0,170,0.82253243,152903.40,56
9960d5f4fb45,8.0,170,0.82200504,229135.43,56
9960d5f4fb45,9.0,170,0.82478488,326696.08,56
9960d5f4fb45,10.0,170,0.83842420,439373.39,56
9960d5f4fb45,11.0,170,0.91593763,516040.00,56
9960d5f4fb45,12.0,170,0.99774148,516040.00,56
9960d5f4fb45,13.0,170,1.00000000,516040.00,56
9960d5f4fb45,14.0,170,1.00000000,516040.00,56
9960d5f4fb45,16.0,170,1.00000000,516040.00,56
9960d5f4fb45,18.0,170,1.00000000,516040.00,56
9960d5f4fb45,20.0,170,1.00000000,516040.00,56
9960d5f4fb45,22.0,170,1.00000000,516040.00,56
9960d5f4fb45,25.0,170,1.00000000,516040.00,56
9960d5f4fb45,30.0,170,1.00000000,0.00,56
9960d5f4fb45,0.0,180,1.00000000,0.00,56
9960d5f4fb45,3.0,180,0.30770245,1837.19,56
9960d5f4fb45,4.0,180,0.75977149,21367.18,56
9960d5f4fb45,5.0,180,0.80755458,52115.23,56
9960d5f4fb45,6.0,180,0.82523638,95726.62,56
9960d5f4fb45,7.0,180,0.83517506,152903.40,56
9960d5f4fb45,8.0,180,0.83520382,229135.43,56
9960d5f4fb45,9.0,180,0.83787134,326696.08,56
9960d5f4fb45,10.0,180,0.84966768,439373.39,56
9960d5f4fb45,11.0,180,0.92518981,516040.00,56
9960d5f4fb45,12.0,180,0.99612497,516040.00,56
9960d5f4fb45,13.0,180,1.00000000,516040.00,56
9960d5f4fb45,14.0,180,1.00000000,516040.00,56
9960d5f4fb45,16.0,180,1.00000000,516040.00,56
9960d5f4fb45,18.0,180,1.00000000,516040.00,56
9960d5f4fb45,20.0,180,1.00000000,516040.00,56
9960d5f4fb45,22.0,180,1.00000000,516040.00,56
9960d5f4fb45,25.0,180,1.00000000,516040.00,56
9960d5f4fb45,30.0,180,1.00000000,0.00,56
9960d5f4fb45,0.0,190,1.00000000,0.00,56
9960d5f4fb45,3.0,190,0.23840486,1837.19,56
9960d5f4fb45,4.0,190,0.65454306,21367.18,56
9960d5f4fb45,5.0,190,0.72208924,52115.23,56
9960d5f4fb45,6.0,190,0.74453095,95726.62,56
9960d5f4fb45,7.0,190,0.75763947,152903.40,56
9960d5f4fb45,8.0,190,0.75695363,229135.43,56
9960d5f4fb45,9.0,190,0.75837283,326696.08,56
9960d5f4fb45,10.0,190,0.77198928,439373.39,56
9960d5f4fb45,11.0,190,0.85083028,516040.00,56
9960d5f4fb45,12.0,190,0.98057032,516040.00,56
9960d5f4fb45,13.0,190,1.00000000,516040.00,56
9960d5f4fb45,14.0,190,1.00000000,516040.00,56
9960d5f4fb45,16.0,190,1.00000000,516040.00,56
9960d5f4fb45,18.0,190,1.00000000,516040.00,56
9960d5f4fb45,20.0,190,1.00000000,516040.00,56
9960d5f4fb45,22.0,190,1.00000000,516040.00,56
9960d5f4fb45,25.0,190,1.00000000,516040.00,56
9960d5f4fb45,30.0,190,1.00000000,0.00,56
9960d5f4fb45,0.0,200,1.00000000,0.00,56
9960d5f4fb45,3.0,200,0.29174549,1837.19,56
9960d5f4fb45,4.0,200,0.77637933,21367.18,56
9960d5f4fb45,5.0,200,0.82035635,52115.23,56
9960d5f4fb45,6.0,200,0.83598878,95726.62,56
9960d5f4fb45,7.0,200,0.84499083,152903.40,56
9960d5f4fb45,8.0,200,0.84518539,229135.43,56
9960d5f4fb45,9.0,200,0.84731967,326696.08,56
9960d5f4fb45,10.0,200,0.85792353,439373.39,56
9960d5f4fb45,11.0,200,0.93790786,516040.00,56
9960d5f4fb45,12.0,200,0.99911731,516040.00,56
9960d5f4fb45,13.0,200,1.00000000,516040.00,56
9960d5f4fb45,14.0,200,1.00000000,516040.00,56
9960d5f4fb45,16.0,200,1.00000000,516040.00,56
9960d5f4fb45,18.0,200,1.00000000,516040.00,56
9960d5f4fb45,20.0,200,1.00000000,516040.00,56
9960d5f4fb45,22.0,200,1.00000000,516040.00,56
9960d5f4fb45,25.0,200,1.00000000,516040.00,56
9960d5f4fb45,30.0,200,1.00000000,0.00,56
9960d5f4fb45,0.0,210,1.00000000,0.00,56
9960d5f4fb45,3.0,210,0.25492689,1837.19,56
9960d5f4fb45,4.0,210,0.69354398,21367.18,56
9960d5f4fb45,5.0,210,0.75301766,52115.23,56
9960d5f4fb45,6.0,210,0.77178368,95726.62,56
9960d5f4fb45,7.0,210,0.78347445,152903.40,56
9960d5f4fb45,8.0,210,0.78264586,229135.43,56
9960d5f4fb45,9.0,210,0.78390955,326696.08,56
9960d5f4fb45,10.0,210,0.79711773,439373.39,56
9960d5f4fb45,11.0,210,0.87480540,516040.00,56
9960d5f4fb45,12.0,210,0.99267078,516040.00,56
9960d5f4fb45,13.0,210,1.00000000,516040.00,56
9960d5f4fb45,14.0,210,1.00000000,516040.00,56
9960d5f4fb45,16.0,210,1.00000000,516040.00,56
9960d5f4fb45,18.0,210,1.00000000,516040.00,56
9960d5f4fb45,20.0,210,1.00000000,516040.00,56
9960d5f4fb45,22.0,210,1.00000000,516040.00,56
9960d5f4fb45,25.0,210,1.00000000,516040.00,56
9960d5f4fb45,30.0,210,1.00000000,0.00,56
9960d5f4fb45,0.0,220,1.00000000,0.00,56
9960d5f4fb45,3.0,220,0.28678634,1837.19,56
9960d5f4fb45,4.0,220,0.78861229,21367.18,56
9960d5f4fb45,5.0,220,0.82976309,52115.23,56
9960d5f4fb45,6.0,220,0.84393662,95726.62,56
9960d5f4fb45,7.0,220,0.85175120,152903.40,56
9960d5f4fb45,8.0,220,0.85089419,229135.43,56
9960d5f4fb45,9.0,220,0.85298278,326696.08,56
9960d5f4fb45,10.0,220,0.86439996,439373.39,56
9960d5f4fb45,11.0,220,0.94059880,516040.00,56
9960d5f4fb45,12.0,220,0.99945814,516040.00,56
9960d5f4fb45,13.0,220,1.00000000,516040.00,56
9960d5f4fb45,14.0,220,1.00000000,516040.00,56
9960d5f4fb45,16.0,220,1.00000000,516040.00,56
9960d5f4fb45,18.0,220,1.00000000,516040.00,56
9960d5f4fb45,20.0,220,1.00000000,516040.00,56
9960d5f4fb45,22.0,220,1.00000000,516040.00,56
9960d5f4fb45,25.0,220,1.00000000,516040.00,56
9960d5f4fb45,30.0,220,1.00000000,0.00,56
9960d5f4fb45,0.0,230,1.00000000,0.00,56
9960d5f4fb45,3.0,230,0.31677247,1837.19,56
9960d5f4fb45,4.0,230,0.80277381,21367.18,56
9960d5f4fb45,5.0,230,0.84188493,52115.23,56
9960d5f4fb45,6.0,230,0.85465033,95726.62,56
9960d5f4fb45,7.0,230,0.86161868,152903.40,56
9960d5f4fb45,8.0,230,0.86004645,229135.43,56
9960d5f4fb45,9.0,230,0.86127764,326696.08,56
9960d5f4fb45,10.0,230,0.87153435,439373.39,56
9960d5f4fb45,11.0,230,0.94262230,516040.00,56
9960d5f4fb45,12.0,230,1.00000000,516040.00,56
9960d5f4fb45,13.0,230,1.00000000,516040.00,56
9960d5f4fb45,14.0,230,1.00000000,516040.00,56
9960d5f4fb45,16.0,230,1.00000000,516040.00,56
9960d5f4fb45,18.0,230,1.00000000,516040.00,56
9960d5f4fb45,20.0,230,1.00000000,516040.00,56
9960d5f4fb45,22.0,230,1.00000000,516040.00,56
9960d5f4fb45,25.0,230,1.00000000,516040.00,56
9960d5f4fb45,30.0,230,1.00000000,0.00,56
9960d5f4fb45,0.0,240,1.00000000,0.00,56
9960d5f4fb45,3.0,240,0.39963582,1837.19,56
9960d5f4fb45,4.0,240,0.84736856,21367.18,56
9960d5f4fb45,5.0,240,0.87708498,52115.23,56
9960d5f4fb45,6.0,240,0.88765085,95726.62,56
9960d5f4fb45,7.0,240,0.89319168,152903.40,56
9960d5f4fb45,8.0,240,0.89220734,229135.43,56
9960d5f4fb45,9.0,240,0.89418023,326696.08,56
9960d5f4fb45,10.0,240,0.90298983,439373.39,56
9960d5f4fb45,11.0,240,0.96435340,516040.00,56
9960d5f4fb45,12.0,240,1.00000000,516040.00,56
9960d5f4fb45,13.0,240,1.00000000,516040.00,56
9960d5f4fb45,14.0,240,1.00000000,516040.00,56
9960d5f4fb45,16.0,240,1.00000000,516040.00,56
9960d5f4fb45,18.0,240,1.00000000,516040.00,56
9960d5f4fb45,20.0,240,1.00000000,516040.00,56
9960d5f4fb45,22.0,240,1.00000000,516040.00,56
9960d5f4fb45,25.0,240,1.00000000,516040.00,56
9960d5f4fb45,30.0,240,1.00000000,0.00,56
9960d5f4fb45,0.0,250,1.00000000,0.00,56
9960d5f4fb45,3.0,250,0.54879736,1837.19,56
9960d5f4fb45,4.0,250,0.91413570,21367.18,56
9960d5f4fb45,5.0,250,0.93129985,52115.23,56
9960d5f4fb45,6.0,250,0.93849940,95726.62,56
9960d5f4fb45,7.0,250,0.94212424,152903.40,56
9960d5f4fb45,8.0,250,0.94199825,229135.43,56
9960d5f4fb45,9.0,250,0.94416925,326696.08,56
9960d5f4fb45,10.0,250,0.94926836,439373.39,56
9960d5f4fb45,11.0,250,0.98832676,516040.00,56
9960d5f4fb45,12.0,250,1.00000000,516040.00,56
9960d5f4fb45,13.0,250,1.00000000,516040.00,56
9960d5f4fb45,14.0,250,1.00000000,516040.00,56
9960d5f4fb45,16.0,250,1.00000000,516040.00,56
9960d5f4fb45,18.0,250,1.00000000,516040.00,56
9960d5f4fb45,20.0,250,1.00000000,516040.00,56
9960d5f4fb45,22.0,250,1.00000000,516040.00,56
9960d5f4fb45,25.0,250,1.00000000,516040.00,56
9960d5f4fb45,30.0,250,1.00000000,0.00,56
9960d5f4fb45,0.0,260,1.00000000,0.00,56
9960d5f4fb45,3.0,260,0.38146436,1837.19,56
9960d5f4fb45,4.0,260,0.57607976,21367.18,56
9960d5f4fb45,5.0,260,0.65737976,52115.23,56
9960d5f4fb45,6.0,260,0.68568465,95726.62,56
9960d5f4fb45,7.0,260,0.70613231,152903.40,56
9960d5f4fb45,8.0,260,0.70896356,229135.43,56
9960d5f4fb45,9.0,260,0.71523302,326696.08,56
9960d5f4fb45,10.0,260,0.73897198,439373.39,56
9960d5f4fb45,11.0,260,0.83337810,516040.00,56
9960d5f4fb45,12.0,260,0.99474396,516040.00,56
9960d5f4fb45,13.0,260,1.00000000,516040.00,56
9960d5f4fb45,14.0,260,1.00000000,516040.00,56
9960d5f4fb45,16.0,260,1.00000000,516040.00,56
9960d5f4fb45,18.0,260,1.00000000,516040.00,56
9960d5f4fb45,20.0,260,1.00000000,516040.00,56
9960d5f4fb45,22.0,260,1.00000000,516040.00,56
9960d5f4fb45,25.0,260,1.00000000,516040.00,56
9960d5f4fb45,30.0,260,1.00000000,0.00,56
9960d5f4fb45,0.0,270,1.00000000,0.00,56
9960d5f4fb45,3.0,270,0.13865357,1837.19,56
9960d5f4fb45,4.0,270,0.25896988,21367.18,56
9960d5f4fb45,5.0,270,0.27462982,52115.23,56
9960d5f4fb45,6.0,270,0.31766429,95726.62,56
9960d5f4fb45,7.0,270,0.35374188,152903.40,56
9960d5f4fb45,8.0,270,0.36752598,229135.43,56
9960d5f4fb45,9.0,270,0.37460670,326696.08,56
9960d5f4fb45,10.0,270,0.38536205,439373.39,56
9960d5f4fb45,11.0,270,0.43110492,516040.00,56
9960d5f4fb45,12.0,270,0.53888684,516040.00,56
9960d5f4fb45,13.0,270,0.66661517,516040.00,56
9960d5f4fb45,14.0,270,0.80225957,516040.00,56
9960d5f4fb45,16.0,270,1.00000000,516040.00,56
9960d5f4fb45,18.0,270,1.00000000,516040.00,56
9960d5f4fb45,20.0,270,1.00000000,516040.00,56
9960d5f4fb45,22.0,270,1.00000000,516040.00,56
9960d5f4fb45,25.0,270,1.00000000,516040.00,56
9960d5f4fb45,30.0,270,1.00000000,0.00,56
9960d5f4fb45,0.0,280,1.00000000,0.00,56
9960d5f4fb45,3.0,280,0.38524892,1837.19,56
9960d5f4fb45,4.0,280,0.60991118,21367.18,56
9960d5f4fb45,5.0,280,0.68478944,52115.23,56
9960d5f4fb45,6.0,280,0.71144638,95726.62,56
9960d5f4fb45,7.0,280,0.72904333,152903.40,56
9960d5f4fb45,8.0,280,0.73021397,229135.43,56
9960d5f4fb45,9.0,280,0.73601795,326696.08,56
9960d5f4fb45,10.0,280,0.75938779,439373.39,56
9960d5f4fb45,11.0,280,0.85266004,516040.00,56
9960d5f4fb45,12.0,280,0.99697445,516040.00,56
9960d5f4fb45,13.0,280,1.00000000,516040.00,56
9960d5f4fb45,14.0,280,1.00000000,516040.00,56
9960d5f4fb45,16.0,280,1.00000000,516040.00,56
9960d5f4fb45,18.0,280,1.00000000,516040.00,56
9960d5f4fb45,20.0,280,1.00000000,516040.00,56
9960d5f4fb45,22.0,280,1.00000000,516040.00,56
9960d5f4fb45,25.0,280,1.00000000,516040.00,56
9960d5f4fb45,30.0,280,1.00000000,0.00,56
9960d5f4fb45,0.0,290,1.00000000,0.00,56
9960d5f4fb45,3.0,290,0.64504021,1837.19,56
9960d5f4fb45,4.0,290,0.93420295,21367.18,56
9960d5f4fb45,5.0,290,0.94715474,52115.23,56
9960d5f4fb45,6.0,290,0.95278235,95726.62,56
9960d5f4fb45,7.0,290,0.95548782,152903.40,56
9960d5f4fb45,8.0,290,0.95549612,229135.43,56
9960d5f4fb45,9.0,290,0.95731621,326696.08,56
9960d5f4fb45,10.0,290,0.96129106,439373.39,56
9960d5f4fb45,11.0,290,0.99140804,516040.00,56
9960d5f4fb45,12.0,290,1.00000000,516040.00,56
9960d5f4fb45,13.0,290,1.00000000,516040.00,56
9960d5f4fb45,14.0,290,1.00000000,516040.00,56
9960d5f4fb45,16.0,290,1.00000000,516040.00,56
9960d5f4fb45,18.0,290,1.00000000,516040.00,56
9960d5f4fb45,20.0,290,1.00000000,516040.00,56
9960d5f4fb45,22.0,290,1.00000000,516040.00,56
9960d5f4fb45,25.0,290,1.00000000,516040.00,56
9960d5f4fb45,30.0,290,1.00000000,0.00,56
9960d5f4fb45,0.0,300,1.00000000,0.00,56
9960d5f4fb45,3.0,300,0.55505646,1837.19,56
9960d5f4fb45,4.0,300,0.88291288,21367.18,56
9960d5f4fb45,5.0,300,0.90589339,52115.23,56
9960d5f4fb45,6.0,300,0.91409568,95726.62,56
9960d5f4fb45,7.0,300,0.91828015,152903.40,56
9960d5f4fb45,8.0,300,0.91754997,229135.43,56
9960d5f4fb45,9.0,300,0.91930481,326696.08,56
9960d5f4fb45,10.0,300,0.92642852,439373.39,56
9960d5f4fb45,11.0,300,0.97206072,516040.00,56
9960d5f4fb45,12.0,300,1.00000000,516040.00,56
9960d5f4fb45,13.0,300,1.00000000,516040.00,56
9960d5f4fb45,14.0,300,1.00000000,516040.00,56
9960d5f4fb45,16.0,300,1.00000000,516040.00,56
9960d5f4fb45,18.0,300,1.00000000,516040.00,56
9960d5f4fb45,20.0,300,1.00000000,516040.00,56
9960d5f4fb45,22.0,300,1.00000000,516040.00,56
9960d5f4fb45,25.0,300,1.00000000,516040.00,56
9960d5f4fb45,30.0,300,1.00000000,0.00,56
9960d5f4fb45,0.0,310,1.00000000,0.00,56
9960d5f4fb45,3.0,310,0.47161725,1837.19,56
9960d5f4fb45,4.0,310,0.82273187,21367.18,56
9960d5f4fb45,5.0,310,0.85710817,52115.23,56
9960d5f4fb45,6.0,310,0.86918891,95726.62,56
9960d5f4fb45,7.0,310,0.87566130,152903.40,56
9960d5f4fb45,8.0,310,0.87425220,229135.43,56
9960d5f4fb45,9.0,310,0.87606572,326696.08,56
9960d5f4fb45,10.0,310,0.88637874,439373.39,56
9960d5f4fb45,11.0,310,0.94131089,516040.00,56
9960d5f4fb45,12.0,310,0.99997404,516040.00,56
9960d5f4fb45,13.0,310,1.00000000,516040.00,56
9960d5f4fb45,14.0,310,1.00000000,516040.00,56
9960d5f4fb45,16.0,310,1.00000000,516040.00,56
9960d5f4fb45,18.0,310,1.00000000,516040.00,56
9960d5f4fb45,20.0,310,1.00000000,516040.00,56
9960d5f4fb45,22.0,310,1.00000000,516040.00,56
9960d5f4fb45,25.0,310,1.00000000,516040.00,56
9960d5f4fb45,30.0,310,1.00000000,0.00,56
9960d5f4fb45,0.0,320,1.00000000,0.00,56
9960d5f4fb45,3.0,320,0.38651236,1837.19,56
9960d5f4fb45,4.0,320,0.77888268,21367.18,56
9960d5f4fb45,5.0,320,0.82166959,52115.23,56
9960d5f4fb45,6.0,320,0.83618562,95726.62,56
9960d5f4fb45,7.0,320,0.84438766,152903.40,56
9960d5f4fb45,8.0,320,0.84339812,229135.43,56
9960d5f4fb45,9.0,320,0.84584328,326696.08,56
9960d5f4fb45,10.0,320,0.85858420,439373.39,56
9960d5f4fb45,11.0,320,0.92601896,516040.00,56
9960d5f4fb45,12.0,320,0.99927429,516040.00,56
9960d5f4fb45,13.0,320,1.00000000,516040.00,56
9960d5f4fb45,14.0,320,1.00000000,516040.00,56
9960d5f4fb45,16.0,320,1.00000000,516040.00,56
9960d5f4fb45,18.0,320,1.00000000,516040.00,56
9960d5f4fb45,20.0,320,1.00000000,516040.00,56
9960d5f4fb45,22.0,320,1.00000000,516040.00,56
9960d5f4fb45,25.0,320,1.00000000,516040.00,56
9960d5f4fb45,30.0,320,1.00000000,0.00,56
9960d5f4fb45,0.0,330,1.00000000,0.00,56
9960d5f4fb45,3.0,330,0.37569036,1837.19,56
9960d5f4fb45,4.0,330,0.84402918,21367.18,56
9960d5f4fb45,5.0,330,0.87513883,52115.23,56
9960d5f4fb45,6.0,330,0.88638802,95726.62,56
9960d5f4fb45,7.0,330,0.89220850,152903.40,56
9960d5f4fb45,8.0,330,0.89144646,229135.43,56
9960d5f4fb45,9.0,330,0.89382182,326696.08,56
9960d5f4fb45,10.0,330,0.90311751,439373.39,56
9960d5f4fb45,11.0,330,0.96372161,516040.00,56
9960d5f4fb45,12.0,330,0.99977928,516040.00,56
9960d5f4fb45,13.0,330,1.00000000,516040.00,56
9960d5f4fb45,14.0,330,1.00000000,516040.00,56
9960d5f4fb45,16.0,330,1.00000000,516040.00,56
9960d5f4fb45,18.0,330,1.00000000,516040.00,56
9960d5f4fb45,20.0,330,1.00000000,516040.00,56
9960d5f4fb45,22.0,330,1.00000000,516040.00,56
9960d5f4fb45,25.0,330,1.00000000,516040.00,56
9960d5f4fb45,30.0,330,1.00000000,0.00,56
9960d5f4fb45,0.0,340,1.00000000,0.00,56
9960d5f4fb45,3.0,340,0.30267002,1837.19,56
9960d5f4fb45,4.0,340,0.73292534,21367.18,56
9960d5f4fb45,5.0,340,0.78461701,52115.23,56
9960d5f4fb45,6.0,340,0.80209950,95726.62,56
9960d5f4fb45,7.0,340,0.81202276,152903.40,56
9960d5f4fb45,8.0,340,0.81154216,229135.43,56
9960d5f4fb45,9.0,340,0.81392689,326696.08,56
9960d5f4fb45,10.0,340,0.82686529,439373.39,56
9960d5f4fb45,11.0,340,0.90133973,516040.00,56
9960d5f4fb45,12.0,340,0.99204820,516040.00,56
9960d5f4fb45,13.0,340,1.00000000,516040.00,56
9960d5f4fb45,14.0,340,1.00000000,516040.00,56
9960d5f4fb45,16.0,340,1.00000000,516040.00,56
9960d5f4fb45,18.0,340,1.00000000,516040.00,56
9960d5f4fb45,20.0,340,1.00000000,516040.00,56
9960d5f4fb45,22.0,340,1.00000000,516040.00,56
9960d5f4fb45,25.0,340,1.00000000,516040.00,56
9960d5f4fb45,30.0,340,1.00000000,0.00,56
9960d5f4fb45,0.0,350,1.00000000,0.00,56
9960d5f4fb45,3.0,350,0.29814337,1837.19,56
9960d5f4fb45,4.0,350,0.75811831,21367.18,56
9960d5f4fb45,5.0,350,0.80535655,52115.23,56
9960d5f4fb45,6.0,350,0.82147748,95726.62,56
9960d5f4fb45,7.0,350,0.83048774,152903.40,56
9960d5f4fb45,8.0,350,0.82957125,229135.43,56
9960d5f4fb45,9.0,350,0.83224999,326696.08,56
9960d5f4fb45,10.0,350,0.84536805,439373.39,56
9960d5f4fb45,11.0,350,0.91985119,516040.00,56
9960d5f4fb45,12.0,350,0.99785317,516040.00,56
9960d5f4fb45,13.0,350,1.00000000,516040.00,56
9960d5f4fb45,14.0,350,1.00000000,516040.00,56
9960d5f4fb45,16.0,350,1.00000000,516040.00,56
9960d5f4fb45,18.0,350,1.00000000,516040.00,56
9960d5f4fb45,20.0,350,1.00000000,516040.00,56
9960d5f4fb45,22.0,350,1.00000000,516040.00,56
9960d5f4fb45,25.0,350,1.00000000,516040.00,56
9960d5f4fb45,30.0,350,1.00000000,0.00,56
997f1bee0efb,0.0,0,1.00000000,0.00,126
997f1bee0efb,3.0,0,0.37577910,4133.66,126
997f1bee0efb,4.0,0,0.83096837,48076.17,126
997f1bee0efb,5.0,0,0.86390142,117259.27,126
997f1bee0efb,6.0,0,0.87579956,215384.89,126
997f1bee0efb,7.0,0,0.88236412,344032.64,126
997f1bee0efb,8.0,0,0.88189984,515554.71,126
997f1bee0efb,9.0,0,0.88457865,735066.17,126
997f1bee0efb,10.0,0,0.89450539,988590.14,126
