farm_id,ws_bin_m_s,wd_weighted_efficiency,energy_share,wakeloss_pct
99,6.0,0.340121,0.204801,65.9879
99,7.0,0.368576,0.204801,63.1424
99,8.0,0.378697,0.200329,62.1303
99,9.0,0.390985,0.200329,60.9015
99,10.0,0.405528,0.155791,59.4472
99,11.0,0.464291,0.155791,53.5709
99,12.0,0.598877,0.124852,40.1123
99,13.0,0.742306,0.124852,25.7694
99,14.0,0.883878,0.124852,11.6122
99,16.0,0.98278,0.050014,1.722
99,18.0,1.0,0.050014,0.0
99,20.0,1.0,0.006662,0.0
99,22.0,1.0,0.006662,0.0
99,25.0,1.0,0.006662,0.0
99,30.0,1.0,9.1e-05,0.0
100,0.0,1.0,0.096468,0.0
100,3.0,0.453857,0.160354,54.6143
100,4.0,0.61731,0.160354,38.269
100,5.0,0.664457,0.160354,33.5543
100,6.0,0.695428,0.201424,30.4572
100,7.0,0.708439,0.201424,29.1561
100,8.0,0.718589,0.192115,28.1411
100,9.0,0.727125,0.192115,27.2875
100,10.0,0.746494,0.145295,25.3506
100,11.0,0.805386,0.145295,19.4614
100,12.0,0.890353,0.129232,10.9647
100,13.0,0.94528,0.129232,5.472
100,14.0,0.96126,0.129232,3.874
100,16.0,0.982695,0.061696,1.7305
100,18.0,0.998308,0.061696,0.1692
100,20.0,1.0,0.01296,0.0
100,22.0,1.0,0.01296,0.0
100,25.0,1.0,0.01296,0.0
100,30.0,1.0,0.000456,0.0
97,0.0,1.0,0.077302,0.0
97,3.0,0.304404,0.19175,69.5596
97,4.0,0.632405,0.19175,36.7595
97,5.0,0.692371,0.19175,30.7629
97,6.0,0.719609,0.291321,28.0391
97,7.0,0.735139,0.291321,26.4861
97,8.0,0.734868,0.246509,26.5132
97,9.0,0.738614,0.246509,26.1386
97,10.0,0.756603,0.122114,24.3397
97,11.0,0.827706,0.122114,17.2294
97,12.0,0.955398,0.057132,4.4602
97,13.0,0.985936,0.057132,1.4064
97,14.0,0.996157,0.057132,0.3843
97,16.0,1.0,0.011043,0.0
97,18.0,1.0,0.011043,0.0
97,20.0,1.0,0.002464,0.0
97,22.0,1.0,0.002464,0.0
97,25.0,1.0,0.002464,0.0
97,30.0,1.0,0.000365,0.0
94,0.0,1.0,0.122205,0.0
94,3.0,0.342758,0.204527,65.7242
94,4.0,0.735515,0.204527,26.4485
94,5.0,0.776306,0.204527,22.3694
94,6.0,0.80432,0.21055,19.568
94,7.0,0.815117,0.21055,18.4883
94,8.0,0.83216,0.191202,16.784
94,9.0,0.835001,0.191202,16.4999
94,10.0,0.846628,0.139272,15.3372
94,11.0,0.916189,0.139272,8.3811
94,12.0,0.988269,0.11034,1.1731
94,13.0,0.996755,0.11034,0.3245
94,14.0,0.998154,0.11034,0.1846
94,16.0,0.999707,0.021082,0.0293
94,18.0,1.0,0.021082,0.0
94,20.0,1.0,0.000821,0.0
94,22.0,1.0,0.000821,0.0
94,25.0,1.0,0.000821,0.0
94,30.0,1.0,0.0,0.0
95,0.0,1.0,0.082596,0.0
95,3.0,0.328006,0.118007,67.1994
95,4.0,0.712418,0.118007,28.7582
95,5.0,0.76435,0.118007,23.565
95,6.0,0.783734,0.151775,21.6266
95,7.0,0.795745,0.151775,20.4255
95,8.0,0.796761,0.176143,20.3239
95,9.0,0.79902,0.176143,20.098
95,10.0,0.813781,0.158894,18.6219
95,11.0,0.881893,0.158894,11.8107
95,12.0,0.972422,0.181528,2.7578
95,13.0,0.993479,0.181528,0.6521
95,14.0,0.997447,0.181528,0.2553
95,16.0,1.0,0.104226,0.0
95,18.0,1.0,0.104226,0.0
95,20.0,1.0,0.026102,0.0
95,22.0,1.0,0.026102,0.0
95,25.0,1.0,0.026102,0.0
95,30.0,1.0,0.00073,0.0
96,0.0,1.0,0.096651,0.0
96,3.0,0.275382,0.159624,72.4618
96,4.0,0.499517,0.159624,50.0483
96,5.0,0.575499,0.159624,42.4501
96,6.0,0.615991,0.189285,38.4009
96,7.0,0.636317,0.189285,36.3683
96,8.0,0.6484,0.182349,35.16
96,9.0,0.652929,0.182349,34.7071
96,10.0,0.667229,0.140823,33.2771
96,11.0,0.740637,0.140823,25.9363
96,12.0,0.878672,0.139545,12.1328
96,13.0,0.949182,0.139545,5.0818
96,14.0,0.973112,0.139545,2.6888
96,16.0,0.999621,0.074473,0.0379
96,18.0,1.0,0.074473,0.0
96,20.0,1.0,0.016793,0.0
96,22.0,1.0,0.016793,0.0
96,25.0,1.0,0.016793,0.0
96,30.0,1.0,0.000456,0.0
92,0.0,1.0,0.070275,0.0
92,3.0,0.386129,0.14274,61.3871
92,4.0,0.691,0.14274,30.9
92,5.0,0.725352,0.14274,27.4648
92,6.0,0.754139,0.216665,24.5861
92,7.0,0.764764,0.216665,23.5236
92,8.0,0.781151,0.211007,21.8849
92,9.0,0.785622,0.211007,21.4378
92,10.0,0.818631,0.168842,18.1369
92,11.0,0.880345,0.168842,11.9655
92,12.0,0.964946,0.144383,3.5054
92,13.0,0.979576,0.144383,2.0424
92,14.0,0.988686,0.144383,1.1314
92,16.0,0.994468,0.042347,0.5532
92,18.0,1.0,0.042347,0.0
92,20.0,1.0,0.003194,0.0
92,22.0,1.0,0.003194,0.0
92,25.0,1.0,0.003194,0.0
92,30.0,1.0,0.000548,0.0
88,0.0,1.0,0.117368,0.0
88,3.0,0.410471,0.185543,58.9529
88,4.0,0.727746,0.185543,27.2254
88,5.0,0.771857,0.185543,22.8143
88,6.0,0.786376,0.240942,21.3624
88,7.0,0.798105,0.240942,20.1895
88,8.0,0.806578,0.227343,19.3422
88,9.0,0.809652,0.227343,19.0348
88,10.0,0.83525,0.137903,16.475
88,11.0,0.895997,0.137903,10.4003
88,12.0,0.979372,0.074473,2.0628
88,13.0,0.990602,0.074473,0.9398
88,14.0,0.99349,0.074473,0.651
88,16.0,0.995431,0.015333,0.4569
88,18.0,1.0,0.015333,0.0
88,20.0,1.0,0.001095,0.0
88,22.0,1.0,0.001095,0.0
88,25.0,1.0,0.001095,0.0
88,30.0,1.0,0.0,0.0
89,0.0,1.0,0.06635,0.0
89,3.0,0.316818,0.162271,68.3182
89,4.0,0.683974,0.162271,31.6026
89,5.0,0.74413,0.162271,25.587
89,6.0,0.770613,0.233458,22.9387
89,7.0,0.783353,0.233458,21.6647
89,8.0,0.787207,0.214566,21.2793
89,9.0,0.79048,0.214566,20.952
89,10.0,0.799739,0.158255,20.0261
89,11.0,0.869174,0.158255,13.0826
89,12.0,0.960473,0.123574,3.9527
89,13.0,0.992157,0.123574,0.7843
89,14.0,0.999994,0.123574,0.0006
89,16.0,1.0,0.037967,0.0
89,18.0,1.0,0.037967,0.0
89,20.0,1.0,0.003286,0.0
89,22.0,1.0,0.003286,0.0
89,25.0,1.0,0.003286,0.0
89,30.0,1.0,0.000274,0.0
90,0.0,1.0,0.086794,0.0
90,3.0,0.443486,0.195583,55.6514
90,4.0,0.78864,0.195583,21.136
90,5.0,0.822731,0.195583,17.7269
90,6.0,0.838885,0.252076,16.1115
90,7.0,0.846982,0.252076,15.3018
90,8.0,0.843297,0.250342,15.6703
90,9.0,0.845106,0.250342,15.4894
90,10.0,0.847922,0.148307,15.2078
90,11.0,0.918646,0.148307,8.1354
90,12.0,0.995859,0.057497,0.4141
90,13.0,0.999143,0.057497,0.0857
90,14.0,0.999682,0.057497,0.0318
90,16.0,1.0,0.007575,0.0
90,18.0,1.0,0.007575,0.0
90,20.0,1.0,0.001643,0.0
90,22.0,1.0,0.001643,0.0
90,25.0,1.0,0.001643,0.0
90,30.0,1.0,0.000183,0.0
91,0.0,1.0,0.071917,0.0
91,3.0,0.361108,0.193849,63.8892
91,4.0,0.716223,0.193849,28.3777
91,5.0,0.748423,0.193849,25.1577
91,6.0,0.752008,0.300904,24.7992
91,7.0,0.765465,0.300904,23.4535
91,8.0,0.777611,0.245779,22.2389
91,9.0,0.781464,0.245779,21.8536
91,10.0,0.818409,0.120836,18.1591
91,11.0,0.889369,0.120836,11.0631
91,12.0,0.974375,0.053938,2.5625
91,13.0,0.980652,0.053938,1.9348
91,14.0,0.988383,0.053938,1.1617
91,16.0,1.0,0.009765,0.0
91,18.0,1.0,0.009765,0.0
91,20.0,1.0,0.002647,0.0
91,22.0,1.0,0.002647,0.0
91,25.0,1.0,0.002647,0.0
91,30.0,1.0,0.000365,0.0
85,0.0,1.0,0.074017,0.0
85,3.0,0.360932,0.172858,63.9068
85,4.0,0.746483,0.172858,25.3517
85,5.0,0.78891,0.172858,21.109
85,6.0,0.810598,0.208086,18.9402
85,7.0,0.820455,0.208086,17.9545
85,8.0,0.819213,0.209364,18.0787
85,9.0,0.821452,0.209364,17.8548
85,10.0,0.830216,0.169298,16.9784
85,11.0,0.906334,0.169298,9.3666
85,12.0,0.991692,0.131879,0.8308
85,13.0,0.999087,0.131879,0.0913
85,14.0,0.999463,0.131879,0.0537
85,16.0,1.0,0.030574,0.0
85,18.0,1.0,0.030574,0.0
85,20.0,1.0,0.003286,0.0
85,22.0,1.0,0.003286,0.0
85,25.0,1.0,0.003286,0.0
85,30.0,1.0,0.000639,0.0
86,0.0,1.0,0.154148,0.0
86,3.0,0.631725,0.268048,36.8275
86,4.0,0.816423,0.268048,18.3577
86,5.0,0.842637,0.268048,15.7363
86,6.0,0.907426,0.296158,9.2574
86,7.0,0.912579,0.296158,8.7421
86,8.0,0.930147,0.193484,6.9853
86,9.0,0.931524,0.193484,6.8476
86,10.0,0.930532,0.077759,6.9468
86,11.0,0.958883,0.077759,4.1117
86,12.0,0.987199,0.010222,1.2801
86,13.0,0.997354,0.010222,0.2646
86,14.0,0.998428,0.010222,0.1572
86,16.0,1.0,0.000183,0.0
86,18.0,1.0,0.000183,0.0
86,20.0,1.0,0.0,0.0
86,22.0,1.0,0.0,0.0
86,25.0,1.0,0.0,0.0
86,30.0,1.0,0.0,0.0
87,0.0,1.0,0.082778,0.0
87,3.0,0.327458,0.12978,67.2542
87,4.0,0.676475,0.12978,32.3525
87,5.0,0.734514,0.12978,26.5486
87,6.0,0.755904,0.160445,24.4096
87,7.0,0.769328,0.160445,23.0672
87,8.0,0.772511,0.177968,22.7489
87,9.0,0.775587,0.177968,22.4413
87,10.0,0.78617,0.153144,21.383
87,11.0,0.85501,0.153144,14.499
87,12.0,0.957295,0.158438,4.2705
87,13.0,0.990128,0.158438,0.9872
87,14.0,0.998765,0.158438,0.1235
87,16.0,1.0,0.103769,0.0
87,18.0,1.0,0.103769,0.0
87,20.0,1.0,0.032673,0.0
87,22.0,1.0,0.032673,0.0
87,25.0,1.0,0.032673,0.0
87,30.0,1.0,0.001004,0.0
84,0.0,1.0,0.110979,0.0
84,3.0,0.321158,0.149585,67.8842
84,4.0,0.649284,0.149585,35.0716
84,5.0,0.704542,0.149585,29.5458
84,6.0,0.725535,0.174135,27.4465
84,7.0,0.740839,0.174135,25.9161
84,8.0,0.739679,0.181528,26.0321
84,9.0,0.743814,0.181528,25.6186
84,10.0,0.761619,0.141371,23.8381
84,11.0,0.828538,0.141371,17.1462
84,12.0,0.931085,0.142375,6.8915
84,13.0,0.970538,0.142375,2.9462
84,14.0,0.988849,0.142375,1.1151
84,16.0,0.999973,0.081227,0.0027
84,18.0,1.0,0.081227,0.0
84,20.0,1.0,0.018436,0.0
84,22.0,1.0,0.018436,0.0
84,25.0,1.0,0.018436,0.0
84,30.0,1.0,0.000365,0.0
82,0.0,1.0,0.10021,0.0
82,3.0,0.360407,0.172675,63.9593
82,4.0,0.736549,0.172675,26.3451
82,5.0,0.780168,0.172675,21.9832
82,6.0,0.80339,0.213015,19.661
82,7.0,0.814304,0.213015,18.5696
82,8.0,0.823843,0.199325,17.6157
82,9.0,0.826817,0.199325,17.3183
82,10.0,0.84184,0.155791,15.816
82,11.0,0.906336,0.155791,9.3664
82,12.0,0.986816,0.123574,1.3184
82,13.0,0.993275,0.123574,0.6725
82,14.0,0.99509,0.123574,0.491
82,16.0,0.999412,0.032399,0.0588
82,18.0,1.0,0.032399,0.0
82,20.0,1.0,0.003012,0.0
82,22.0,1.0,0.003012,0.0
82,25.0,1.0,0.003012,0.0
82,30.0,1.0,0.0,0.0
83,0.0,1.0,0.112896,0.0
83,3.0,0.171025,0.155152,82.8975
83,4.0,0.324342,0.155152,67.5658
83,5.0,0.386044,0.155152,61.3956
83,6.0,0.424798,0.172401,57.5202
83,7.0,0.448069,0.172401,55.1931
83,8.0,0.464678,0.166925,53.5322
83,9.0,0.473429,0.166925,52.6571
83,10.0,0.486453,0.144383,51.3547
83,11.0,0.549141,0.144383,45.0859
83,12.0,0.69156,0.142557,30.844
83,13.0,0.836216,0.142557,16.3784
83,14.0,0.933219,0.142557,6.6781
83,16.0,0.988303,0.084238,1.1697
83,18.0,1.0,0.084238,0.0
83,20.0,1.0,0.021356,0.0
83,22.0,1.0,0.021356,0.0
83,25.0,1.0,0.021356,0.0
83,30.0,1.0,9.1e-05,0.0
81,0.0,1.0,0.073104,0.0
81,3.0,0.324751,0.079493,67.5249
81,4.0,0.698343,0.079493,30.1657
81,5.0,0.755122,0.079493,24.4878
81,6.0,0.781049,0.120471,21.8951
81,7.0,0.793565,0.120471,20.6435
81,8.0,0.795657,0.173861,20.4343
81,9.0,0.799042,0.173861,20.0958
81,10.0,0.813125,0.213653,18.6875
81,11.0,0.882371,0.213653,11.7629
81,12.0,0.980046,0.242402,1.9954
81,13.0,0.998163,0.242402,0.1837
81,14.0,0.999518,0.242402,0.0482
81,16.0,1.0,0.089075,0.0
81,18.0,1.0,0.089075,0.0
81,20.0,1.0,0.007758,0.0
81,22.0,1.0,0.007758,0.0
81,25.0,1.0,0.007758,0.0
81,30.0,1.0,0.000183,0.0
77,0.0,1.0,0.139728,0.0
77,3.0,0.404075,0.198229,59.5925
77,4.0,0.767652,0.198229,23.2348
77,5.0,0.804411,0.198229,19.5589
77,6.0,0.838623,0.223054,16.1377
77,7.0,0.847101,0.223054,15.2899
77,8.0,0.859224,0.220498,14.0776
77,9.0,0.861181,0.220498,13.8819
77,10.0,0.870467,0.156338,12.9533
77,11.0,0.936106,0.156338,6.3894
77,12.0,0.994487,0.051839,0.5513
77,13.0,0.996976,0.051839,0.3024
77,14.0,0.997816,0.051839,0.2184
77,16.0,0.999559,0.00794,0.0441
77,18.0,1.0,0.00794,0.0
77,20.0,1.0,0.00219,0.0
77,22.0,1.0,0.00219,0.0
77,25.0,1.0,0.00219,0.0
77,30.0,1.0,0.000183,0.0
78,0.0,1.0,0.113991,0.0
78,3.0,0.32034,0.181254,67.966
78,4.0,0.696113,0.181254,30.3887
78,5.0,0.748882,0.181254,25.1118
78,6.0,0.771213,0.225427,22.8787
78,7.0,0.783677,0.225427,21.6323
78,8.0,0.787903,0.211372,21.2097
78,9.0,0.790709,0.211372,20.9291
78,10.0,0.800861,0.15141,19.9139
78,11.0,0.871739,0.15141,12.8261
78,12.0,0.970058,0.093274,2.9942
78,13.0,0.988574,0.093274,1.1426
78,14.0,0.991405,0.093274,0.8595
78,16.0,0.997988,0.021904,0.2012
78,18.0,1.0,0.021904,0.0
78,20.0,1.0,0.001369,0.0
78,22.0,1.0,0.001369,0.0
78,25.0,1.0,0.001369,0.0
78,30.0,1.0,0.0,0.0
79,0.0,1.0,0.138177,0.0
79,3.0,0.390106,0.219221,60.9894
79,4.0,0.756297,0.219221,24.3703
79,5.0,0.79726,0.219221,20.274
79,6.0,0.813553,0.220498,18.6447
79,7.0,0.824183,0.220498,17.5817
79,8.0,0.835482,0.178151,16.4518
79,9.0,0.838074,0.178151,16.1926
79,10.0,0.860999,0.120836,13.9001
79,11.0,0.920279,0.120836,7.9721
79,12.0,0.988156,0.095738,1.1844
79,13.0,0.996546,0.095738,0.3454
79,14.0,0.998026,0.095738,0.1974
79,16.0,1.0,0.026741,0.0
79,18.0,1.0,0.026741,0.0
79,20.0,1.0,0.000639,0.0
79,22.0,1.0,0.000639,0.0
79,25.0,1.0,0.000639,0.0
79,30.0,1.0,0.0,0.0
80,0.0,1.0,0.090901,0.0
80,3.0,0.345379,0.122114,65.4621
80,4.0,0.715649,0.122114,28.4351
80,5.0,0.769685,0.122114,23.0315
80,6.0,0.791697,0.149402,20.8303
80,7.0,0.803204,0.149402,19.6796
80,8.0,0.803732,0.154239,19.6268
80,9.0,0.806933,0.154239,19.3067
80,10.0,0.819324,0.143744,18.0676
80,11.0,0.885374,0.143744,11.4626
80,12.0,0.969682,0.167747,3.0318
80,13.0,0.995803,0.167747,0.4197
80,14.0,0.999957,0.167747,0.0043
80,16.0,1.0,0.124122,0.0
80,18.0,1.0,0.124122,0.0
80,20.0,1.0,0.046546,0.0
80,22.0,1.0,0.046546,0.0
80,25.0,1.0,0.046546,0.0
80,30.0,1.0,0.001186,0.0
76,0.0,1.0,0.134435,0.0
76,3.0,0.555585,0.202793,44.4415
76,4.0,0.813101,0.202793,18.6899
76,5.0,0.829998,0.202793,17.0002
76,6.0,0.856929,0.244866,14.3071
76,7.0,0.864651,0.244866,13.5349
76,8.0,0.874377,0.206078,12.5623
76,9.0,0.876266,0.206078,12.3734
76,10.0,0.899178,0.121657,10.0822
76,11.0,0.933814,0.121657,6.6186
76,12.0,0.97319,0.06991,2.681
76,13.0,0.981561,0.06991,1.8439
76,14.0,0.989047,0.06991,1.0953
76,16.0,0.999649,0.019166,0.0351
76,18.0,1.0,0.019166,0.0
76,20.0,1.0,0.001095,0.0
76,22.0,1.0,0.001095,0.0
76,25.0,1.0,0.001095,0.0
76,30.0,1.0,0.0,0.0
74,0.0,1.0,0.068632,0.0
74,3.0,0.389389,0.158985,61.0611
74,4.0,0.699049,0.158985,30.0951
74,5.0,0.73152,0.158985,26.848
74,6.0,0.790039,0.212193,20.9961
74,7.0,0.797733,0.212193,20.2267
74,8.0,0.83628,0.200602,16.372
74,9.0,0.840315,0.200602,15.9685
74,10.0,0.871706,0.161358,12.8294
74,11.0,0.93239,0.161358,6.761
74,12.0,0.991786,0.147303,0.8214
74,13.0,0.993823,0.147303,0.6177
74,14.0,0.995962,0.147303,0.4038
74,16.0,0.995772,0.045542,0.4228
74,18.0,1.0,0.045542,0.0
74,20.0,1.0,0.004563,0.0
74,22.0,1.0,0.004563,0.0
74,25.0,1.0,0.004563,0.0
74,30.0,1.0,0.000821,0.0
75,0.0,1.0,0.097746,0.0
75,3.0,0.363422,0.183718,63.6578
75,4.0,0.764623,0.183718,23.5377
75,5.0,0.810225,0.183718,18.9775
75,6.0,0.826067,0.194579,17.3933
75,7.0,0.835481,0.194579,16.4519
75,8.0,0.84154,0.17879,15.846
75,9.0,0.84374,0.17879,15.626
75,10.0,0.852232,0.142649,14.7768
75,11.0,0.919114,0.142649,8.0886
75,12.0,0.99021,0.125947,0.979
75,13.0,0.999565,0.125947,0.0435
75,14.0,1.0,0.125947,0.0
75,16.0,1.0,0.063612,0.0
75,18.0,1.0,0.063612,0.0
75,20.0,1.0,0.012777,0.0
75,22.0,1.0,0.012777,0.0
75,25.0,1.0,0.012777,0.0
75,30.0,1.0,0.000183,0.0
73,0.0,1.0,0.077667,0.0
73,3.0,0.294873,0.126403,70.5127
73,4.0,0.666445,0.126403,33.3555
73,5.0,0.723348,0.126403,27.6652
73,6.0,0.751819,0.155882,24.8181
73,7.0,0.765419,0.155882,23.4581
73,8.0,0.768771,0.168659,23.1229
73,9.0,0.771928,0.168659,22.8072
73,10.0,0.784093,0.151593,21.5907
73,11.0,0.854953,0.151593,14.5047
73,12.0,0.956295,0.169024,4.3705
73,13.0,0.982896,0.169024,1.7104
73,14.0,0.992685,0.169024,0.7315
73,16.0,1.0,0.115178,0.0
73,18.0,1.0,0.115178,0.0
73,20.0,1.0,0.034681,0.0
73,22.0,1.0,0.034681,0.0
73,25.0,1.0,0.034681,0.0
73,30.0,1.0,0.000913,0.0
72,0.0,1.0,0.06708,0.0
72,3.0,0.307992,0.142466,69.2008
72,4.0,0.706982,0.142466,29.3018
72,5.0,0.754768,0.142466,24.5232
72,6.0,0.794486,0.231724,20.5514
72,7.0,0.80597,0.231724,19.403
72,8.0,0.810367,0.259743,18.9633
72,9.0,0.813225,0.259743,18.6775
72,10.0,0.824334,0.180433,17.5666
72,11.0,0.895169,0.180433,10.4831
72,12.0,0.976622,0.098932,2.3378
72,13.0,0.990434,0.098932,0.9566
72,14.0,0.996682,0.098932,0.3318
72,16.0,0.999819,0.016519,0.0181
72,18.0,1.0,0.016519,0.0
72,20.0,1.0,0.003012,0.0
72,22.0,1.0,0.003012,0.0
72,25.0,1.0,0.003012,0.0
72,30.0,1.0,9.1e-05,0.0
71,0.0,1.0,0.190016,0.0
71,3.0,0.3463,0.130693,65.37
71,4.0,0.765399,0.130693,23.4601
71,5.0,0.810838,0.130693,18.9162
71,6.0,0.828126,0.120015,17.1874
71,7.0,0.837458,0.120015,16.2542
71,8.0,0.837593,0.134252,16.2407
71,9.0,0.840148,0.134252,15.9852
71,10.0,0.846834,0.140093,15.3166
71,11.0,0.918839,0.140093,8.1161
71,12.0,0.989203,0.188647,1.0797
71,13.0,0.999888,0.188647,0.0112
71,14.0,1.0,0.188647,0.0
71,16.0,1.0,0.089167,0.0
71,18.0,1.0,0.089167,0.0
71,20.0,1.0,0.006936,0.0
71,22.0,1.0,0.006936,0.0
71,25.0,1.0,0.006936,0.0
71,30.0,1.0,0.000183,0.0
70,0.0,1.0,0.112713,0.0
70,3.0,0.287324,0.210368,71.2676
70,4.0,0.68184,0.210368,31.816
70,5.0,0.738832,0.210368,26.1168
70,6.0,0.763966,0.262937,23.6034
70,7.0,0.776789,0.262937,22.3211
70,8.0,0.781372,0.208816,21.8628
70,9.0,0.784579,0.208816,21.5421
70,10.0,0.796376,0.120653,20.3624
70,11.0,0.871606,0.120653,12.8394
70,12.0,0.976028,0.069818,2.3972
70,13.0,0.994929,0.069818,0.5071
70,14.0,0.997629,0.069818,0.2371
70,16.0,0.99986,0.014329,0.014
70,18.0,1.0,0.014329,0.0
70,20.0,1.0,0.000365,0.0
70,22.0,1.0,0.000365,0.0
70,25.0,1.0,0.000365,0.0
70,30.0,1.0,0.0,0.0
69,0.0,1.0,0.093,0.0
69,3.0,0.308831,0.153874,69.1169
69,4.0,0.702393,0.153874,29.7607
69,5.0,0.760275,0.153874,23.9725
69,6.0,0.781172,0.179155,21.8828
69,7.0,0.792875,0.179155,20.7125
69,8.0,0.789881,0.174318,21.0119
69,9.0,0.791892,0.174318,20.8108
69,10.0,0.807981,0.137811,19.2019
69,11.0,0.882544,0.137811,11.7456
69,12.0,0.976557,0.150771,2.3443
69,13.0,0.997236,0.150771,0.2764
69,14.0,1.0,0.150771,0.0
69,16.0,1.0,0.085699,0.0
69,18.0,1.0,0.085699,0.0
69,20.0,1.0,0.024916,0.0
69,22.0,1.0,0.024916,0.0
69,25.0,1.0,0.024916,0.0
69,30.0,1.0,0.000456,0.0
68,0.0,1.0,0.052387,0.0
68,3.0,0.382148,0.093913,61.7852
68,4.0,0.729297,0.093913,27.0703
68,5.0,0.77297,0.093913,22.703
68,6.0,0.798264,0.139545,20.1736
68,7.0,0.808812,0.139545,19.1188
68,8.0,0.807332,0.166195,19.2668
68,9.0,0.810634,0.166195,18.9366
68,10.0,0.827797,0.161541,17.2203
68,11.0,0.894229,0.161541,10.5771
68,12.0,0.966965,0.203432,3.3035
68,13.0,0.981147,0.203432,1.8853
68,14.0,0.994324,0.203432,0.5676
68,16.0,1.0,0.132974,0.0
68,18.0,1.0,0.132974,0.0
68,20.0,1.0,0.048188,0.0
68,22.0,1.0,0.048188,0.0
68,25.0,1.0,0.048188,0.0
68,30.0,1.0,0.001825,0.0
67,0.0,1.0,0.088893,0.0
67,3.0,0.190178,0.12905,80.9822
67,4.0,0.388129,0.12905,61.1871
67,5.0,0.481584,0.12905,51.8416
67,6.0,0.52255,0.169846,47.745
67,7.0,0.549668,0.169846,45.0332
67,8.0,0.558137,0.169298,44.1863
67,9.0,0.562503,0.169298,43.7497
67,10.0,0.582809,0.162179,41.7191
67,11.0,0.653212,0.162179,34.6788
67,12.0,0.802282,0.159807,19.7718
67,13.0,0.916385,0.159807,8.3615
67,14.0,0.952117,0.159807,4.7883
67,16.0,0.997153,0.097472,0.2847
67,18.0,1.0,0.097472,0.0
67,20.0,1.0,0.023182,0.0
67,22.0,1.0,0.023182,0.0
67,25.0,1.0,0.023182,0.0
67,30.0,1.0,0.000274,0.0
66,0.0,1.0,0.080588,0.0
66,3.0,0.357327,0.155608,64.2673
66,4.0,0.717754,0.155608,28.2246
66,5.0,0.750343,0.155608,24.9657
66,6.0,0.771042,0.234553,22.8958
66,7.0,0.77928,0.234553,22.072
66,8.0,0.760105,0.234097,23.9895
66,9.0,0.76417,0.234097,23.583
66,10.0,0.77139,0.1557,22.861
66,11.0,0.839746,0.1557,16.0254
66,12.0,0.936554,0.115999,6.3446
66,13.0,0.955738,0.115999,4.4262
66,14.0,0.970897,0.115999,2.9103
66,16.0,0.994475,0.020991,0.5525
66,18.0,0.999158,0.020991,0.0842
66,20.0,1.0,0.002282,0.0
66,22.0,1.0,0.002282,0.0
66,25.0,1.0,0.002282,0.0
66,30.0,1.0,0.000183,0.0
63,0.0,1.0,0.103861,0.0
63,3.0,0.264151,0.191019,73.5849
63,4.0,0.656025,0.191019,34.3975
63,5.0,0.715943,0.191019,28.4057
63,6.0,0.747069,0.242128,25.2931
63,7.0,0.761145,0.242128,23.8855
63,8.0,0.75909,0.212649,24.091
63,9.0,0.761805,0.212649,23.8195
63,10.0,0.772972,0.130601,22.7028
63,11.0,0.846345,0.130601,15.3655
63,12.0,0.953225,0.09373,4.6775
63,13.0,0.988451,0.09373,1.1549
63,14.0,0.997278,0.09373,0.2722
63,16.0,1.0,0.025098,0.0
63,18.0,1.0,0.025098,0.0
63,20.0,1.0,0.000913,0.0
63,22.0,1.0,0.000913,0.0
63,25.0,1.0,0.000913,0.0
63,30.0,1.0,0.0,0.0
64,0.0,1.0,0.125217,0.0
64,3.0,0.460203,0.295519,53.9797
64,4.0,0.768514,0.295519,23.1486
64,5.0,0.79923,0.295519,20.077
64,6.0,0.840738,0.346445,15.9262
64,7.0,0.848719,0.346445,15.1281
64,8.0,0.885582,0.176599,11.4418
64,9.0,0.888495,0.176599,11.1505
64,10.0,0.907535,0.051839,9.2465
64,11.0,0.954391,0.051839,4.5609
64,12.0,0.989484,0.004198,1.0516
64,13.0,0.993462,0.004198,0.6538
64,14.0,0.995447,0.004198,0.4553
64,16.0,1.0,0.000183,0.0
64,18.0,1.0,0.000183,0.0
64,20.0,1.0,0.0,0.0
64,22.0,1.0,0.0,0.0
64,25.0,1.0,0.0,0.0
64,30.0,1.0,0.0,0.0
65,0.0,1.0,0.058866,0.0
65,3.0,0.230947,0.104408,76.9053
65,4.0,0.522687,0.104408,47.7313
65,5.0,0.597114,0.104408,40.2886
65,6.0,0.631426,0.143835,36.8574
65,7.0,0.652091,0.143835,34.7909
65,8.0,0.659047,0.166834,34.0953
65,9.0,0.663059,0.166834,33.6941
65,10.0,0.677756,0.162088,32.2244
65,11.0,0.750415,0.162088,24.9585
65,12.0,0.893971,0.191841,10.6029
65,13.0,0.965069,0.191841,3.4931
65,14.0,0.987336,0.191841,1.2664
65,16.0,0.999136,0.12476,0.0864
65,18.0,1.0,0.12476,0.0
65,20.0,1.0,0.045542,0.0
65,22.0,1.0,0.045542,0.0
65,25.0,1.0,0.045542,0.0
65,30.0,1.0,0.001825,0.0
62,0.0,1.0,0.148398,0.0
62,3.0,0.33873,0.165921,66.127
62,4.0,0.765792,0.165921,23.4208
62,5.0,0.812134,0.165921,18.7866
62,6.0,0.821174,0.158894,17.8826
62,7.0,0.830969,0.158894,16.9031
62,8.0,0.820517,0.14849,17.9483
62,9.0,0.822264,0.14849,17.7736
62,10.0,0.821263,0.12978,17.8737
