farm_id,year,ws_mean,ws_median,ws_p10,ws_p90,ws_std,weibull_A,weibull_k,frac_below_rated
54,2021,8.606976272437107,8.12528189778034,3.468973733429456,14.435365757239767,4.273567482407453,9.723757155989658,2.122903574146729,0.7318493150684932
54,2022,8.893648664369941,8.319706689916654,3.586225710596069,15.246563563339226,4.494600337747143,10.049834080324386,2.084159944092761,0.7134703196347032
54,2023,9.363932031807568,8.723448391752365,3.8608488712366498,15.751555071505353,4.548164762100065,10.579129860555135,2.175182749263091,0.6721461187214612
54,2024,9.062454854854067,8.766049807055186,3.753821567037985,14.693968174781697,4.3050868483774,10.225528325713325,2.214699997740376,0.7007058287795993
55,2014,9.433790798720121,9.31889792378376,3.5133892813270697,15.409506067210861,4.553208718617916,10.637342819589977,2.175877278996846,0.6361872146118721
55,2015,9.874029431934806,9.566736215916766,3.8572814806104923,16.296666188412413,4.717558743359331,11.140266436880793,2.205524855548866,0.6226027397260274
55,2016,9.095317934947063,8.832371244649334,3.6590413111302866,14.848588339059386,4.29276041555334,10.263697209241057,2.2383793509364094,0.674408014571949
55,2017,9.6627661973186,9.49091726339077,4.337990105834132,14.981079621689124,4.084746540205416,10.874298141785744,2.528586961379147,0.6361872146118721
55,2018,9.342405919886158,9.17944437045924,3.740797920488989,15.151769065583196,4.353341350049953,10.53948323913604,2.2705587041622524,0.6504566210045662
55,2019,9.300130550404266,9.102065546748964,3.8012621122958836,14.86088990286944,4.285026491683361,10.48738687540839,2.2926180789700705,0.6667808219178082
55,2020,9.947409644779578,9.60231872229274,3.850255709881436,16.31858977684307,4.8099086551987265,11.211844883554015,2.164132059314782,0.6029143897996357
55,2021,9.065194265037663,8.642453258711436,3.675873587958368,15.342276813935744,4.394330962989081,10.225428147275316,2.1666521845575177,0.6837899543378996
55,2022,9.311703409186753,9.063359114710892,3.776480627504764,15.150746772427516,4.378248405548175,10.495188520278328,2.2358842543818653,0.6565068493150685
55,2023,9.472963177377185,9.01501153517237,3.864010040686086,15.71484708892573,4.476839073069207,10.691498823600336,2.2363904905687426,0.6534246575342466
55,2024,9.66711572375342,9.352664841479777,4.185552733203818,15.331453361651818,4.286909287033828,10.899287760422695,2.3973304164757607,0.6421903460837887
56,2023,6.553995422514315,5.823041231963602,2.2673249972963454,11.827754454126474,3.697338117579715,7.389400214927081,1.8512577973788291,0.8656392694063927
56,2024,6.987902394229671,6.4910465741451056,2.503886359764508,12.112262686336523,3.802934410715264,7.883212848000008,1.9214195641017922,0.8426684881602914
57,2014,5.369677148650035,5.24925172356482,2.4909716620481346,8.375153227829934,2.280369600383093,6.04476826039655,2.510372021535005,0.9877853881278539
57,2015,5.92103551234974,5.8300091887782095,3.0579862140345906,8.918628918240827,2.232902584563706,6.639609219102347,2.8845111848946012,0.988013698630137
57,2016,5.850852135180997,5.676196939667282,3.138010237928689,8.85505459179397,2.198682999156834,6.560217014474385,2.8484365583345466,0.980988160291439
57,2017,5.488414683204088,5.1962066052053775,2.5261383390153105,8.950150191007022,2.374416541250218,6.1837184261373555,2.462314483480293,0.9905251141552511
57,2018,5.7824656977583935,5.8729014263549555,2.580422300256982,8.732058713682846,2.314983976519548,6.488317149356815,2.7071800847572596,0.9917808219178083
57,2019,5.9793860701920325,5.857847750678555,3.0496178754353727,8.997045921367507,2.288063980333328,6.705955185654874,2.8213443224605377,0.9853881278538813
57,2020,5.4796179919819785,5.197566248388982,2.457304681064029,8.93860157179515,2.43306620504372,6.180343355716692,2.398265236122503,0.9857695810564663
57,2021,5.525402070630522,5.48741884331097,2.581592749332549,8.442054666010073,2.2383066008282344,6.210784572131183,2.665833279686366,0.9921232876712329
57,2022,5.334687223031477,5.15209982374615,2.3316052959118796,8.466686510369342,2.3619972451730353,6.014718889542983,2.402167110375847,0.9866438356164383
57,2023,5.804782772014278,5.756609753686517,2.8614295276940847,8.689412651108851,2.206706345571471,6.507890415044418,2.8625750748084924,0.9917808219178083
