farm_id,year,gain_pct
111,2024,2.028209688429641
112,2020,0.1159584845697698
112,2021,0.9955063470205866
112,2022,0.6035096721334278
112,2023,1.2992590507332944
112,2024,0.6865148557380563
113,2014,-0.5760671942350409
113,2015,1.3852453604733246
113,2016,-0.21322297795383127
113,2017,-0.5422685447500523
113,2018,-0.9143977720900833
113,2019,-0.0993016131366542
113,2020,0.1574142424839176
113,2021,0.13410350938216903
113,2022,0.3352743690970822
113,2023,0.1261795761910105
113,2024,0.5363865959307043
114,2023,0.6667430552124307
114,2024,0.922783968187988
115,2020,-0.07072149283479506
115,2021,0.8484757552789968
115,2022,1.2046186340632352
115,2023,1.2203678337360964
115,2024,1.2962648534689185
116,2014,-0.43739899918683756
116,2015,-9.125263389057634e-05
116,2016,0.4383348527287633
116,2017,0.2721157795589762
116,2018,-0.32683530007612627
116,2019,0.29614442291863424
116,2020,-0.002604622843793156
116,2021,-0.1381839742465603
116,2022,0.026848618481757847
116,2023,0.257907565410992
116,2024,0.7704737011602113
117,2023,-0.22904538823102796
117,2024,-0.27312771125643165
118,2021,0.0
118,2022,0.0
118,2023,0.0
118,2024,0.0
119,2021,0.21179927856714723
119,2022,-0.02094578393218877
119,2023,-0.08543943437765922
119,2024,2.7066312775565313
120,2021,0.7290994397634771
120,2022,-0.622512971103181
120,2023,1.3379717882445752
120,2024,1.2921848430356253
121,2014,1.9321528604087892
121,2015,2.849682913428024
121,2016,2.2232395572421093
121,2017,3.306303726322249
121,2018,2.6921589835502746
121,2019,1.7226854033205241
121,2020,2.435178240364568
121,2021,0.27445248116380766
121,2022,1.4373003665200152
121,2023,2.1318067956152027
121,2024,3.5604995137731876
122,2014,3.133248017451514
122,2015,1.2204135508642957
122,2016,3.3322265762125687
122,2017,1.4546042606135912
122,2018,2.7089585713618938
122,2019,1.9262201586303116
122,2020,2.9623076508589623
122,2021,2.4979030849166635
122,2022,2.2061477156379574
122,2023,2.5437862777045277
122,2024,2.6754165689333385
123,2014,2.034467550335778
123,2015,2.08485224081392
123,2016,1.2222916743050094
123,2017,3.5367008584569226
123,2018,3.006384930987285
123,2019,2.345994412319487
123,2020,0.6404290452963759
123,2021,1.0224804685553173
123,2022,2.828111238617911
123,2023,2.1315997004407694
123,2024,3.0048918082395404
124,2016,-0.28083470636259533
124,2017,-0.32656481043187713
124,2018,-0.3696826593970803
124,2019,-0.25648792457775627
124,2020,-0.12967759385710884
124,2021,0.7596202094172122
124,2022,0.503117205862867
124,2023,0.46587150073701417
124,2024,0.6807328118073277
125,2023,0.511506185395423
125,2024,0.836776583336965
126,2021,5.265588560726578
126,2022,4.768568407941372
126,2023,5.369295457336082
126,2024,5.451635684911311
127,2022,1.3685602528060266
127,2023,0.7558166825170531
127,2024,1.1053777786334187
128,2014,0.25356575270990345
128,2015,0.322238524752373
128,2016,0.7797717948132011
128,2017,0.8171491699288311
128,2018,0.4198776270014592
128,2019,0.6022992608312915
128,2020,0.23149271762072576
128,2021,0.16753480363116455
128,2022,0.32782109662670683
128,2023,0.9498523536211729
128,2024,1.0025194375226343
129,2023,0.07774695979018344
129,2024,-0.08252876587513037
130,2020,-0.9317129589077411
130,2021,1.6294633333619806
130,2022,1.2663623791717138
130,2023,2.4310021372179897
130,2024,1.3819141958800523
131,2014,-0.4169307520474357
131,2015,0.49915617932163187
131,2016,-0.3403704402848796
131,2017,0.7099288942294419
131,2018,0.6083078707883997
131,2019,0.17700770313661768
131,2020,-0.46878604699763143
131,2021,1.8628674550171975
131,2022,-0.4892420535239517
131,2023,0.8419109914013033
131,2024,-1.9413923677604332
132,2024,-1.7286734245316988
133,2021,-0.7008893477520188
133,2022,-0.2894976131826017
133,2023,0.8690456266072606
133,2024,0.5138018617197783
134,2023,4.8426886465376535
134,2024,4.8616320499483265
135,2016,-1.8349711911276732
135,2017,-1.1176050273386122
135,2018,-1.7609517986514827
135,2019,-1.131733860531546
135,2020,-0.5697421852145432
135,2021,-1.681021472666399
135,2022,0.17819814993424468
