farm_id,n_turb,main_label,scenario_S2,capacity_MW,E_base,E_S1,E_S2,E_S3,G_plan_S1,G_plan_S2,G_plan_S3,G_info_S1,G_info_S2,G_info_S3,V1,V2,V3,pos_frac_S1,pos_frac_S2,pos_frac_S3,g_so_S1_p05,g_so_S1_p95,g_so_S2_p05,g_so_S2_p95,g_so_S3_p05,g_so_S3_p95,monotonic,dE_GWh_S1,e_MWhperMW_S1,dE_GWh_S2,e_MWhperMW_S2,dE_GWh_S3,e_MWhperMW_S3,e_base_MWhperMW,area_real_km2,Y_area_S1,Y_area_S2,Y_area_S3,corridor
49,101,A,S_A,1010,38390714.82824243,38447597.710141204,50612600.0,51041540.0,0.14816833224717493,31.835523840692975,32.95282525568108,1.774712494702533,0.23905508146567517,11.576447617706851,56882.8818987757,12165002.289858796,428940.0,1.0,1.0,0.0,1.3014596018661877,2.2687176048519793,0.18550569349057883,0.279027158224948,-0.20319028726244157,-0.1634988149266193,True,5.7451710717760855,3844.7597710141204,1234.4104023475147,5061.26,1277.733342347515,5104.154,3839.071482824243,26.896314411459116,1429474.5786344872,164467.0611593666,106150.77780550704,other
50,100,B,S_B0,1000,29842718.897692133,29843314.82072735,24893832.0,33038580.0,0.001996879162580832,-16.583230618691555,10.709014528012785,2.0456949707648224,0.8723689045828418,15.908848341108692,595.9230352155864,-4949482.820727348,8144748.0,1.0,1.0,0.0,1.8280591298019757,2.3135921938230584,0.5694087747328261,1.2463976382336546,-0.08026478233919801,-0.016555216631687533,False,0.059592303521185386,2984.3314820727346,-494.8886897692132,2489.3832,319.58611023078674,3303.858,2984.2718897692134,117.60208703917809,253765.18029637786,1168614.7779551216,68710.13226853007,other
51,91,A,S_A,910,46777815.71845945,46777815.71845945,52203448.0,52647772.0,0.0,11.598729436610885,12.54858994885507,0.3456222818808866,0.13517398243125592,11.16711559850435,0.0,5425632.28154055,444324.0,1.0,1.0,0.6,0.28992032151856156,0.44866463217990127,0.06213732383068119,0.1900293087346786,-0.13948752544932214,0.07197899085984348,True,0.0,4677.781571845945,493.7325376201898,5220.3448,534.1660216201903,5264.7772,4677.781571845945,73.96270076657514,632451.4279986792,169636.56628874654,109491.24864819899,other
52,90,C,S_C,900,54029624.58897534,54052458.12033249,55723468.0,58443360.0,0.04226113272274327,3.1350271705761323,8.169102496272528,5.506702180720484,1.6374651632456565,8.840042922508813,22833.5313571468,1671009.879667513,2719892.0,1.0,1.0,1.0,5.173089443838968,5.676829259094732,1.4561219061458996,1.7213229060171864,0.2799984794226419,0.34212554303576326,True,2.055017822143145,5405.2458120332485,152.4459069922197,5572.3468,397.2361869922197,5844.336,5402.962458897534,112.19709406220835,481763.4411312184,902462.7992096654,121544.29747941103,other
53,90,D,S_D,900,50301164.969674475,50361789.32734403,45987984.0,53043108.0,0.12052277060800444,-8.574713870493461,5.451052738000373,0.34868193946172144,0.31978451264395735,11.012310688298887,60624.35766955465,-4373805.32734403,7055124.0,1.0,0.8,0.8,0.21549642038461186,0.5275571442234014,-0.07117217197915426,0.951792559924594,-0.03715060667914849,0.11136368719217427,False,5.456192190260208,5036.178932734403,-388.1862872707029,4598.7984,246.77487272929756,5304.3108,5030.116496967447,132.287989892007,380698.12209299393,1409895.885707278,110313.42650361867,other
54,89,D,S_D,890,39770049.13804079,39964174.705081135,42992368.0,49985428.0,0.48812000801543354,8.102375862736876,25.686110737509782,0.2805304919305418,0.353419304813898,11.642739694047133,194125.56704034656,3028193.294918865,6993060.0,0.8,0.6,0.4,-0.038429328212835165,0.6932351196855346,-0.024988244024683453,0.7361144412575641,-0.12551323625955052,0.08859027740401715,True,17.27717546659081,3996.4174705081136,286.7863787143694,4299.2368,909.1687187143698,4998.5428,3977.004913804079,32.60323740865146,1225773.2017273968,1318056.5332025262,103954.38815406372,other
55,88,A,S_A,880,44769644.597498424,44769644.597498424,53378136.0,53810208.0,0.0,19.228411303900746,20.1935116612624,0.5559021378948397,0.10442296547085565,10.625564162298433,0.0,8608491.402501576,432072.0,1.0,1.0,0.6,0.2955453819607325,1.2429298646948825,0.11948203280129974,0.17400205800288665,-0.04304337003486883,0.15885152137829156,True,0.0,4476.964459749843,757.5472434201387,5337.8136,795.5695794201387,5381.0208,4476.964459749843,32.28001863569012,1386915.079038996,173453.74784312578,111908.7596705765,other
56,83,B,S_B0,830,31872140.994325448,32196552.319355153,28731610.0,35561432.0,1.017852315247549,-9.853530062146096,11.575284529305383,3.1067503150542697,5.483528078340982,14.798382783542914,324411.3250297047,-3464942.3193551525,6829822.0,1.0,1.0,0.0,2.444562600274586,3.4822533960313464,4.943525165362527,5.498937664377337,-1.0240153565877808,-0.6435009209154909,False,26.926139977465517,3219.655231935515,-260.66407252901195,2873.161,306.211153470988,3556.1432,3187.2140994325446,76.35321116532634,421679.0862880736,1348775.2323725473,73956.89210548208,Vietnam
57,80,C,S_C,800,12141154.835167022,13997397.585282637,18041460.0,20909248.0,15.288848345290695,48.59756131058194,72.21795030103787,15.828514873307967,3.2111949683999383,23.382831564786382,1856242.7501156144,4044062.414717363,2867788.0,1.0,1.0,0.6,14.629727614776746,16.777788721278164,2.635235099959321,3.9190174794257704,-0.1075452940103748,0.696156434018202,True,148.4994200092493,1399.7397585282638,472.0244131866382,1804.146,701.4474531866381,2090.9248,1214.1154835167022,53.761451640533146,260361.22831790088,292188.31989116705,43484.8348723068,Vietnam
58,81,A,S_A,810,34539843.72699583,34736466.664967306,38143756.0,38556712.0,0.5692641215333443,10.434072318015158,11.629665451742163,0.35864103438295053,0.25652290260401156,14.451961115400087,196622.93797147274,3407289.335032694,412956.0,1.0,1.0,0.2,0.23298153601352828,0.43427039494168446,0.05957033488150748,0.332767908430076,-0.34066892090163087,0.024373098729588677,True,15.926457975689406,3473.6466664967306,291.91689411333743,3814.3756,325.36633011333777,3855.6712,3453.984372699583,108.46784583144624,320246.67216998193,123949.2033782093,80186.15755760753,other
59,80,C,S_C,800,44085521.518434376,44277618.21187572,52753100.0,56636328.0,0.4357364659075678,19.6608278251654,28.469225381211604,0.7415164928948403,0.39458940169482754,9.921626139363896,192096.6934413463,8475481.788124278,3883228.0,0.8,1.0,0.8,0.03188240426711696,1.3360488957298575,0.22343975845681976,0.5930993464934768,-0.12050718037795284,0.11878453741834086,True,15.367735475307564,4427.761821187572,693.40627852525,5275.31,1004.0645185252499,5663.6328,4408.552151843438,19.683739870554763,2249451.501749998,854356.5575097982,117786.22410781133,other
60,80,A,S_A,800,53503788.536199376,53533647.11689508,56821440.0,57220828.0,0.05580647934024715,6.20077858889559,6.947245354944846,0.6032618610106935,0.18535976825808448,9.76722693451737,29858.580695703626,3287792.8831049204,399388.0,1.0,1.0,0.8,0.5403422983160061,0.7700635765845837,0.08157890328211216,0.21943838713694427,-0.12691052564223002,0.07394423600710412,True,2.3886864556567162,5353.364711689508,265.4121171040504,5682.144,297.36315710405034,5722.0828,5350.378853619937,68.28493251003525,783974.5189618178,184642.86062449426,119001.80517427836,other
61,80,A,S_A,800,48457610.43887382,48479878.678507745,56391472.0,56805240.0,0.045954060532999705,16.372787451280207,17.2266636458605,0.5098015193237503,0.1462411487900089,9.965226773104414,22268.23963392526,7911593.321492255,413768.0,1.0,1.0,0.4,0.4169158090096017,0.9026118808219787,0.08731048741440017,0.22407394535257763,-0.09852753430065192,0.11672776037280966,True,1.7814591707145155,4847.987867850775,634.7089248900949,5639.1472,667.810364890095,5680.524,4845.761043887382,31.460504777540198,1540975.8686744836,183245.6675667859,118137.50935862241,other
62,79,C,S_C,790,40340676.09036834,40748248.338165335,41313912.0,43436992.0,1.01032577362854,2.412542386378175,7.67541898082103,0.9873912011643512,2.2517271085983435,9.679003521939265,407572.2477969974,565663.6618346646,2123080.0,1.0,1.0,1.0,0.8745011581759136,1.0733765532870878,2.14443178328815,2.4137056216620185,0.2585525235871988,0.5131077873479833,True,32.198207575962805,4074.8248338165336,76.88563686090131,4131.3912,244.60895686090132,4343.6992,4034.067609036834,78.89832820025524,516465.2948632886,669094.5486347293,90335.64595291573,other
63,75,C,S_C,750,28847211.66409512,29007263.213387653,30066254.0,33783780.0,0.554825024880113,4.22585846458835,17.112809353595914,0.5808010928950089,0.596393308455411,16.17671731032765,160051.5492925346,1058990.7866123468,3717526.0,1.0,1.0,0.8,0.31224277194368216,0.7529690541363669,0.27914450863982176,1.0247858570334356,0.002704576354974904,0.18041413216637522,True,12.003866196940068,2900.7263213387655,91.42817519286587,3006.6254,370.24262519286606,3378.378,2884.721166409512,62.93197548784692,460930.44098050566,486934.441097399,70259.92013975543,other
64,75,B,S_B0,750,16357314.281919874,16424076.170636505,12285455.0,17929754.0,0.40814700730195136,-24.89320197522032,9.61306783607001,11.6329486812699,4.883883747210645,24.12251749756241,66761.88871663064,-4138621.170636505,5644299.0,1.0,1.0,0.0,11.281016112547952,12.06314903524542,3.7483157665792577,5.956334577683574,-1.4869940043997405,-0.11834734867703314,False,5.007141653747284,1642.4076170636504,-305.38944614399054,1228.5455,117.93297885600953,1792.9754,1635.7314281919873,146.41732070432298,112173.0413562443,576727.772040184,37288.39946759837,Vietnam
65,75,A,S_A,750,47570524.46798552,47747706.136114925,55169340.0,55586940.0,0.372461035716872,15.97378968804182,16.851644209660645,0.5239049108769379,0.17363051937195542,10.188406557865958,177181.66812940687,7421633.863885075,417600.0,1.0,1.0,0.6,0.2180405311608145,0.8567547194164957,0.06733848298004054,0.26986982142926963,-0.041273778390350416,0.07138267364141439,True,13.288625109705436,4774.770613611492,569.9111649010865,5516.934,601.2311649010867,5558.694,4757.0524467985515,31.867357695836514,1498326.4879332366,179274.31540568732,115603.8183179436,other
66,74,C,S_C,740,28171394.35470985,30153609.701715086,30513168.0,34191236.0,7.03626991992975,8.312594029974383,21.368632200073264,5.560136497043811,0.8147816460207252,16.23544170646037,1982215.347005237,359558.29828491434,3678068.0,1.0,1.0,0.8,3.492524774684016,5.958307188091879,0.33959015626840117,0.9479035773472569,-0.03422860184767422,0.12498799916243562,True,146.6839356783874,3015.3609701715086,173.2912497514711,3051.3168,445.468281751471,3419.1236,2817.139435470985,44.70166718559505,674552.2393274849,494172.38363618695,71107.30388486815,China_strait
67,73,A,S_A,730,37975963.025278114,38455816.29012976,50083732.0,50540592.0,1.2635710239454303,31.88271740906883,33.08574154224459,0.8080133672449588,0.1584808971355303,12.098072593860014,479853.26485164464,11627915.709870242,456860.0,1.0,1.0,0.2,0.4521993907758759,1.4056606405554304,0.054981871390854115,0.3208297967382307,-0.06354204361939067,0.04325304259973376,True,35.02928833417007,3845.581629012976,883.8671351546976,5008.3732,917.2179151546974,5054.0592,3797.5963025278115,20.713240287523146,1856581.3825514328,162748.48978185919,105108.95932118793,other
68,72,C,S_C,720,53774388.32269352,53932510.097770624,53574820.0,57421112.0,0.29404662704526763,-0.37112151140787364,6.7815251666331156,0.6008185315437531,0.4084028022779446,9.699430629807242,158121.77507710457,-357690.09777062386,3846292.0,1.0,1.0,0.2,0.5165214095414518,0.9233804356669731,0.25130431646709317,0.5889782256767566,-0.11476775010579285,0.031704550642603004,False,11.384767805551673,5393.251009777063,-14.368919233933557,5357.482,262.56410476606663,5742.1112,5377.438832269352,60.497884372623,891477.6220203927,867664.626048651,119418.33458114965,other
69,71,C,S_C,710,44528666.5421802,44897034.03314459,45034984.0,48730848.0,0.8272592008014673,1.1370595554218608,9.437025143879485,0.5415431478238929,0.4743696340072947,11.062701793692195,368367.49096439034,137949.96685540676,3695864.0,1.0,1.0,0.4,0.25856692456907804,0.9585837651435408,0.1874045236470241,0.6819323498563122,-0.11161782278440788,0.0811619310258688,True,26.15409185847186,4489.703403314459,35.94853950520615,4503.4984,298.35488350520563,4873.0848,4452.86665421802,62.672495169790324,716375.4037797758,729358.7276908625,101345.24581981533,other
70,70,B,S_B0,700,26076031.87169851,26167011.240595236,22319468.0,30132616.0,0.34890035931989527,-14.406194509125745,15.556753988724347,1.3726701163250918,1.2275547094797121,17.15922774616511,90979.36889672652,-3847543.2405952364,7813148.0,1.0,1.0,1.0,1.124387491773418,1.4674113615598718,0.9222810434384436,1.5411052544861883,0.06200853567395711,0.20095852603916298,False,6.368555822770986,2616.701124059524,-262.9594710188956,2231.9468,283.9608889811041,3013.2616,2607.603187169851,62.63747579770411,417753.28439327615,1047763.9658248052,62666.61675401381,other
71,69,C,S_C,690,47345310.76152062,48095765.783901006,48100560.0,50293612.0,1.5850672649725501,1.5951933281916566,6.227229668699487,1.4458217001159437,2.2054882508863822,9.0785233806612,750455.0223803893,4794.216098994017,2193052.0,1.0,1.0,1.0,1.2902173436689193,1.4846372398098382,1.905022902112686,2.3258195346468846,0.1973200894450915,0.34162983646564243,True,51.781396544247094,4809.576578390101,52.11219745507737,4810.056,203.43278545507786,5029.3612,4734.531076152061,103.59937978289223,464247.6227627306,779006.8992323389,104595.31652940687,other
72,68,C,S_C,680,34421410.657988936,34468943.917072885,34838052.0,39115720.0,0.13809212979746643,1.2104133271899045,13.63775990662821,2.3650132517333327,1.6804687720039688,17.4971485697876,47533.25908394903,369108.08292711526,4277668.0,1.0,1.0,0.0,2.1044208294747704,2.378746586173826,0.9822053869745604,1.8526877240226247,-0.3499585629983093,-0.06037211481554808,True,3.2322616177084638,3446.8943917072884,28.331611256752222,3483.8052,319.21303525675245,3911.572,3442.1410657988936,61.70543498857255,558604.6662414147,564215.528131377,81348.7230679644,other
73,67,A,S_A,670,49489104.439885475,49497075.44415434,53566172.0,53992980.0,0.016106584184696054,8.238313475781217,9.100741690699603,0.4641883008501034,0.12415218764113278,10.549815768438668,7971.004268862307,4069096.555845663,426808.0,1.0,1.0,0.6,0.2754167859699806,0.7450757037921092,0.09586554643099629,0.2291438286303252,-0.05934163143850895,0.04771340698196007,True,0.5340572860133943,4949.707544415433,273.1635265276728,5356.6172,301.7596625276729,5399.298,4948.910443988548,52.54988999298915,941906.3570020394,174064.77609127274,112288.86947841279,other
74,62,C,S_C,620,38432737.60585548,38636528.37546301,38240656.0,41607296.0,0.530253066272542,-0.49978642641947774,8.260037124341762,9.000118069633443,1.3240332718558536,13.06845541482345,203790.76960752904,-395872.3754630089,3366640.0,1.0,1.0,0.0,8.038415641998396,9.75055336534333,0.9547773497813029,1.5080684340130992,-0.6143691129727943,-0.3618321582701331,False,12.635027715666629,3863.652837546301,-11.909059563039937,3824.0656,196.8226204369599,4160.7296,3843.273760585548,28.214823611302332,1369369.8357903587,619321.9965665792,86530.4383994676,other
75,62,A,S_A,620,40770073.27201566,40848718.96276483,43371512.0,43784496.0,0.19290053815809632,6.380755586647305,7.393714276332736,0.3782151064411304,0.2167443702543411,12.97438893409929,78645.6907491684,2522793.0372351706,412984.0,1.0,1.0,0.0,0.2729275231063638,0.7291851209393244,0.07939038125866692,0.40667993082770043,-0.13644178276838204,-0.07130336786190952,True,4.876032826448381,4084.871896276483,161.28920113502917,4337.1512,186.89420913502897,4378.4496,4077.007327201566,80.58160588748805,506923.6150468358,140936.94290904244,91058.34789119042,other
76,61,A,S_A,610,29465303.422280267,29865959.47168349,30999824.0,31389480.0,1.3597553830050397,5.207889956970209,6.530313128439607,2.6063226078150423,0.18456111813959608,16.4434569382564,400656.04940322414,1133864.528316509,389656.0,1.0,0.8,0.4,2.367621500464823,3.274661891065384,-0.023624947598956544,0.3834816218752378,-0.09516050562498596,0.015067320202962795,True,24.440019013596647,2986.595947168349,93.60575524090363,3099.9824,117.37477124090361,3138.948,2946.5303422280267,133.29988835556892,224050.89636697934,100734.79627084166,65280.50910905915,other
77,60,B,S_B0,600,28356971.880540594,28955993.782863047,22442016.0,31021452.0,2.112432543382812,-20.858912247254494,9.396208208281406,3.7923269709493246,1.9729179292019199,18.959988591516307,599021.9023224525,-6513977.782863047,8579436.0,1.0,1.0,0.0,3.1485139982184522,4.367150513255814,1.0061829446439186,2.391300561595689,-0.6148169676511528,-0.04981976337561616,False,35.9413141393471,2895.5993782863047,-354.8973528324358,2244.2016,159.86880716756423,3102.1452,2835.6971880540596,76.03148144317001,380842.16213130485,1053516.8528776641,64515.12353381582,other
78,60,C,S_C,600,29338440.47700634,29575266.79209971,29808330.0,33424656.0,0.8072218946981244,1.6016172480671966,13.927855252552312,2.320037012713204,0.8756372911457444,16.27467408668053,236826.31509337202,233063.20790028945,3616326.0,1.0,1.0,1.0,2.1357798587286507,2.6005060755326728,0.4041760820515554,1.11401042634247,0.14854137806858667,0.30728211837743047,True,14.209578905602303,2957.526679209971,28.193371379619748,2980.833,245.17293137961968,3342.4656,2933.844047700634,46.67573359862552,633632.6076077061,482757.26362841314,69513.05215872225,other
79,60,B,S_B0,600,31033847.335049197,31311743.096275624,25737338.0,33727152.0,0.8954602316180604,-17.066879519856993,8.678603834945795,1.8790099092317432,1.638083622784388,15.672682437548689,277895.7612264268,-5574405.096275624,7989814.0,1.0,1.0,0.4,1.7376261177084655,2.4721716380104164,1.2851205628292182,2.395294460937044,-0.2467691044847294,0.06238092110121841,False,16.673745673585653,3131.1743096275623,-317.7905601029517,2573.7338,161.59827989704837,3372.7152,3103.3847335049195,77.54148417928086,403806.3422139416,1208212.2805370388,70142.15123533815,other
80,60,C,S_C,600,50464453.33977265,50507938.294766575,50082424.0,53805940.0,0.08616947596983897,-0.7570266088101257,6.621466079756022,0.11493057959676387,0.4024336254356509,9.959250202922366,43484.95499392599,-425514.2947665751,3723516.0,1.0,1.0,0.4,0.025008163404136776,0.2486806523832796,0.1458210265178359,0.4961236717615837,-0.2414938073099069,0.03487047542081243,False,2.609097299635141,5050.793829476657,-22.921760386359164,5008.2424,200.4891996136408,5380.594,5046.445333977265,81.67533630266567,618398.9020577577,811103.9419557542,111899.88353714334,other
81,59,C,S_C,590,51855458.29448814,52218663.77861693,53680928.0,56407464.0,0.7004190032727842,3.520303870703414,8.778257593754033,3.6996401928520273,1.9751845677351287,9.513530513270645,363205.4841287881,1462264.2213830724,2726536.0,1.0,1.0,0.0,3.496254263571142,3.759219284860716,1.7377792211273977,2.160814206685792,-1.2588415078849864,-1.0766416001342543,True,21.42912356359882,5221.866377861693,107.70271262520025,5368.0928,268.56833662520006,5640.7464,5185.5458294488135,45.99336111610765,1135352.2010881929,869383.0855440028,117310.25705016222,other
82,58,A,S_A,580,35192569.370688275,35196670.36009601,38106640.0,38487540.0,0.011652998008007842,8.280357704541007,9.36268845450111,2.0745029382395535,0.23504046212243884,14.120953146896206,4100.989407733083,2909969.6399039924,380900.0,1.0,1.0,0.4,1.086111537658978,2.494253497012267,0.07224502761780208,0.3800035314280238,-0.1705696161291559,0.10300544893876519,True,0.23785738564858547,3519.667036009601,169.0160965000802,3810.664,191.10829650008,3848.754,3519.2569370688275,40.464702262558085,869811.6726948816,123828.5938967365,80042.30097329673,other
83,58,A,S_A,580,29931358.435708664,30462301.32578815,43853948.0,44271668.0,1.773868336847894,46.51506076543933,47.91065395542851,1.0926095983797481,0.16139162431109527,12.285842650230808,530942.8900794871,13391646.674211849,417720.0,1.0,0.8,0.4,0.49697158583714707,1.8004225146424566,-0.028298016747199103,0.25421954921959056,-0.16428901374846464,0.202502794695387,True,30.794687624610216,3046.2301325788153,807.5101947288973,4385.3948,831.7379547288973,4427.1668,2993.1358435708667,10.093994792174854,3017863.7846537605,142504.63220217262,92071.51651276932,other
84,57,C,S_C,570,39318984.071129434,39925452.28940254,40812460.0,44948320.0,1.5424310485133104,3.7983583862920147,14.31709404975189,0.6271293570474715,0.38225792584855606,13.132228819166736,606468.2182731032,887007.710597463,4135860.0,1.0,1.0,0.2,0.4461618499789979,0.8773927998567758,0.06585134191651026,0.8799938527438156,-0.1735573403522762,0.03198342338920418,True,34.56868844156688,3992.5452289402538,85.12812794562228,4081.246,320.87214794562243,4494.832,3931.8984071129435,45.371419036720496,879969.2215288578,660973.3424027467,93478.74552865818,other
85,56,B,S_B0,560,35715386.28938425,36712556.403374225,31421706.0,39327036.0,2.7919902809125214,-12.021934341111889,10.11230756781495,3.258758335469898,3.4929486082005345,14.151821722635471,997170.1139899716,-5290850.403374225,7905330.0,1.0,1.0,0.0,2.713300773842657,3.3184155912953295,2.9051822628371045,3.729174159659594,-0.26032047999814817,-0.14543878447711692,False,55.84152638343825,3671.2556403374224,-240.44609620551836,3142.1706,202.2523837944816,3932.7036,3571.5386289384255,55.76453285277099,658349.5732009874,1475058.9615998499,81788.19565759921,China_strait
86,56,B,S_B0,560,22282771.804445576,22896268.412934035,16414006.0,23151116.0,2.7532329185638478,-26.33768301336153,3.8969307910840025,21.363656541511972,5.251796320428444,22.377839238094584,613496.6084884591,-6482262.412934035,6737110.0,1.0,1.0,1.0,19.844248127078863,22.556999597688066,4.669988225161697,5.791920363677041,0.25560923568288874,1.0083953669313963,False,34.35581007535391,2289.6268412934037,-328.6508850489522,1641.4006,48.62727495104795,2315.1116,2228.2771804445574,47.69640224125687,480041.83412242803,770538.2593183739,48147.23400715415,Vietnam
87,56,C,S_C,560,48301424.58813782,48511297.74417859,48790124.0,52749832.0,0.43450717619685864,1.011770182824375,9.209681597992969,0.3701660483059211,0.5120270296940079,10.939085210682153,209873.1560407728,278826.25582140684,3959708.0,1.0,1.0,0.0,0.24310263203317628,0.4527211979502064,0.31279103596266505,0.599916325016286,-0.1724349574639983,-0.05618938124328923,True,11.752896738282944,4851.129774417859,27.367167064281603,4879.0124,249.11081506428164,5274.9832,4830.1424588137825,59.29875830440501,818082.8592590434,790174.6509895377,109703.5022044755,other
88,55,C,S_C,550,27104538.02846526,27439299.683281347,27243980.0,30681136.0,1.2350760395344857,0.5144598715842263,13.19556882976049,2.167330578972495,0.6615388358519152,16.65435870582013,334761.65481608734,-195319.68328134716,3437156.0,1.0,1.0,0.0,1.9219727134995366,2.525059383564273,0.42564530387328153,0.9614745896814662,-0.13397283490045225,-0.03700480998125769,False,18.411891014884873,2743.9299683281347,7.669308434410868,2724.398,196.71288843441084,3068.1136,2710.453802846526,32.82820493559203,835845.2658960929,441226.638162796,63807.37043507196,other
89,55,C,S_C,550,33757024.479543,34180951.16453063,34726752.0,38460772.0,1.2558176898693474,2.8726688308818846,13.934129541860257,0.845063029000385,0.5989371893568065,14.438869025801383,423926.68498762697,545800.8354693726,3734020.0,1.0,1.0,0.8,0.6485287003216156,0.8323038325107744,0.3964389245132622,0.6965913911900121,-0.02247141451367899,0.1784973244398366,True,23.315967674319516,3418.095116453063,53.33501362513498,3472.6752,258.706113625135,3846.0772,3375.7024479543,40.00298605295129,854459.9925437033,562412.9822174716,79986.63172780967,other
90,55,A,S_A,550,29606490.079007972,30201619.159652136,32410488.0,32721820.0,2.010130478337692,9.470889367531479,10.522456098910911,4.805565332692087,0.9513008777797808,17.661871890666912,595129.0806441642,2208868.8403478637,311332.0,1.0,1.0,1.0,3.566818308825996,5.447121298269674,0.6565085937820915,1.0183732633964364,0.25957403307238897,0.609818301976927,True,32.73209943542906,3020.1619159652137,154.21988565456158,3241.0488,171.34314565456143,3272.182,2960.649007900797,59.67749091594608,506080.57906104316,105318.7884459782,68051.36843856584,other
91,55,C,S_C,550,26961097.59902979,28586454.25852872,28190048.0,31505574.0,6.028525558089369,4.558235793094839,16.855680241793067,6.801205225165621,1.7584004959124233,17.131158830248577,1625356.65949893,-396406.2585287206,3315526.0,1.0,1.0,0.6,6.22767378167546,7.327065530894236,1.21519704233846,2.1166552236539067,-0.14598832716754157,0.06588680039208522,False,89.39461627244114,2858.645425852872,67.59227205336163,2819.0048,249.94620205336162,3150.5574,2696.109759902979,45.64950231898627,626216.1207974268,456548.56994785083,65521.94908909409,China_strait
92,54,C,S_C,540,35325990.69305421,36426290.56250846,36580524.0,40347164.0,3.1147035026270067,3.551303961568612,14.213821632277835,4.3570000345263615,0.5340755798502627,13.838022481989311,1100299.8694542497,154233.4374915436,3766640.0,1.0,1.0,0.8,3.1910386074372106,4.198754448833902,0.22168396928950013,0.9697169818577415,-0.0013513821060687319,0.14510497750583698,True,59.41619295052961,3642.6290562508457,67.74479857507296,3658.0524,271.14335857507285,4034.7164,3532.5990693054205,59.71702104056631,609981.7091975126,592435.5261879312,83909.74960485817,China_strait
93,39,C,S_C,390,50621121.7106832,50824287.29406383,48415572.0,52445192.0,0.40134547895203115,-4.356975183775377,3.6033778542916943,0.27913881540263835,0.5414766053303124,11.239035933440123,203165.5833806321,-2408715.294063829,4029620.0,1.0,1.0,1.0,0.0774325311894623,0.45114714486210955,0.43610823094409634,0.6363372848270562,0.010533981682442845,0.14205594008903005,False,7.9234577518443166,5082.428729406382,-86.01643871664476,4841.5572,71.13874128335506,5244.5192,5062.11217106832,88.52467384363696,574125.6656176543,784108.6386162667,109069.94426420431,other
94,50,B,S_B0,500,28849717.178713355,29021094.381691597,24062638.0,31968358.0,0.5940342566154935,-16.593158085603285,10.809952839287178,3.32201450761689,1.349846084132801,16.284753433812796,171377.2029782422,-4958456.381691597,7905720.0,1.0,1.0,0.6,3.118893558369787,3.7203812514029906,1.048019555788867,1.857555432967517,-0.11422709193215,0.13816475146147292,False,8.568860148912108,2902.1094381691596,-239.3539589356676,2406.2638,155.93204106433225,3196.8358,2884.9717178713354,41.87565180522823,693030.2724999799,1129595.2492723688,66484.3981365943,other
95,50,C,S_C,500,50314717.717026144,50329105.20921219,50274972.0,54147928.0,0.028594997326554634,-0.07899421646301832,7.618467233647471,0.5277005802465818,0.2774140551774011,10.307499468203654,14387.492186047137,-54133.2092121914,3872956.0,1.0,0.8,0.8,0.39459534159772386,0.8322314471691381,0.06312495451929634,0.4939801733534374,-0.02148717679420995,0.0901995403510742,False,0.7193746093025766,5032.910520921219,-1.987285851307206,5027.4972,191.66051414869298,5414.7928,5031.471771702614,43.041997812538305,1169302.2574930554,814222.3301914294,112611.11388403627,other
96,50,A,S_A,500,36684430.66394165,37182140.80845242,45744468.0,46202328.0,1.3567340026895502,24.69722760332699,25.94533202177731,1.360732279697625,0.2510653563460617,13.319279952543116,497710.14451076835,8562327.19154758,457860.0,1.0,1.0,0.0,0.6595007950332321,1.7885669150412973,0.18059326378129523,0.23281682997566167,-0.27736831377290794,-0.013450401853915519,True,24.885507225538277,3718.214080845242,453.0018668029172,4574.4468,475.89486680291725,4620.2328,3668.4430663941653,17.07317730453033,2177810.266082472,148647.92988818372,96086.69827801349,other
97,49,C,S_C,490,26104988.008095607,26861435.534245197,28802288.0,32167302.0,2.897712597741865,10.33250806730083,23.22281852810798,3.3176854609726183,1.7560286118833646,17.05461397500392,756447.5261495896,1940852.4657548033,3365014.0,1.0,1.0,0.0,3.193058037240325,3.5944970897426507,1.430625751659425,2.2194231955810775,-0.49306503162239007,-0.06818479643907333,True,37.06592878132995,2686.1435534245197,132.1676996033152,2880.2288,297.05338560331523,3216.7302,2610.4988008095606,27.8776664519146,963546.7724882113,466464.03005862725,66898.14075368106,China_strait
98,48,C,S_C,480,21975755.34718107,22038407.90357011,21697414.0,24826526.0,0.285098534267574,-1.2665837546138077,12.972344330292204,0.35708661607446474,0.5872634573487844,18.602830988755525,62652.556389041245,-340993.90357011184,3129112.0,1.0,1.0,0.0,0.24838676753063002,0.5492412477004617,0.4210076472265761,0.8593386589742905,-0.23684297906838228,-0.06309555258954777,False,3.0073227066738766,2203.840790357011,-13.360384664691447,2169.7414,136.83699133530857,2482.6526,2197.575534718107,46.640345266202445,472518.11232924275,351397.8881223075,51631.573912320106,other
