farm_id,year,n_turb,layout_type,wake_model,country,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_time_s,layout_group,theta_opt,s1_expected_AEP,s1_expected_WakeLoss,farm_id_int,axis_deg,paradigm,n_turbines,depth_m,region,axis_deviation,AEP_GWh
11,2020,208,real,gauss,Germany,9144590349.40368,10754552862.41285,0.5276569452691476,0.1497005532081196,71.54283589999977,real,10,10120387985.462795,0.1694278369087279,11.0,27.7,A,75.0,12.0,East_Asia,-17.700000000000003,9.14459034940368
11,2021,208,real,gauss,Germany,8413650407.12335,9990940692.833488,0.4919757035020577,0.1578720497101467,75.85157189999882,real,10,10120387985.462795,0.1694278369087279,11.0,27.7,A,75.0,12.0,East_Asia,-17.700000000000003,8.41365040712335
13,2014,215,real,gauss,United Kingdom,6990725431.281004,9136029342.75724,0.4029120446834964,0.2348179751827271,78.31849729999885,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,6.990725431281004
13,2015,215,real,gauss,United Kingdom,7576148847.408606,9600439044.826178,0.436707170849597,0.2108539190724296,78.06156550000014,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,7.576148847408605
13,2016,215,real,gauss,United Kingdom,6396619174.328681,8569924688.292683,0.36735050117176,0.2535968042908171,77.98273430000336,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,6.396619174328681
13,2017,215,real,gauss,United Kingdom,7174380638.191248,9574530584.692848,0.4036923816919546,0.2506806913687035,75.2762593999978,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,7.174380638191248
13,2018,215,real,gauss,United Kingdom,6563725433.919494,8737185154.296839,0.3833850999196571,0.2487597186043911,75.20192970000062,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,6.563725433919494
13,2019,215,real,gauss,United Kingdom,6746586465.631087,9041662334.895302,0.3900493714501907,0.2538333974723455,75.75816119999945,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,6.746586465631087
13,2020,215,real,gauss,United Kingdom,7656070713.64617,9791390610.026567,0.4384342677451521,0.2180813718322901,75.63009079999756,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,7.656070713646169
13,2021,215,real,gauss,United Kingdom,5869949294.55784,7774940130.631114,0.3521941401203494,0.2450167852184657,75.29209270000138,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,5.86994929455784
13,2022,215,real,gauss,United Kingdom,6666365833.68178,8806915004.954348,0.3898208789891749,0.2430532337451193,75.27878050000072,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,6.6663658336817795
13,2023,215,real,gauss,United Kingdom,6885977529.655709,9022290307.90407,0.393607010735098,0.2367816491536325,75.27694110000084,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,6.885977529655709
13,2024,215,real,gauss,United Kingdom,6688201166.715088,8853243465.44383,0.3873479318058273,0.2445479227109682,75.20790050000141,real,90,6770153609.709031,0.2389001997200368,13.0,21.2,A,3.0,17.0,East_Asia,68.80000000000001,6.688201166715088
0,2018,227,real,gauss,China,7735885407.364262,8536511901.175238,0.4242349102553432,0.0937884821200509,82.73093739999968,real,0,29142879320.48794,0.133567256318759,0.0,165.4,A,81.0,19.0,Europe,14.599999999999994,7.735885407364262
2,2017,233,real,gauss,Belgium,8161728506.601526,10772010725.726368,0.4259347970663444,0.2423207965148797,85.01646270000128,real,20,20660217956.48373,0.1914209073951111,2.0,45.8,A,14.0,20.0,East_Asia,-25.799999999999997,8.161728506601527
1,2018,238,real,gauss,China,7583459200.459497,8704490833.264856,0.4017560705019606,0.1287877320200342,89.29554680000001,real,0,17865812535.860077,0.1352016181440522,,,,,,,,7.583459200459497
6,2023,239,real,gauss,China,6460349692.151358,7240644824.023195,0.357502338976401,0.1077659726220729,90.25451160000011,real,170,7658506512.3627825,0.1341306903499818,6.0,171.9,B,12.0,34.0,US_East,-1.9000000000000057,6.4603496921513575
12,2022,239,real,gauss,China,8717644268.079163,9773222689.578302,0.4504260191358351,0.1080072003909987,91.1931627999984,real,60,8157665338.0707855,0.0937768365908728,12.0,174.7,E,12.0,2.0,East_Asia,65.30000000000001,8.717644268079162
9,2014,240,real,gauss,United Kingdom,9506483306.35983,11311656341.62078,0.4937099228447292,0.1595852084560673,96.1264276999973,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,9.506483306359831
9,2015,240,real,gauss,United Kingdom,10005095251.593596,11654288750.009369,0.5149832845168621,0.1415095793309947,90.1986122999988,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,10.005095251593595
9,2016,240,real,gauss,United Kingdom,8738927002.253695,10695586634.106384,0.4491451318949516,0.182940842684892,89.67242920000353,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,8.738927002253694
9,2017,240,real,gauss,United Kingdom,9881658907.347733,12041808172.956017,0.5003472934817785,0.1793874503382004,89.21156809999957,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,9.881658907347733
12,2023,244,real,gauss,China,7475141835.017373,8431612919.815652,0.3872071182089756,0.1134386853256056,91.88686719999896,real,60,8157665338.0707855,0.0937768365908728,12.0,174.7,E,12.0,2.0,East_Asia,65.30000000000001,7.475141835017373
12,2024,244,real,gauss,China,7752545579.184282,8800011049.996305,0.3944472722972332,0.1190300176739508,92.96043849999842,real,60,8157665338.0707855,0.0937768365908728,12.0,174.7,E,12.0,2.0,East_Asia,65.30000000000001,7.752545579184282
10,2024,246,real,gauss,United Kingdom,11696698340.725054,12671544461.83453,0.5720350605220121,0.0769319102375893,93.30628380000051,real,160,11032177717.026846,0.0821222191234648,10.0,83.5,A,60.0,16.0,East_Asia,76.5,11.696698340725053
11,2022,246,real,gauss,Germany,10487268245.124037,12404603311.627676,0.5170548420636323,0.1545664152521824,94.15610410000228,real,10,10120387985.462795,0.1694278369087279,11.0,27.7,A,75.0,12.0,East_Asia,-17.700000000000003,10.487268245124037
11,2023,246,real,gauss,Germany,10227019558.50689,12113768445.102057,0.5016682784823565,0.1557524312228399,93.02251350000006,real,10,10120387985.462795,0.1694278369087279,11.0,27.7,A,75.0,12.0,East_Asia,-17.700000000000003,10.227019558506889
11,2024,246,real,gauss,Germany,10597248352.065622,12601049123.441944,0.5173942509440318,0.1590185667674779,93.12165450000248,real,10,10120387985.462795,0.1694278369087279,11.0,27.7,A,75.0,12.0,East_Asia,-17.700000000000003,10.597248352065622
7,2018,253,real,gauss,Netherlands,10758013355.381838,12713203301.967716,0.5184319912034295,0.1537920774289245,98.35227550000128,real,160,11922806434.804176,0.1536962049392987,7.0,168.7,E,20.0,29.0,US_East,-8.699999999999989,10.758013355381838
9,2018,267,real,gauss,United Kingdom,10144191865.660423,12122760646.123966,0.4789867367785552,0.1632110736341357,105.74324919999708,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,10.144191865660423
9,2019,267,real,gauss,United Kingdom,10463113434.222515,12643692653.116436,0.4822506862525023,0.1724637950888855,105.6286775999979,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,10.463113434222516
9,2020,267,real,gauss,United Kingdom,11322235168.023449,13221804310.978683,0.5183397526113741,0.1436694340860827,128.95073950000003,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,11.322235168023449
9,2021,267,real,gauss,United Kingdom,8775133426.874964,10623836038.84621,0.4248955173296613,0.1740146031255978,153.6747499000012,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,8.775133426874964
9,2022,267,real,gauss,United Kingdom,10360290791.351206,12361024161.757193,0.4872248522542078,0.1618582201785431,162.73993999999948,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,10.360290791351206
9,2023,267,real,gauss,United Kingdom,10350247385.4063,12436548369.642042,0.4773423406098076,0.1677556281876777,158.53104069999972,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,10.3502473854063
9,2024,267,real,gauss,United Kingdom,10221227015.801208,12259840547.316525,0.4716243578027715,0.1662838536641109,156.15233349999835,real,140,10071153163.099611,0.1627530309529187,9.0,95.6,A,189.0,21.0,East_Asia,44.400000000000006,10.221227015801208
7,2019,269,real,gauss,Netherlands,11771455683.22325,13915837258.2385,0.5208910641821827,0.1540964826780886,159.4491526999991,real,160,11922806434.804176,0.1536962049392987,7.0,168.7,E,20.0,29.0,US_East,-8.699999999999989,11.77145568322325
2,2018,274,real,gauss,Belgium,9680817504.827663,12696034093.59332,0.4334615476327594,0.2374927923584576,169.53660619999937,real,20,20660217956.48373,0.1914209073951111,2.0,45.8,A,14.0,20.0,East_Asia,-25.799999999999997,9.680817504827663
8,2024,278,real,gauss,China,9796467001.207985,11177087180.69263,0.430427384052801,0.123522359373696,175.43725020000056,real,170,9431834241.138128,0.132916164454748,8.0,79.0,A,23.0,14.0,East_Asia,-89.0,9.796467001207985
7,2020,284,real,gauss,Netherlands,12578992482.191376,14597269913.779982,0.5366803229125122,0.1382640345427421,181.80538159999924,real,160,11922806434.804176,0.1536962049392987,7.0,168.7,E,20.0,29.0,US_East,-8.699999999999989,12.578992482191376
7,2021,284,real,gauss,Netherlands,11212477935.503592,13263476404.339424,0.4803571737550571,0.1546350599428671,181.5197144999984,real,160,11922806434.804176,0.1536962049392987,7.0,168.7,E,20.0,29.0,US_East,-8.699999999999989,11.21247793550359
7,2022,284,real,gauss,Netherlands,11953117101.427572,14005404113.089348,0.5105342127363466,0.1465353655696177,183.7929949999998,real,160,11922806434.804176,0.1536962049392987,7.0,168.7,E,20.0,29.0,US_East,-8.699999999999989,11.953117101427573
7,2023,284,real,gauss,Netherlands,11995371734.961544,13990441982.793385,0.5109753740488588,0.1426023745558249,180.3991318000008,real,160,11922806434.804176,0.1536962049392987,7.0,168.7,E,20.0,29.0,US_East,-8.699999999999989,11.995371734961545
7,2024,284,real,gauss,Netherlands,12315417041.04695,14456185134.32672,0.5188960692919552,0.1480866544934073,173.0522165000002,real,160,11922806434.804176,0.1536962049392987,7.0,168.7,E,20.0,29.0,US_East,-8.699999999999989,12.315417041046949
6,2024,292,real,gauss,China,7648315513.756416,8775055895.022451,0.3439188727479106,0.1284026443529739,178.98658380000052,real,170,7658506512.3627825,0.1341306903499818,6.0,171.9,B,12.0,34.0,US_East,-1.9000000000000057,7.648315513756416
2,2019,321,real,gauss,Belgium,11721432539.44722,15041941027.180883,0.4465072898814165,0.2207500003977867,207.28851829999985,real,20,20660217956.48373,0.1914209073951111,2.0,45.8,A,14.0,20.0,East_Asia,-25.799999999999997,11.72143253944722
1,2019,325,real,gauss,China,8412105963.773713,9929445686.788252,0.3261106585039382,0.1528121277740059,211.8327640999996,real,0,17865812535.860077,0.1352016181440522,,,,,,,,8.412105963773714
5,2021,334,real,gauss,United Kingdom,14155154792.079172,15183764017.545397,0.5187356544711985,0.0677440208025906,219.8891306000005,real,150,15384855814.309584,0.0677956430677513,5.0,65.0,B,8.0,37.0,US_East,85.0,14.155154792079172
5,2022,339,real,gauss,United Kingdom,15787189115.258036,16841897815.210987,0.5641414826897808,0.0626241004146443,226.6941962000019,real,150,15384855814.309584,0.0677956430677513,5.0,65.0,B,8.0,37.0,US_East,85.0,15.787189115258036
5,2023,339,real,gauss,United Kingdom,15494101816.48863,16572991771.53031,0.5531991659753911,0.0650992874379528,258.55257679999704,real,150,15384855814.309584,0.0677956430677513,5.0,65.0,B,8.0,37.0,US_East,85.0,15.49410181648863
5,2024,339,real,gauss,United Kingdom,16503487917.042423,17589146417.199226,0.5787310415182421,0.0617232055726826,302.863308,real,150,15384855814.309584,0.0677956430677513,5.0,65.0,B,8.0,37.0,US_East,85.0,16.503487917042424
4,2021,361,real,gauss,China,9624890911.61246,11802572766.399157,0.3295235159757365,0.1845090810188738,391.0703801000018,real,40,10758053611.567602,0.1742442089356619,4.0,40.6,E,5.0,23.0,US_East,-0.5999999999999943,9.624890911612459
4,2022,361,real,gauss,China,10852608997.516132,13065725601.7291,0.374799012616678,0.1693833677266333,186.4234784,real,40,10758053611.567602,0.1742442089356619,4.0,40.6,E,5.0,23.0,US_East,-0.5999999999999943,10.852608997516132
4,2023,362,real,gauss,China,10048144781.483685,12170630639.826672,0.3480976426661402,0.1743940738286356,188.8860036000001,real,40,10758053611.567602,0.1742442089356619,4.0,40.6,E,5.0,23.0,US_East,-0.5999999999999943,10.048144781483684
4,2024,364,real,gauss,China,10945266313.911976,13319121679.89857,0.3712731565663369,0.1782291222377864,183.1165698000002,real,40,10758053611.567602,0.1742442089356619,4.0,40.6,E,5.0,23.0,US_East,-0.5999999999999943,10.945266313911976
0,2019,436,real,gauss,China,11603517523.227743,13212426536.858805,0.3307677392615096,0.1217724094164438,631.0905324,real,0,29142879320.48794,0.133567256318759,0.0,165.4,A,81.0,19.0,Europe,14.599999999999994,11.603517523227744
3,2021,440,real,gauss,China,13760398592.348003,16309002412.75176,0.3932306445923209,0.1562697555560505,637.3929094,real,10,13540802940.263298,0.1571064159828343,3.0,55.9,B,3.0,98.0,Europe,-45.9,13.760398592348004
3,2022,440,real,gauss,China,12993115531.620388,15267155630.363531,0.3660115025583784,0.1489498210275987,834.6446042999996,real,10,13540802940.263298,0.1571064159828343,3.0,55.9,B,3.0,98.0,Europe,-45.9,12.993115531620388
3,2023,440,real,gauss,China,12920336198.11332,15088149636.099264,0.3744504010489358,0.14367656009981,852.6872447999999,real,10,13540802940.263298,0.1571064159828343,3.0,55.9,B,3.0,98.0,Europe,-45.9,12.92033619811332
3,2024,441,real,gauss,China,13758526536.799656,16072581278.23962,0.3891054237036864,0.1439753018746852,870.7691197000004,real,10,13540802940.263298,0.1571064159828343,3.0,55.9,B,3.0,98.0,Europe,-45.9,13.758526536799655
1,2020,455,real,gauss,China,12000421488.633003,13965344406.158916,0.3386563010050121,0.1406999254998217,983.7654307000004,real,0,17865812535.860077,0.1352016181440522,,,,,,,,12.000421488633004
2,2020,572,real,gauss,Belgium,24605657778.32476,28855690064.549995,0.5219228855598216,0.1472857615505967,1315.3862768999998,real,20,20660217956.48373,0.1914209073951111,2.0,45.8,A,14.0,20.0,East_Asia,-25.799999999999997,24.605657778324762
2,2021,572,real,gauss,Belgium,21254596830.77013,26081809060.09065,0.4505685227086207,0.1850796552570017,1365.5864008000008,real,20,20660217956.48373,0.1914209073951111,2.0,45.8,A,14.0,20.0,East_Asia,-25.799999999999997,21.25459683077013
2,2022,572,real,gauss,Belgium,20886145847.02437,25500344805.920475,0.4521887429263325,0.1809465320572768,1270.6174508000004,real,20,20660217956.48373,0.1914209073951111,2.0,45.8,A,14.0,20.0,East_Asia,-25.799999999999997,20.88614584702437
2,2023,572,real,gauss,Belgium,24274673734.974377,28747735967.35076,0.5134693381174803,0.155597026404323,1060.575030099999,real,20,20660217956.48373,0.1914209073951111,2.0,45.8,A,14.0,20.0,East_Asia,-25.799999999999997,24.274673734974378
2,2024,572,real,gauss,Belgium,22741234989.131702,27327191272.65482,0.4817327496322952,0.1678165984117106,1027.9473125999991,real,20,20660217956.48373,0.1914209073951111,2.0,45.8,A,14.0,20.0,East_Asia,-25.799999999999997,22.7412349891317
1,2021,588,real,gauss,China,18859564045.88828,21638468491.77723,0.4028395944915278,0.1284242665762114,1419.3190806000002,real,0,17865812535.860077,0.1352016181440522,,,,,,,,18.85956404588828
1,2022,588,real,gauss,China,17075589079.648085,19540393215.80372,0.3659750155311241,0.1261389220234408,1343.4424276999998,real,0,17865812535.860077,0.1352016181440522,,,,,,,,17.075589079648086
1,2023,588,real,gauss,China,17600943241.60112,20042233550.46633,0.3852455204826062,0.1218072977105095,1444.5133737000017,real,0,17865812535.860077,0.1352016181440522,,,,,,,,17.60094324160112
1,2024,588,real,gauss,China,17832873875.526405,20390671322.01493,0.3808616952795797,0.1254395898053136,1405.7537463000008,real,0,17865812535.860077,0.1352016181440522,,,,,,,,17.832873875526406
0,2020,635,real,gauss,China,17538841844.762356,20050021191.1696,0.3530643407590248,0.125245720314411,193.3056574,real,0,29142879320.48794,0.133567256318759,0.0,165.4,A,81.0,19.0,Europe,14.599999999999994,17.538841844762356
0,2021,928,real,gauss,China,29473342218.814827,33822667026.57088,0.3996485094518267,0.1285920121065334,391.2397181,real,0,29142879320.48794,0.133567256318759,0.0,165.4,A,81.0,19.0,Europe,14.599999999999994,29.473342218814828
0,2022,928,real,gauss,China,27178061979.953987,31289003182.25677,0.3642624965146517,0.1313861351976211,377.14000479999993,real,0,29142879320.48794,0.133567256318759,0.0,165.4,A,81.0,19.0,Europe,14.599999999999994,27.178061979953988
0,2023,928,real,gauss,China,27252010380.175705,31129127753.892952,0.375001794098825,0.1245495024585898,372.6517572,real,0,29142879320.48794,0.133567256318759,0.0,165.4,A,81.0,19.0,Europe,14.599999999999994,27.252010380175705
0,2024,928,real,gauss,China,29107606003.24433,33197055544.408485,0.3932048983938242,0.1231871162698029,772.0655174000001,real,0,29142879320.48794,0.133567256318759,0.0,165.4,A,81.0,19.0,Europe,14.599999999999994,29.10760600324433
1,2016,2,s1_opt_0deg,gauss,China,68427220.04085764,68952759.02146289,0.4279375862467645,0.0076217251936454,0.5559314999991329,s1_opt,0,17865812535.860077,0.1352016181440522,,,,,,,,0.06842722004085765
3,2019,2,s1_opt_10deg,gauss,China,60981635.11736374,61532791.95264448,0.3787679199836257,0.0089571238000203,0.5332815000001574,s1_opt,10,13540802940.263298,0.1571064159828343,3.0,55.9,B,3.0,98.0,Europe,-45.9,0.06098163511736374
10,2014,2,s1_opt_160deg,gauss,United Kingdom,98247631.29116347,100843495.38343312,0.5922099535332337,0.025741512453525,0.5446867999999085,s1_opt,160,11032177717.026846,0.0821222191234648,10.0,83.5,A,60.0,16.0,East_Asia,76.5,0.09824763129116347
10,2015,2,s1_opt_160deg,gauss,United Kingdom,102660811.47739051,104949101.29764906,0.6240020148151624,0.0218038057683663,0.5675226000021212,s1_opt,160,11032177717.026846,0.0821222191234648,10.0,83.5,A,60.0,16.0,East_Asia,76.5,0.1026608114773905
10,2016,2,s1_opt_160deg,gauss,United Kingdom,92585749.85628624,95009405.36942276,0.5609897591873864,0.025509637742839,0.5461464999971213,s1_opt,160,11032177717.026846,0.0821222191234648,10.0,83.5,A,60.0,16.0,East_Asia,76.5,0.09258574985628625
10,2017,2,s1_opt_160deg,gauss,United Kingdom,101390316.59567092,103585032.54650916,0.6131489876371004,0.0211875779432982,0.5408558000053745,s1_opt,160,11032177717.026846,0.0821222191234648,10.0,83.5,A,60.0,16.0,East_Asia,76.5,0.10139031659567092
46,2014,2,s1_opt_100deg,gauss,China,105660749.09998883,106172282.28232288,0.6450595183149501,0.0048179540962849,0.5367807000002358,s1_opt,100,5780082844.182592,0.0432094533642231,46.0,98.1,A,38.0,9.0,East_Asia,1.9000000000000057,0.10566074909998883
46,2015,2,s1_opt_100deg,gauss,China,114874605.38267753,115308207.65191372,0.6940225071452243,0.003760376455986,0.5931055000110064,s1_opt,100,5780082844.182592,0.0432094533642231,46.0,98.1,A,38.0,9.0,East_Asia,1.9000000000000057,0.11487460538267752
46,2016,2,s1_opt_100deg,gauss,China,105383819.78843644,105909294.4022262,0.6491549820650268,0.004961553343884,0.5707238000031793,s1_opt,100,5780082844.182592,0.0432094533642231,46.0,98.1,A,38.0,9.0,East_Asia,1.9000000000000057,0.10538381978843644
46,2017,2,s1_opt_100deg,gauss,China,113801943.38511486,114315375.14810592,0.6874588823554117,0.0044913622714868,0.6007528000045568,s1_opt,100,5780082844.182592,0.0432094533642231,46.0,98.1,A,38.0,9.0,East_Asia,1.9000000000000057,0.11380194338511486
46,2018,2,s1_opt_100deg,gauss,China,108352571.44088316,108886454.58280323,0.6630312779395617,0.0049031180596855,0.5721408000099473,s1_opt,100,5780082844.182592,0.0432094533642231,46.0,98.1,A,38.0,9.0,East_Asia,1.9000000000000057,0.10835257144088316
46,2019,2,s1_opt_100deg,gauss,China,114159373.77174416,114716121.430103,0.6879557296115715,0.0048532643138397,0.5944684999994934,s1_opt,100,5780082844.182592,0.0432094533642231,46.0,98.1,A,38.0,9.0,East_Asia,1.9000000000000057,0.11415937377174416
46,2020,2,s1_opt_100deg,gauss,China,119856079.42172237,120342358.5095158,0.7107215335728317,0.0040407973868569,0.5880883000063477,s1_opt,100,5780082844.182592,0.0432094533642231,46.0,98.1,A,38.0,9.0,East_Asia,1.9000000000000057,0.11985607942172237
58,2018,2,s1_opt_140deg,gauss,France,66236046.90286353,66731139.7442524,0.4159510606811324,0.0074192175240272,0.599135299999034,s1_opt,140,2355796116.254008,0.1268818594390415,58.0,140.0,A,29.0,11.0,East_Asia,0.0,0.06623604690286353
58,2019,2,s1_opt_140deg,gauss,France,69531115.06789504,70008249.81856717,0.43435229302783,0.0068154074970974,0.6164303999976255,s1_opt,140,2355796116.254008,0.1268818594390415,58.0,140.0,A,29.0,11.0,East_Asia,0.0,0.06953111506789504
58,2020,2,s1_opt_140deg,gauss,France,77205216.25470221,77709389.1010358,0.4798931890521022,0.006487927033863,0.583771199992043,s1_opt,140,2355796116.254008,0.1268818594390415,58.0,140.0,A,29.0,11.0,East_Asia,0.0,0.07720521625470221
58,2021,2,s1_opt_140deg,gauss,France,69378731.93648547,69887700.02603029,0.4296428779817034,0.0072826561663246,0.603300799994031,s1_opt,140,2355796116.254008,0.1268818594390415,58.0,140.0,A,29.0,11.0,East_Asia,0.0,0.06937873193648547
63,2016,2,s1_opt_30deg,gauss,China,59677074.394357,60364173.50613784,0.380690701673622,0.0113825647212908,0.6639744999993127,s1_opt,30,1976731925.648138,0.1719992622799727,63.0,27.7,A,28.0,29.0,East_Asia,2.299999999999997,0.059677074394357
89,2014,2,s1_opt_130deg,gauss,China,70501374.97093217,71085063.97175449,0.4316234539667697,0.0082111342131484,0.6329531999945175,s1_opt,130,1776627349.0934415,0.1340003055185573,89.0,67.0,C,56.0,1.0,East_Asia,63.0,0.07050137497093217
89,2015,2,s1_opt_130deg,gauss,China,62758974.159977145,63324157.23244819,0.392783666040663,0.0089252363895881,0.6130608999956166,s1_opt,130,1776627349.0934415,0.1340003055185573,89.0,67.0,C,56.0,1.0,East_Asia,63.0,0.06275897415997715
93,2021,2,s1_opt_40deg,gauss,United Kingdom,82602894.10027832,83053889.24099052,0.5261330834412632,0.0054301507711888,0.7736377999972319,s1_opt,40,1652413140.7673235,0.0558185476746598,,,,,,,,0.08260289410027832
93,2022,2,s1_opt_40deg,gauss,United Kingdom,98820913.82039768,99289901.84422232,0.6016860315416322,0.0047234211648275,0.6606291999923997,s1_opt,40,1652413140.7673235,0.0558185476746598,,,,,,,,0.09882091382039768
98,2018,2,s1_opt_0deg,gauss,China,44535036.86929513,45015193.799226776,0.2933796895210482,0.0106665525438634,0.6896894000092288,s1_opt,0,1034698087.0005236,0.1448116039020899,98.0,44.8,A,10.0,2.0,Europe,-44.8,0.04453503686929513
101,2014,2,s1_opt_10deg,gauss,China,92767196.02643856,93233903.0548152,0.5803027400627959,0.0050057652107758,0.6809319000021787,s1_opt,10,2296623140.1402483,0.0551940574527258,101.0,100.5,A,10.0,3.0,Europe,89.5,0.09276719602643857
101,2015,2,s1_opt_10deg,gauss,China,102826592.00844976,103287662.00121117,0.6350456522260978,0.0044639406471994,0.664076599990949,s1_opt,10,2296623140.1402483,0.0551940574527258,101.0,100.5,A,10.0,3.0,Europe,89.5,0.10282659200844976
110,2022,2,s1_opt_50deg,gauss,China,62298525.53036346,62830313.37257052,0.3982772377596437,0.0084638737841982,0.6394571999990148,s1_opt,50,1062887110.852681,0.0822316917862373,110.0,93.8,A,80.0,17.0,Europe,-43.8,0.06229852553036346
112,2020,2,s1_opt_10deg,gauss,Vietnam,40261173.586225934,40848205.67468024,0.2674450218295864,0.0143710618069615,0.6611657999892486,s1_opt,10,701189813.3658266,0.0503226209553643,112.0,147.7,B,27.0,44.0,Europe,42.30000000000001,0.04026117358622593
124,2016,2,s1_opt_40deg,gauss,China,87232638.4110536,87941685.7738386,0.5571122647276383,0.0080626992369519,0.6514900000038324,s1_opt,40,1350747339.0183282,0.0786315813829859,124.0,102.9,A,284.0,27.0,Europe,-62.900000000000006,0.0872326384110536
124,2017,2,s1_opt_40deg,gauss,China,95332995.12754382,96117467.84950931,0.5941971773095477,0.0081616041237554,0.6065890000027139,s1_opt,40,1350747339.0183282,0.0786315813829859,124.0,102.9,A,284.0,27.0,Europe,-62.900000000000006,0.09533299512754383
124,2018,2,s1_opt_40deg,gauss,China,89058119.93826249,89880540.04395978,0.56631133116026,0.009150146464352,0.7989444000122603,s1_opt,40,1350747339.0183282,0.0786315813829859,124.0,102.9,A,284.0,27.0,Europe,-62.900000000000006,0.08905811993826249
124,2019,2,s1_opt_40deg,gauss,China,95207644.57833004,95983021.6704072,0.5895940338018951,0.0080782734131846,0.6221697000000859,s1_opt,40,1350747339.0183282,0.0786315813829859,124.0,102.9,A,284.0,27.0,Europe,-62.900000000000006,0.09520764457833004
130,2020,2,s1_opt_20deg,gauss,Vietnam,34159408.00743627,35449288.491810136,0.2302157164539444,0.0363866395984751,0.5887800000054995,s1_opt,20,412304524.4017415,0.0969352790386742,130.0,64.7,A,73.0,14.0,Europe,-44.7,0.03415940800743627
148,2016,2,s1_opt_70deg,gauss,Finland,69134105.08686976,71438470.3134856,0.431710410184025,0.0322566429054798,0.618078700004844,s1_opt,70,361018514.3887772,0.1226263445233468,148.0,37.5,E,140.0,28.0,Europe,32.5,0.06913410508686976
155,2021,2,s1_opt_90deg,gauss,Italy,35176896.607694544,35613595.62308484,0.2809656278569852,0.0122621433682821,0.6422173000028124,s1_opt,90,160050644.1335389,0.0942934739697509,155.0,63.5,E,71.0,29.0,Europe,26.5,0.03517689660769455
5,2018,3,s1_opt_150deg,gauss,United Kingdom,149743237.80611742,150574717.58497065,0.6031953184536452,0.0055220410981944,0.691099599993322,s1_opt,150,15384855814.309584,0.0677956430677513,5.0,65.0,B,8.0,37.0,US_East,85.0,0.14974323780611742
14,2017,3,s1_opt_150deg,gauss,China,88839788.95096402,89870530.76721373,0.3934271686416191,0.0114691858104141,0.6593774999928428,s1_opt,150,5590333529.642476,0.123670672922411,14.0,170.9,A,24.0,11.0,East_Asia,-20.900000000000006,0.08883978895096402
21,2021,3,s1_opt_120deg,gauss,China,121570233.61779982,122705911.0074786,0.5014032566930621,0.0092552785791189,0.6940058000036515,s1_opt,120,6650494511.094637,0.0661060132479147,21.0,118.3,A,50.0,7.0,East_Asia,1.7000000000000028,0.12157023361779982
39,2020,3,s1_opt_130deg,gauss,Taiwan,116003614.64369678,118065080.04165758,0.5091227326912301,0.0174604158760019,0.7979093000030844,s1_opt,130,4180714161.271755,0.0568190498095271,39.0,65.4,E,55.0,4.0,East_Asia,64.6,0.11600361464369678
66,2020,3,s1_opt_100deg,gauss,China,86859550.52615443,90757968.8420157,0.3644201826144511,0.0429540057539997,0.7869831999996677,s1_opt,100,2287763608.657392,0.1362310526056515,66.0,14.8,C,36.0,27.0,East_Asia,85.19999999999999,0.08685955052615443
