turbine_id,lon,lat,depth_m,foundation,build_year,active_2024Q4
8647,13.014986038208008,55.058116912841804,-17.0,fixed,2020,True
8648,13.005511760711672,54.99309539794922,-23.0,fixed,2020,True
8649,12.962908744812012,55.04440498352051,-18.0,fixed,2017,True
8650,13.038291454315187,55.06537055969238,-19.0,fixed,2020,True
8651,13.021884441375734,55.07165336608887,-18.0,fixed,2020,True
8652,12.952653408050537,55.0698356628418,-18.0,fixed,2020,True
8653,13.003992080688477,55.033376693725586,-17.0,fixed,2020,True
8654,13.022629737854004,55.0165138244629,-21.0,fixed,2020,True
8655,12.951783180236818,55.0318660736084,-18.0,fixed,2020,True
8656,12.983397960662842,55.06645202636719,-18.0,fixed,2020,True
8657,12.972166538238524,55.02385711669921,-19.0,fixed,2020,True
8658,12.966562271118164,55.05398368835449,-17.0,fixed,2020,True
8659,13.015124797821043,54.98589897155762,-28.0,fixed,2020,True
8660,12.987895965576172,55.01773262023925,-20.0,fixed,2020,True
8661,12.996520519256592,54.98585510253906,-26.0,fixed,2020,True
8662,13.044245243072508,55.04093551635743,-19.0,fixed,2020,True
8663,13.060156822204588,55.01359367370605,-20.0,fixed,2020,True
8664,13.054118156433107,55.02729606628418,-18.0,fixed,2020,True
8665,13.048932552337646,55.004331588745124,-21.0,fixed,2020,True
8666,13.07951831817627,55.04216957092285,-19.0,fixed,2020,True
8667,13.053033828735352,55.058502197265625,-19.0,fixed,2020,True
8668,13.067731380462646,55.04985237121582,-19.0,fixed,2017,True
8669,13.092922687530518,55.03439712524414,-19.0,fixed,2020,True
8670,13.07554578781128,54.988887786865234,-24.0,fixed,2020,True
8671,13.04379415512085,54.99490928649902,-23.0,fixed,2020,True
8672,13.02544641494751,54.9801082611084,-30.0,fixed,2020,True
8673,13.052535057067871,54.98396873474121,-28.0,fixed,2020,True
8674,13.186943531036379,55.001953125,-24.0,fixed,2016,True
8675,13.20470952987671,54.9883689880371,-38.0,fixed,2016,True
8676,13.20153522491455,54.994733810424805,-33.0,fixed,2016,True
8677,13.206508159637453,55.00849342346191,-36.0,fixed,2016,True
8678,13.175627231597899,55.00204658508301,-22.0,fixed,2016,True
8679,13.20922040939331,55.00277519226074,-36.0,fixed,2016,True
8680,13.156994342803955,54.994281768798835,-25.0,fixed,2016,True
8681,13.217552185058594,55.00857162475587,-41.0,fixed,2016,True
8682,13.164459228515625,55.00204086303712,-24.0,fixed,2016,True
8683,13.189829349517822,54.99580955505372,-24.0,fixed,2016,True
8684,13.18419551849365,55.00805473327637,-24.0,fixed,2016,True
8685,13.192687511444092,54.98980903625488,-30.0,fixed,2016,True
8686,13.171925067901611,54.98573875427246,-26.0,fixed,2016,True
8687,13.16192388534546,55.00749206542969,-24.0,fixed,2016,True
8688,13.172954559326172,55.007757186889656,-25.0,fixed,2016,True
8689,13.17828369140625,54.99637413024902,-23.0,fixed,2016,True
8690,13.16687822341919,54.99658393859863,-22.0,fixed,2016,True
8691,13.169398307800291,54.991254806518555,-24.0,fixed,2016,True
8692,13.154424667358398,55.00004768371582,-23.0,fixed,2016,True
8693,13.159383296966553,54.988616943359375,-25.0,fixed,2016,True
8694,13.214275836944582,54.991247177124016,-41.0,fixed,2016,True
8695,13.1983003616333,55.00164031982422,-28.0,fixed,2016,True
8696,13.180887699127197,54.99069023132324,-26.0,fixed,2016,True
8697,13.21973705291748,55.003662109375,-40.0,fixed,2016,True
8698,13.195294857025146,55.00814247131348,-25.0,fixed,2016,True
8699,13.217165470123291,54.985485076904304,-43.0,fixed,2016,True
8700,13.18353605270386,54.98509979248046,-32.0,fixed,2016,True
8701,13.2118878364563,54.997034072875984,-37.0,fixed,2016,True
8702,13.154298305511475,55.00732612609864,-24.0,fixed,,False
8703,13.188924312591553,54.97386550903321,-42.0,fixed,2016,True
8704,13.176896095275879,54.97512245178223,-34.0,fixed,2016,True
8705,13.207721710205078,54.98157501220703,-40.0,fixed,2016,True
8706,13.167655944824217,54.97152709960938,-32.0,fixed,2016,True
8707,13.186220645904543,54.97946357727051,-35.0,fixed,2016,True
8708,13.198227405548096,54.97751998901367,-40.0,fixed,2016,True
8709,13.16232967376709,54.9828929901123,-30.0,fixed,2016,True
8710,13.165011882781982,54.97717666625976,-31.0,fixed,2016,True
8711,13.195429801940916,54.98360633850098,-36.0,fixed,2016,True
8712,13.174661636352537,54.98050880432129,-30.0,fixed,2016,True
8713,13.179461479187012,54.969581604003906,-42.0,fixed,2016,True
8714,13.10452651977539,55.01054382324219,-20.0,fixed,2020,True
8715,13.12712812423706,54.98586463928222,-29.0,fixed,2016,True
8716,13.115356922149656,55.01991271972656,-21.0,fixed,2020,True
8717,13.090597152709961,54.99886512756348,-21.0,fixed,2020,True
8718,13.104786872863768,55.02676391601563,-20.0,fixed,2020,True
8719,13.148219585418701,54.988855361938484,-29.0,fixed,2016,True
8720,13.135113716125487,54.99257278442382,-26.0,fixed,2016,True
8721,13.145848751068119,54.99405479431152,-26.0,fixed,2016,True
8722,13.138195514678957,54.98616981506348,-30.0,fixed,2016,True
8723,13.143621444702148,54.99923133850097,-24.0,fixed,2016,True
8724,13.15164566040039,55.005577087402344,-23.0,fixed,2016,True
8725,13.126805305480957,54.96230697631836,-42.0,fixed,2016,True
8726,13.104674816131594,54.958635330200195,-41.0,fixed,2016,True
8727,13.118964195251465,54.95454788208008,-42.0,fixed,2016,True
8728,13.129355907440186,54.95663261413574,-43.0,fixed,2016,True
8729,13.129770755767822,54.98041343688964,-31.0,fixed,2016,True
8730,13.123980045318605,54.96788215637208,-39.0,fixed,2016,True
8731,13.121579647064209,54.973724365234375,-36.0,fixed,2016,True
8732,13.118950366973877,54.97917938232421,-33.0,fixed,2016,True
8733,13.113352775573729,54.96636772155761,-41.0,fixed,2016,True
8734,13.110626220703125,54.972389221191406,-36.0,fixed,2016,True
8735,13.101569652557373,54.965005874633796,-40.0,fixed,2016,True
8736,13.132108211517332,54.975067138671875,-33.0,fixed,2016,True
8737,13.116054534912111,54.960535049438484,-42.0,fixed,2016,True
8738,13.092658042907717,54.957725524902344,-42.0,fixed,2016,True
8739,13.107650756835936,54.952291488647454,-42.0,fixed,2016,True
8740,13.141042709350584,54.97980308532714,-32.0,fixed,2016,True
8741,13.147162914276123,54.96716499328614,-40.0,fixed,2016,True
8742,13.139635562896727,54.958913803100586,-42.0,fixed,2016,True
8743,13.134525775909424,54.96979713439942,-39.0,fixed,2016,True
8744,13.155680656433105,54.97312355041504,-34.0,fixed,2016,True
8745,13.144121170043944,54.9734992980957,-38.0,fixed,2016,True
8746,13.13719081878662,54.96442413330079,-41.0,fixed,2016,True
8747,13.17018747329712,54.96585464477539,-40.0,fixed,2016,True
8748,13.149913787841797,54.960689544677734,-43.0,fixed,2016,True
8749,13.16047763824463,54.96278190612793,-41.0,fixed,2016,True
8750,13.158037185668947,54.967947006225586,-37.0,fixed,2016,True
8751,13.1531023979187,54.97847938537597,-36.0,fixed,2016,True
8752,13.150732040405272,54.9835205078125,-31.0,fixed,2016,True
8753,13.161225318908691,54.972396850585945,-32.0,fixed,,False
8754,12.893291950225832,55.08234024047852,-28.0,fixed,2020,True
8755,12.922427654266357,55.07736206054687,-23.0,fixed,2020,True
8756,12.919222831726074,55.08798217773438,-29.0,fixed,2020,True
