farm_id,angle_deg,n_turb,country,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_s
44,10,108,China,5824993080.146658,6104875255.179428,0.6156977295943956,0.04584568289013207,23.319643999999244
44,20,108,China,5824533138.242361,6104875255.179428,0.6156491140540293,0.04592102298883542,23.998770500002138
44,30,108,China,5824993080.146659,6104875255.179428,0.6156977295943957,0.04584568289013191,24.17208610000307
44,40,108,China,5824533138.242363,6104875255.179428,0.6156491140540296,0.04592102298883511,24.43719609999971
44,50,108,China,5824993080.146661,6104875255.179428,0.615697729594396,0.0458456828901316,23.723519000002852
44,60,108,China,5824533138.242363,6104875255.179428,0.6156491140540296,0.04592102298883511,24.387554400000226
44,70,108,China,5824993080.146661,6104875255.179428,0.615697729594396,0.0458456828901316,24.301741100000072
44,80,108,China,5824533138.242366,6104875255.179428,0.6156491140540299,0.04592102298883464,24.02446439999767
44,90,108,China,5824993080.146659,6104875255.179428,0.6156977295943957,0.04584568289013191,23.65045950000058
44,100,108,China,5824533138.242366,6104875255.179428,0.6156491140540299,0.04592102298883464,21.610859600001277
44,110,108,China,5824993080.146657,6104875255.179428,0.6156977295943955,0.045845682890132224,22.48404340000343
44,120,108,China,5824533138.242363,6104875255.179428,0.6156491140540296,0.04592102298883511,22.544052499997633
44,130,108,China,5824993080.146664,6104875255.179428,0.6156977295943962,0.045845682890131134,22.856298899998365
44,140,108,China,5824533138.242366,6104875255.179428,0.6156491140540299,0.04592102298883464,22.09339529999852
44,150,108,China,5824993080.14666,6104875255.179428,0.6156977295943958,0.04584568289013176,24.467936400000326
44,160,108,China,5824533138.242363,6104875255.179428,0.6156491140540296,0.04592102298883511,22.92333829999916
44,170,108,China,5824993080.146659,6104875255.179428,0.6156977295943957,0.04584568289013191,25.502295900001627
49,0,101,France,4997079683.998604,5709188896.047428,0.5647949369318915,0.1247303645079654,23.46803849999924
49,10,101,France,4988616995.420981,5709188896.047428,0.5638384415458408,0.12621265712986154,22.32768109999961
49,20,101,France,4997079683.99861,5709188896.047428,0.5647949369318922,0.1247303645079644,20.1299211000005
49,30,101,France,4988616995.420982,5709188896.047428,0.563838441545841,0.12621265712986138,17.898382699997455
49,40,101,France,4997079683.998601,5709188896.047428,0.5647949369318912,0.1247303645079659,18.92982420000044
49,50,101,France,4988616995.420985,5709188896.047428,0.5638384415458413,0.12621265712986088,20.760039699998742
49,60,101,France,4997079683.998608,5709188896.047428,0.564794936931892,0.12473036450796474,20.826908999999432
49,70,101,France,4988616995.420987,5709188896.047428,0.5638384415458415,0.12621265712986052,21.360102700000425
49,80,101,France,4997079683.9986,5709188896.047428,0.5647949369318911,0.12473036450796607,20.730202299997472
49,90,101,France,4988616995.420974,5709188896.047428,0.56383844154584,0.12621265712986288,19.972159400000237
49,100,101,France,4997079683.99861,5709188896.047428,0.5647949369318922,0.1247303645079644,19.621962500001246
49,110,101,France,4988616995.420984,5709188896.047428,0.5638384415458412,0.12621265712986104,19.949366900000314
49,120,101,France,4997079683.998604,5709188896.047428,0.5647949369318915,0.1247303645079654,19.706103200001962
49,130,101,France,4988616995.420983,5709188896.047428,0.5638384415458411,0.1262126571298612,21.30170779999753
49,140,101,France,4997079683.998611,5709188896.047428,0.5647949369318924,0.12473036450796407,20.263267000002088
49,150,101,France,4988616995.420981,5709188896.047428,0.5638384415458408,0.12621265712986154,18.785581500000262
49,170,101,France,4988616995.420985,5709188896.047428,0.5638384415458413,0.12621265712986088,21.58328579999943
56,0,83,Vietnam,4413451388.778298,4691709686.850857,0.6070104237193017,0.05930850727026322,18.35855459999948
56,10,83,Vietnam,4447563414.900767,4691709686.850857,0.6117020705975639,0.052037804605502766,17.117892900001607
56,20,83,Vietnam,4413451388.778298,4691709686.850857,0.6070104237193017,0.05930850727026322,17.457181999998284
56,30,83,Vietnam,4447563414.900767,4691709686.850857,0.6117020705975639,0.052037804605502766,20.15057380000144
56,40,83,Vietnam,4413451388.778298,4691709686.850857,0.6070104237193017,0.05930850727026322,17.095298799999
56,50,83,Vietnam,4447563414.900766,4691709686.850857,0.6117020705975638,0.05203780460550297,16.486812199997075
56,60,83,Vietnam,4413451388.778298,4691709686.850857,0.6070104237193017,0.05930850727026322,16.734080599999288
56,70,83,Vietnam,4447563414.900765,4691709686.850857,0.6117020705975637,0.052037804605503175,17.199377200002345
56,80,83,Vietnam,4413451388.778298,4691709686.850857,0.6070104237193017,0.05930850727026322,17.673368700001447
56,90,83,Vietnam,4447563414.900768,4691709686.850857,0.611702070597564,0.052037804605502565,16.714437499998894
56,100,83,Vietnam,4413451388.778297,4691709686.850857,0.6070104237193015,0.05930850727026342,16.709803900001134
56,120,83,Vietnam,4413451388.778299,4691709686.850857,0.6070104237193018,0.05930850727026302,16.496429900002113
56,130,83,Vietnam,4447563414.900767,4691709686.850857,0.6117020705975639,0.052037804605502766,17.915438500000164
56,140,83,Vietnam,4413451388.778298,4691709686.850857,0.6070104237193017,0.05930850727026322,17.67112780000025
56,150,83,Vietnam,4447563414.900766,4691709686.850857,0.6117020705975638,0.05203780460550297,17.491361099997448
56,160,83,Vietnam,4413451388.778298,4691709686.850857,0.6070104237193017,0.05930850727026322,17.334441299997707
56,170,83,Vietnam,4447563414.900767,4691709686.850857,0.6117020705975639,0.052037804605502766,17.997630899997603
57,0,80,Vietnam,3989410509.0568027,4522129818.651428,0.5692651982101602,0.11780274582066087,16.729352199999994
57,10,80,Vietnam,3989281086.347648,4522129818.651428,0.5692467303578265,0.1178313656777514,16.25592400000096
57,20,80,Vietnam,3989410509.056806,4522129818.651428,0.5692651982101606,0.11780274582066014,16.608476000001247
57,30,80,Vietnam,3989281086.34765,4522129818.651428,0.5692467303578268,0.11783136567775099,16.833733700001176
57,50,80,Vietnam,3989281086.3476505,4522129818.651428,0.5692467303578268,0.11783136567775088,16.477406099998916
57,60,80,Vietnam,3989410509.056802,4522129818.651428,0.5692651982101601,0.1178027458206611,16.5036104000028
57,70,80,Vietnam,3989281086.3476477,4522129818.651428,0.5692467303578265,0.11783136567775152,16.43343460000324
57,80,80,Vietnam,3989410509.0568027,4522129818.651428,0.5692651982101602,0.11780274582066087,16.743934800000716
57,90,80,Vietnam,3989281086.3476486,4522129818.651428,0.5692467303578266,0.11783136567775129,15.85475840000072
57,100,80,Vietnam,3989410509.056803,4522129818.651428,0.5692651982101603,0.11780274582066078,16.490794699999242
57,110,80,Vietnam,3989281086.3476486,4522129818.651428,0.5692467303578266,0.11783136567775129,17.510108900001796
57,120,80,Vietnam,3989410509.0568047,4522129818.651428,0.5692651982101605,0.11780274582066046,15.997192999999243
57,130,80,Vietnam,3989281086.3476477,4522129818.651428,0.5692467303578265,0.11783136567775152,16.263828600000124
57,140,80,Vietnam,3989410509.056805,4522129818.651428,0.5692651982101605,0.11780274582066035,16.170616600000358
57,150,80,Vietnam,3989281086.3476486,4522129818.651428,0.5692467303578266,0.11783136567775129,16.535987499999464
57,160,80,Vietnam,3989410509.0568027,4522129818.651428,0.5692651982101602,0.11780274582066087,15.876416200000676
57,170,80,Vietnam,3989281086.347648,4522129818.651428,0.5692467303578265,0.1178313656777514,17.01675410000098
59,0,80,Denmark,4002401962.226251,4522129818.651428,0.5711190014592253,0.11492988420667859,16.221701899998152
59,10,80,Denmark,3967400079.956607,4522129818.651428,0.5661244406330774,0.12267001632877729,16.51598920000106
59,20,80,Denmark,4002401962.2262573,4522129818.651428,0.5711190014592262,0.11492988420667721,15.87089349999951
59,30,80,Denmark,3967400079.956601,4522129818.651428,0.5661244406330767,0.12267001632877855,15.451073299998825
59,40,80,Denmark,4002401962.2262487,4522129818.651428,0.571119001459225,0.11492988420667911,16.856590700001107
59,50,80,Denmark,3967400079.9566035,4522129818.651428,0.566124440633077,0.12267001632877803,16.160118499999953
59,60,80,Denmark,4002401962.22625,4522129818.651428,0.5711190014592252,0.1149298842066788,16.32478379999884
59,70,80,Denmark,3967400079.9566007,4522129818.651428,0.5661244406330765,0.12267001632877865,16.655912599999283
59,80,80,Denmark,4002401962.2262497,4522129818.651428,0.5711190014592251,0.1149298842066789,17.542850399997405
59,100,80,Denmark,4002401962.2262506,4522129818.651428,0.5711190014592252,0.1149298842066787,16.673390899999504
59,110,80,Denmark,3967400079.9565997,4522129818.651428,0.5661244406330764,0.12267001632877887,16.887213899997732
59,120,80,Denmark,4002401962.2262506,4522129818.651428,0.5711190014592252,0.1149298842066787,17.439670700001443
59,130,80,Denmark,3967400079.956604,4522129818.651428,0.5661244406330771,0.12267001632877791,16.64367779999884
59,140,80,Denmark,4002401962.2262464,4522129818.651428,0.5711190014592247,0.11492988420667964,16.230039800000668
59,150,80,Denmark,3967400079.9565945,4522129818.651428,0.5661244406330757,0.12267001632878002,16.275996600001235
59,160,80,Denmark,4002401962.2262506,4522129818.651428,0.5711190014592252,0.1149298842066787,15.861743400000705
59,170,80,Denmark,3967400079.9566,4522129818.651428,0.5661244406330765,0.12267001632877876,16.14960820000124
63,0,75,China,4002691184.091791,4239496704.9857144,0.6092376231494355,0.05585698901839841,15.110726399998384
63,10,75,China,3975516272.0523376,4239496704.9857144,0.6051014112712843,0.062266927256466945,15.225421499999356
63,20,75,China,4002691184.091794,4239496704.9857144,0.609237623149436,0.05585698901839773,15.244443600000523
63,40,75,China,4002691184.091793,4239496704.9857144,0.6092376231494357,0.05585698901839796,14.69482159999825
63,50,75,China,3975516272.0523396,4239496704.9857144,0.6051014112712846,0.062266927256466494,15.106854000001476
63,60,75,China,4002691184.091789,4239496704.9857144,0.6092376231494351,0.05585698901839897,15.324551199999405
63,70,75,China,3975516272.052343,4239496704.9857144,0.605101411271285,0.06226692725646571,15.547000099999423
63,80,75,China,4002691184.09179,4239496704.9857144,0.6092376231494353,0.05585698901839863,15.00991090000025
63,90,75,China,3975516272.0523415,4239496704.9857144,0.6051014112712848,0.06226692725646605,14.435445800001617
63,100,75,China,4002691184.091792,4239496704.9857144,0.6092376231494356,0.05585698901839818,14.903076200000214
63,110,75,China,3975516272.05234,4239496704.9857144,0.6051014112712846,0.06226692725646638,16.232358100001875
63,120,75,China,4002691184.0917892,4239496704.9857144,0.6092376231494352,0.055856989018398855,15.789118900000176
63,130,75,China,3975516272.052344,4239496704.9857144,0.6051014112712852,0.06226692725646548,14.888233099998615
63,140,75,China,4002691184.0917916,4239496704.9857144,0.6092376231494355,0.05585698901839829,15.509766900002433
63,150,75,China,3975516272.05234,4239496704.9857144,0.6051014112712846,0.06226692725646638,14.898119000001316
63,160,75,China,4002691184.0917892,4239496704.9857144,0.6092376231494352,0.055856989018398855,14.751880800002255
63,170,75,China,3975516272.0523405,4239496704.9857144,0.6051014112712847,0.06226692725646627,15.373287399997935
66,0,74,China,3891258871.218198,4182970082.2525716,0.6002805860820372,0.06973781913287898,15.652558300000237
66,10,74,China,3945542002.655067,4182970082.2525716,0.6086545110846395,0.05676064493142327,15.153236000001925
66,20,74,China,3891258871.218218,4182970082.2525716,0.6002805860820403,0.06973781913287419,14.654900099998486
66,30,74,China,3945542002.655067,4182970082.2525716,0.6086545110846395,0.05676064493142327,15.6362936000005
66,40,74,China,3891258871.218195,4182970082.2525716,0.6002805860820367,0.06973781913287967,15.128864700000122
66,50,74,China,3945542002.655065,4182970082.2525716,0.6086545110846392,0.05676064493142373,15.488105399999768
66,60,74,China,3891258871.2182117,4182970082.2525716,0.6002805860820393,0.06973781913287568,15.713728899998387
66,70,74,China,3945542002.655066,4182970082.2525716,0.6086545110846393,0.0567606449314235,15.924141899999086
66,80,74,China,3891258871.2181973,4182970082.2525716,0.6002805860820372,0.0697378191328791,15.343615000001591
66,90,74,China,3945542002.6550684,4182970082.2525716,0.6086545110846397,0.05676064493142293,14.802060099998926
66,110,74,China,3945542002.6550665,4182970082.2525716,0.6086545110846394,0.05676064493142339,14.377489700000297
66,120,74,China,3891258871.2181864,4182970082.2525716,0.6002805860820354,0.06973781913288171,14.980770099999063
66,130,74,China,3945542002.655068,4182970082.2525716,0.6086545110846396,0.05676064493142304,14.253186800000549
66,140,74,China,3891258871.218189,4182970082.2525716,0.6002805860820358,0.06973781913288114,15.973178299998835
66,150,74,China,3945542002.655068,4182970082.2525716,0.6086545110846396,0.05676064493142304,14.774945200002549
66,160,74,China,3891258871.2182074,4182970082.2525716,0.6002805860820386,0.0697378191328767,14.361281699999381
66,170,74,China,3945542002.6550636,4182970082.2525716,0.608654511084639,0.05676064493142407,15.071591799998714
67,0,73,United Kingdom,3663415525.650116,4126443459.5194287,0.5728741361184269,0.11220993051562074,14.580874799998128
67,10,73,United Kingdom,3673649922.614467,4126443459.5194287,0.5744745609893143,0.10972973247952719,14.075731600001745
67,20,73,United Kingdom,3663415525.650117,4126443459.5194287,0.572874136118427,0.1122099305156205,14.80913259999943
67,30,73,United Kingdom,3673649922.614473,4126443459.5194287,0.5744745609893152,0.1097297324795258,14.985224600000947
67,40,73,United Kingdom,3663415525.6501203,4126443459.5194287,0.5728741361184275,0.1122099305156197,15.23312950000036
67,50,73,United Kingdom,3673649922.6144733,4126443459.5194287,0.5744745609893153,0.10972973247952568,14.122991500000353
67,60,73,United Kingdom,3663415525.6501184,4126443459.5194287,0.5728741361184272,0.11220993051562016,14.296446399999695
67,70,73,United Kingdom,3673649922.61447,4126443459.5194287,0.5744745609893147,0.1097297324795265,14.741523199998483
67,80,73,United Kingdom,3663415525.6501245,4126443459.5194287,0.5728741361184282,0.11220993051561866,14.807879699998011
67,90,73,United Kingdom,3673649922.61447,4126443459.5194287,0.5744745609893147,0.1097297324795265,14.080654500001401
67,110,73,United Kingdom,3673649922.614469,4126443459.5194287,0.5744745609893146,0.10972973247952672,14.797959499999706
67,120,73,United Kingdom,3663415525.650114,4126443459.5194287,0.5728741361184265,0.1122099305156212,14.078441300000122
67,130,73,United Kingdom,3673649922.614469,4126443459.5194287,0.5744745609893146,0.10972973247952672,15.173889699999563
67,140,73,United Kingdom,3663415525.650116,4126443459.5194287,0.5728741361184269,0.11220993051562074,13.761967400001595
67,150,73,United Kingdom,3673649922.6144724,4126443459.5194287,0.5744745609893152,0.10972973247952592,14.77195120000033
67,160,73,United Kingdom,3663415525.650113,4126443459.5194287,0.5728741361184264,0.11220993051562143,15.499685300001147
67,170,73,United Kingdom,3673649922.6144733,4126443459.5194287,0.5744745609893153,0.10972973247952568,14.082431899998483
70,0,70,China,3741130408.069131,3956863591.3199997,0.6100995446949007,0.05452125863628793,13.660861500000465
70,20,70,China,3741130408.0691314,3956863591.3199997,0.6100995446949008,0.05452125863628781,13.849282600000151
70,30,70,China,3747900592.9306755,3956863591.3199997,0.6112036191993926,0.05281026084591778,13.88753749999887
70,40,70,China,3741130408.0691323,3956863591.3199997,0.6100995446949009,0.05452125863628757,14.21583720000126
70,50,70,China,3747900592.9306765,3956863591.3199997,0.6112036191993928,0.052810260845917535,13.737561600002664
70,60,70,China,3741130408.0691304,3956863591.3199997,0.6100995446949006,0.054521258636288046,14.69596399999864
70,70,70,China,3747900592.930675,3956863591.3199997,0.6112036191993926,0.0528102608459179,13.59511719999864
70,80,70,China,3741130408.0691304,3956863591.3199997,0.6100995446949006,0.054521258636288046,14.0209840000025
70,90,70,China,3747900592.9306765,3956863591.3199997,0.6112036191993928,0.052810260845917535,14.143406600000162
70,100,70,China,3741130408.06913,3956863591.3199997,0.6100995446949005,0.05452125863628817,14.206140099999175
70,110,70,China,3747900592.930678,3956863591.3199997,0.611203619199393,0.052810260845917174,14.602894800002105
70,120,70,China,3741130408.069131,3956863591.3199997,0.6100995446949007,0.05452125863628793,14.435708299999533
70,130,70,China,3747900592.930676,3956863591.3199997,0.6112036191993927,0.05281026084591766,14.425618200002646
70,140,70,China,3741130408.069132,3956863591.3199997,0.6100995446949008,0.054521258636287685,14.3111465999973
70,150,70,China,3747900592.9306765,3956863591.3199997,0.6112036191993928,0.052810260845917535,13.938134700001683
70,160,70,China,3741130408.0691295,3956863591.3199997,0.6100995446949005,0.05452125863628829,15.012406899997586
70,170,70,China,3747900592.930678,3956863591.3199997,0.611203619199393,0.052810260845917174,13.234766800000216
71,0,69,Taiwan,3747715128.519035,3900336968.586857,0.62003095898998,0.03913042419078956,13.883424100000411
71,10,69,Taiwan,3736358759.1082106,3900336968.586857,0.6181521340593293,0.04204206221137292,13.053240500001266
71,20,69,Taiwan,3747715128.5190344,3900336968.586857,0.6200309589899798,0.03913042419078969,13.714996200000314
71,30,69,Taiwan,3736358759.108211,3900336968.586857,0.6181521340593295,0.04204206221137279,13.41578159999699
71,40,69,Taiwan,3747715128.5190353,3900336968.586857,0.6200309589899801,0.039130424190789444,13.889784099999815
71,50,69,Taiwan,3736358759.108213,3900336968.586857,0.6181521340593298,0.0420420622113723,13.083380700001726
71,70,69,Taiwan,3736358759.108212,3900336968.586857,0.6181521340593297,0.04204206221137255,13.524811800001771
71,80,69,Taiwan,3747715128.5190344,3900336968.586857,0.6200309589899798,0.03913042419078969,13.238440799999807
71,90,69,Taiwan,3736358759.1082134,3900336968.586857,0.6181521340593299,0.04204206221137218,13.943802300000243
71,100,69,Taiwan,3747715128.519035,3900336968.586857,0.62003095898998,0.03913042419078956,13.369145600001502
71,110,69,Taiwan,3736358759.1082106,3900336968.586857,0.6181521340593293,0.04204206221137292,13.368882499999017
71,120,69,Taiwan,3747715128.519035,3900336968.586857,0.62003095898998,0.03913042419078956,14.070203200000833
71,130,69,Taiwan,3736358759.108211,3900336968.586857,0.6181521340593295,0.04204206221137279,12.037450299998454
71,140,69,Taiwan,3747715128.5190344,3900336968.586857,0.6200309589899798,0.03913042419078969,7.258219399998779
71,150,69,Taiwan,3736358759.1082106,3900336968.586857,0.6181521340593293,0.04204206221137292,7.969951899998705
71,160,69,Taiwan,3747715128.5190353,3900336968.586857,0.6200309589899801,0.039130424190789444,6.80065260000265
71,170,69,Taiwan,3736358759.1082115,3900336968.586857,0.6181521340593296,0.04204206221137267,6.534850899999583
72,0,68,China,3618818956.0592694,3843810345.8537145,0.6075105687717012,0.05853342635313455,6.3198269000022265
72,20,68,China,3618818956.0592685,3843810345.8537145,0.607510568771701,0.0585334263531348,6.34792379999999
72,30,68,China,3659802421.9402127,3843810345.8537145,0.6143906832427164,0.04787122863956842,6.364761299999373
72,40,68,China,3618818956.059269,3843810345.8537145,0.6075105687717011,0.058533426353134674,6.3293709000026865
72,50,68,China,3659802421.9402146,3843810345.8537145,0.6143906832427166,0.04787122863956793,6.3009424999982
72,60,68,China,3618818956.0592685,3843810345.8537145,0.607510568771701,0.0585334263531348,6.2900867000025755
72,70,68,China,3659802421.940214,3843810345.8537145,0.6143906832427166,0.04787122863956805,6.304325000000972
72,80,68,China,3618818956.0592704,3843810345.8537145,0.6075105687717013,0.0585334263531343,6.310387000001356
72,90,68,China,3659802421.9402146,3843810345.8537145,0.6143906832427166,0.04787122863956793,6.290609700001369
72,100,68,China,3618818956.05927,3843810345.8537145,0.6075105687717013,0.058533426353134424,6.298133299998881
72,110,68,China,3659802421.940214,3843810345.8537145,0.6143906832427166,0.04787122863956805,6.299054199997045
72,120,68,China,3618818956.059269,3843810345.8537145,0.6075105687717011,0.058533426353134674,6.3094281000012415
72,130,68,China,3659802421.940214,3843810345.8537145,0.6143906832427166,0.04787122863956805,6.375084100000095
72,140,68,China,3618818956.0592685,3843810345.8537145,0.607510568771701,0.0585334263531348,6.352802699999302
72,150,68,China,3659802421.9402127,3843810345.8537145,0.6143906832427164,0.04787122863956842,6.427447699999902
72,160,68,China,3618818956.059269,3843810345.8537145,0.6075105687717011,0.058533426353134674,6.295522199994593
72,170,68,China,3659802421.940212,3843810345.8537145,0.6143906832427162,0.04787122863956867,6.28305040000123
74,0,62,China,3264835546.840022,3504650609.454857,0.6011260028796623,0.06842766636076675,5.700873599998886
74,10,62,China,3283107406.8949337,3504650609.454857,0.6044902428367458,0.06321406246952072,5.69591109999601
74,20,62,China,3264835546.8400693,3504650609.454857,0.601126002879671,0.06842766636075327,5.710246599999664
74,30,62,China,3283107406.894932,3504650609.454857,0.6044902428367455,0.06321406246952126,5.702363700002024
74,40,62,China,3264835546.840057,3504650609.454857,0.6011260028796688,0.06842766636075681,5.705392899995786
74,50,62,China,3283107406.8949294,3504650609.454857,0.604490242836745,0.06321406246952194,5.689552399999229
74,60,62,China,3264835546.840016,3504650609.454857,0.6011260028796612,0.06842766636076851,5.69767779999529
74,70,62,China,3283107406.8949356,3504650609.454857,0.6044902428367461,0.06321406246952017,5.703490499996406
74,80,62,China,3264835546.839888,3504650609.454857,0.6011260028796377,0.06842766636080498,5.755163300003915
74,90,62,China,3283107406.8949165,3504650609.454857,0.6044902428367426,0.06321406246952561,5.6935570999994525
74,100,62,China,3264835546.8401337,3504650609.454857,0.6011260028796829,0.06842766636073491,5.6919325000053504
74,110,62,China,3283107406.894921,3504650609.454857,0.6044902428367435,0.06321406246952439,5.707731499998772
74,120,62,China,3264835546.840013,3504650609.454857,0.6011260028796607,0.06842766636076933,5.684100299993588
74,130,62,China,3283107406.8949237,3504650609.454857,0.6044902428367439,0.06321406246952357,5.69226680000429
74,140,62,China,3264835546.839942,3504650609.454857,0.6011260028796476,0.0684276663607896,5.699004800000694
74,150,62,China,3283107406.8949327,3504650609.454857,0.6044902428367456,0.06321406246952099,5.956944699995802
74,160,62,China,3264835546.840058,3504650609.454857,0.6011260028796689,0.06842766636075655,5.742397599999094
80,0,60,United Kingdom,3246076793.658323,3391597363.988571,0.6175945193413857,0.04290620457350335,5.513203599999542
80,10,60,United Kingdom,3262912559.5288,3391597363.988571,0.6207976711432268,0.03794224097061918,5.514623199997004
80,20,60,United Kingdom,3246076793.6583242,3391597363.988571,0.6175945193413859,0.042906204573502936,5.489483900004416
80,30,60,United Kingdom,3262912559.528801,3391597363.988571,0.6207976711432269,0.03794224097061889,5.516399299995101
80,40,60,United Kingdom,3246076793.6583214,3391597363.988571,0.6175945193413853,0.042906204573503776,5.482296800000768
80,50,60,United Kingdom,3262912559.5288005,3391597363.988571,0.6207976711432269,0.03794224097061903,5.48356039999635
80,60,60,United Kingdom,3246076793.6583214,3391597363.988571,0.6175945193413853,0.042906204573503776,5.489387399997213
80,70,60,United Kingdom,3262912559.5287995,3391597363.988571,0.6207976711432267,0.037942240970619316,5.482357100001536
80,80,60,United Kingdom,3246076793.6583247,3391597363.988571,0.617594519341386,0.04290620457350279,5.5035499000005075
80,100,60,United Kingdom,3246076793.658325,3391597363.988571,0.6175945193413861,0.04290620457350265,5.508556000000681
80,110,60,United Kingdom,3262912559.5288,3391597363.988571,0.6207976711432268,0.03794224097061918,5.494920500001172
80,120,60,United Kingdom,3246076793.6583223,3391597363.988571,0.6175945193413855,0.0429062045735035,5.4920792000048095
80,130,60,United Kingdom,3262912559.528803,3391597363.988571,0.6207976711432274,0.03794224097061833,5.49133250000159
80,140,60,United Kingdom,3246076793.6583223,3391597363.988571,0.6175945193413855,0.0429062045735035,5.473588999993808
80,150,60,United Kingdom,3262912559.5288005,3391597363.988571,0.6207976711432269,0.03794224097061903,5.494189800003369
80,160,60,United Kingdom,3246076793.658325,3391597363.988571,0.6175945193413861,0.04290620457350265,5.490582500002347
80,170,60,United Kingdom,3262912559.528802,3391597363.988571,0.6207976711432271,0.03794224097061861,5.489173199996003
83,0,58,United Kingdom,2825331812.345948,3278544118.5222855,0.5560801079251197,0.13823584182256188,5.256087399997341
83,10,58,United Kingdom,2833226898.825561,3278544118.5222855,0.5576340140972998,0.13582773438395548,5.2443270000003395
83,20,58,United Kingdom,2825331812.3459516,3278544118.5222855,0.5560801079251204,0.13823584182256088,5.279971199997817
83,30,58,United Kingdom,2833226898.825565,3278544118.5222855,0.5576340140973006,0.13582773438395432,5.306680400004552
83,40,58,United Kingdom,2825331812.3459606,3278544118.5222855,0.5560801079251222,0.1382358418225581,5.236148200005118
83,50,58,United Kingdom,2833226898.8255706,3278544118.5222855,0.5576340140973017,0.13582773438395257,5.264091899996856
83,60,58,United Kingdom,2825331812.3459616,3278544118.5222855,0.5560801079251223,0.13823584182255783,5.233935299998848
83,70,58,United Kingdom,2833226898.8255715,3278544118.5222855,0.557634014097302,0.13582773438395226,5.46629060000123
83,80,58,United Kingdom,2825331812.3459444,3278544118.5222855,0.556080107925119,0.13823584182256304,5.953179600001022
83,90,58,United Kingdom,2833226898.8255715,3278544118.5222855,0.557634014097302,0.13582773438395226,5.667524600001343
83,100,58,United Kingdom,2825331812.345951,3278544118.5222855,0.5560801079251203,0.13823584182256102,5.252833099999407
83,110,58,United Kingdom,2833226898.8255653,3278544118.5222855,0.5576340140973007,0.13582773438395415,5.248530799995933
83,130,58,United Kingdom,2833226898.825566,3278544118.5222855,0.5576340140973007,0.135827734383954,5.237848599994322
83,140,58,United Kingdom,2825331812.3459516,3278544118.5222855,0.5560801079251204,0.13823584182256088,5.267061200000171
83,150,58,United Kingdom,2833226898.82557,3278544118.5222855,0.5576340140973016,0.1358277343839527,5.260514800000237
83,160,58,United Kingdom,2825331812.3459535,3278544118.5222855,0.5560801079251207,0.1382358418225603,5.260811300002388
83,170,58,United Kingdom,2833226898.825567,3278544118.5222855,0.557634014097301,0.13582773438395374,5.229125099998782
84,0,57,United Kingdom,3063153500.8498297,3222017495.789142,0.6134650125870844,0.049305751798968185,5.184354799996072
84,10,57,United Kingdom,3039674741.0316467,3222017495.789142,0.6087628657036863,0.05659272645036823,5.297820599997067
84,20,57,United Kingdom,3063153500.8498282,3222017495.789142,0.6134650125870841,0.04930575179896863,5.83701939999446
84,30,57,United Kingdom,3039674741.0316496,3222017495.789142,0.608762865703687,0.056592726450367344,5.514431100004003
84,40,57,United Kingdom,3063153500.8498297,3222017495.789142,0.6134650125870844,0.049305751798968185,5.169454000002588
84,50,57,United Kingdom,3039674741.0316467,3222017495.789142,0.6087628657036863,0.05659272645036823,5.176926699998148
84,60,57,United Kingdom,3063153500.8498282,3222017495.789142,0.6134650125870841,0.04930575179896863,5.179235000003246
84,70,57,United Kingdom,3039674741.031646,3222017495.789142,0.6087628657036862,0.05659272645036853,5.176972499997646
84,80,57,United Kingdom,3063153500.8498282,3222017495.789142,0.6134650125870841,0.04930575179896863,5.19998669999768
84,90,57,United Kingdom,3039674741.031649,3222017495.789142,0.6087628657036869,0.056592726450367496,5.173844400000235
84,100,57,United Kingdom,3063153500.84983,3222017495.789142,0.6134650125870844,0.04930575179896804,5.1939549000017
84,120,57,United Kingdom,3063153500.849828,3222017495.789142,0.613465012587084,0.049305751798968775,5.739586600000621
84,130,57,United Kingdom,3039674741.031648,3222017495.789142,0.6087628657036867,0.05659272645036779,5.823849299995345
84,140,57,United Kingdom,3063153500.849829,3222017495.789142,0.6134650125870843,0.04930575179896833,5.175280000003113
84,150,57,United Kingdom,3039674741.0316496,3222017495.789142,0.608762865703687,0.056592726450367344,5.171275499997137
84,160,57,United Kingdom,3063153500.849829,3222017495.789142,0.6134650125870843,0.04930575179896833,5.168864200000826
84,170,57,United Kingdom,3039674741.031647,3222017495.789142,0.6087628657036864,0.056592726450368086,5.166077000001678
85,0,56,China,3033765769.946777,3165490873.0559993,0.6184290953087852,0.04161285196884917,5.07421020000038
85,10,56,China,3006134391.2427006,3165490873.0559993,0.6127964757099439,0.05034179159058962,5.13877599999978
85,20,56,China,3033765769.946777,3165490873.0559993,0.6184290953087852,0.04161285196884917,5.080359399995359
85,30,56,China,3006134391.242702,3165490873.0559993,0.6127964757099441,0.05034179159058917,5.365660399998887
85,40,56,China,3033765769.946777,3165490873.0559993,0.6184290953087852,0.04161285196884917,5.741095599994878
85,50,56,China,3006134391.2427,3165490873.0559993,0.6127964757099438,0.05034179159058977,5.345282700000098
85,60,56,China,3033765769.946776,3165490873.0559993,0.6184290953087851,0.04161285196884947,5.076985900006548
85,70,56,China,3006134391.2427,3165490873.0559993,0.6127964757099438,0.05034179159058977,5.073464699999022
