farm_id,year,n_turb,centroid_lon,centroid_lat,pc1_angle,pc1_share,aspect_ratio,spacing_d,ce_r,layout_type,WPD_hist,WCI_hist,theta_energy_hist,WPD_yearly,WCI_yearly,theta_energy_yearly,WNS_hist,is_new_farm,is_expansion,expansion_direction_deg,new_turbines,AxisMismatch,CrosswindAlign,ExpansionMismatch,country,spacing_d_regional_early_median,spacing_d_ratio
35,2023,97,110.7613,20.5865,80.9,0.8291,1.94,2.88,1.173,multi_cluster,331.2,0.3232,79.4,315.5,0.2323,103.1,,False,True,321.3401917460092,2,1.5,1.5,118.05980825399078,China,4.08,0.7058823529411764
35,2024,120,110.7555,20.5948,89.8,0.8124,2.02,3.09,1.324,cluster,331.2,0.3232,79.4,352.1,0.2488,83.5,,False,True,325.05433559995305,23,10.399999999999991,10.399999999999991,114.34566440004696,China,4.08,0.7573529411764706
36,2017,116,-0.2783,50.6701,9.7,0.8597,2.24,3.92,1.907,belt,,,,,,,,True,False,,116,,,,United Kingdom,3.57,1.0980392156862746
36,2018,116,-0.2783,50.6701,9.7,0.8597,2.24,3.92,1.907,belt,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.0980392156862746
36,2019,116,-0.2783,50.6701,9.7,0.8597,2.24,3.92,1.907,belt,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.0980392156862746
36,2020,116,-0.2783,50.6701,9.7,0.8597,2.24,3.92,1.907,belt,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.0980392156862746
36,2021,116,-0.2783,50.6701,9.7,0.8597,2.24,3.92,1.907,belt,,,,387.1,0.2629,69.2,,False,False,,0,,,,United Kingdom,3.57,1.0980392156862746
36,2022,116,-0.2783,50.6701,9.7,0.8597,2.24,3.92,1.907,belt,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.0980392156862746
36,2023,116,-0.2783,50.6701,9.7,0.8597,2.24,3.92,1.907,belt,,,,366.3,0.224,114.1,,False,False,,0,,,,United Kingdom,3.57,1.0980392156862746
36,2024,116,-0.2783,50.6701,9.7,0.8597,2.24,3.92,1.907,belt,,,,400.2,0.2382,94.7,,False,False,,0,,,,United Kingdom,3.57,1.0980392156862746
37,2021,113,121.5712,30.6258,8.1,0.9016,2.21,3.52,1.021,belt,374.1,0.3385,70.2,422.5,0.2578,69.3,,True,False,,113,62.1,62.1,,China,4.08,0.8627450980392157
37,2022,113,121.5712,30.6258,8.1,0.9016,2.21,3.52,1.021,belt,374.1,0.3385,70.2,418.6,0.2955,69.7,,False,False,,0,62.1,62.1,,China,4.08,0.8627450980392157
37,2023,113,121.5712,30.6258,8.1,0.9016,2.21,3.52,1.021,belt,374.1,0.3385,70.2,397.1,0.2224,111.7,,False,False,,0,62.1,62.1,,China,4.08,0.8627450980392157
37,2024,114,121.5708,30.6254,8.2,0.9003,2.22,3.58,1.043,belt,374.1,0.3385,70.2,432.7,0.2427,88.6,,False,True,224.99999999974557,1,62.0,62.0,154.79999999974558,China,4.08,0.8774509803921569
38,2014,63,121.9638,30.7722,-11.1,0.826,1.8,2.9,1.379,cluster,,,,,,,,True,False,,63,,,,China,4.08,0.7107843137254901
38,2015,63,121.9638,30.7722,-11.1,0.826,1.8,2.9,1.379,cluster,,,,,,,,False,False,,0,,,,China,4.08,0.7107843137254901
38,2016,63,121.9638,30.7722,-11.1,0.826,1.8,2.9,1.379,cluster,,,,,,,,False,False,,0,,,,China,4.08,0.7107843137254901
38,2017,63,121.9638,30.7722,-11.1,0.826,1.8,2.9,1.379,cluster,,,,,,,,False,False,,0,,,,China,4.08,0.7107843137254901
38,2018,63,121.9638,30.7722,-11.1,0.826,1.8,2.9,1.379,cluster,,,,,,,,False,False,,0,,,,China,4.08,0.7107843137254901
38,2019,63,121.9638,30.7722,-11.1,0.826,1.8,2.9,1.379,cluster,,,,408.7,0.3313,65.0,,False,False,,0,,,,China,4.08,0.7107843137254901
38,2020,71,121.9697,30.7652,-32.5,0.769,1.94,2.98,1.093,multi_cluster,,,,418.6,0.2503,95.4,,False,True,139.8738964222254,8,,,,China,4.08,0.7303921568627451
38,2021,115,121.983,30.7484,132.6,0.8758,2.42,2.79,1.124,belt,,,,467.5,0.2479,68.5,,False,True,141.6325146151363,44,,,,China,4.08,0.6838235294117647
38,2022,115,121.983,30.7484,132.6,0.8758,2.42,2.79,1.124,belt,,,,469.5,0.2841,72.8,,False,False,,0,,,,China,4.08,0.6838235294117647
38,2023,115,121.983,30.7484,132.6,0.8758,2.42,2.79,1.124,belt,,,,444.4,0.2055,117.9,,False,False,,0,,,,China,4.08,0.6838235294117647
38,2024,115,121.983,30.7484,132.6,0.8758,2.42,2.79,1.124,belt,,,,477.2,0.2325,93.8,,False,False,,0,,,,China,4.08,0.6838235294117647
39,2020,3,120.2282,23.9722,91.7,0.9667,6.16,6.2,6.362,belt,,,,,,,,True,False,,3,,,,Taiwan,5.01,1.2375249500998005
39,2021,21,120.242,23.9863,68.7,0.9159,3.37,2.58,1.713,belt,,,,,,,,False,True,44.38394009160953,18,,,,Taiwan,5.01,0.5149700598802396
39,2022,26,120.2274,23.9949,-41.2,0.8189,2.09,3.05,1.058,multi_cluster,,,,335.8,0.2181,1.4,,False,True,300.49983323344856,5,,,,Taiwan,5.01,0.6087824351297405
39,2023,73,120.1683,23.995,-6.5,0.7974,1.59,3.66,1.288,cluster,,,,310.1,0.1434,353.1,,False,True,270.0969470809362,47,,,,Taiwan,5.01,0.7305389221556887
39,2024,114,120.158,23.9706,76.5,0.6873,1.43,3.79,1.199,multi_cluster,,,,339.8,0.1737,349.4,,False,True,202.88612282581033,41,,,,Taiwan,5.01,0.7564870259481038
40,2021,5,-1.7018,56.6277,117.8,0.942,3.64,15.42,3.353,belt,467.6,0.2399,8.4,482.0,0.2266,8.3,117.91,True,False,,5,109.39999999999999,70.60000000000001,,United Kingdom,3.57,4.319327731092437
40,2022,73,-1.7081,56.6032,-13.4,0.8598,2.21,8.65,1.353,belt,467.6,0.2399,8.4,525.0,0.2419,7.3,117.91,False,True,194.42077312751306,68,21.8,21.799999999999997,173.97922687248695,United Kingdom,3.57,2.4229691876750703
40,2023,114,-1.6988,56.5947,-6.1,0.82,1.98,7.45,1.361,cluster,467.6,0.2399,8.4,478.6,0.1637,356.1,117.91,False,True,132.4266405368167,41,14.5,14.5,124.0266405368167,United Kingdom,3.57,2.0868347338935576
40,2024,114,-1.6988,56.5947,-6.1,0.82,1.98,7.45,1.361,cluster,467.6,0.2399,8.4,535.7,0.1899,345.5,117.91,False,False,,0,14.5,14.5,,United Kingdom,3.57,2.0868347338935576
41,2021,35,117.048,23.2775,9.6,0.8813,2.43,2.58,1.431,belt,,,,399.8,0.2614,7.2,,True,False,,35,,,,China,4.08,0.6323529411764706
41,2022,35,117.048,23.2775,9.6,0.8813,2.43,2.58,1.431,belt,,,,467.9,0.2755,4.3,,False,False,,0,,,,China,4.08,0.6323529411764706
41,2023,88,117.02,23.2391,47.5,0.8142,1.93,2.85,1.068,multi_cluster,,,,412.6,0.1933,6.9,,False,True,216.09828396711413,53,,,,China,4.08,0.6985294117647058
41,2024,102,117.0226,23.2409,47.1,0.8031,1.89,2.95,1.169,multi_cluster,,,,462.8,0.2157,4.1,,False,True,55.30484646878642,14,,,,China,4.08,0.7230392156862745
42,2022,80,119.9077,24.1711,-7.4,0.9278,3.51,2.26,0.834,belt,,,,469.9,0.2727,3.9,,True,False,,80,,,,Taiwan,5.01,0.45109780439121755
42,2023,107,119.9125,24.1627,-9.9,0.8683,2.92,2.16,0.876,belt,,,,414.2,0.1896,6.0,,False,True,150.25511870310999,27,,,,Taiwan,5.01,0.43113772455089827
42,2024,111,119.9117,24.1616,-9.6,0.8582,2.89,2.15,0.885,belt,,,,464.5,0.2102,1.2,,False,True,216.02737338501558,4,,,,Taiwan,5.01,0.4291417165668663
43,2014,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,298.5,0.2572,9.7,,True,False,,111,,,,Denmark,3.335,1.1964017991004499
43,2015,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,337.7,0.2841,12.4,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2016,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,327.2,0.2224,6.8,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2017,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2018,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2019,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2020,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2021,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2022,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,380.9,0.2231,352.7,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2023,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,329.8,0.1766,11.1,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
43,2024,111,11.2166,56.6015,110.6,0.7892,1.53,3.99,1.296,cluster,,,,368.3,0.1763,2.0,,False,False,,0,,,,Denmark,3.335,1.1964017991004499
44,2022,49,118.8577,38.2805,-14.1,0.9491,3.83,3.38,0.892,belt,,,,353.2,0.3321,5.4,,True,False,,49,,,,China,4.08,0.8284313725490196
44,2023,108,118.942,38.2743,-8.0,0.967,3.89,3.11,1.055,belt,,,,297.1,0.2671,16.8,,False,True,94.20635113329377,59,,,,China,4.08,0.7622549019607843
44,2024,108,118.942,38.2743,-8.0,0.967,3.89,3.11,1.055,belt,,,,331.6,0.2724,16.4,,False,False,,0,,,,China,4.08,0.7622549019607843
45,2014,8,119.556,25.2493,44.9,0.8855,1.93,3.53,1.302,cluster,,,,462.8,0.4466,32.9,,True,False,,8,,,,China,4.08,0.8651960784313725
45,2015,8,119.556,25.2493,44.9,0.8855,1.93,3.53,1.302,cluster,,,,590.1,0.4051,38.2,,False,False,,0,,,,China,4.08,0.8651960784313725
45,2016,8,119.556,25.2493,44.9,0.8855,1.93,3.53,1.302,cluster,,,,547.7,0.3981,37.2,,False,False,,0,,,,China,4.08,0.8651960784313725
45,2017,17,119.5478,25.2377,48.7,0.8824,2.25,2.87,1.144,belt,,,,,,,,False,True,215.2563587129669,9,,,,China,4.08,0.7034313725490197
45,2018,45,119.5304,25.2439,-30.8,0.6349,1.39,2.42,1.003,multi_cluster,,,,,,,,False,True,289.6120937089086,28,,,,China,4.08,0.5931372549019608
45,2019,55,119.5274,25.246,-29.4,0.705,1.43,2.39,1.073,multi_cluster,,,,,,,,False,True,304.99202019854044,10,,,,China,4.08,0.5857843137254902
45,2020,66,119.5281,25.2471,-22.9,0.6755,1.38,2.2,1.039,multi_cluster,,,,576.1,0.3367,25.1,,False,True,32.471192290632985,11,,,,China,4.08,0.5392156862745099
45,2021,96,119.5425,25.2515,4.3,0.6888,1.61,1.99,1.067,multi_cluster,,,,498.1,0.4009,31.5,,False,True,73.00917670802244,30,,,,China,4.08,0.4877450980392157
45,2022,103,119.5436,25.2522,8.2,0.7005,1.57,1.93,1.073,multi_cluster,,,,622.6,0.421,24.6,,False,True,57.52880770906768,7,,,,China,4.08,0.4730392156862745
45,2023,105,119.5442,25.2526,9.3,0.701,1.55,1.93,1.083,multi_cluster,,,,498.4,0.4048,35.0,,False,True,56.3099324740985,2,,,,China,4.08,0.4730392156862745
45,2024,106,119.5441,25.2524,9.5,0.7003,1.55,1.9,1.074,multi_cluster,,,,600.4,0.374,38.4,,False,True,206.5650511778922,1,,,,China,4.08,0.4656862745098039
46,2014,2,119.9617,25.7761,0.0,0.0,0.0,11.11,,sparse,,,,870.5,0.4442,36.9,,False,False,,2,,,,China,4.08,2.723039215686274
46,2015,2,119.9617,25.7761,0.0,0.0,0.0,11.11,,sparse,,,,1054.5,0.3918,39.4,,False,False,,2,,,,China,4.08,2.723039215686274
46,2016,2,119.9617,25.7761,0.0,0.0,0.0,11.11,,sparse,,,,942.5,0.4236,38.1,,False,False,,2,,,,China,4.08,2.723039215686274
46,2017,2,119.9617,25.7761,0.0,0.0,0.0,11.11,,sparse,,,,,,,,False,False,,2,,,,China,4.08,2.723039215686274
46,2018,2,119.9617,25.7761,0.0,0.0,0.0,11.11,,sparse,,,,,,,,False,False,,2,,,,China,4.08,2.723039215686274
46,2019,2,119.9617,25.7761,0.0,0.0,0.0,11.11,,sparse,,,,,,,,False,False,,2,,,,China,4.08,2.723039215686274
46,2020,2,119.9617,25.7761,0.0,0.0,0.0,11.11,,sparse,,,,1028.2,0.3554,34.3,,False,False,,2,,,,China,4.08,2.723039215686274
46,2021,57,119.9897,25.8003,82.2,0.8399,1.96,3.51,1.233,cluster,,,,908.2,0.4384,34.8,,True,False,,57,,,,China,4.08,0.8602941176470588
46,2022,98,119.9973,25.8155,73.9,0.8653,2.47,2.86,1.204,belt,,,,1082.1,0.4494,31.4,,False,True,26.56505117706729,41,,,,China,4.08,0.7009803921568627
46,2023,105,119.9959,25.8097,75.6,0.8887,2.66,2.84,1.226,belt,,,,911.6,0.4523,38.1,,False,True,193.57043438506312,7,,,,China,4.08,0.696078431372549
46,2024,105,119.9959,25.8097,75.6,0.8887,2.66,2.84,1.226,belt,,,,1045.3,0.3739,36.5,,False,False,,0,,,,China,4.08,0.696078431372549
47,2021,40,114.997,22.3095,79.1,0.6006,1.48,3.69,1.494,cluster,805.2,0.4174,33.1,759.4,0.4272,32.0,1.07,True,False,,40,45.99999999999999,45.99999999999999,,China,4.08,0.9044117647058824
47,2022,40,114.997,22.3095,79.1,0.6006,1.48,3.69,1.494,cluster,805.2,0.4174,33.1,905.6,0.44,29.4,1.07,False,False,,0,45.99999999999999,45.99999999999999,,China,4.08,0.9044117647058824
47,2023,104,114.9472,22.3059,22.5,0.7752,1.71,4.1,1.383,cluster,805.2,0.4174,33.1,767.0,0.4394,35.3,1.07,False,True,265.8653286262654,64,10.600000000000001,10.599999999999994,127.23467137373459,China,4.08,1.0049019607843137
47,2024,104,114.9472,22.3059,22.5,0.7752,1.71,4.1,1.383,cluster,805.2,0.4174,33.1,877.9,0.3637,32.4,1.07,False,False,,0,10.600000000000001,10.599999999999994,,China,4.08,1.0049019607843137
48,2019,59,2.5036,52.2474,79.7,0.8089,2.05,3.85,0.983,multi_cluster,736.7,0.4168,32.3,711.6,0.4857,32.0,0.75,True,False,,59,47.400000000000006,47.400000000000006,,United Kingdom,3.57,1.0784313725490198
48,2020,102,2.5034,52.2364,78.0,0.791,1.84,3.82,1.149,multi_cluster,736.7,0.4168,32.3,780.2,0.3542,31.2,0.75,False,True,181.04162667601025,43,45.7,45.7,148.74162667601024,United Kingdom,3.57,1.0700280112044818
48,2021,102,2.5034,52.2364,78.0,0.791,1.84,3.82,1.149,multi_cluster,736.7,0.4168,32.3,698.6,0.4259,31.6,0.75,False,False,,0,45.7,45.7,,United Kingdom,3.57,1.0700280112044818
48,2022,102,2.5034,52.2364,78.0,0.791,1.84,3.82,1.149,multi_cluster,736.7,0.4168,32.3,835.3,0.4362,29.5,0.75,False,False,,0,45.7,45.7,,United Kingdom,3.57,1.0700280112044818
48,2023,102,2.5034,52.2364,78.0,0.791,1.84,3.82,1.149,multi_cluster,736.7,0.4168,32.3,721.4,0.4465,34.2,0.75,False,False,,0,45.7,45.7,,United Kingdom,3.57,1.0700280112044818
48,2024,102,2.5034,52.2364,78.0,0.791,1.84,3.82,1.149,multi_cluster,736.7,0.4168,32.3,793.2,0.3614,30.5,0.75,False,False,,0,45.7,45.7,,United Kingdom,3.57,1.0700280112044818
49,2014,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,,,,,True,False,,101,,,,France,2.63,1.0
49,2015,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,,,,,False,False,,0,,,,France,2.63,1.0
49,2016,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,577.2,0.395,34.0,,False,False,,0,,,,France,2.63,1.0
49,2017,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,590.6,0.3998,31.6,,False,False,,0,,,,France,2.63,1.0
49,2018,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,522.4,0.4313,32.4,,False,False,,0,,,,France,2.63,1.0
49,2019,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,543.2,0.4742,32.6,,False,False,,0,,,,France,2.63,1.0
49,2020,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,595.6,0.3467,31.8,,False,False,,0,,,,France,2.63,1.0
49,2021,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,535.4,0.4129,32.3,,False,False,,0,,,,France,2.63,1.0
49,2022,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,638.1,0.4252,30.0,,False,False,,0,,,,France,2.63,1.0
49,2023,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,555.5,0.4324,34.8,,False,False,,0,,,,France,2.63,1.0
49,2024,101,1.632,51.4309,-27.5,0.7792,1.85,2.63,1.82,rule_grid,,,,608.8,0.3497,31.7,,False,False,,0,,,,France,2.63,1.0
50,2017,47,120.3535,34.4867,-1.3,0.677,1.48,4.05,1.201,cluster,926.3,0.4025,32.9,979.2,0.4101,31.3,,True,False,,47,34.199999999999996,34.199999999999996,,China,4.08,0.9926470588235293
50,2018,99,120.3623,34.5052,6.9,0.7316,1.92,3.29,1.237,cluster,926.3,0.4025,32.9,874.7,0.4312,32.2,,False,True,25.439296467491886,52,26.0,26.0,7.460703532508113,China,4.08,0.8063725490196079
50,2019,100,120.3623,34.5055,7.0,0.7279,1.92,3.29,1.242,cluster,926.3,0.4025,32.9,919.2,0.4865,32.6,,False,True,0.0,1,25.9,25.900000000000006,32.9,China,4.08,0.8063725490196079
50,2020,100,120.3623,34.5055,7.0,0.7279,1.92,3.29,1.242,cluster,926.3,0.4025,32.9,982.6,0.3574,31.5,,False,False,,0,25.9,25.900000000000006,,China,4.08,0.8063725490196079
50,2021,100,120.3623,34.5055,7.0,0.7279,1.92,3.29,1.242,cluster,926.3,0.4025,32.9,877.7,0.4231,31.7,,False,False,,0,25.9,25.900000000000006,,China,4.08,0.8063725490196079
50,2022,100,120.3623,34.5055,7.0,0.7279,1.92,3.29,1.242,cluster,926.3,0.4025,32.9,1070.3,0.4339,30.2,,False,False,,0,25.9,25.900000000000006,,China,4.08,0.8063725490196079
50,2023,100,120.3623,34.5055,7.0,0.7279,1.92,3.29,1.242,cluster,926.3,0.4025,32.9,920.9,0.4467,33.9,,False,False,,0,25.9,25.900000000000006,,China,4.08,0.8063725490196079
50,2024,100,120.3623,34.5055,7.0,0.7279,1.92,3.29,1.242,cluster,926.3,0.4025,32.9,988.1,0.3562,31.0,,False,False,,0,25.9,25.900000000000006,,China,4.08,0.8063725490196079
51,2017,91,0.842,53.2762,-41.1,0.8599,2.08,4.51,1.752,belt,771.1,0.3861,33.3,813.7,0.3959,32.0,,True,False,,91,74.4,74.4,,United Kingdom,3.57,1.2633053221288515
51,2018,91,0.842,53.2762,-41.1,0.8599,2.08,4.51,1.752,belt,771.1,0.3861,33.3,721.7,0.4137,32.9,,False,False,,0,74.4,74.4,,United Kingdom,3.57,1.2633053221288515
51,2019,91,0.842,53.2762,-41.1,0.8599,2.08,4.51,1.752,belt,771.1,0.3861,33.3,758.8,0.4709,33.1,,False,False,,0,74.4,74.4,,United Kingdom,3.57,1.2633053221288515
51,2020,91,0.842,53.2762,-41.1,0.8599,2.08,4.51,1.752,belt,771.1,0.3861,33.3,812.4,0.3454,32.1,,False,False,,0,74.4,74.4,,United Kingdom,3.57,1.2633053221288515
51,2021,91,0.842,53.2762,-41.1,0.8599,2.08,4.51,1.752,belt,771.1,0.3861,33.3,727.8,0.4027,32.5,,False,False,,0,74.4,74.4,,United Kingdom,3.57,1.2633053221288515
51,2022,91,0.842,53.2762,-41.1,0.8599,2.08,4.51,1.752,belt,771.1,0.3861,33.3,881.8,0.4176,30.7,,False,False,,0,74.4,74.4,,United Kingdom,3.57,1.2633053221288515
51,2023,91,0.842,53.2762,-41.1,0.8599,2.08,4.51,1.752,belt,771.1,0.3861,33.3,768.1,0.4296,34.4,,False,False,,0,74.4,74.4,,United Kingdom,3.57,1.2633053221288515
51,2024,91,0.842,53.2762,-41.1,0.8599,2.08,4.51,1.752,belt,771.1,0.3861,33.3,821.3,0.335,31.4,,False,False,,0,74.4,74.4,,United Kingdom,3.57,1.2633053221288515
52,2019,6,119.7792,25.6772,116.1,0.9662,4.92,7.97,3.028,belt,,,,912.8,0.4732,32.8,,True,False,,6,,,,China,4.08,1.9534313725490196
52,2020,13,119.7759,25.6864,120.9,0.7571,1.94,5.28,1.539,cluster,,,,970.8,0.3488,31.6,,False,True,340.26731050028314,7,,,,China,4.08,1.2941176470588236
52,2021,59,119.7391,25.6778,-12.2,0.8182,2.48,2.06,0.696,multi_cluster,,,,863.5,0.405,32.0,,False,True,256.8462918055263,46,,,,China,4.08,0.5049019607843137
52,2022,76,119.7531,25.6716,-22.2,0.8804,2.94,1.82,0.668,belt,,,,1063.9,0.4205,30.6,,False,True,113.88649992161879,17,,,,China,4.08,0.44607843137254904
52,2023,80,119.7562,25.6702,-23.0,0.8899,2.93,1.8,0.674,belt,,,,914.9,0.4284,33.8,,False,True,114.30454926591739,4,,,,China,4.08,0.4411764705882353
52,2024,90,119.7641,25.6651,-26.5,0.8967,2.8,1.85,0.708,belt,,,,974.3,0.3382,31.3,,False,True,122.84505830281535,10,,,,China,4.08,0.4534313725490196
53,2021,90,0.8387,53.4775,-24.5,0.8422,2.4,5.74,1.653,cluster,598.0,0.3448,43.5,521.3,0.3009,42.2,1.13,True,False,,90,68.0,68.0,,United Kingdom,3.57,1.607843137254902
53,2022,90,0.8387,53.4775,-24.5,0.8422,2.4,5.74,1.653,cluster,598.0,0.3448,43.5,702.2,0.3915,41.2,1.13,False,False,,0,68.0,68.0,,United Kingdom,3.57,1.607843137254902
53,2023,90,0.8387,53.4775,-24.5,0.8422,2.4,5.74,1.653,cluster,598.0,0.3448,43.5,591.5,0.4189,42.2,1.13,False,False,,0,68.0,68.0,,United Kingdom,3.57,1.607843137254902
53,2024,90,0.8387,53.4775,-24.5,0.8422,2.4,5.74,1.653,cluster,598.0,0.3448,43.5,626.0,0.2941,43.5,1.13,False,False,,0,68.0,68.0,,United Kingdom,3.57,1.607843137254902
54,2021,89,5.2635,53.0019,-2.8,0.5994,1.31,3.5,2.028,rule_grid,1275.4,0.3615,28.2,1144.4,0.3004,27.4,,True,False,,89,31.0,31.0,,Netherlands,3.65,0.9589041095890412
54,2022,89,5.2635,53.0019,-2.8,0.5994,1.31,3.5,2.028,rule_grid,1275.4,0.3615,28.2,1631.0,0.4103,27.2,,False,False,,0,31.0,31.0,,Netherlands,3.65,0.9589041095890412
54,2023,89,5.2635,53.0019,-2.8,0.5994,1.31,3.5,2.028,rule_grid,1275.4,0.3615,28.2,1296.6,0.4205,27.4,,False,False,,0,31.0,31.0,,Netherlands,3.65,0.9589041095890412
54,2024,89,5.2635,53.0019,-2.8,0.5994,1.31,3.5,2.028,rule_grid,1275.4,0.3615,28.2,1416.3,0.3141,27.7,,False,False,,0,31.0,31.0,,Netherlands,3.65,0.9589041095890412
55,2014,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,,,,,True,False,,88,,,,United Kingdom,3.57,1.0
55,2015,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2016,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2017,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2018,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2019,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,794.4,0.3611,18.4,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2020,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,829.1,0.3469,18.0,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2021,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,711.3,0.2632,17.5,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2022,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,1010.6,0.4053,17.5,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2023,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,819.9,0.3857,16.9,,False,False,,0,,,,United Kingdom,3.57,1.0
55,2024,88,1.1474,53.1359,-31.5,0.864,2.54,3.57,2.068,belt,,,,904.9,0.2838,16.8,,False,False,,0,,,,United Kingdom,3.57,1.0
56,2023,9,108.1948,21.3639,24.2,0.8679,2.43,3.73,1.477,belt,989.9,0.4114,37.5,845.4,0.4145,38.1,,True,False,,9,13.3,13.299999999999997,,Vietnam,1.28,2.9140625
56,2024,83,108.211,21.3394,71.1,0.7598,2.0,3.55,1.612,cluster,989.9,0.4114,37.5,851.1,0.3367,36.0,,False,True,146.52634609834342,74,33.599999999999994,33.599999999999994,109.02634609834342,Vietnam,1.28,2.7734375
57,2014,48,105.8064,9.2247,35.8,0.9056,3.02,1.31,1.361,belt,,,,,,,,True,False,,48,,,,Vietnam,1.28,1.0234375
57,2015,48,105.8064,9.2247,35.8,0.9056,3.02,1.31,1.361,belt,,,,,,,,False,False,,0,,,,Vietnam,1.28,1.0234375
57,2016,62,105.8027,9.2222,38.4,0.9088,2.98,1.24,1.396,belt,,,,,,,,False,True,235.9540626433672,14,,,,Vietnam,1.28,0.96875
57,2017,62,105.8027,9.2222,38.4,0.9088,2.98,1.24,1.396,belt,,,,,,,,False,False,,0,,,,Vietnam,1.28,0.96875
57,2018,63,105.8027,9.2224,39.0,0.9,2.5,1.28,1.315,belt,,,,,,,,False,True,0.0,1,,,,Vietnam,1.28,1.0
57,2019,68,105.8041,9.2211,48.0,0.8024,1.84,1.63,1.032,multi_cluster,,,,615.7,0.3442,16.4,,False,True,132.87890360327162,5,,,,Vietnam,1.28,1.2734375
57,2020,68,105.8041,9.2211,48.0,0.8024,1.84,1.63,1.032,multi_cluster,,,,630.8,0.3531,16.0,,False,False,,0,,,,Vietnam,1.28,1.2734375
57,2021,76,105.8089,9.2225,36.4,0.8214,1.5,1.56,0.983,multi_cluster,,,,567.9,0.2979,15.3,,False,True,73.73979529164899,8,,,,Vietnam,1.28,1.21875
57,2022,76,105.8089,9.2225,36.4,0.8214,1.5,1.56,0.983,multi_cluster,,,,791.0,0.4043,15.2,,False,False,,0,,,,Vietnam,1.28,1.21875
57,2023,79,105.8096,9.2207,44.5,0.7181,1.49,1.83,1.01,multi_cluster,,,,664.1,0.3799,14.3,,False,True,158.7494944926102,3,,,,Vietnam,1.28,1.4296875
