farm_id,year,n_turb,Sx_D,Sy_D,Nrow,Ncol,phi_stagger,gamma_skew,psi4,psi6,fft_spacing_m,fft_angle_deg,fft_peak_magnitude,nn_mean_m,nn_std_m,nn_cov,rdf_peak1_m,rdf_peak2_m
2,2018,274,,,,,,,0.26889869211184236,0.3883520879766194,581.2381937190964,-144.46232220802563,79.00961250842646,565.8943272828827,67.44684585567452,0.11918629080365173,2500.0,7700.0
2,2019,321,,,,,,,0.24189816419467466,0.33996176776761683,3638.0343755449944,165.96375653207352,86.15978226963983,588.2375383016526,81.63514716629066,0.13877922072431145,7300.0,7700.0
2,2020,572,,,,,,,0.17006128433786705,0.250585543422535,281.61876599758426,-140.33215888165955,96.4246439529015,690.4106915915203,107.00454214327816,0.1549867976357862,5100.0,5500.0
2,2021,572,,,,,,,0.17006128433786705,0.250585543422535,281.61876599758426,-140.33215888165955,96.4246439529015,690.4106915915203,107.00454214327816,0.1549867976357862,5100.0,5500.0
2,2022,572,,,,,,,0.17006128433786705,0.250585543422535,281.61876599758426,-140.33215888165955,96.4246439529015,690.4106915915203,107.00454214327816,0.1549867976357862,5100.0,5500.0
2,2023,572,,,,,,,0.17006128433786705,0.250585543422535,281.61876599758426,-140.33215888165955,96.4246439529015,690.4106915915203,107.00454214327816,0.1549867976357862,5100.0,5500.0
2,2024,572,,,,,,,0.17006128433786705,0.250585543422535,281.61876599758426,-140.33215888165955,96.4246439529015,690.4106915915203,107.00454214327816,0.1549867976357862,5100.0,5500.0
3,2019,2,,,,,,,,,,,,,,,,
3,2020,54,47.07,48.95,5.0,3.0,0.347,,0.5239090309427464,0.2812818375663113,1178.5113019775793,-45.0,30.97226637297907,912.3822863653297,211.7558140972452,0.23209110617526327,500.0,900.0
3,2021,440,,,,,,,0.6807824506223696,0.35768991429274194,883.8834764831844,-45.0,178.319165314045,655.373350900383,127.77234602291627,0.19496115587760252,1900.0,3700.0
3,2022,440,,,,,,,0.6807824506223696,0.35768991429274194,883.8834764831844,-45.0,178.319165314045,655.373350900383,127.77234602291627,0.19496115587760252,1900.0,3700.0
3,2023,440,,,,,,,0.6807824506223696,0.35768991429274194,883.8834764831844,-45.0,178.319165314045,655.373350900383,127.77234602291627,0.19496115587760252,1900.0,3700.0
3,2024,441,,,,,,,0.6809805423965017,0.35974170004257866,883.8834764831844,-45.0,172.79501637223342,655.33264100786,127.72215529274247,0.19489667887794188,1900.0,3700.0
4,2019,6,2.86,24.49,3.0,1.0,0.463,,0.7708581639425751,0.4017126151913184,95.9451197359489,-39.28940686250036,5.918519066849437,2918.6756797887797,1637.1608769905545,0.5609259323766433,500.0,1100.0
4,2020,51,12.26,24.49,2.0,3.0,0.007,,0.8239376899654218,0.5930975327757075,409.00641236190893,-11.003540851749504,41.57619681283377,742.9559169939856,200.24042413800822,0.26951858052114985,500.0,900.0
4,2021,361,,,,,,,0.5248033099465338,0.26128220073144665,713.4772412317412,-92.72631099390628,116.76822556288208,724.8950179243691,133.4050660080133,0.18403363619465782,4900.0,5700.0
